"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.033203000E-3,-4.178499699E0,3.424825191E0,1.336906910E0
1.101684600E-2,-4.178499699E0,3.424825191E0,1.336906910E0
1.303100600E-2,-4.178499699E0,3.424825191E0,1.336906910E0
1.504516600E-2,-4.178499699E0,3.424825191E0,1.336906910E0
1.699829100E-2,-4.178499699E0,3.424825191E0,1.336906910E0
1.901245100E-2,-4.178499699E0,3.424825191E0,1.336906910E0
2.099609400E-2,-4.178499699E0,3.424825191E0,1.336906910E0
2.301025400E-2,-4.178499699E0,3.424825191E0,1.336906910E0
2.502441400E-2,-4.178499699E0,3.424825191E0,1.336906910E0
2.703857400E-2,-4.178499699E0,3.424825191E0,1.336906910E0
2.899169900E-2,-4.178499699E0,3.424825191E0,1.336906910E0
3.097534200E-2,-4.178499699E0,3.424825191E0,1.336906910E0
3.298950200E-2,-4.178499699E0,3.424825191E0,1.336906910E0
3.500366200E-2,-4.178499699E0,3.424825191E0,1.336906910E0
3.698730500E-2,-4.178499699E0,3.424825191E0,1.336906910E0
3.897094700E-2,-4.178499699E0,3.424825191E0,1.336906910E0
4.089355500E-2,6.205165386E-1,1.352885813E-1,-1.110538244E0
4.287719700E-2,6.338323355E-1,1.320927888E-1,-1.148355126E0
4.489135700E-2,6.631271243E-1,1.358212233E-1,-1.245826840E0
4.690551800E-2,6.791061163E-1,1.384843737E-1,-1.315068960E0
4.888916000E-2,6.982808709E-1,1.438107044E-1,-1.388039589E0
5.090332000E-2,7.131945491E-1,1.560612470E-1,-1.465271235E0
5.288696300E-2,7.153250575E-1,1.576591432E-1,-1.541970253E0
5.487060500E-2,7.254450917E-1,1.656486243E-1,-1.625060916E0
5.679321300E-2,7.227819562E-1,1.693770438E-1,-1.717206359E0
5.877685500E-2,7.089334726E-1,1.587243974E-1,-1.815743208E0
6.079101600E-2,6.849650741E-1,1.363538504E-1,-1.919073939E0
6.277465800E-2,6.487460732E-1,1.001348570E-1,-2.030394077E0
6.478881800E-2,5.960154533E-1,3.728425503E-2,-2.149703741E0
6.680297800E-2,5.342301130E-1,-4.953479767E-2,-2.273807049E0
6.872558600E-2,4.559331834E-1,-1.699096859E-1,-2.403769255E0
7.070922800E-2,3.675162494E-1,-3.318298757E-1,-2.537459850E0
7.272338900E-2,2.689792812E-1,-5.283711553E-1,-2.670618057E0
7.470703100E-2,1.587243974E-1,-7.701861858E-1,-2.800580263E0
7.672119100E-2,3.089267015E-2,-1.049285531E0,-2.930542469E0
7.873535200E-2,-9.906959534E-2,-1.353418469E0,-3.052515268E0
8.065795900E-2,-2.290318608E-1,-1.673530459E0,-3.169694424E0
8.267211900E-2,-3.664509654E-1,-2.013882399E0,-3.283144951E0
8.468627900E-2,-4.889563918E-1,-2.357962847E0,-3.388073683E0
8.670043900E-2,-5.693838596E-1,-2.698847532E0,-3.480751514E0
8.868408200E-2,-5.736449361E-1,-2.973153114E0,-3.543602228E0
9.069824200E-2,-4.996090233E-1,-3.124420643E0,-3.581418991E0
9.268188500E-2,-3.691141307E-1,-3.125485897E0,-3.588876009E0
9.469604500E-2,-2.423476577E-1,-2.982740402E0,-3.552124262E0
9.661865200E-2,5.326322280E-4,-2.668487549E0,-3.453054667E0
9.860229500E-2,1.017327532E-1,-2.298308134E0,-3.333745003E0
1.006164550E-1,2.322276533E-1,-1.890844464E0,-3.159574270E0
1.026000980E-1,3.190467060E-1,-1.461010218E0,-2.937999487E0
1.046142580E-1,3.797667921E-1,-1.015197039E0,-2.666889668E0
1.066589350E-1,4.042678475E-1,-5.880259871E-1,-2.324407101E0
1.085815430E-1,3.792341352E-1,-1.763012707E-1,-1.913214922E0
1.105651850E-1,3.243730366E-1,2.226402760E-1,-1.443433285E0
1.125793460E-1,2.391518652E-1,5.800365210E-1,-9.592706561E-1
1.145935060E-1,1.395496428E-1,8.735168576E-1,-4.916195571E-1
1.165771480E-1,4.261057824E-2,1.089232922E0,-6.231797114E-2
1.185913090E-1,-4.367584363E-2,1.225054145E0,3.142530024E-1
1.205444340E-1,-1.278317273E-1,1.285241604E0,6.215817928E-1
1.225280760E-1,-2.034655064E-1,1.296426892E0,8.602010608E-1
1.245422360E-1,-2.625876963E-1,1.258077264E0,1.032241225E0
1.265563960E-1,-3.206445873E-1,1.177649856E0,1.154214025E0
1.285400390E-1,-3.707120419E-1,1.067394972E0,1.219195127E0
1.305541990E-1,-4.053331316E-1,9.331716895E-1,1.242630959E0
1.324768070E-1,-4.372910559E-1,7.749798894E-1,1.225586772E0
1.344604490E-1,-4.564658105E-1,6.002765298E-1,1.184574127E0
1.364746090E-1,-4.814995229E-1,4.133225977E-1,1.111070871E0
1.384582520E-1,-4.814995229E-1,2.332929224E-1,1.012001276E0
1.404724120E-1,-4.873584807E-1,4.474110901E-2,8.969526887E-1
1.424865720E-1,-4.926848114E-1,-1.438107044E-1,7.723167539E-1
1.444702150E-1,-4.921521842E-1,-2.924150825E-1,6.396912932E-1
