"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-8.978256583E-1,-7.015010834E0,-2.856282711E0
1.983643000E-3,-4.070142806E-1,-6.734889507E0,-2.126051188E0
5.889893000E-3,3.806780577E-1,-6.318298340E0,-7.445967197E-1
6.988525000E-3,5.482721925E-1,-6.248866558E0,-4.453215301E-1
8.972168000E-3,8.643068075E-1,-6.153098583E0,6.224924326E-2
1.098632800E-2,1.134851575E0,-6.093243122E0,3.806780577E-1
1.300048800E-2,1.326387763E0,-6.019022942E0,4.070142806E-1
1.498413100E-2,1.407790542E0,-5.889736176E0,5.003881454E-1
1.696777300E-2,1.359906554E0,-5.911283970E0,8.140285611E-1
1.895141600E-2,1.335964561E0,-6.119579315E0,1.091755986E0
2.096557600E-2,1.426944256E0,-6.397306919E0,1.326387763E0
2.297973600E-2,1.508347034E0,-6.631938934E0,1.592144132E0
2.496337900E-2,1.493981838E0,-6.818686485E0,1.877054095E0
2.697753900E-2,1.381454349E0,-6.974309444E0,2.159569979E0
2.893066400E-2,1.180341482E0,-7.084442616E0,2.401384354E0
3.094482400E-2,9.002198577E-1,-7.165845871E0,2.566584110E0
3.295898400E-2,5.363011956E-1,-7.266402245E0,2.659958124E0
3.494262700E-2,1.675941199E-1,-7.398083210E0,2.700659513E0
3.695678700E-2,1.244984865E-1,-7.479485989E0,2.664746523E0
3.894043000E-2,1.221042871E-1,-7.592013359E0,2.717418909E0
4.086303700E-2,1.005564705E-1,-7.651868820E0,2.755726099E0
4.284668000E-2,4.788403213E-2,-7.762001991E0,2.820369720E0
4.483032200E-2,1.005564705E-1,-7.886500359E0,2.875436306E0
4.684448200E-2,2.274491638E-1,-8.094796181E0,2.937685490E0
4.885864300E-2,4.572925270E-1,-8.592789650E0,3.047818661E0
5.084228500E-2,5.650315881E-1,-8.997409821E0,3.095702887E0
5.285644500E-2,6.560112834E-1,-9.440337181E0,3.095702887E0
5.484008800E-2,8.116343617E-1,-9.909601212E0,3.045424461E0
5.676269500E-2,9.002198577E-1,-1.015859795E1,3.007117271E0
5.874633800E-2,1.103726983E0,-1.072362900E1,2.899378300E0
6.072998000E-2,1.376665950E0,-1.135091019E1,2.738966703E0
6.274414100E-2,1.673547029E0,-1.197819138E1,2.489969730E0
6.475830100E-2,2.082955360E0,-1.287122822E1,2.025494576E0
6.674194300E-2,2.365471363E0,-1.341231823E1,1.616086125E0
6.866455100E-2,2.494758129E0,-1.366610336E1,1.414973259E0
7.067871100E-2,2.719813108E0,-1.413776112E1,1.029506683E0
7.266235300E-2,2.956839085E0,-1.476504230E1,4.764461517E-1
7.467651400E-2,2.987963676E0,-1.516966152E1,1.699883193E-1
7.669067400E-2,2.911349297E0,-1.553118610E1,-1.891419291E-1
7.867431600E-2,2.760514498E0,-1.586876869E1,-5.506663918E-1
8.062744100E-2,2.588132143E0,-1.621592903E1,-8.643068075E-1
8.264160200E-2,2.482787132E0,-1.662054825E1,-1.146822572E0
8.462524400E-2,2.533065319E0,-1.707305145E1,-1.462857246E0
8.663940400E-2,2.566584110E0,-1.744894218E1,-1.735796213E0
8.865356400E-2,2.358288765E0,-1.783680344E1,-1.905784607E0
9.063720700E-2,1.929726601E0,-1.833479691E1,-1.960851192E0
9.265136700E-2,1.450886250E0,-1.887828064E1,-2.219424963E0
9.466552700E-2,9.959878922E-1,-1.942176437E1,-2.942473888E0
9.658813500E-2,3.519476354E-1,-2.025015831E1,-4.618414879E0
9.857177700E-2,-7.015010715E-1,-2.174174500E1,-6.971915245E0
1.005554200E-1,-1.381454349E0,-2.231635475E1,-7.151480675E0
1.025695800E-1,-2.200271368E0,-2.235944939E1,-7.587224960E0
1.045837400E-1,-3.107673883E0,-2.202904892E1,-8.458714485E0
1.065673830E-1,-4.060565948E0,-2.138740349E1,-9.253589630E0
1.085205080E-1,-5.152322292E0,-2.053027916E1,-9.792284966E0
1.105346680E-1,-6.406883717E0,-1.944810104E1,-1.011789608E1
1.125488280E-1,-7.536946774E0,-1.808580017E1,-1.024000072E1
1.145324710E-1,-7.982268333E0,-1.664209557E1,-9.979032516E0
1.165466310E-1,-7.563282967E0,-1.519599819E1,-9.279925346E0
1.185607910E-1,-6.622362137E0,-1.369962215E1,-8.121131897E0
1.204833980E-1,-5.442020416E0,-1.226549530E1,-6.627150536E0
1.224975590E-1,-4.000710964E0,-1.114740276E1,-5.085284233E0
1.245117190E-1,-2.377442360E0,-1.040280628E1,-3.703830004E0
1.264953610E-1,-7.302315235E-1,-9.919178009E0,-2.530671120E0
1.285095210E-1,8.212111592E-1,-9.655815125E0,-1.522712231E0
1.305236820E-1,2.238578558E0,-9.519346237E0,-6.751648784E-1
1.324462890E-1,3.550601006E0,-9.361329079E0,6.224924326E-2
1.344299320E-1,4.680664539E0,-9.174580574E0,7.302315235E-1
1.364135740E-1,5.585672379E0,-8.975862503E0,1.256955862E0
1.384277340E-1,6.466738701E0,-8.805873871E0,1.759738207E0
1.404418940E-1,7.297526836E0,-8.678980827E0,2.126051188E0
1.424255370E-1,7.855375767E0,-8.475474358E0,2.468421936E0
1.444396970E-1,8.130708694E0,-8.243236542E0,2.645592928E0
1.463928220E-1,8.291120529E0,-7.793126583E0,2.161964178E0
