"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.140997772E0,3.003204803E0,8.928034058E0
9.947000013E-3,-2.125430145E0,2.837349701E0,8.869655457E0
1.989500003E-2,-2.390678558E0,2.796484680E0,8.940757599E0
2.984300005E-2,-2.489323425E0,2.845881958E0,9.211394806E0
3.979000001E-2,-2.520758057E0,2.863096161E0,9.413324890E0
4.973800003E-2,-2.368075562E0,2.769091644E0,9.441915436E0
5.968500004E-2,-5.616320801E-1,1.944755859E0,8.319399719E0
6.963300001E-2,-1.992356873E-1,1.035696259E0,7.880961456E0
7.958100003E-2,-2.659968567E-1,6.012995911E-1,8.274942169E0
8.952800004E-2,-3.100053406E-1,6.363267517E-1,8.425379333E0
9.947600000E-2,-6.876699829E-1,9.892927551E-1,8.170758820E0
1.094230000E-1,-1.181642761E0,1.458566895E0,8.359665985E0
1.193710000E-1,-1.631756744E0,1.655706940E0,8.752748566E0
1.293190000E-1,-1.950743408E0,1.479673004E0,9.032217407E0
1.392660000E-1,-1.985171814E0,9.918374634E-1,9.460327148E0
1.492140000E-1,-1.895059204E0,4.279600525E-1,9.524992676E0
1.591610000E-1,-1.682201843E0,2.210902405E-1,9.794132996E0
1.691090000E-1,-1.606609039E0,4.929249573E-1,1.028780640E1
1.790560000E-1,-1.507515106E0,6.014492798E-1,1.021850052E1
1.890040000E-1,-1.310225372E0,7.658074951E-1,1.028930328E1
1.989520000E-1,-1.370250549E0,1.268312531E0,9.841883698E0
2.088990000E-1,-1.254241791E0,1.423240356E0,9.246272278E0
2.188470000E-1,-1.142274628E0,1.408570862E0,8.655600586E0
2.287940001E-1,-1.006806335E0,1.324146423E0,8.368198242E0
2.387420000E-1,-1.232686615E0,1.216220856E0,8.149353333E0
2.486900000E-1,-1.558858337E0,1.236728210E0,8.616531830E0
2.586370000E-1,-1.763931885E0,8.970845032E-1,9.300908661E0
2.685850000E-1,-1.858684845E0,7.673043823E-1,1.017030075E1
2.785320000E-1,-1.568288727E0,4.966671753E-1,1.020787262E1
2.884800000E-1,-1.199605408E0,1.392105103E-1,9.706864471E0
2.984270000E-1,-9.729766846E-1,2.993774414E-4,9.629325714E0
3.083746250E-1,-7.920030212E-1,-1.594184875E-1,9.307345276E0
3.183226250E-1,-8.023315430E-1,7.933502197E-2,9.175619202E0
3.282696250E-1,-8.496331787E-1,2.228865051E-1,9.343569946E0
3.382176250E-1,-9.771679688E-1,-3.981719971E-2,9.702224121E0
3.481646250E-1,-1.354832611E0,-5.081932068E-1,1.011386810E1
3.581126250E-1,-1.840722198E0,-9.845027161E-1,1.068448151E1
3.680596250E-1,-1.996847534E0,-1.524579620E0,1.104583008E1
3.780076250E-1,-1.654359741E0,-1.537752228E0,1.081860260E1
3.879556250E-1,-1.046623535E0,-1.828597412E0,1.057685532E1
3.979026250E-1,-1.346749420E0,-1.627565460E0,1.058104660E1
4.078506251E-1,-1.773661652E0,-1.208137665E0,1.121752304E1
4.177976250E-1,-2.430944824E0,-6.271957397E-1,1.130479156E1
4.277456250E-1,-3.036735077E0,-1.202000427E-1,1.130045059E1
4.376926250E-1,-3.021317139E0,-1.011895752E-1,1.081530945E1
4.476406250E-1,-2.522853699E0,-4.797523499E-1,9.819131012E0
4.575886250E-1,-1.953437805E0,-7.849676514E-1,8.778794403E0
4.675356250E-1,-1.233135681E0,-9.988728333E-1,8.328530731E0
4.774836250E-1,-2.476599884E0,-9.219328308E-1,8.728948059E0
4.874306250E-1,-5.284311218E0,7.798782349E-2,8.907077637E0
4.973786250E-1,-4.208049316E0,9.497749329E-1,9.268875275E0
5.073256250E-1,-2.875071259E0,-1.371148682E-1,8.182584229E0
5.172736250E-1,-1.579066315E0,-1.510658569E0,7.884553986E0
5.272216250E-1,-1.198407898E0,-1.539698181E0,9.575437775E0
5.371686250E-1,-9.873468018E-1,-1.572330322E0,9.998009033E0
5.471166250E-1,-2.591111755E-1,-1.673220520E0,1.040965302E1
5.570636250E-1,-4.114942932E-1,-1.685944061E0,1.042162811E1
5.670116250E-1,-9.412426758E-1,-1.378633118E0,9.534423065E0
5.769586251E-1,-1.693578186E0,-8.851094055E-1,8.640032959E0
5.869066250E-1,-2.160008240E0,-3.008743286E-1,7.963739319E0
5.968546250E-1,-2.198478241E0,2.158511353E-1,7.248825989E0
6.068016251E-1,-2.072140961E0,6.424639893E-1,6.411317596E0
6.167496250E-1,-1.827250214E0,1.041683807E0,6.136638794E0
6.266966250E-1,-9.999206543E-1,1.042132874E0,6.166726227E0
6.366446250E-1,-4.189787292E-1,1.008752289E0,5.594915314E0
6.465916250E-1,-5.069956970E-1,1.063688049E0,5.337899780E0
6.565396250E-1,-9.445358276E-2,1.035546570E0,5.691763916E0
6.664876250E-1,1.466949463E-2,8.913963318E-1,5.643564148E0
6.764346250E-1,4.119433594E-1,2.456391907E-1,6.119274902E0
6.863826250E-1,-2.796185303E-1,-2.637515259E-1,6.068829803E0
6.963296250E-1,1.347198486E-1,-9.273216248E-1,6.096222839E0
7.062776251E-1,1.279988251E0,-1.301992493E0,6.990912323E0
7.162246250E-1,1.856888580E0,-1.616488495E0,7.734565887E0
7.261726250E-1,1.941911774E0,-1.960622864E0,7.855963440E0
7.361206250E-1,2.141147461E0,-2.398462372E0,7.840395813E0
7.460676250E-1,2.520009613E0,-2.788102112E0,8.063432007E0
7.560156250E-1,2.722089386E0,-3.035387878E0,8.141120453E0
7.659626250E-1,2.946023712E0,-3.075354767E0,7.780969391E0
7.759106250E-1,3.195405121E0,-2.939736786E0,7.292834473E0
7.858576250E-1,3.647914124E0,-2.920277252E0,7.101083221E0
7.958056250E-1,4.203708344E0,-2.960992584E0,7.119195557E0
8.057536250E-1,4.337679749E0,-2.987936554E0,7.072941742E0
8.157006250E-1,4.338278503E0,-2.918331299E0,6.961273956E0
8.256486250E-1,4.565356293E0,-2.599943390E0,7.134164429E0
8.355956250E-1,5.061873779E0,-2.513273621E0,7.277715912E0
8.455436250E-1,5.732928314E0,-2.714455261E0,7.649393005E0
8.554906250E-1,6.701264648E0,-3.291505280E0,8.222850494E0
8.654386250E-1,7.458988953E0,-3.914509735E0,8.772208099E0
8.753856250E-1,7.611821136E0,-4.446952515E0,9.344468079E0
8.853336250E-1,7.479047241E0,-4.248165894E0,9.300010529E0
8.952816250E-1,7.051236877E0,-3.806584167E0,8.631949768E0
9.052286251E-1,6.510411530E0,-3.559597778E0,7.864944763E0
9.151766250E-1,6.300398254E0,-3.307072906E0,7.258855133E0
9.251236250E-1,6.665938110E0,-3.256178741E0,7.317682800E0
9.350716250E-1,7.286248169E0,-3.555855560E0,7.757468262E0
9.450186250E-1,7.732320557E0,-3.941603394E0,8.450077972E0
9.549666250E-1,8.148455200E0,-4.255949707E0,9.066047058E0
9.649136250E-1,8.781189423E0,-4.367018738E0,9.344318390E0
9.748616250E-1,9.355545044E0,-4.083807678E0,9.484277344E0
9.848096250E-1,9.639205170E0,-3.566932526E0,9.716743927E0
