,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
18640,95.01227115,-0.09529497474,0.08491026609999999,0.2388483137
18641,95.01727615,-0.07452555746,0.1166752651,0.23335053030000003
18642,95.02228115,-0.050090949979999994,0.137444675,0.2254092693
18643,95.02728615,-0.03726277873,0.1484402567,0.2193006277
18644,95.03229015,-0.027488935739999994,0.1563815027,0.2119702399
18645,95.03729515,-0.01832595654,0.1606575549,0.2070833147
18646,95.04217815,-0.017715092749999998,0.1514945775,0.2015855312
18647,95.04730515,-0.02443460934,0.14110986890000002,0.1948660165
18648,95.05231015,-0.03298672289,0.1313360333,0.19608774780000002
18649,95.05829115,-0.035430185499999996,0.12705996630000002,0.1918116808
18650,95.06329615,-0.0415388383,0.1282816976,0.1844813079
18651,95.06830115,-0.04703662544,0.133779496,0.1832595766
18652,95.07330615,-0.05497787147999999,0.1466076523,0.1765400618
18653,95.07831115,-0.05925392732000001,0.1539380401,0.17226399480000001
18654,95.08331615,-0.06230825557999999,0.1533271819,0.1655444801
18655,95.08832115,-0.06780604272999999,0.1521054506,0.1533271819
18656,95.09332515,-0.06902777404,0.1423316002,0.1459967941
18657,95.09826915,-0.07880161702999999,0.1368338168,0.13866640630000002
18658,95.10327415,-0.09468411653999999,0.1185078546,0.13316862289999998
18659,95.10931715,-0.1056796908,0.1001819,0.1295034289
18660,95.11432215,-0.11239920560000001,0.08613199741000001,0.1233947799
18661,95.11932615,-0.1215621829,0.08063421398,0.1233947799
18662,95.12427015,-0.1282816976,0.07635815442,0.1197295859
18663,95.12921415,-0.12522737679999998,0.07452555746,0.12461651119999999
18664,95.13531815,-0.10445795949999999,0.06536258012,0.12522737679999998
18665,95.14026115,-0.08368854225,0.054367005829999995,0.1343903542
18666,95.14532715,-0.06230825557999999,0.04886921868,0.1380555481
18667,95.15027115,-0.031154127789999996,0.03665191308,0.1429424733
18668,95.15527615,-0.008552113548,0.03665191308,0.1478293836
