,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
18692,95.011963,0.2202665508,4.048594952,9.524134636
18693,95.016968,0.21068975329999998,4.034229755,9.392453194
18694,95.021973,0.2202665508,4.041412353999999,9.30386734
18695,95.026978,0.2633621991,4.05577755,9.196128845
18696,95.031982,0.2513911724,4.041412353999999,9.105149269
18697,95.036987,0.2418143749,3.993528366,9.033323288
18698,95.04187,0.23942017559999998,3.9384617810000004,8.906430244
18699,95.046997,0.2537853718,3.90254879,8.851364136
18700,95.052002,0.2059013397,3.878606796,8.868123055
18701,95.057983,0.2561795712,3.837905407,8.863334656000001
18702,95.062988,0.31842881440000004,3.869029999,8.82263279
18703,95.067993,0.3806780577,3.9145197869999997,8.714894295
18704,95.072998,0.48123455049999997,3.945644379,8.643068314
18705,95.078003,0.5554547906,3.9552211760000002,8.556877136
18706,95.083008,0.6584054828,3.97676897,8.508993149
18707,95.088013,0.7134721279,3.971980572,8.453926086000001
18708,95.093017,0.7398083209999999,4.000710964,8.38928318
18709,95.097961,0.7350199223,3.986345768,8.329427719
18710,95.102966,0.6943184733,3.957615376,8.322244644
18711,95.109009,0.6847416759,3.9695863719999998,8.353369713
18712,95.114014,0.6655880809,3.993528366,8.36294651
18713,95.119018,0.6607996821000001,4.003105164,8.463502884
18714,95.123962,0.6488286853,4.010287762,8.547300339
18715,95.128906,0.5937620401,4.019864559,8.702922821
18716,95.13501,0.5554547906,4.022258759,8.889671326
18717,95.139953,0.5458779931000001,3.998316765,8.968679428
18718,95.145019,0.5434837937,3.983951569,9.071630478
18719,95.149963,0.5410895943999999,3.9743747710000004,9.078812598999999
18720,95.154968,0.5243301988,4.027047157,9.059659004
18721,95.16101,0.5099649428999999,4.0653543469999995,8.990227699
18722,95.166015,0.4644751251,4.127603531,8.906430244
18723,95.170959,0.4453215301,4.163516521,8.825027466
18724,95.175964,0.4405331016,4.173093796,8.74601841
18725,95.180969,0.4141969085,4.134786129,8.714894295
18726,95.185974,0.4381389022,4.144362926,8.671798706
18727,95.190979,0.4357447028,4.127603531,8.61912632
18728,95.195984,0.4692635238,4.165910721,8.602366447
18729,95.201965,0.4644751251,4.177882195,8.604761124
18730,95.206909,0.42377370600000003,4.146757126000001,8.628703117
18731,95.211975,0.3256114423,4.062960148,8.705317497000001
18732,95.21698,0.21068975329999998,3.993528366,8.789113998
18733,95.221984,0.15562310810000002,3.9145197869999997,8.887276649
18734,95.226989,0.14844051,3.876212597,8.959102631
18735,95.231994,0.1699883193,3.895366192,9.009381293999999
18736,95.236999,0.2561795712,3.933673382,9.004592896
18737,95.24298,0.3327940404,3.981557369,8.975862503
18738,95.247985,0.4094084799,4.029441357,8.908824921
18739,95.25299,0.4501099288,4.031835556,8.815450667999999
18740,95.258972,0.538695395,4.036623955,8.70771122
18741,95.263977,0.6033388376,4.070142746,8.647856712000001
18742,95.268981,0.5530605912,4.072536945,8.623914719
18743,95.273986,0.6129156351,4.110844135,8.571242332
18744,95.278991,0.6440402865,4.163516521,8.518569946
18745,95.284973,0.6177040339000001,4.149151325,8.583212852
18746,95.289977,0.5554547906,4.110844135,8.652645111
18747,95.294982,0.42616790530000004,4.039018154,8.74601841
18748,95.299987,0.3758896589,3.991134167,8.798690796
18749,95.305969,0.3423708379,3.988739967,8.860940933
18750,95.310973,0.3208230138,3.981557369,8.987833023
18751,95.315978,0.3543418646,3.991134167,9.109937667999999
18752,95.320983,0.3806780577,3.993528366,9.229647636000001
18753,95.325988,0.4620809257,4.010287762,9.358934402000001
18754,95.330993,0.5243301988,4.003105164,9.402029991000001
18755,95.335998,0.5434837937,4.0581717489999996,9.323021889
18756,95.341003,0.5674257874,4.089296341,9.129091263
18757,95.346008,0.5195417404,4.09169054,8.892065048
18758,95.350951,0.4525041282,4.072536945,8.73404789
18759,95.355895,0.323217243,4.022258759,8.616731644
18760,95.360961,0.3088520169,4.003105164,8.607154846
18761,95.365966,0.3208230138,3.988739967,8.616731644
18762,95.37091,0.35673606399999996,4.003105164,8.61912632
18763,95.375854,0.4381389022,4.031835556,8.683769226
18764,95.380981,0.4884171486,4.060565948,8.726864815
18765,95.385985,0.5219359994,4.101267338,8.743624687
18766,95.39099,0.5410895943999999,4.110844135,8.736441612
18767,95.395873,0.5363011956,4.074931145,8.726864815
18768,95.401,0.5291185975,4.027047157,8.655038833999999
18769,95.406005,0.5243301988,3.983951569,8.63109684
18770,95.41101,0.5195417404,3.986345768,8.590395927000001
18771,95.416015,0.538695395,3.998316765,8.578424454
18772,95.42102,0.5889736414,4.003105164,8.532935143
18773,95.425902,0.6153098345,4.000710964,8.55448246
18774,95.430968,0.6224924326,4.007893562,8.588001251
18775,95.435973,0.5626373887,3.988739967,8.633491516
18776,95.440978,0.5339069963,4.012681961,8.647856712000001
18777,95.445983,0.47405192259999995,4.003105164,8.633491516
18778,95.450988,0.4548983276,3.993528366,8.640673637
18779,95.455993,0.4189853072,3.9743747710000004,8.63109684
18780,95.460998,0.38546648619999996,3.971980572,8.626308441
18781,95.466002,0.3734954596,3.988739967,8.58081913
18782,95.471007,0.3399766386,3.993528366,8.566453934
18783,95.476012,0.31842881440000004,3.986345768,8.549694061
18784,95.481017,0.3399766386,3.986345768,8.566453934
18785,95.485961,0.3639186621,3.991134167,8.561665535
18786,95.490966,0.4046200812,4.041412353999999,8.585607528999999
18787,95.495971,0.44771572950000005,4.079719543,8.578424454
18788,95.500975,0.4620809257,4.098873138,8.578424454
18789,95.505919,0.4692635238,4.141968727,8.602366447
18790,95.510985,0.48123455049999997,4.149151325,8.616731644
18791,95.51599,0.4692635238,4.1228151319999995,8.611943245
18792,95.520995,0.4189853072,4.106055737,8.664615631
18793,95.526976,0.3663128614,4.098873138,8.66940403
18794,95.531981,0.3303998411,4.05577755,8.609549522
18795,95.536986,0.3136404157,4.027047157,8.556877136
18796,95.541991,0.349553436,4.01747036,8.470685958999999
18797,95.546996,0.4022258818,4.01747036,8.461109161
18798,95.552001,0.4070142806,4.046200752,8.38928318
18799,95.557006,0.4141969085,4.074931145,8.382100105
18800,95.56201,0.39743748310000004,4.062960148,8.365341187
