,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
11436,58.005984,1.470039845,4.42448473,8.638279915
11437,58.010989,1.400607944,4.398148537,8.671798706
11438,58.015994,1.283292055,4.34787035,8.678980827
11439,58.020999,1.177947283,4.283226967,8.616731644
11440,58.026004,1.175553083,4.261679173,8.535328865
11441,58.031009,1.18991828,4.297592163,8.492233276
11442,58.03699,1.185129881,4.357447147,8.468291283
11443,58.041995,1.139639974,4.34787035,8.525752068
11444,58.047,1.130063176,4.295197964,8.599972725
11445,58.052005,1.1276689770000001,4.2568907739999995,8.710105896
11446,58.05701,1.1827356820000001,4.27125597,8.789113998
11447,58.062014,1.271321058,4.295197964,8.755595207
11448,58.066958,1.314416766,4.328716755,8.729259491
11449,58.071963,1.321599364,4.343081951,8.731653214
11450,58.076968,1.312022567,4.331110954,8.760383606
11451,58.081973,1.323993564,4.288015366000001,8.805873871000001
11452,58.086856,1.321599364,4.280832767,8.777143478
11453,58.091983,1.321599364,4.285621166,8.73404789
11454,58.096988,1.350329757,4.30956316,8.604761124
11455,58.101992,1.3599065540000002,4.34787035,8.532935143
11456,58.106997,1.364694953,4.362235546,8.434772491
11457,58.112002,1.364694953,4.376600742,8.379706383
11458,58.117007,1.33835876,4.355052948,8.329427719
11459,58.122012,1.331176162,4.350264548999999,8.370129585
11460,58.126956,1.3694833519999998,4.333505154,8.391676902999999
11461,58.131961,1.393425345,4.335899353,8.489839554
11462,58.136782,1.391031146,4.343081951,8.571242332
11463,58.143008,1.33835876,4.323928356000001,8.573636055
11464,58.148013,1.247379065,4.2640733719999995,8.667010307
11465,58.152957,1.247379065,4.242525578,8.829815865
11466,58.158999,1.254561663,4.319139957,8.851364136
11467,58.164004,1.254561663,4.302380562,8.820239067000001
11468,58.169009,1.290474772,4.283226967,8.757989882999999
11469,58.174014,1.405396342,4.30956316,8.676587105
11470,58.178958,1.472434044,4.319139957,8.647856712000001
11471,58.183962,1.484405041,4.335899353,8.65743351
11472,58.188967,1.434126854,4.328716755,8.611943245
11473,58.193972,1.393425345,4.288015366000001,8.607154846
11474,58.198977,1.3479355569999998,4.276044369,8.561665535
11475,58.203982,1.328781962,4.292803763999999,8.492233276
11476,58.208987,1.312022567,4.345476151000001,8.434772491
11477,58.213992,1.321599364,4.38617754,8.453926086000001
11478,58.218997,1.309628367,4.38617754,8.499416351
11479,58.224001,1.3479355569999998,4.38378334,8.513781547999999
11480,58.229006,1.331176162,4.3813891410000005,8.561665535
11481,58.234011,1.328781962,4.374206543000001,8.647856712000001
11482,58.238955,1.383848548,4.352658749,8.738836288
11483,58.24396,1.4413094519999998,4.369418144,8.779537201
11484,58.248965,1.455674648,4.355052948,8.760383606
11485,58.25397,1.4269442559999999,4.34787035,8.801085472
11486,58.258974,1.429338455,4.333505154,8.81066227
11487,58.263979,1.446097851,4.352658749,8.760383606
11488,58.268984,1.41018486,4.34787035,8.676587105
11489,58.273989,1.367089152,4.350264548999999,8.568847656
11490,58.278994,1.302445769,4.338293552,8.463502884
11491,58.283999,1.323993564,4.326322556,8.420407295
11492,58.289004,1.328781962,4.343081951,8.461109161
11493,58.294009,1.395819545,4.357447147,8.461109161
11494,58.299013,1.422155857,4.321534157,8.497021675
11495,58.303957,1.422155857,4.319139957,8.54251194
11496,58.308962,1.391031146,4.292803763999999,8.607154846
11497,58.313967,1.388636947,4.261679173,8.655038833999999
11498,58.318972,1.41257906,4.2568907739999995,8.643068314
11499,58.323977,1.431732655,4.292803763999999,8.61912632
11500,58.328982,1.4437036509999999,4.331110954,8.643068314
11501,58.333986,1.4413094519999998,4.364629745,8.659827232
11502,58.338991,1.529894829,4.410119534,8.662221909
11503,58.343996,1.850717902,4.690241337,8.686163902
11504,58.349001,1.563413739,4.6184148789999995,8.750806808
11505,58.354006,1.367089152,4.434061527,8.726864815
11506,58.359011,1.2042834759999999,4.244919777,8.640673637
11507,58.363955,1.2210428709999999,4.242525578,8.597578049
11508,58.36896,1.4030021430000001,4.419696331,8.779537201
11509,58.373964,1.850717902,4.644751072,8.872911453
11510,58.378908,1.7621324059999999,4.572925091,8.973467827
11511,58.383974,1.5275006290000002,4.458003521,9.026140213
11512,58.389956,1.5538369419999998,4.268861771,8.980650902
11513,58.395998,1.7214310169999998,4.307168961,9.220070839
11514,58.401979,1.508347034,4.458003521,9.44512558
11515,58.406984,1.37666595,4.443638325,9.33020401
11516,58.411989,1.314416766,4.371812343999999,8.968679428
11517,58.416994,1.22583127,4.319139957,8.59278965
11518,58.421999,1.1276689770000001,4.333505154,8.267178535
11519,58.427004,1.118092179,4.393360138,7.9822683329999995
11520,58.432009,1.15161097,4.479551315,7.869740963
11521,58.437014,1.15400517,4.529829502,7.860164165
11522,58.441957,1.1971008779999999,4.529829502,7.977479935
11523,58.446962,1.252167463,4.515464306,8.171410561
11524,58.451967,1.288080573,4.481945515,8.358158112
11525,58.456972,1.3479355569999998,4.436455727,8.523358345
11526,58.461977,1.3431471590000001,4.42209053,8.621520042
11527,58.466982,1.321599364,4.4316673280000005,8.741230011
11528,58.471987,1.314416766,4.434061527,8.738836288
11529,58.476991,1.285686255,4.450820923,8.63109684
11530,58.481996,1.2210428709999999,4.479551315,8.492233276
11531,58.487001,1.158793569,4.450820923,8.374917984
11532,58.492006,1.103726983,4.426878929,8.200140953
11533,58.497011,1.086967587,4.407725333999999,7.95593214
11534,58.501955,1.065419793,4.390965939,7.809885979
11535,58.50696,1.125274777,4.367023945,7.730877399
11536,58.511965,1.18991828,4.371812343999999,7.738059998
11537,58.516969,1.26413846,4.414907932,7.864952564
