,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
11280,58.00526281,-0.09040805697000001,-0.010384709570000001,0.1307251602
11281,58.01026781,-0.09529497474,0.004886921961,0.12461651119999999
11282,58.01527281,-0.09285151957999999,0.02443460934,0.1295034289
11283,58.02027781,-0.09896016866,0.04642575978999999,0.1380555481
11284,58.02528281,-0.1020144969,0.06291911751,0.1435533315
11285,58.03028781,-0.1142318025,0.0726929605,0.1466076523
11286,58.03626881,-0.12400564550000001,0.07452555746,0.1466076523
11287,58.04127381,-0.12705996630000002,0.06780604272999999,0.1527163088
11288,58.04627881,-0.1209513173,0.054367005829999995,0.1521054506
11289,58.05128381,-0.10995574300000001,0.04764748737,0.1582140923
11290,58.05628881,-0.0971275717,0.03359758854,0.1576032341
11291,58.06129281,-0.08185594529,0.03298672289,0.1582140923
11292,58.06623681,-0.07391469181,0.023212879900000004,0.1490511149
11293,58.07124181,-0.06658431142999999,0.011606439950000002,0.1435533315
11294,58.07624681,-0.06230825557999999,0.005497787148,0.1404990107
11295,58.08125181,-0.05742133409,0.009162978269,0.1423316002
11296,58.08613481,-0.04642575978999999,0.009773843922,0.1441642046
11297,58.09126181,-0.03787364438,0.011606439950000002,0.14110986890000002
11298,58.09626681,-0.04886921868,0.01343903504,0.1368338168
11299,58.10127081,-0.04948008433,0.007941247895,0.13866640630000002
11300,58.10627581,-0.05681046844,0.014049900700000001,0.1362229437
11301,58.11128081,-0.06719517708,0.015882495790000003,0.13316862289999998
11302,58.11628581,-0.0726929605,0.02871066704,0.1356120855
11303,58.12129081,-0.09040805697000001,0.034208454189999994,0.14110986890000002
11304,58.12623481,-0.09957103431,0.04642575978999999,0.1404990107
11305,58.13123981,-0.1020144969,0.05375614017000001,0.1447750628
11306,58.13606081,-0.09651670605,0.06047565863,0.145385921
11307,58.14228681,-0.08979719132000001,0.056199602779999996,0.14172074199999998
11308,58.14729181,-0.07574728876,0.04886921868,0.13927727939999998
11309,58.15223581,-0.05742133409,0.03787364438,0.14172074199999998
11310,58.15827781,-0.030543262139999996,0.004886921961,0.1404990107
11311,58.16328281,-0.004276056774,-0.027488935739999994,0.1441642046
11312,58.16828781,0.01893682219,-0.06169738993,0.1472185254
11313,58.17329281,0.039095375689999996,-0.09285151957999999,0.1429424733
11314,58.17823681,0.04520402848999999,-0.1166752651,0.13255776460000002
11315,58.18324081,0.05070181563,-0.12705996630000002,0.1221730486
11316,58.18824581,0.05375614017000001,-0.1215621829,0.11789698900000001
11317,58.19325081,0.05070181563,-0.1093448773,0.1185078546
11318,58.19825581,0.042760565880000004,-0.08979719132000001,0.1203404516
11319,58.20326081,0.03237585723,-0.06536258012,0.1203404516
11320,58.20826581,0.010384709570000001,-0.04642575978999999,0.12400564550000001
11321,58.21327081,-0.0109955743,-0.0262672063,0.1282816976
11322,58.21827581,-0.0293215327,0.007330383174,0.1319468915
11323,58.22327981,-0.04825835302,0.031154127789999996,0.13866640630000002
11324,58.22828481,-0.06108652427999999,0.05192354694,0.1356120855
11325,58.23328981,-0.07635815442,0.06841690837999999,0.1429424733
