"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.730004883E-1,7.182663574E0,6.189927979E0
1.007100003E-2,-5.267546082E-1,7.240742798E0,6.120023346E0
2.017199999E-2,-4.085005188E-1,7.337591400E0,5.948480072E0
3.027400002E-2,-3.806584167E-1,7.511080627E0,5.757028198E0
4.022199998E-2,-6.857240295E-1,7.471413116E0,5.891748047E0
5.020200001E-2,-1.332079926E0,7.121590576E0,6.099815369E0
6.018099998E-2,-1.029858398E0,6.835535431E0,5.842500458E0
7.016000000E-2,-6.024971008E-1,6.612199860E0,6.189329224E0
8.010899997E-2,-3.499722290E-1,6.296356659E0,6.269562378E0
9.008800000E-2,-1.139131165E-1,5.935457153E0,6.623576202E0
1.000670000E-1,2.799179077E-2,6.071524200E0,6.657405853E0
1.100470000E-1,2.213896179E-1,6.261179810E0,6.558910675E0
1.199950000E-1,5.858816528E-1,6.110892334E0,6.641089783E0
1.299750000E-1,1.085991669E0,5.999374237E0,6.634653168E0
1.399540000E-1,1.277293854E0,5.992937622E0,6.137985992E0
1.499330000E-1,1.184337158E0,6.122418365E0,5.912105713E0
1.598820000E-1,8.270301819E-1,6.076314240E0,5.800138550E0
1.698610000E-1,6.900650024E-1,5.874384155E0,5.963149567E0
1.798400000E-1,6.378236389E-1,5.670957184E0,6.409072266E0
1.898200000E-1,5.608836365E-1,5.495971069E0,6.832541656E0
1.997680000E-1,7.476951599E-1,5.535638580E0,7.177424469E0
2.097470000E-1,7.705975342E-1,5.308710480E0,7.646548920E0
2.197270000E-1,7.668553162E-1,5.134173431E0,7.961643677E0
2.297060000E-1,8.852590942E-1,4.951403503E0,8.051157532E0
2.396550000E-1,9.988728333E-1,4.828059998E0,8.223748627E0
2.496340000E-1,6.930587769E-1,5.040767670E0,9.067244568E0
2.596130000E-1,2.894979858E-1,4.903952179E0,9.807604980E0
2.695620000E-1,1.950444031E-1,4.805457001E0,9.879754944E0
2.795410000E-1,3.797602844E-1,4.818779297E0,9.461075592E0
2.895200000E-1,4.239184570E-1,4.840484161E0,9.037007446E0
2.995000000E-1,5.131329346E-1,4.790637817E0,8.766669617E0
3.094480000E-1,6.480024719E-1,4.690795441E0,8.690777435E0
3.194280000E-1,6.027964783E-1,4.734654236E0,8.423134003E0
3.294070000E-1,6.767427063E-1,4.744234314E0,8.220006409E0
3.393860000E-1,5.402265930E-1,4.783901825E0,8.023016052E0
3.493350000E-1,2.185455322E-1,4.922214203E0,8.021968231E0
3.593140000E-1,-2.237846375E-1,4.963977356E0,8.554411011E0
3.692930000E-1,-3.225791931E-1,4.739743652E0,9.317823486E0
3.792730000E-1,-1.778302002E-1,4.595294037E0,9.899813232E0
3.892210000E-1,5.912704468E-2,4.318220215E0,1.028511200E1
3.992010000E-1,3.034190369E-1,4.018543396E0,1.033630554E1
4.091800000E-1,4.375401306E-1,3.898493042E0,9.969867554E0
4.191590000E-1,5.378315735E-1,3.702400818E0,9.547895050E0
4.291080000E-1,4.824467468E-1,3.569477234E0,9.327702942E0
4.390870000E-1,4.897814941E-1,3.563639374E0,9.131311340E0
4.490660000E-1,4.429289246E-1,3.777245178E0,8.753946075E0
4.590150000E-1,4.351451111E-1,3.880081329E0,8.467292175E0
4.689940000E-1,4.679269409E-1,3.867208099E0,8.413703613E0
4.789740000E-1,3.854484558E-1,3.886967010E0,8.405470734E0
4.889530000E-1,3.577560425E-1,3.603306885E0,8.542884979E0
4.989020000E-1,1.216969299E-1,3.517235870E0,8.836424561E0
5.088810000E-1,-5.956114197E-1,3.861519928E0,9.165290680E0
5.188600000E-1,-1.276695099E0,4.063000946E0,9.958940277E0
5.288390000E-1,-1.435814209E0,3.825295258E0,1.017898270E1
5.387880000E-1,-1.068927155E0,3.637136536E0,9.904004517E0
5.487670000E-1,-6.628216553E-1,3.632795563E0,9.768536224E0
5.587470000E-1,-4.215234375E-1,3.833528137E0,9.688901825E0
5.687260000E-1,-7.529342651E-2,3.739373932E0,9.195527802E0
5.786740000E-1,-2.544708252E-3,3.544928284E0,8.565487976E0
5.886540000E-1,-2.953358459E-1,3.562591553E0,7.769593048E0
5.986330000E-1,-1.247206421E0,3.926484833E0,7.178472290E0
6.086120000E-1,-1.948498077E0,4.144431610E0,7.131320343E0
6.185493750E-1,-1.971400452E0,3.927682343E0,7.338489532E0
6.285283750E-1,-1.853445740E0,3.939807129E0,7.177873535E0
6.385073750E-1,-1.830094299E0,3.967050476E0,7.403903503E0
6.484873750E-1,-1.900298309E0,3.859873352E0,7.690108337E0
6.584353750E-1,-1.991758118E0,3.692671051E0,7.694000244E0
6.684153750E-1,-2.417772217E0,3.745810547E0,7.687713318E0
6.783943750E-1,-3.815266113E0,3.667822723E0,7.078480225E0
6.883433750E-1,-4.900958405E0,3.417543182E0,6.280040588E0
6.983223750E-1,-4.429438934E0,3.770359497E0,5.993985443E0
7.083013750E-1,-2.727178802E0,3.609144745E0,7.332052917E0
7.182803750E-1,-2.887196045E0,2.723885651E0,1.044497955E1
7.282293750E-1,-2.118993530E0,2.298919373E0,6.994953918E0
7.382083750E-1,-3.116519165E0,2.451302490E0,8.092621307E0
7.481883750E-1,-3.706143036E0,3.075055389E0,7.475604401E0
7.581673750E-1,-4.151616669E0,3.103945312E0,7.809260559E0
7.681163750E-1,-4.166884918E0,2.932102661E0,8.403973846E0
7.780953750E-1,-4.088597717E0,2.349813538E0,8.542435913E0
7.880743750E-1,-4.010011139E0,1.875599670E0,8.316106567E0
7.980533750E-1,-3.827690277E0,1.813478851E0,7.994425507E0
8.080023750E-1,-3.697760468E0,1.931732941E0,8.044122162E0
8.179813750E-1,-3.232228546E0,1.833387451E0,7.532336426E0
8.279613750E-1,-2.637814636E0,1.364712067E0,5.850433960E0
8.379403750E-1,-2.138602753E0,9.642947388E-1,4.589456177E0
8.478893750E-1,-1.757944336E0,7.969427490E-1,4.401596832E0
8.578683750E-1,-1.593735809E0,6.486012268E-1,4.886139221E0
8.678473750E-1,-1.611249390E0,2.820135498E-1,5.771697693E0
8.777963750E-1,-1.775158539E0,-8.038284302E-2,6.502178650E0
8.877753750E-1,-2.359094238E0,-4.191284180E-3,6.888375549E0
8.977543750E-1,-3.083138580E0,4.101470947E-1,6.967560883E0
9.077343750E-1,-3.932771759E0,7.622149658E-1,6.770121460E0
9.176823750E-1,-4.448000336E0,8.619076538E-1,6.661148071E0
9.276623750E-1,-4.434079285E0,4.727169800E-1,7.031328278E0
9.376413750E-1,-4.377197571E0,-1.338217163E-1,7.350165253E0
9.476203750E-1,-4.593497772E0,-6.849755859E-1,7.341632996E0
9.575693750E-1,-5.355563049E0,-9.268725586E-1,7.038513336E0
9.675483750E-1,-6.437662811E0,-4.149371338E-1,6.797963562E0
9.775273750E-1,-7.677684174E0,-2.095642090E-1,7.053332520E0
9.875063750E-1,-8.263416138E0,3.188369751E-2,6.915169830E0
9.974553750E-1,-8.161927185E0,2.558180237E-1,6.338119812E0
1.007434375E0,-7.521259460E0,1.341210938E-1,5.876180420E0
1.017414375E0,-7.219936066E0,-1.371148682E-1,5.633235626E0
1.027393375E0,-6.934329987E0,-5.794450378E-1,6.281088409E0
