"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.847378845E0,7.683372345E0,5.299729156E0
1.010100002E-2,-2.780767365E0,7.643106079E0,5.188211060E0
2.020299999E-2,-2.726430359E0,7.612868958E0,5.181175690E0
3.027300001E-2,-2.752925262E0,7.600893860E0,5.263504486E0
4.025300004E-2,-2.763702850E0,7.518265686E0,5.326822815E0
5.020100001E-2,-2.749183044E0,7.545359344E0,5.369184723E0
6.018100004E-2,-2.635569305E0,7.508236542E0,5.597310333E0
7.016000000E-2,-2.584525452E0,7.413333893E0,5.440885620E0
8.013900003E-2,-2.627635803E0,7.434589691E0,5.291047211E0
9.008800000E-2,-2.735711060E0,7.497458954E0,5.320984955E0
1.000670000E-1,-2.805016937E0,7.580536194E0,5.424719238E0
1.100460000E-1,-2.706821136E0,7.662415924E0,5.433101807E0
1.200260000E-1,-2.510728912E0,7.543413391E0,5.441634064E0
1.299740000E-1,-2.359243927E0,7.362589417E0,5.529800720E0
1.399540000E-1,-2.232158203E0,7.303761749E0,5.543272705E0
1.499330000E-1,-2.351160736E0,7.242688751E0,5.776637421E0
1.599120000E-1,-2.432142334E0,7.283703461E0,6.046077118E0
1.698610000E-1,-2.582130432E0,7.242988129E0,6.135590973E0
1.798400000E-1,-2.614463196E0,7.135811005E0,6.192622375E0
1.898190000E-1,-2.651436310E0,6.954987030E0,6.283633118E0
1.997680000E-1,-2.590812378E0,6.934030609E0,6.389762421E0
2.097470000E-1,-2.901865540E0,7.068750458E0,6.481671295E0
2.197270000E-1,-2.949765930E0,7.281757507E0,6.626270599E0
2.297060000E-1,-2.779719543E0,7.272626495E0,6.740632782E0
2.396550000E-1,-2.547402649E0,7.037016449E0,6.805597687E0
2.496340000E-1,-2.526296539E0,6.851402435E0,7.001839600E0
2.596130000E-1,-2.529889069E0,6.853947144E0,7.078330536E0
2.695920000E-1,-2.712509308E0,7.085216217E0,7.081923065E0
2.795410000E-1,-2.704126740E0,7.311096497E0,7.151827698E0
2.895200000E-1,-2.411036224E0,7.191794586E0,7.081174622E0
2.994746667E-1,-2.365830231E0,7.076683960E0,6.801556091E0
3.094536667E-1,-2.154918823E0,6.895261230E0,7.028633881E0
3.194026667E-1,-1.412462769E0,6.645879822E0,7.244335327E0
3.293816667E-1,-1.256786499E0,6.098468170E0,6.670578461E0
3.393606667E-1,-1.172212372E0,6.048172760E0,6.987768860E0
3.493396667E-1,-9.738748169E-1,5.871989136E0,7.159910889E0
3.592886667E-1,-7.426057434E-1,5.651198273E0,6.550677795E0
3.692676667E-1,-4.085005188E-1,5.610183563E0,5.710025940E0
3.792476667E-1,-2.046244812E-1,5.562432861E0,4.907694397E0
3.892266667E-1,-1.034349060E-1,5.506898346E0,4.507726135E0
3.991746667E-1,-2.025288391E-1,5.436844025E0,4.241429901E0
4.091546667E-1,-9.859996033E-1,5.490731964E0,4.357588348E0
4.191336667E-1,-3.227139130E0,5.991889801E0,5.410947876E0
4.291126667E-1,-5.423372040E0,7.485783234E0,8.628656616E0
4.390616667E-1,-3.479963379E0,7.599696350E0,9.730664978E0
4.490406667E-1,-1.165027313E0,5.311554565E0,7.658973083E0
4.590196667E-1,-1.029409332E0,4.628524933E0,6.325545959E0
4.689996667E-1,-2.456990662E0,5.115761719E0,6.758595428E0
