"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.770057300E-2,7.199643850E-1,8.026530743E-1,-2.663082560E-4
6.020796900E-2,7.199643850E-1,7.898702621E-1,1.464695390E-2
6.271536400E-2,7.061163187E-1,7.355434299E-1,2.849498391E-2
6.522276000E-2,6.890726089E-1,6.492595077E-1,5.406057462E-2
6.773015600E-2,6.762897968E-1,5.565842390E-1,8.388710022E-2
7.023755200E-2,6.560503840E-1,4.778901637E-1,1.019960642E-1
7.274494800E-2,6.294195652E-1,4.224980474E-1,1.210371032E-1
7.525234400E-2,6.059844494E-1,3.671059310E-1,1.391460598E-1
7.751677100E-2,5.836145282E-1,3.074528873E-1,1.593854874E-1
8.002416600E-2,5.612446666E-1,2.499302924E-1,1.753639877E-1
8.253156200E-2,5.335485935E-1,1.977338791E-1,1.966686398E-1
8.503895800E-2,5.037220716E-1,1.423417628E-1,2.158428431E-1
8.754635400E-2,4.802869260E-1,8.908011019E-2,2.296908647E-1
9.005375000E-2,4.493951797E-1,3.581846133E-2,2.414084375E-1
9.256114600E-2,4.216991365E-1,-8.921326138E-3,2.520607710E-1
9.506854100E-2,3.961335421E-1,-5.565842614E-2,2.595174015E-1
9.757593700E-2,3.705679476E-1,-9.933298081E-2,2.712349594E-1
1.000833330E-1,3.471328020E-1,-1.611164957E-1,2.861482203E-1
1.025907290E-1,3.205019832E-1,-1.898777932E-1,2.893439233E-1
1.050981250E-1,2.938711643E-1,-1.888125539E-1,2.904091477E-1
1.073599480E-1,2.661750913E-1,-1.707035899E-1,2.872134447E-1
1.098673440E-1,2.459356785E-1,-1.536598653E-1,2.797568142E-1
1.123747390E-1,2.236989290E-1,-1.366161406E-1,2.723001838E-1
1.148821350E-1,2.002638131E-1,-1.227681041E-1,2.669740319E-1
1.173895310E-1,1.778939217E-1,-1.067896113E-1,2.584521770E-1
1.198969270E-1,1.576544940E-1,-9.187635034E-2,2.477998286E-1
1.224043230E-1,1.363498271E-1,-7.270215452E-2,2.339518070E-1
1.249117190E-1,1.161103994E-1,-5.459319428E-2,2.201037705E-1
1.274191140E-1,9.587097168E-2,-3.129122034E-2,2.073209733E-1
1.299265100E-1,7.243584841E-2,-3.595161485E-3,1.902772486E-1
1.324339060E-1,5.752258375E-2,2.303566411E-2,1.774944514E-1
1.349413020E-1,3.941362351E-2,5.712312087E-2,1.636464298E-1
1.372030730E-1,1.704372838E-2,9.440627694E-2,1.497983932E-1
1.397104690E-1,3.195699072E-3,1.370155960E-1,1.359503716E-1
1.422178640E-1,-1.704372838E-2,1.785596907E-1,1.263632625E-1
1.447252600E-1,-3.728315607E-2,2.201037705E-1,1.167761683E-1
1.472326560E-1,-5.645735189E-2,2.616478503E-1,1.114500016E-1
1.497400520E-1,-7.669677585E-2,3.042571843E-1,1.009308323E-1
1.522474480E-1,-1.001319066E-1,3.458012640E-1,9.134373069E-2
1.547548440E-1,-1.256974936E-1,3.852148950E-1,8.708280325E-2
1.572622390E-1,-1.470021605E-1,4.097152650E-1,8.282186836E-2
1.597696350E-1,-1.736329794E-1,4.224980474E-1,8.069140464E-2
1.622770310E-1,-1.991985738E-1,4.533897936E-1,7.536523789E-2
1.647844270E-1,-2.247641683E-1,5.023905039E-1,7.110430300E-2
1.670462500E-1,-2.524602413E-1,5.597799420E-1,5.938674137E-2
1.695536460E-1,-2.812215090E-1,6.087806821E-1,4.766917601E-2
1.720610410E-1,-3.078523576E-1,6.471290588E-1,4.021254554E-2
1.745684370E-1,-3.387441039E-1,6.705641747E-1,3.808208182E-2
1.770758330E-1,-3.707011044E-1,6.918688416E-1,3.275591508E-2
1.795832290E-1,-4.035901725E-1,7.089125514E-1,2.529928461E-2
1.820906250E-1,-4.334166944E-1,7.259563208E-1,2.316881903E-2
1.845980210E-1,-4.600475132E-1,7.483261824E-1,1.890788600E-2
1.871054160E-1,-4.909392595E-1,7.675004005E-1,1.571218669E-2
1.896128120E-1,-5.175700784E-1,7.888050675E-1,1.251648832E-2
1.921202080E-1,-5.420704484E-1,8.111749291E-1,1.251648832E-2
1.946276040E-1,-5.676360726E-1,8.335448503E-1,1.145125460E-2
1.968894270E-1,-5.900059342E-1,8.548495173E-1,7.190322969E-3
1.993968230E-1,-6.102453470E-1,8.740236759E-1,7.190322969E-3
2.019042190E-1,-6.304848194E-1,8.942631483E-1,9.320789017E-3
2.044116140E-1,-6.464632750E-1,9.145025611E-1,8.255556226E-3
2.069190100E-1,-6.635070443E-1,9.294158220E-1,7.190322969E-3
2.094264060E-1,-6.794854999E-1,9.443290830E-1,9.320789017E-3
2.119338020E-1,-6.890726089E-1,9.613727927E-1,1.145125460E-2
2.144411980E-1,-7.018554211E-1,9.741556048E-1,1.251648832E-2
2.169485940E-1,-7.157034278E-1,9.858731627E-1,1.890788600E-2
2.194559890E-1,-7.231600881E-1,9.975907207E-1,2.316881903E-2
2.219633850E-1,-7.263557911E-1,1.006112576E0,2.636451647E-2
2.244707810E-1,-7.327471375E-1,1.011438727E0,3.488638252E-2
2.267326040E-1,-7.370080948E-1,1.016764879E0,4.447348043E-2
2.292400000E-1,-7.380733490E-1,1.022091031E0,5.193011090E-2
2.317473960E-1,-7.380733490E-1,1.025286794E0,5.832150951E-2
2.342547910E-1,-7.380733490E-1,1.026352048E0,6.897383928E-2
2.367621870E-1,-7.316819429E-1,1.022091031E0,8.069140464E-2
2.392695830E-1,-7.252905369E-1,1.018895388E0,9.347419441E-2
2.417769790E-1,-7.167686820E-1,1.011438727E0,1.051917598E-1
2.442843750E-1,-7.071815729E-1,1.000786424E0,1.157109365E-1
2.467917710E-1,-6.912030578E-1,9.890688658E-1,1.274285018E-1
2.492991660E-1,-6.741593480E-1,9.688294530E-1,1.444722265E-1
2.518065620E-1,-6.549851298E-1,9.443290830E-1,1.561897993E-1
2.543139580E-1,-6.315500140E-1,9.155677557E-1,1.732335240E-1
2.565758330E-1,-6.081148982E-1,8.868064880E-1,1.924077123E-1
2.590832290E-1,-5.836145282E-1,8.495233655E-1,2.062557489E-1
2.615906250E-1,-5.580489635E-1,8.101097345E-1,2.254299372E-1
2.640980210E-1,-5.292876363E-1,7.706961036E-1,2.403431982E-1
2.666054160E-1,-5.005263686E-1,7.312824726E-1,2.552564740E-1
2.691128120E-1,-4.706998467E-1,6.833469868E-1,2.691044807E-1
2.716202080E-1,-4.419385493E-1,6.354115009E-1,2.797568142E-1
2.741276040E-1,-4.163729548E-1,5.906717181E-1,2.882786989E-1
2.766350000E-1,-3.940030634E-1,5.439345837E-1,2.978657782E-1
2.791423960E-1,-3.738967776E-1,4.938686490E-1,2.989310026E-1
2.816497910E-1,-3.557878435E-1,4.448679388E-1,2.999962568E-1
2.841571870E-1,-3.376788795E-1,3.958672285E-1,2.978657782E-1
2.864190100E-1,-3.280917704E-1,3.468665183E-1,2.893439233E-1
2.889264060E-1,-3.195699155E-1,2.893439233E-1,2.733654380E-1
2.914338020E-1,-3.153089881E-1,2.296908647E-1,2.552564740E-1
2.939411980E-1,-3.163742125E-1,1.732335240E-1,2.339518070E-1
2.964485940E-1,-3.217003644E-1,1.210371032E-1,1.998643428E-1
2.989559890E-1,-3.334179223E-1,6.884068251E-2,1.647116542E-1
3.014633850E-1,-3.472659588E-1,2.516612969E-2,1.263632625E-1
3.039707810E-1,-3.600487709E-1,-1.531272475E-2,8.814803511E-2
3.064781770E-1,-3.812202811E-1,-4.833494872E-2,4.660394415E-2
3.089855730E-1,-4.057206213E-1,-8.761541545E-2,1.464695390E-2
3.114929690E-1,-4.323514402E-1,-1.217028722E-1,-1.198387146E-2
3.140003640E-1,-4.589822888E-1,-1.568555683E-1,-3.115806542E-2
3.162621870E-1,-4.920045137E-1,-1.930734813E-1,-3.648423031E-2
3.187695830E-1,-5.228962898E-1,-2.410089672E-1,-2.583190054E-2
3.212769790E-1,-5.601794124E-1,-2.942706347E-1,-1.331541222E-3
3.237843750E-1,-5.995930433E-1,-3.485974967E-1,3.701684624E-2
3.262917710E-1,-6.347457170E-1,-3.997286856E-1,9.027849883E-2
3.287991660E-1,-6.730940938E-1,-4.391423166E-1,1.497983932E-1
3.313065620E-1,-7.061163187E-1,-4.764254689E-1,2.179733068E-1
3.338139580E-1,-7.412690520E-1,-5.158390999E-1,2.957353294E-1
3.363213540E-1,-7.742912769E-1,-5.541874766E-1,3.692364097E-1
3.388287500E-1,-8.073135018E-1,-5.872097015E-1,4.438027143E-1
3.413361460E-1,-8.350095153E-1,-6.170362234E-1,5.141080618E-1
3.438435410E-1,-8.616403341E-1,-6.468627453E-1,5.748263597E-1
3.461054160E-1,-8.882712126E-1,-6.659038067E-1,6.270228028E-1
3.486128120E-1,-9.117063284E-1,-6.893389225E-1,6.749582887E-1
3.511202080E-1,-9.287500381E-1,-7.085131407E-1,7.153039575E-1
3.536276040E-1,-9.425980449E-1,-7.298177481E-1,7.525871396E-1
