"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.364700317E0,-1.214546204E1,-1.538543701E-1
4.821778000E-3,-2.364700317E0,-1.214546204E1,-1.538543701E-1
9.674073000E-3,-2.364700317E0,-1.214546204E1,-1.538543701E-1
1.443481500E-2,-2.364700317E0,-1.214546204E1,-1.538543701E-1
1.922607500E-2,-2.364700317E0,-1.214546204E1,-1.538543701E-1
2.401733400E-2,-2.364700317E0,-1.214546204E1,-1.538543701E-1
2.880859400E-2,-2.364700317E0,-1.214546204E1,-1.538543701E-1
3.356933600E-2,7.890472412E-1,-1.383479309E1,3.366699219E-1
3.836059600E-2,7.028961182E-1,-1.418893433E1,-3.237457275E-1
4.315185600E-2,5.617218018E-1,-1.441625977E1,-1.053558350E0
4.794311600E-2,3.487701416E-1,-1.454547119E1,-1.675689697E0
5.270385800E-2,7.119750977E-2,-1.458135986E1,-2.288253784E0
5.749511800E-2,-2.422637939E-1,-1.449760437E1,-2.864929199E0
6.228637700E-2,-3.858337402E-1,-1.432533264E1,-3.341094971E0
6.707763700E-2,-4.528350830E-1,-1.404536438E1,-3.649765015E0
7.186889700E-2,-5.030822754E-1,-1.358595276E1,-3.767013550E0
7.662963900E-2,-4.695739746E-1,-1.311933899E1,-3.647369385E0
8.142089900E-2,-4.360809326E-1,-1.267906189E1,-3.427230835E0
8.621215900E-2,-4.265136719E-1,-1.226989746E1,-3.168807983E0
9.100341800E-2,-4.336853027E-1,-1.193728638E1,-2.943878174E0
9.579467800E-2,-4.432525635E-1,-1.167408752E1,-2.876892090E0
1.005554200E-1,-5.605010986E-1,-1.152093506E1,-2.972595215E0
1.053466800E-1,-7.710723877E-1,-1.143000793E1,-3.159240723E0
1.101379400E-1,-1.091720581E0,-1.147068787E1,-3.443984985E0
1.149292000E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.201782230E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.250000000E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.298828130E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.346435550E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.394348150E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.442260750E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.490173340E-1,-1.512847900E0,-1.165014648E1,-3.795730591E0
1.538085940E-1,-7.604980469E0,-1.467228699E1,-5.229034424E0
1.585693360E-1,-8.291717529E0,-1.472492981E1,-4.398727417E0
1.633605960E-1,-8.791824341E0,-1.473689270E1,-3.666519165E0
1.681518560E-1,-9.186630249E0,-1.458853149E1,-3.032424927E0
1.729431160E-1,-9.586242676E0,-1.435404968E1,-2.283462524E0
1.777038580E-1,-9.880554199E0,-1.406929016E1,-1.503402710E0
1.824951180E-1,-1.007676697E1,-1.382044983E1,-8.477783203E-1
1.872863770E-1,-1.031604004E1,-1.355723572E1,-2.376098633E-1
1.920776370E-1,-1.052183533E1,-1.342562866E1,4.419555664E-1
1.968688970E-1,-1.080657959E1,-1.327487183E1,1.238769531E0
2.016296390E-1,-1.089031982E1,-1.317916870E1,2.095397949E0
2.064208990E-1,-1.101475525E1,-1.298774719E1,2.832382202E0
2.112121590E-1,-1.098124695E1,-1.271734619E1,3.720123291E0
2.160034180E-1,-1.073718262E1,-1.257856750E1,4.842361450E0
2.207641610E-1,-1.045483398E1,-1.240150452E1,6.479049683E0
2.255554200E-1,-1.035432434E1,-1.208085632E1,8.429199219E0
2.303466800E-1,-9.959518433E0,-1.166450500E1,1.057795715E1
2.351379400E-1,-9.478561401E0,-1.133430481E1,1.251614380E1
2.399292000E-1,-8.655426025E0,-1.083180237E1,1.312870789E1
2.446899420E-1,-7.844253540E0,-1.027427673E1,1.312870789E1
2.494812020E-1,-6.738769531E0,-9.487045288E0,1.272192383E1
2.542724610E-1,-5.410766602E0,-8.659118652E0,1.107566833E1
2.590637210E-1,-4.774261475E0,-7.778564453E0,9.331298828E0
2.638549810E-1,-4.381851196E0,-6.811859131E0,8.170776367E0
2.686157230E-1,-3.984634399E0,-6.007873535E0,7.175369263E0
2.734069830E-1,-3.781250000E0,-5.354629517E0,6.689620972E0
2.781982430E-1,-3.786026001E0,-4.782745361E0,6.033981323E0
2.829895020E-1,-3.604171753E0,-4.450149536E0,4.906967163E0
2.877502440E-1,-3.204574585E0,-4.419036865E0,2.423217773E0
2.925415040E-1,-2.113449097E0,-5.069885254E0,-5.097427368E0
2.973327640E-1,-1.397994995E0,-6.007873535E0,-8.057342529E0
3.021240240E-1,-1.106079102E0,-6.737686157E0,-9.172409058E0
3.069152840E-1,-1.041458130E0,-7.034393311E0,-9.734710693E0
3.116760260E-1,-1.316635132E0,-6.914749146E0,-8.492843628E0
3.164672860E-1,-1.570281982E0,-6.656326294E0,-6.801116943E0
3.212585450E-1,-1.709060669E0,-6.496017456E0,-5.518554688E0
3.260498050E-1,-2.010559082E0,-6.333297729E0,-4.633224487E0
3.308105470E-1,-2.410156250E0,-6.172973633E0,-3.853164673E0
3.356018070E-1,-2.541763306E0,-6.015060425E0,-3.027633667E0
3.403930670E-1,-2.685333252E0,-5.794921875E0,-2.438995361E0
3.451843270E-1,-2.728408813E0,-5.550842285E0,-1.771408081E0
3.499450690E-1,-2.651840210E0,-5.352249146E0,-1.115768433E0
3.547363280E-1,-2.472366333E0,-5.165603638E0,-5.462799072E-1
3.595275880E-1,-2.314453125E0,-4.990921021E0,-1.107788086E-1
3.643188480E-1,-2.158920288E0,-4.785140991E0,2.170410156E-1
3.691101080E-1,-2.106277466E0,-4.541076660E0,4.036712646E-1
3.738708500E-1,-2.271377563E0,-4.328109741E0,5.711669922E-1
3.786621100E-1,-2.596801758E0,-4.110366821E0,7.051696777E-1
3.834533690E-1,-2.950942993E0,-3.832794189E0,8.224182129E-1
3.882446290E-1,-3.309860229E0,-3.488235474E0,8.702697754E-1
3.930053710E-1,-3.587432861E0,-3.174774170E0,8.032684326E-1
3.977966310E-1,-3.644851685E0,-2.933105469E0,5.687713623E-1
4.025955660E-1,-3.695098877E0,-2.744064331E0,3.414611816E-1
4.073868260E-1,-3.747741699E0,-2.586135864E0,1.380767822E-1
4.121780860E-1,-3.798004150E0,-2.511962891E0,1.093597412E-1
4.169388280E-1,-3.817138672E0,-2.516754150E0,1.954956055E-1
4.217300870E-1,-3.814743042E0,-2.535888672E0,3.294982910E-1
4.265213470E-1,-3.857818604E0,-2.552642822E0,4.515380859E-1
4.313126070E-1,-4.228698730E0,-2.619644165E0,3.486328125E-1
4.361038670E-1,-4.594802856E0,-2.775177002E0,1.596069336E-1
4.408646090E-1,-4.920227051E0,-3.038391113E0,-1.442871094E-1
4.456558690E-1,-4.929809570E0,-3.476272583E0,-4.338073730E-1
4.504471280E-1,-4.908264160E0,-4.091232300E0,-7.664184570E-1
