"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.899200005E-2,6.043109894E-1,1.197769269E-1,2.207545489E-1
5.903999973E-2,7.788438797E-1,3.677125648E-2,1.680977196E-1
6.908799987E-2,9.901868701E-1,-1.226525679E-1,8.431152254E-2
7.913699979E-2,1.219708443E0,-3.101758659E-1,1.325972285E-2
8.918499993E-2,1.466921687E0,-4.342970848E-1,-4.851402342E-2
9.923300007E-2,1.725173473E0,-5.055809021E-1,-1.158866733E-1
1.092820000E-1,1.997371912E0,-5.476479530E-1,-1.905838698E-1
1.193299997E-1,2.171424150E0,-6.333637238E-1,-2.504565418E-1
1.293779998E-1,2.125869274E0,-9.380208850E-1,-3.322041929E-1
1.394260000E-1,1.987880945E0,-1.351415157E0,-4.052344859E-1
1.494749999E-1,1.880755067E0,-1.713787436E0,-4.065924287E-1
1.595230000E-1,1.862800360E0,-1.908602238E0,-4.570366740E-1
1.695709997E-1,1.979446769E0,-1.751588345E0,-5.563312769E-1
1.796200001E-1,2.154551268E0,-1.256374121E0,-6.954787970E-1
1.896679997E-1,2.241734982E0,-5.807564855E-1,-7.796940804E-1
1.997159999E-1,2.119140148E0,1.582810879E-1,-7.631773949E-1
2.097640000E-1,1.857218266E0,7.900644541E-1,-6.969602108E-1
2.198129999E-1,1.611248374E0,1.175413489E0,-6.108173728E-1
2.298610001E-1,1.476066113E0,1.275337577E0,-5.438479185E-1
2.399089998E-1,1.463387132E0,1.117139459E0,-4.916862249E-1
2.499579997E-1,1.434847713E0,5.612446070E-1,-3.794926107E-1
2.600059998E-1,1.489553809E0,-1.329192370E-1,-2.915350497E-1
2.700540000E-1,1.651826978E0,-8.882288337E-1,-2.953511477E-1
2.801024998E-1,1.864042282E0,-1.843760371E0,-3.977560699E-1
2.901504999E-1,2.034851789E0,-2.872096539E0,-5.464134812E-1
3.001985000E-1,2.085730553E0,-3.637818336E0,-6.924479008E-1
3.102464997E-1,2.142376661E0,-3.855608702E0,-6.997973323E-1
3.202955001E-1,2.256807089E0,-3.391503572E0,-6.000638604E-1
3.303434998E-1,2.312004089E0,-2.485219955E0,-4.376213551E-1
3.403914999E-1,2.228287935E0,-1.611606956E0,-4.463252425E-2
3.504404998E-1,2.057615280E0,-1.060204387E0,2.640812099E-1
