"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,3.666325836E0,-9.799222412E0,8.355624390E-1
9.939000010E-3,3.891607361E0,-1.006881180E1,7.589218140E-2
1.987800002E-2,4.101321259E0,-1.029633865E1,-5.228627014E-1
2.981700003E-2,4.225712585E0,-1.043165726E1,-7.628137207E-1
3.975600004E-2,4.326453094E0,-1.052506302E1,-6.469546509E-1
4.969500005E-2,4.381688232E0,-1.053149963E1,-5.789959717E-1
5.963400006E-2,4.339925079E0,-1.025412643E1,-3.406915283E-1
6.957300007E-2,3.954326935E0,-9.654323730E0,-4.206253052E-2
7.951200008E-2,3.391796722E0,-9.146878967E0,2.748284912E-1
8.945100009E-2,2.900218964E0,-8.866062927E0,4.218228149E-1
9.939000010E-2,2.467319183E0,-8.567433929E0,2.829116821E-1
1.093280001E-1,2.200274506E0,-8.290509796E0,6.242019653E-2
1.192670001E-1,2.058818665E0,-8.217461700E0,-7.873626709E-2
1.292060001E-1,2.043101349E0,-8.338410187E0,-1.549278259E-1
1.391450001E-1,2.110760651E0,-8.574020233E0,-1.445993042E-1
1.490840001E-1,2.228116608E0,-8.730145569E0,-1.209484863E-1
1.590230002E-1,2.381098480E0,-8.776100006E0,-4.939727783E-2
1.689620002E-1,2.595303040E0,-8.797505493E0,1.323248291E-1
1.789010002E-1,2.727478180E0,-8.774752808E0,1.877096558E-1
1.888400000E-1,2.779270477E0,-8.754245453E0,1.633103943E-1
1.987790000E-1,2.783312073E0,-8.705446930E0,7.274871826E-2
2.087180000E-1,2.811453552E0,-8.694220276E0,1.110690308E-1
2.186570000E-1,2.883603516E0,-8.705596619E0,1.755848694E-1
2.285960000E-1,2.869981842E0,-8.675509186E0,9.684860229E-2
2.385350000E-1,2.830164642E0,-8.581205292E0,2.245330811E-2
2.484740000E-1,2.702480164E0,-8.474177856E0,-2.739303589E-2
2.584130000E-1,2.467917938E0,-8.283474426E0,-7.963439941E-2
2.683520000E-1,2.232906647E0,-8.021070099E0,-9.849517822E-2
2.782910001E-1,1.928140411E0,-7.825576630E0,-1.065783691E-1
2.882300001E-1,1.664987640E0,-7.724087677E0,-1.592687988E-1
2.981690001E-1,1.475781097E0,-7.821385345E0,-4.805007935E-2
3.081080001E-1,1.342558136E0,-8.078550568E0,2.950364685E-1
3.180470001E-1,1.313668213E0,-8.464298401E0,8.207432556E-1
3.279860001E-1,1.440903625E0,-8.987011414E0,1.356329498E0
3.379250001E-1,1.740730133E0,-9.573791199E0,1.612297211E0
3.478640001E-1,2.184407501E0,-1.007509872E1,1.517095184E0
3.578030001E-1,2.718197479E0,-1.038570282E1,1.171763306E0
3.677420001E-1,3.266058197E0,-1.059062668E1,7.641609192E-1
3.776810002E-1,3.737278290E0,-1.056727524E1,4.192781067E-1
3.876190002E-1,4.068090363E0,-1.045051804E1,3.375480652E-1
3.975580002E-1,4.293970642E0,-1.051787796E1,5.948629761E-1
4.074970002E-1,4.490811310E0,-1.097442856E1,9.487271118E-1
4.174360000E-1,4.605921936E0,-1.144250519E1,9.687854004E-1
4.273750000E-1,4.600233765E0,-1.168185745E1,5.580395508E-1
4.373140000E-1,4.539909210E0,-1.207179657E1,1.227447510E-1
4.472530000E-1,4.358037415E0,-1.281320480E1,2.315684509E-1
4.571920000E-1,4.183051300E0,-1.349593506E1,7.349716187E-1
4.671310000E-1,4.177063751E0,-1.407567947E1,1.196911011E0
4.770700000E-1,4.353247375E0,-1.472353226E1,1.426383820E0
4.870090000E-1,4.647685089E0,-1.523846146E1,1.330133972E0
4.969480000E-1,4.893024902E0,-1.527603333E1,1.097368011E0
5.068870001E-1,4.715643768E0,-1.469718704E1,6.668632507E-1
5.168260001E-1,4.133654022E0,-1.380773666E1,-5.441184998E-1
5.267650001E-1,3.204087067E0,-1.282937119E1,-1.898202667E0
5.367040001E-1,2.204615479E0,-1.191013275E1,-2.615660706E0
5.466430001E-1,1.321452026E0,-1.117411331E1,-2.348616028E0
5.565820001E-1,4.631369019E-1,-1.064900528E1,-1.364113312E0
5.665210001E-1,-1.933978271E-1,-1.047087570E1,-3.483256531E-1
5.764600001E-1,-5.078938293E-1,-1.067041077E1,5.682183838E-1
5.863990001E-1,-5.445675659E-1,-1.122830063E1,1.082698517E0
5.963380001E-1,-6.523434448E-1,-1.179577057E1,1.578317871E0
6.062770002E-1,-7.253915405E-1,-1.209095673E1,1.999092865E0
6.162160002E-1,-7.038363647E-1,-1.195399155E1,2.577190704E0
6.261574584E-1,-8.560697937E-1,-1.139235947E1,2.937341766E0
6.360964584E-1,-1.110241241E0,-1.071950867E1,2.487976227E0
6.460354584E-1,-1.380579071E0,-1.011880783E1,1.831740875E0
6.559744584E-1,-1.545536041E0,-9.837093658E0,1.118324432E0
6.659134584E-1,-1.472487946E0,-9.947414246E0,2.345622253E-1
