,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
8300,83.00781933,-1.106648712,-8.177794189,1.996847534
8301,83.01782533,-1.4352154540000002,-9.898316345,1.352736969
8302,83.02783133,-1.981878662,-12.41892471,-0.9165440369
8303,83.03783733,-2.463127899,-15.18981262,-3.2675550839999996
8304,83.04784233,-2.288291473,-17.12513809,-3.784430237
8305,83.05784833,-1.34210907,-16.71079971,-2.931653595
8306,83.06785433,-0.4441264343,-14.31937271,-1.537153473
8307,83.07786033,-0.1284329224,-11.31317413,-0.5851332092
8308,83.08786533,-0.1236428833,-9.072483672999999,0.3064128113
8309,83.09787133,-0.1649569702,-7.41602829,1.0533595279999999
8310,83.10787733,0.11675720210000001,-6.595434722999999,1.37953125
8311,83.11788333,0.5858816528,-6.932833099,1.256337433
8312,83.12788833,1.282682648,-8.162226562,1.13493988
8313,83.13789433,2.030677185,-9.417366486,1.375489655
8314,83.14790033,2.563569031,-10.06581802,1.4656022640000002
8315,83.15790533,2.870580597,-10.108629,1.173858948
8316,83.16791133,3.196902008,-10.03019211,0.5953120422
8317,83.17791733,3.7098852539999996,-9.95504837,-0.2420466614
8318,83.18792333,4.235592041,-9.803114319,-0.9090596008
8319,83.19792833,4.4637176510000005,-9.628726959,-1.067430267
8320,83.20793433,4.196223907,-9.652677155,-0.9514215088
8321,83.21794033,3.58399704,-9.858050079,-0.8887019348
8322,83.22794633,2.8827053830000002,-9.907896423,-0.7303312683
8323,83.23795133,2.2745201109999997,-9.677375793,-0.5272036743
8324,83.24795733,1.837578735,-9.43787384,-0.4924758911
8325,83.25796333,1.580263824,-9.357640686,-0.5530998229999999
8326,83.26796933,1.4780264280000002,-9.303752747,-0.3444337463
8327,83.27797433,1.4603631590000001,-9.273515625,-0.04011657715
8328,83.28798033,1.430126038,-9.376800842,0.0520916748
8329,83.29798633,1.464255066,-9.425150299,0.007933502197
8330,83.30799233,1.602268066,-9.439221039,-0.1246907043
8331,83.31799733,1.726809082,-9.517957306,-0.09894424437999999
8332,83.32800333,1.910177765,-9.525591431,0.16645385740000002
8333,83.33800975,2.0986358640000002,-9.50583252,0.4739144897
8334,83.34801575,2.218835907,-9.55612793,0.5676196289
8335,83.35802075,2.129322052,-9.554331665,0.49187713619999995
8336,83.36802675,1.970951385,-9.582922211,0.40475830079999997
8337,83.37803275,1.926044769,-9.683812408,0.45071273799999995
8338,83.38803775,1.7790504459999998,-9.931996307,0.3965254211
8339,83.39804375,1.5593074040000001,-10.20008881,0.3406915283
8340,83.40804975,1.452579346,-10.3222348,0.4975653076
8341,83.41805575,1.3927038569999999,-10.27328659,0.6366261292000001
8342,83.42806075,1.313518524,-10.07285339,0.7357200623000001
8343,83.43806675,1.221909027,-9.840835876,0.8144563293000001
8344,83.44807275,1.052461395,-9.574090576,1.039588165
8345,83.45807875,0.8063731384,-9.475296021,1.258732452
8346,83.46808375,0.5929170227,-9.428742827999999,1.2240046690000002
8347,83.47808975,0.45984375,-9.438622284,1.15020813
8348,83.48809575,0.4107458496,-9.532028046,1.09632019
8349,83.49810175,0.4272116089,-9.691745911,0.9948312378
8350,83.50810675,0.44966491700000005,-9.773475952,0.8681945801000001
8351,83.51811275,0.479153595,-9.838889923,0.7412585449
8352,83.52811875,0.4411326599,-9.932295685,0.6074368286
