"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.378644950E-1,-8.571503758E-1,4.594613552E0,7.960963726E0
1.398644950E-1,-8.571503758E-1,4.594613552E0,7.960963726E0
1.418644950E-1,-8.571503758E-1,4.594613552E0,7.960963726E0
1.438644950E-1,-8.571503758E-1,4.594613552E0,7.960963726E0
1.458644950E-1,-5.722316504E-1,4.752635479E0,8.406298637E0
1.478644950E-1,-5.913859010E-1,4.759818554E0,8.420664787E0
1.498641610E-1,-5.961744189E-1,4.771789551E0,8.423058510E0
1.518638750E-1,-6.033572555E-1,4.771789551E0,8.442213058E0
1.538636250E-1,-6.153286099E-1,4.774183750E0,8.423058510E0
1.558634020E-1,-6.249057055E-1,4.776578426E0,8.401510239E0
1.578632020E-1,-6.488484740E-1,4.788549423E0,8.418270111E0
1.598630200E-1,-6.560313106E-1,4.790944099E0,8.425453186E0
1.618628530E-1,-6.608198285E-1,4.807703972E0,8.437424660E0
1.638626990E-1,-6.751855016E-1,4.805309772E0,8.435029984E0
1.658624130E-1,-6.727912426E-1,4.826858044E0,8.430241585E0
1.678621460E-1,-6.751855016E-1,4.846012115E0,8.418270111E0
1.698618960E-1,-6.895511150E-1,4.855589390E0,8.423058510E0
1.718616600E-1,-6.967339516E-1,4.869955063E0,8.430241585E0
1.738614370E-1,-7.158881426E-1,4.874743462E0,8.430241585E0
1.758612260E-1,-7.278595567E-1,4.872349262E0,8.430241585E0
1.778610260E-1,-7.350423932E-1,4.867560863E0,8.439818382E0
1.798608350E-1,-7.470137477E-1,4.896292210E0,8.447001457E0
1.818605620E-1,-7.637736797E-1,4.913052082E0,8.442213058E0
1.838603010E-1,-7.781392932E-1,4.913052082E0,8.444606781E0
1.858600510E-1,-7.925049663E-1,4.927417755E0,8.449396133E0
1.878598110E-1,-7.996878028E-1,4.934600353E0,8.451789856E0
1.898595800E-1,-7.948992252E-1,4.917840481E0,8.463761330E0
1.918593570E-1,-7.877163887E-1,4.917840481E0,8.475732803E0
1.938591420E-1,-7.877163887E-1,4.936994553E0,8.487704277E0
