"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.851048231E0,5.628517151E0,5.664409637E0
1.008776000E-2,2.989831924E0,5.489135265E0,5.472983360E0
1.259854100E-2,2.898904562E0,5.522634506E0,5.525625706E0
1.510781200E-2,2.807977438E0,5.489135265E0,5.606981754E0
1.761859400E-2,2.798406124E0,5.489135265E0,5.736194134E0
2.012932300E-2,2.807977438E0,5.436492920E0,5.899504185E0
2.264010400E-2,2.803191662E0,5.417350292E0,6.138786316E0
2.515083300E-2,2.793620348E0,5.374279499E0,6.369095802E0
2.766161400E-2,2.822334290E0,5.316852093E0,6.574878216E0
3.017234400E-2,2.764906645E0,5.288137913E0,6.771090031E0
3.268312500E-2,2.750549555E0,5.235496044E0,7.006184578E0
3.519390600E-2,2.750549555E0,5.211567879E0,7.207181931E0
3.770468700E-2,2.702693224E0,5.154139996E0,7.423133850E0
4.021541600E-2,2.740978241E0,5.154139996E0,7.648059368E0
4.272619800E-2,2.707478762E0,5.173282623E0,7.786843300E0
4.531557300E-2,2.650051117E0,5.216353416E0,7.935796261E0
4.782635400E-2,2.621337175E0,5.268995285E0,8.074580193E0
5.033708300E-2,2.592623234E0,5.321637630E0,8.213363647E0
5.284786400E-2,2.563909531E0,5.355136871E0,8.333004951E0
5.535859400E-2,2.539382935E0,5.422136307E0,8.428717613E0
5.786937500E-2,2.534597397E0,5.460421085E0,8.520243645E0
6.038015600E-2,2.496312141E0,5.493920803E0,8.644669533E0
6.289088500E-2,2.438884497E0,5.517848969E0,8.826524734E0
6.540166600E-2,2.491526604E0,5.536991596E0,8.960522652E0
6.791239600E-2,2.496312141E0,5.556134224E0,8.931808472E0
7.042317700E-2,2.525026083E0,5.551348686E0,8.893523216E0
7.293395800E-2,2.544766903E0,5.603990555E0,8.869595528E0
7.548291600E-2,2.563909531E0,5.551348686E0,8.821739197E0
7.799364600E-2,2.592623234E0,5.527420521E0,8.797810555E0
8.050442700E-2,2.621337175E0,5.560919762E0,8.730812073E0
8.301520800E-2,2.673979282E0,5.536991596E0,8.649456024E0
8.552593700E-2,2.721835852E0,5.513063431E0,8.587242126E0
8.803671900E-2,2.803191662E0,5.455635548E0,8.496315002E0
9.054750000E-2,2.831905603E0,5.407779217E0,8.390432358E0
9.305822900E-2,2.879761934E0,5.388636589E0,8.213363647E0
9.556901000E-2,2.922832966E0,5.383851051E0,8.098507881E0
9.807973900E-2,2.903690338E0,5.345565796E0,8.041080475E0
1.005905210E-1,2.937189817E0,5.302495003E0,7.907082558E0
1.031013020E-1,2.961117983E0,5.355136871E0,7.815557003E0
1.056476560E-1,3.004188776E0,5.316852093E0,7.724629879E0
1.081583850E-1,2.994617462E0,5.316852093E0,7.609774113E0
1.106691660E-1,3.008974552E0,5.307280540E0,7.576274872E0
1.131799480E-1,3.018545866E0,5.264209747E0,7.537989616E0
1.156906770E-1,3.018545866E0,5.259424210E0,7.509275436E0
1.182014580E-1,3.042474031E0,5.268995285E0,7.499704361E0
1.207122390E-1,2.994617462E0,5.206781864E0,7.480561733E0
1.232229690E-1,2.970689297E0,5.187639713E0,7.470990658E0
1.257337500E-1,2.980260611E0,5.173282623E0,7.461419106E0
1.282444790E-1,2.894119024E0,5.192425251E0,7.437490940E0
1.307552600E-1,2.889333248E0,5.134997368E0,7.399205685E0
1.332660410E-1,2.793620348E0,5.120640278E0,7.451848030E0
1.358123960E-1,2.788834810E0,5.149354458E0,7.504489899E0
1.383231250E-1,2.717050076E0,5.168497086E0,7.552346706E0
1.408339060E-1,2.669193745E0,5.182853699E0,7.581060410E0
1.433446870E-1,2.606980324E0,5.192425251E0,7.614559650E0
1.458554160E-1,2.539382935E0,5.182853699E0,7.671987534E0
1.483661980E-1,2.563909531E0,5.216353416E0,7.691130161E0
1.508769790E-1,2.496312141E0,5.240281582E0,7.719843864E0
1.533877080E-1,2.434098721E0,5.235496044E0,7.729415417E0
1.558984890E-1,2.424527645E0,5.264209747E0,7.849056244E0
1.584092190E-1,2.410170555E0,5.268995285E0,7.882555962E0
1.609200000E-1,2.443670034E0,5.249852657E0,7.969295979E0
1.634307810E-1,2.376671076E0,5.297709465E0,8.084151268E0
1.659771350E-1,2.367099762E0,5.273781300E0,8.146365166E0
1.684878640E-1,2.381456852E0,5.216353416E0,8.242077827E0
1.709986460E-1,2.400599241E0,5.268995285E0,8.299505234E0
1.735094270E-1,2.391027927E0,5.197210789E0,8.361719131E0
1.760201560E-1,2.386242390E0,5.197210789E0,8.409575462E0
1.785309370E-1,2.405385017E0,5.120640278E0,8.462815285E0
1.810417190E-1,2.429313183E0,5.125426292E0,8.539385796E0
1.835524480E-1,2.467598438E0,5.106283665E0,8.548956871E0
1.860632290E-1,2.515454769E0,5.009972572E0,8.553742409E0
1.885739580E-1,2.510669231E0,5.000401020E0,8.606385231E0
1.910847390E-1,2.491526604E0,4.962115765E0,8.582456589E0
1.935955210E-1,2.481955290E0,4.942973614E0,8.520243645E0
1.961418750E-1,2.424527645E0,4.895116806E0,8.525029182E0
