"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.547850000E-1,-2.185029984E0,-1.252231240E0,1.827478558E-1
1.647640000E-1,-2.417873144E0,-1.425538659E0,1.147315130E-1
1.747130000E-1,-2.579853058E0,-1.394216061E0,5.788990110E-2
1.846920000E-1,-2.637469053E0,-1.173980832E0,2.074865438E-2
1.946710000E-1,-2.529140234E0,-7.979090214E-1,-5.193033069E-2
2.046500000E-1,-2.228557110E0,-3.907359540E-1,-1.430397332E-1
2.145990000E-1,-1.891268849E0,-1.373018175E-1,-1.971357614E-1
2.245780000E-1,-1.633911014E0,-6.648756564E-2,-2.602950335E-1
2.345580000E-1,-1.543184400E0,-6.913435645E-4,-3.042279184E-1
2.445370000E-1,-1.599458575E0,2.367871068E-2,-3.526290059E-1
2.544860000E-1,-1.728519201E0,-5.449953675E-2,-4.121454358E-1
2.644650000E-1,-1.818409443E0,-1.888608038E-1,-4.883864224E-1
2.744440000E-1,-1.800859451E0,-4.050791264E-1,-5.258653164E-1
2.844230000E-1,-1.627862096E0,-5.780378580E-1,-4.700359106E-1
2.943720000E-1,-1.281248093E0,-6.471644640E-1,-3.263449967E-1
3.043510000E-1,-9.837524891E-1,-7.392640114E-1,-1.970647722E-1
3.143310000E-1,-8.045378327E-1,-6.029201746E-1,-6.740619987E-2
3.243100000E-1,-6.619806886E-1,-4.154592156E-1,7.282841206E-2
3.342590000E-1,-5.833755136E-1,-1.339168251E-1,2.020678073E-1
3.442380000E-1,-5.928664804E-1,2.582256794E-1,2.828324437E-1
3.542170000E-1,-6.597155333E-1,5.876123905E-1,2.922910452E-1
3.641960000E-1,-6.692027450E-1,5.609344840E-1,2.089809924E-1
3.741450000E-1,-5.430442691E-1,2.287578434E-1,1.102693230E-1
3.841240000E-1,-4.108111858E-1,-1.002943441E-1,6.276918203E-2
3.941040000E-1,-4.321453869E-1,-3.898714781E-1,8.916758001E-2
4.040830000E-1,-5.164221525E-1,-6.412901282E-1,1.565961540E-1
4.140320000E-1,-5.009298921E-1,-8.634288311E-1,2.269743532E-1
4.240110000E-1,-3.805904388E-1,-9.668532610E-1,2.776822746E-1
4.339900000E-1,-2.718808353E-1,-8.509645462E-1,2.341419160E-1
4.439690000E-1,-1.958995163E-1,-7.424335480E-1,2.249159217E-1
4.539180000E-1,-1.292264313E-1,-4.407692552E-1,2.248662412E-1
4.638970000E-1,-3.200986981E-2,-1.208517030E-1,1.972495168E-1
4.738770000E-1,1.123535857E-1,2.250637263E-1,1.787850857E-1
4.838560000E-1,2.476786524E-1,6.639037132E-1,2.188153267E-1
4.938050000E-1,2.290486544E-1,1.045077562E0,2.893073857E-1
5.037840000E-1,1.722863168E-1,1.143447280E0,3.802327514E-1
5.137630000E-1,5.905699357E-2,1.247701883E0,4.441086650E-1
5.237420000E-1,-1.018890142E-1,1.246881843E0,6.340874434E-1
5.336910000E-1,-3.322510123E-1,1.032258034E0,7.475723624E-1
5.436700000E-1,-4.488503337E-1,8.093391657E-1,6.816064119E-1
5.536490000E-1,-4.429087937E-1,6.683989167E-1,5.937045813E-1
5.636290000E-1,-3.678896725E-1,5.762511492E-1,5.726661682E-1
5.735770000E-1,-3.255784214E-1,5.846037865E-1,6.751695275E-1
5.835570000E-1,-3.458812833E-1,7.207986116E-1,8.538939953E-1
5.935360000E-1,-4.046381116E-1,9.066586494E-1,1.020380139E0
6.035150000E-1,-4.509219825E-1,1.120916247E0,1.094911933E0
6.134265000E-1,-4.730219841E-1,1.362337947E0,1.094610572E0
6.234055000E-1,-4.437386692E-1,1.660046577E0,1.079298258E0
6.333845000E-1,-3.490344584E-1,2.055848837E0,1.120874166E0
6.433645000E-1,-1.707816422E-1,2.719841003E0,1.456814170E0
6.533125000E-1,-1.717153043E-1,3.048335075E0,1.892909765E0
6.632925000E-1,-5.490759015E-1,2.779705048E0,1.560293436E0
6.732715000E-1,-1.030345678E0,2.864248276E0,8.364698291E-1
6.832505000E-1,-1.168783188E0,2.784652710E0,6.539966464E-1
6.931995000E-1,-1.097367167E0,2.406198025E0,5.519350767E-1
7.031785000E-1,-9.568361044E-1,2.041785479E0,2.310712934E-1
7.131575000E-1,-7.747137547E-1,1.369856477E0,-1.601971984E-1
7.231375000E-1,-6.781145334E-1,8.020330071E-1,-6.220492721E-1
7.330855000E-1,-6.455754042E-1,2.254646569E-1,-1.014904618E0
7.430655000E-1,-6.406728029E-1,-1.578984410E-1,-1.322830558E0
7.530445000E-1,-7.499548793E-1,-4.264840782E-1,-1.335059404E0
7.630235000E-1,-1.016955376E0,-2.982328832E-1,-9.192932844E-1
7.729725000E-1,-1.332667232E0,1.595247090E-1,-2.475487888E-1
7.829515000E-1,-1.464736342E0,6.301037073E-1,3.255261779E-1
7.929305000E-1,-1.388083696E0,1.157837629E0,6.599040627E-1
8.029105000E-1,-1.197327137E0,1.617219329E0,8.232834339E-1
8.128585000E-1,-9.360181093E-1,1.871496320E0,9.433354735E-1
8.228385000E-1,-6.454462409E-1,1.943292737E0,1.046059608E0
8.328175000E-1,-3.508693278E-1,2.012775183E0,1.142711878E0
8.427965000E-1,-5.755301565E-2,2.291578770E0,1.306012034E0
8.527455000E-1,1.877168417E-1,2.514156342E0,1.507480383E0
8.627245000E-1,3.217010200E-1,2.451867104E0,1.576207280E0
8.727035000E-1,2.846742570E-1,2.245249987E0,1.419786811E0
8.826835000E-1,9.635786712E-2,2.090022564E0,1.162119627E0
8.926315000E-1,-1.525936723E-1,1.973906159E0,9.733788371E-1
9.026115000E-1,-3.845440745E-1,1.993140101E0,9.262219667E-1
9.125905000E-1,-5.593432188E-1,2.188036919E0,9.518637657E-1
9.225695000E-1,-6.347093582E-1,2.528517008E0,1.019664049E0
9.325185000E-1,-5.658590198E-1,2.983310699E0,1.153581858E0
9.424975000E-1,-3.606712222E-1,3.369031668E0,1.306729674E0
9.524765000E-1,-9.243430197E-2,3.549496174E0,1.365162730E0
9.624555000E-1,1.826148480E-1,3.597189903E0,1.290601969E0
9.724045000E-1,4.314770103E-1,3.503186941E0,1.042618752E0
9.823835000E-1,6.282010078E-1,3.297066689E0,6.461094618E-1
9.923635000E-1,7.543361187E-1,2.980534077E0,1.939893663E-1
1.002342500E0,7.711291909E-1,2.619219780E0,-1.971499026E-1
1.012291500E0,6.530573368E-1,2.471258402E0,-3.906768560E-1
