,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1002,10.00257338,-0.47576105590000006,-0.2396018654,-0.1950017214
1003,10.01255338,-0.8019029498,-0.11020714039999999,-0.1259182543
1004,10.02253237,-1.146195292,0.004940524697,-0.01009060815
1005,10.03248137,-1.453536034,0.06659562886,0.1677443683
1006,10.04246037,-1.695716262,0.11084451529999999,0.3962147832
1007,10.05240937,-1.8310599330000001,0.3180128932,0.6088660954999999
1008,10.06238838,-1.905487776,0.7697544098000001,0.7015729547
1009,10.07236738,-2.087137699,1.1844656470000001,0.6941113472
1010,10.08231638,-2.488675594,1.309691191,0.6079856753
1011,10.09229537,-2.8697814939999997,1.2430597540000001,0.45366266369999997
1012,10.10224437,-3.014893293,1.171644807,0.3120003939
1013,10.11222337,-3.008190632,0.9710105658,0.17920851710000002
1014,10.12220238,-2.9088253969999998,0.5692190528,0.07545291632000001
1015,10.13215138,-2.748822451,0.08027942479,0.03587009385
1016,10.14213038,-2.539598465,-0.3260768652,0.029693793510000004
1017,10.15207938,-2.309532166,-0.6423463821000001,0.008407945745
1018,10.16205837,-2.15236783,-0.8598518372,-0.04048883542
1019,10.17200738,-2.139903307,-1.061748028,-0.1329450011
1020,10.18198637,-2.242991686,-1.2798352240000002,-0.1934748143
1021,10.19196538,-2.33257556,-1.222734094,-0.133067131
1022,10.20191438,-2.363567591,-0.9942357540000001,-0.04342522099999999
1023,10.21189338,-2.216669083,-0.5005371571,0.09854896367
1024,10.22184238,-1.988443375,0.0759691,0.1152995899
1025,10.23182138,-1.7397845980000002,0.7115687131999999,-0.003301891964
1026,10.24180137,-1.64282012,1.26271522,-0.1141437814
1027,10.25174937,-1.753231049,1.278802037,-0.1903461516
1028,10.26172938,-1.875571251,0.8469186425,-0.185059458
1029,10.27167737,-1.904922485,0.2640280426,-0.08887966722000001
1030,10.28165738,-1.8074491019999999,-0.09438981116,0.06845274568
1031,10.29163637,-1.6262388230000002,-0.1476927102,0.225758478
1032,10.30158538,-1.52615726,-0.06981053203,0.3255173266
1033,10.31156437,-1.5281075240000002,0.195323661,0.3985262811
1034,10.32151337,-1.562348008,0.611818254,0.4505415857
1035,10.33149238,-1.549719214,1.009988546,0.4991724789
1036,10.34147138,-1.4141458269999998,1.304743886,0.5461364985
1037,10.35139533,-1.194558859,1.4578179119999999,0.5660308599
1038,10.36137433,-0.9415208697,1.5134142640000001,0.5786390901
1039,10.37132333,-0.6934303640999999,1.56060946,0.5943312049
1040,10.38130233,-0.4801846147,1.593925714,0.5975320935
1041,10.39128133,-0.3451293111,1.5484907630000002,0.5801360607
1042,10.40123033,-0.2361479998,1.442696929,0.565972209
1043,10.41120933,-0.09320282936,1.273125529,0.5413123965
1044,10.42115833,0.05963396281,1.040672779,0.5119097233
1045,10.43113733,0.23898880179999998,0.7388644814,0.4690037668
1046,10.44111633,0.4891631007,0.7146494389,0.4539161026
1047,10.45106533,0.715523839,0.6446884871,0.41230952740000004
1048,10.46104433,0.9100037217,0.5650599599,0.35398113729999997
1049,10.47099333,1.085757136,0.4965506196,0.2869677544
1050,10.48097233,1.2466048,0.47861465810000003,0.2108672559
1051,10.49095233,1.380328774,0.5083690286,0.1387286186
1052,10.50090033,1.4731945990000002,0.522770524,0.08193832636
1053,10.51088033,1.494726539,0.4772395492,0.020001992580000003
1054,10.52082833,1.399697781,0.3889278173,-0.011082769369999999
1055,10.53080833,1.1748963590000001,0.3378039002,-0.02662284672
1056,10.54078733,0.837135613,0.47931498289999996,-0.01422934793
1057,10.55073633,0.43654075259999997,0.8961830734999999,0.03546390682
1058,10.56071533,0.06697588414,1.4874774219999998,0.10109343380000001
