"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.186881866E0,4.576732635E0,8.871002655E0
9.997999994E-3,-1.172511749E0,4.865781555E0,8.828341370E0
1.999599999E-2,-1.253942413E0,4.885091400E0,8.652606812E0
2.999399998E-2,-1.202449493E0,4.845124512E0,8.385113068E0
3.999099997E-2,-1.155746613E0,4.789589996E0,8.194110260E0
4.998899996E-2,-1.168170776E0,4.796924744E0,8.125103760E0
5.998699996E-2,-1.193767548E0,4.838837585E0,8.172555084E0
6.998499995E-2,-1.212478638E0,4.876858521E0,8.194110260E0
7.998300006E-2,-1.226848755E0,4.926106110E0,8.150999908E0
8.998000005E-2,-1.224154358E0,4.993016968E0,8.245603180E0
9.997800004E-2,-1.264121246E0,5.040019226E0,8.286767578E0
1.099760000E-1,-1.321601715E0,5.135071564E0,8.359366608E0
1.199740000E-1,-1.431473236E0,5.199288025E0,8.403524780E0
1.299720000E-1,-1.554816742E0,5.366640015E0,8.559949493E0
1.399690000E-1,-1.613943787E0,5.666017456E0,8.618028717E0
1.499670000E-1,-1.566941528E0,5.901028748E0,8.521629181E0
1.599650000E-1,-1.504072266E0,6.175108795E0,8.134683838E0
1.699630000E-1,-1.179846497E0,6.542295227E0,8.008795624E0
1.799600000E-1,-1.270408173E0,6.104904785E0,8.210126953E0
1.899580000E-1,-1.328038330E0,6.779551849E0,7.153623962E0
1.999560000E-1,-8.872050476E-1,6.905140686E0,7.404502258E0
2.099540000E-1,-1.016835480E0,6.452781372E0,7.963140564E0
2.199520000E-1,-1.097966766E0,6.006858673E0,8.148455200E0
2.299490001E-1,-1.034199371E0,5.793103180E0,8.148604889E0
2.399470001E-1,-1.323098602E0,4.491709442E0,8.213869171E0
2.499450000E-1,-2.424508209E0,2.985840912E0,8.384813690E0
2.599430000E-1,-1.990111542E0,3.807931366E0,7.430248718E0
2.699410000E-1,-9.918374634E-1,3.827989655E0,6.861581268E0
2.799380000E-1,-1.007854156E0,4.303850098E0,7.638615417E0
2.899360000E-1,-7.659571838E-1,4.409979401E0,8.268056488E0
2.999340000E-1,-2.288740540E-1,4.211791534E0,8.438402252E0
3.099320000E-1,5.972579956E-2,4.234244843E0,8.482560425E0
3.199300000E-1,2.853067017E-1,4.260889435E0,8.391998749E0
3.299270000E-1,5.192701721E-1,4.287983093E0,8.265212402E0
3.399250000E-1,8.147557068E-1,4.222718811E0,7.936346283E0
3.499230000E-1,1.000669098E0,4.183949432E0,7.460336151E0
3.599210000E-1,9.647438049E-1,4.116290131E0,6.918612671E0
