"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.002685000E-3,1.899899125E0,-1.114799261E0,-2.125202566E-1
1.098632800E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
1.293945300E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
1.492309500E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
1.693725600E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
1.892089800E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
2.093505800E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
2.294921800E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
2.496337900E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
2.697753900E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
2.886962900E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
3.088378900E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
3.289794900E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
3.488159100E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
3.689575200E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
3.890991200E-2,1.899899125E0,-1.114799261E0,-2.125202566E-1
4.086303700E-2,3.994741663E-2,6.535397172E-1,-1.411475390E-1
4.287719700E-2,-5.326322280E-3,5.326322317E-1,-2.311623842E-1
4.486084000E-2,-3.462109342E-2,4.511395097E-1,-2.652508616E-1
4.690551700E-2,-6.338323653E-2,3.792341352E-1,-2.950782478E-1
4.888916000E-2,-8.948221803E-2,3.062635362E-1,-3.217098713E-1
5.087280200E-2,-1.166464612E-1,2.380866110E-1,-3.392867148E-1
5.282592700E-2,-1.374191195E-1,1.768338978E-1,-3.568635881E-1
5.484008800E-2,-1.555286050E-1,1.177117229E-1,-3.712446690E-1
5.682373000E-2,-1.709749401E-1,7.084008306E-2,-3.914846778E-1
5.880737300E-2,-1.842907518E-1,3.036003746E-2,-4.079962969E-1
6.082153300E-2,-1.949433982E-1,-4.793690052E-3,-4.293015897E-1
6.280517500E-2,-2.082591951E-1,-3.142530099E-2,-4.511395097E-1
6.481933600E-2,-2.173139453E-1,-4.687163606E-2,-4.756405652E-1
6.683349600E-2,-2.258360684E-1,-5.432848632E-2,-5.038700700E-1
6.878662100E-2,-2.332929224E-1,-5.432848632E-2,-5.257080197E-1
7.077026300E-2,-2.412824035E-1,-5.326322466E-2,-5.576659441E-1
7.278442400E-2,-2.503371537E-1,-5.166532472E-2,-5.869607329E-1
7.479858400E-2,-2.572613657E-1,-5.432848632E-2,-6.242449880E-1
7.678222600E-2,-2.625876963E-1,-6.072007492E-2,-6.737797856E-1
7.879638600E-2,-2.732403278E-1,-8.042746782E-2,-7.323693037E-1
8.071899400E-2,-2.828277051E-1,-1.097222418E-1,-7.909588814E-1
8.270263600E-2,-2.924150825E-1,-1.608549356E-1,-8.596684337E-1
8.471679700E-2,-3.014698327E-1,-2.306297570E-1,-9.315737486E-1
8.673095700E-2,-3.121224940E-1,-3.296993375E-1,-1.013066530E0
8.871459900E-2,-3.211772442E-1,-4.538026452E-1,-1.096157074E0
9.072875900E-2,-3.233077526E-1,-6.141249537E-1,-1.180312991E0
9.265136700E-2,-3.286340833E-1,-8.042746782E-1,-1.255946755E0
9.466552700E-2,-3.281014562E-1,-1.017860174E0,-1.331580520E0
9.664917000E-2,-3.334277868E-1,-1.266066790E0,-1.389104843E0
9.863281200E-2,-3.078614175E-1,-1.476456523E0,-1.447694421E0
1.006469720E-1,-2.700445354E-1,-1.667138815E0,-1.500957608E0
1.026306150E-1,-2.274339646E-1,-1.821602225E0,-1.539307117E0
