"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.170525169E1,-1.506192303E1,-1.062067890E1
1.983642000E-3,-1.116655636E1,-1.422395229E1,-1.049378586E1
5.432129000E-3,-9.442731857E0,-1.277785492E1,-9.782708168E0
6.958007000E-3,-9.002198219E0,-1.255040550E1,-9.380482674E0
8.972168000E-3,-8.058882713E0,-1.241633034E1,-8.432378769E0
1.095581000E-2,-6.677428722E0,-1.227267838E1,-7.692570210E0
1.287841800E-2,-5.195417881E0,-1.191115379E1,-7.144298077E0
1.489257800E-2,-3.955221176E0,-1.144667816E1,-6.713341713E0
1.690673800E-2,-2.956839085E0,-1.097262669E1,-6.239289761E0
1.889038100E-2,-2.090138197E0,-1.052969933E1,-5.698200226E0
2.090454100E-2,-1.367089152E0,-1.012268448E1,-5.058948040E0
2.291870100E-2,-8.331822157E-1,-9.768342972E0,-4.529829502E0
2.490234300E-2,-4.453215301E-1,-9.272743225E0,-4.481945515E0
2.691650400E-2,-1.005564705E-1,-8.786720276E0,-3.660734415E0
2.883911100E-2,7.900865376E-2,-8.549694061E0,-2.442085743E0
3.085327100E-2,1.173158810E-1,-8.511386871E0,-1.568202138E0
3.283691400E-2,2.346317619E-1,-8.568847656E0,-9.864110947E-1
3.485107400E-2,4.932055473E-1,-8.683769226E0,-5.291185975E-1
3.686523400E-2,8.140285611E-1,-8.844181061E0,-6.943184882E-2
3.884887700E-2,1.101332784E0,-9.040505409E0,3.663128614E-1
4.083251900E-2,1.237802267E0,-9.234436035E0,6.799532771E-1
4.281616200E-2,1.175553083E0,-9.406818390E0,8.475474119E-1
4.483032200E-2,9.504981041E-1,-9.560047150E0,9.385270476E-1
4.684448200E-2,5.123591423E-1,-9.787496567E0,1.074996591E0
4.882812500E-2,2.035071403E-1,-9.921571732E0,1.134851575E0
5.084228500E-2,-8.619125932E-2,-1.005564690E1,1.170764685E0
5.279541000E-2,-2.178723514E-1,-1.012747288E1,1.189918280E0
5.477905200E-2,-5.075707436E-1,-1.036449909E1,1.302445769E0
5.679321300E-2,-5.817909837E-1,-1.055124664E1,1.407790542E0
5.877685500E-2,-5.817909837E-1,-1.074278259E1,1.546654344E0
6.076049800E-2,-5.363011956E-1,-1.090080070E1,1.685518026E0
6.277465800E-2,-4.932055473E-1,-1.103726959E1,1.795651317E0
6.478881800E-2,-4.309563041E-1,-1.117613316E1,1.872265697E0
6.677246100E-2,-3.663128614E-1,-1.132696819E1,1.905784607E0
