"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.130100000E-2,-1.233909093E-2,2.053067088E-3,4.955592565E-3
2.134500000E-2,-8.173640817E-3,-5.882886704E-3,3.283660393E-3
3.139000000E-2,-7.122644689E-3,-2.329783514E-3,2.458878327E-3
4.143400000E-2,-7.515194360E-3,3.161654808E-3,-2.563577145E-3
5.147800000E-2,-9.410509840E-3,1.278168522E-2,-1.402770169E-3
6.152200000E-2,-8.311955258E-3,1.683341712E-2,-4.062469117E-3
7.156600000E-2,-9.109685197E-3,2.249804884E-2,-5.647581071E-3
8.161000000E-2,-1.058694161E-2,2.301709726E-2,-2.384675667E-3
9.165400000E-2,-7.623248268E-3,2.007554099E-2,-3.134424798E-3
1.016990000E-1,-6.712447386E-3,2.743465081E-2,6.954669952E-4
1.117430000E-1,-1.146817952E-2,2.806917578E-2,4.016294610E-3
1.217870000E-1,-1.126311533E-2,2.670856565E-2,4.405116662E-3
1.318310000E-1,-1.288149133E-2,2.881590649E-2,8.233808912E-3
1.418750000E-1,-1.582641527E-2,3.122233972E-2,5.018840544E-3
1.519190000E-1,-1.984595135E-2,3.111742809E-2,4.392866045E-3
1.619630000E-1,-2.121508308E-2,3.763072193E-2,3.455699421E-3
1.720080000E-1,-1.862478070E-2,3.641138226E-2,4.716374911E-3
1.820520000E-1,-1.565242745E-2,3.958773613E-2,2.830057871E-3
1.920960000E-1,-1.258446462E-2,3.983647376E-2,6.562477909E-3
2.021400000E-1,-8.775612339E-3,3.476687521E-2,6.905759685E-3
2.121840000E-1,-6.306666881E-3,3.029442206E-2,8.935688995E-3
2.222280000E-1,-8.265688084E-3,2.598915622E-2,7.500245236E-3
2.322720000E-1,-1.250165515E-2,2.736869082E-2,7.154894993E-3
2.423160000E-1,-1.235491503E-2,2.820652351E-2,3.422741313E-3
2.523610000E-1,-9.026694112E-3,3.052341938E-2,3.342780285E-3
2.624050000E-1,-5.409056321E-3,3.581405431E-2,1.118332148E-4
2.724490000E-1,-5.872584879E-3,4.313838854E-2,-1.864098944E-3
2.824930000E-1,-1.994756050E-3,4.276154935E-2,4.251543432E-4
2.925370000E-1,1.930785365E-3,4.442752898E-2,3.929611761E-3
3.025810000E-1,1.748624258E-3,4.887633771E-2,4.235608969E-3
3.126250000E-1,-1.329456456E-3,5.985980853E-2,9.393416345E-3
3.226700000E-1,2.833597362E-3,6.786260754E-2,8.606452495E-3
3.327140000E-1,6.047570147E-3,7.484316826E-2,6.219063420E-3
3.427580000E-1,7.846535183E-3,8.151998371E-2,5.622249097E-3
3.528020000E-1,1.038674265E-2,9.155098349E-2,6.761947647E-3
3.628460000E-1,1.333805732E-2,9.182315320E-2,3.708899952E-3
3.728900000E-1,1.331945881E-2,8.600544930E-2,3.904441837E-3
3.829340000E-1,1.317697950E-2,8.518519253E-2,2.336106263E-3
3.929780000E-1,1.389855426E-2,7.907234877E-2,-1.106630079E-3
4.030230000E-1,1.063698065E-2,6.770917028E-2,2.598359715E-3
4.130670000E-1,5.386700854E-3,5.634449050E-2,2.558214124E-3
4.231110000E-1,8.478097618E-3,4.305904359E-2,1.471111551E-3
4.331550000E-1,9.136865847E-3,3.257931396E-2,-3.665350378E-4
4.431990000E-1,6.815654226E-3,2.688281238E-2,-3.674181178E-3
4.532430000E-1,5.261000246E-3,1.229181234E-2,-6.907192990E-3
4.632870000E-1,8.388882503E-3,-2.390195616E-3,-9.117349982E-3
4.733320000E-1,1.078150887E-2,-9.229755960E-3,-1.243185531E-2
4.833760000E-1,1.028003450E-2,-2.230587602E-2,-1.481724810E-2
4.934200000E-1,6.707642227E-3,-2.857626975E-2,-1.270229928E-2
5.034640000E-1,3.898007795E-3,-3.958444297E-2,-1.309271716E-2
5.135080000E-1,2.630201168E-3,-4.604962841E-2,-9.575014934E-3
5.235520000E-1,2.180659212E-3,-5.057753623E-2,-7.689232007E-3
5.335960000E-1,4.684829153E-3,-5.696859211E-2,-7.431703620E-3
5.436410000E-1,8.230562322E-3,-5.904958397E-2,-8.121462539E-3
5.536850000E-1,1.364283450E-2,-6.217661500E-2,-5.705907941E-3
5.637290000E-1,1.632570289E-2,-6.070761383E-2,-6.306184456E-3
5.737730000E-1,1.905782521E-2,-6.637375057E-2,-8.378485218E-4
5.838170000E-1,1.754514873E-2,-6.567519903E-2,-4.348694347E-3
5.938610000E-1,2.136619762E-2,-6.578481197E-2,-3.053267486E-3
6.039050000E-1,2.058535814E-2,-6.871482730E-2,-4.151289351E-3
6.139500000E-1,2.108914778E-2,-7.541234046E-2,-4.180982709E-3
6.239940000E-1,2.274430171E-2,-8.149234205E-2,-5.402841605E-3
6.340380000E-1,2.553240396E-2,-8.917159587E-2,-1.006162725E-3
6.440820000E-1,2.239067294E-2,-9.970253706E-2,7.994603366E-4
6.541260000E-1,1.383596938E-2,-1.051635370E-1,5.445298739E-4
6.641700000E-1,1.043218281E-2,-1.050309092E-1,1.565319486E-3
6.742140000E-1,2.518027090E-3,-9.929070622E-2,-6.137453020E-4
6.842590000E-1,-3.223748878E-3,-9.630955756E-2,-2.055048011E-3
6.943030000E-1,-4.095778801E-3,-9.228863567E-2,-3.701679409E-3
7.043470000E-1,-7.357885130E-3,-8.418490738E-2,-2.336809412E-3
7.143910000E-1,-9.318518452E-3,-8.237767220E-2,-4.961553961E-3
7.244351250E-1,-1.639213972E-2,-8.100055158E-2,-6.192732602E-3
7.344791250E-1,-1.449772250E-2,-8.133327216E-2,-6.704061292E-3
7.445231250E-1,-1.279170159E-2,-8.444996923E-2,-7.190886885E-3
7.545681250E-1,-1.111115050E-2,-8.226011693E-2,-6.000920199E-3
7.646121250E-1,-9.289547801E-3,-7.987046242E-2,-8.327457123E-3
7.746561250E-1,-5.010463297E-3,-8.235166967E-2,-7.615461946E-3
7.847001250E-1,-6.482060999E-4,-8.549100161E-2,-4.146161489E-3
7.947441250E-1,2.752174623E-3,-8.876992762E-2,-4.299026914E-3
8.047881250E-1,8.262786083E-3,-8.611395955E-2,-2.744539641E-3
8.148321250E-1,1.126627158E-2,-8.327288181E-2,2.087366302E-3
8.248771250E-1,1.274059806E-2,-7.595291734E-2,-2.487145364E-3
8.349211250E-1,1.478233375E-2,-6.709701568E-2,-7.789926603E-4
8.449651250E-1,1.070236973E-2,-5.777009949E-2,-1.121209003E-3
8.550091250E-1,1.065302920E-2,-4.754211009E-2,-2.095262520E-3
8.650531250E-1,1.050336007E-2,-4.038832337E-2,1.939907670E-4
8.750971250E-1,8.007275872E-3,-3.436166421E-2,1.549096778E-4
8.851411250E-1,4.699629731E-3,-3.010247275E-2,1.997284126E-3
8.951861250E-1,-6.735343486E-4,-2.511598915E-2,9.329528548E-4
9.052301250E-1,-3.685569391E-3,-2.197212726E-2,6.298851222E-4
9.152741250E-1,-1.123151276E-2,-1.536864787E-2,4.752392881E-3
9.253181250E-1,-1.478363760E-2,-1.477822475E-2,3.080993425E-3
9.353621250E-1,-1.469179895E-2,-7.093109190E-3,1.464652829E-3
9.454061250E-1,-1.509580016E-2,-4.285605159E-3,8.104979061E-3
9.554511250E-1,-2.092159167E-2,-1.181969419E-4,3.458627965E-3
9.654951250E-1,-2.277169004E-2,2.781452611E-3,2.269526478E-3
9.755391250E-1,-2.264259383E-2,1.044235379E-2,2.624325454E-3
9.855831250E-1,-2.608579397E-2,8.427139372E-3,2.450953703E-3
9.956271250E-1,-2.528771758E-2,5.721420981E-3,3.035850823E-3
1.005671125E0,-1.751315035E-2,1.231940184E-2,-1.397779211E-3
1.015715125E0,-1.454735920E-2,1.791017130E-2,-2.606454305E-3
1.025760125E0,-1.156168897E-2,1.411037333E-2,-1.621884294E-3
1.035804125E0,-7.899699733E-3,1.304307114E-2,-2.639677376E-3
1.045848125E0,-5.018692464E-3,1.309154090E-2,-3.811468370E-3
1.055892125E0,-5.688477308E-3,1.897393167E-2,-2.661782317E-3
1.065936125E0,-4.141979851E-3,2.218597010E-2,-1.576543786E-3
1.075980125E0,-1.497576013E-3,2.180822007E-2,-8.678091690E-4
1.086025125E0,-1.631000079E-3,2.927119657E-2,3.705611452E-4
1.096069125E0,1.306116581E-3,3.654887900E-2,-1.986892894E-4
1.106113125E0,1.193464734E-3,4.439029098E-2,1.439686865E-3
1.116157125E0,3.947890364E-3,4.944050312E-2,5.898482632E-3
1.126201125E0,2.441872843E-3,5.596125126E-2,4.959984683E-3
1.136245125E0,4.082782194E-3,6.023373455E-2,1.204606332E-2
1.146289125E0,6.061511114E-3,6.295149028E-2,1.083219424E-2
1.156334125E0,7.241643034E-3,7.041139901E-2,8.169362321E-3
1.166378125E0,3.764086403E-3,6.941777468E-2,8.693472482E-3
1.176422125E0,4.553029314E-3,6.494377553E-2,1.048517879E-2
1.186466125E0,4.102421924E-3,6.076501310E-2,9.318181314E-3
1.196510125E0,3.279250115E-3,6.963659078E-2,1.043032203E-2
1.206554125E0,3.614010289E-3,6.565409899E-2,7.961838506E-3
1.216599125E0,9.151983075E-3,6.394892931E-2,1.200937480E-2
1.226643125E0,8.487525396E-3,5.499964580E-2,7.962169126E-3
1.236687125E0,1.061736885E-2,5.425567552E-2,6.529852748E-3
1.246731125E0,1.082722563E-2,5.479123816E-2,5.688027479E-3
1.256775125E0,1.144154742E-2,6.182469055E-2,8.831954561E-3
1.266819125E0,7.344273850E-3,6.779576838E-2,9.893756360E-3
1.276864125E0,8.685383946E-3,7.459812611E-2,8.382748812E-3
1.286908125E0,9.628675878E-3,7.980833203E-2,7.561962586E-3
1.296952125E0,1.231835689E-2,8.100683987E-2,8.226952516E-3
1.306996125E0,1.552879717E-2,7.435292751E-2,9.265851229E-3
1.317040125E0,2.347998321E-2,5.123725533E-2,7.861105725E-3
1.327084125E0,2.558840811E-2,2.602084726E-2,8.924505673E-3
1.337129125E0,2.232801542E-2,4.273587838E-3,4.948071204E-3
1.347173125E0,2.329687402E-2,-9.975389577E-3,-4.437649623E-4
1.357217125E0,2.448640764E-2,-2.441284433E-2,-4.836183973E-3
1.367261125E0,2.540120482E-2,-3.967116028E-2,-9.658369236E-3
1.377305125E0,2.860396355E-2,-5.624563992E-2,-1.037442777E-2
1.387349125E0,3.376357257E-2,-6.584899873E-2,-1.615561545E-2
1.397394125E0,3.511153907E-2,-7.982643694E-2,-1.442282926E-2
1.407438125E0,3.478929400E-2,-9.037681669E-2,-1.139002014E-2
1.417482125E0,2.682436630E-2,-1.116504520E-1,-7.614189759E-3
1.427526125E0,2.328396216E-2,-1.282091886E-1,-4.453551024E-3
1.437570125E0,1.446491573E-2,-1.470507979E-1,-4.279713146E-3
1.447614125E0,6.102590822E-3,-1.478747725E-1,-7.163650356E-3
1.457659125E0,2.955069765E-3,-1.475683004E-1,-1.057389285E-2
1.467703125E0,-2.037053928E-4,-1.426406503E-1,-1.824246347E-2
1.477747125E0,-3.489623778E-3,-1.337035447E-1,-1.706321910E-2
1.487791125E0,-1.047402993E-2,-1.244109720E-1,-1.738626137E-2
1.497835125E0,-1.551673934E-2,-1.186398864E-1,-1.481650956E-2
1.507879125E0,-1.351617277E-2,-1.132709607E-1,-1.895958930E-2
1.517924125E0,-1.413087640E-2,-1.095560119E-1,-1.846130937E-2
1.527968125E0,-1.607791334E-2,-1.067042947E-1,-1.474247035E-2
1.538012125E0,-1.833579689E-2,-1.070539281E-1,-1.394139230E-2
1.548056125E0,-2.021678723E-2,-1.029667705E-1,-1.020737365E-2
1.558100125E0,-1.896930113E-2,-9.186044335E-2,-9.936868213E-3
1.568144125E0,-2.217574790E-2,-7.638641447E-2,-1.192971226E-2
1.578189125E0,-2.104040608E-2,-5.845716968E-2,-6.068219431E-3
1.588233125E0,-2.489506453E-2,-4.131120443E-2,-6.083133630E-3
1.598277125E0,-2.738671377E-2,-2.738507651E-2,-3.821649589E-3
1.608321125E0,-2.818166837E-2,-1.336220186E-2,-8.575515822E-4
1.618365125E0,-2.706502192E-2,2.242140472E-3,1.732776873E-3
1.628410125E0,-2.504687756E-2,1.828875206E-2,5.049743690E-3
1.638454125E0,-2.242401056E-2,4.294902459E-2,1.476623490E-2
1.648498125E0,-1.841941476E-2,5.283521116E-2,2.292536199E-2
1.658542125E0,-1.558647305E-2,6.256688386E-2,3.176037967E-2
1.668586125E0,-1.040396187E-2,7.459851354E-2,4.022444040E-2
1.678630125E0,-8.781632408E-3,9.706126153E-2,4.080027714E-2
1.688675125E0,-4.773842171E-3,1.422958523E-1,3.872035071E-2
1.698719125E0,-1.694103703E-4,1.740865409E-1,4.000679776E-2
1.708763125E0,-2.605670132E-3,1.872337759E-1,4.263986647E-2
1.718807125E0,-7.661879063E-3,1.833654791E-1,4.334660247E-2
1.728850125E0,-1.994224638E-2,1.705404967E-1,4.139237478E-2
1.738894125E0,-3.021226451E-2,1.576673537E-1,3.613509238E-2
1.748939125E0,-3.164184839E-2,1.584756374E-1,2.668859623E-2
1.758983125E0,-2.737181820E-2,1.736849844E-1,1.195345633E-2
1.769027125E0,-1.605471596E-2,1.920711994E-1,8.159250952E-3
1.779071125E0,-8.438332006E-4,1.918656230E-1,8.965789340E-3
1.789115125E0,1.174279768E-2,1.817085892E-1,9.750356898E-3
1.799160125E0,2.059750259E-2,1.723609269E-1,1.147921290E-2
1.809204125E0,2.567668259E-2,1.676306278E-1,1.212982275E-2
1.819248125E0,2.122454904E-2,1.707096547E-1,1.039624214E-2
1.829292125E0,1.445745677E-2,1.779417396E-1,1.152036339E-2
1.839336125E0,1.297901943E-2,1.829915196E-1,1.215027086E-2
1.849380125E0,1.416545734E-2,1.886265129E-1,1.059232187E-2
1.859425125E0,1.975455135E-2,1.896987557E-1,7.478684653E-3
1.869469125E0,2.608781308E-2,1.902055442E-1,9.999632835E-3
1.879513125E0,2.331437916E-2,1.800376922E-1,9.084711783E-3
1.889557125E0,2.069835737E-2,1.699786633E-1,4.860405810E-3
1.899601125E0,1.412416995E-2,1.649813056E-1,1.023309771E-3
1.909646125E0,1.162053272E-2,1.639610380E-1,-6.016756408E-3
1.919690125E0,1.683253050E-2,1.681740284E-1,-1.592677273E-2
1.929734125E0,1.890446991E-2,1.711056232E-1,-2.184538171E-2
1.939778125E0,1.396018453E-2,1.777303964E-1,-2.824561857E-2
1.949822125E0,1.241661608E-2,1.795544028E-1,-3.068267740E-2
1.959867125E0,1.803188212E-2,1.684976816E-1,-3.504893929E-2
1.969911125E0,2.390548401E-2,1.552378237E-1,-3.293012828E-2
1.979955125E0,3.133384883E-2,1.548583657E-1,-2.317416109E-2
1.989999125E0,3.643353283E-2,1.602832377E-1,-1.642438024E-2
2.000043125E0,3.992950544E-2,1.450262219E-1,-8.742691018E-3
2.010087125E0,3.821896017E-2,1.318534315E-1,-3.366034478E-3
2.020132125E0,3.463440016E-2,1.130602658E-1,1.413276419E-3
2.030176125E0,3.167909011E-2,9.990771115E-2,5.645039491E-3
2.040220125E0,2.645277977E-2,9.446483105E-2,1.235413738E-2
2.050264125E0,2.063030750E-2,9.206931293E-2,1.443140209E-2
2.060308125E0,1.332077198E-2,8.731634170E-2,1.587836631E-2
2.070353125E0,6.670858711E-3,7.832231373E-2,1.407860219E-2
2.080397125E0,1.245453954E-3,7.952208072E-2,1.702439040E-2
2.090441125E0,-3.725335933E-3,8.328193426E-2,1.378625259E-2
2.100485125E0,-7.187569980E-3,8.323168755E-2,1.131889597E-2
2.110529125E0,-1.030799560E-2,7.848832756E-2,1.004510559E-2
2.120574125E0,-8.713969961E-3,6.594794989E-2,6.679873914E-3
2.130618125E0,-3.911757842E-3,5.649586022E-2,4.837765358E-3
2.140662125E0,-1.294957474E-4,4.869009927E-2,3.349392675E-3
2.150706125E0,3.070292994E-3,3.450077772E-2,6.645054556E-3
2.160750125E0,3.923589364E-3,1.675685123E-2,1.836202294E-2
2.170795125E0,3.528375179E-3,-2.619244624E-3,2.201667987E-2
2.180839125E0,6.832581945E-3,-2.117662691E-2,2.470162138E-2
2.190883125E0,1.320233103E-2,-3.127213940E-2,2.968199737E-2
2.200927125E0,1.895547472E-2,-3.111175448E-2,2.877638675E-2
2.210971125E0,2.662884258E-2,-2.788826451E-2,2.677768469E-2
2.221015125E0,3.702999651E-2,-2.033620328E-2,2.595763654E-2
2.231060125E0,5.073888227E-2,-1.782777160E-2,3.700229898E-2
2.241104125E0,6.036807224E-2,-1.067159232E-2,4.303808883E-2
2.251148125E0,6.420302391E-2,-1.016212907E-2,4.853618518E-2
2.261192125E0,6.851904094E-2,-4.906450398E-3,4.750401527E-2
2.271237125E0,7.147328556E-2,4.719545133E-3,4.199792445E-2
2.281281125E0,7.857328653E-2,8.232511580E-3,4.300586879E-2
2.291325125E0,9.170639515E-2,7.309991866E-3,3.585181758E-2
2.301369125E0,1.024618894E-1,1.261383481E-2,3.719803691E-2
2.311413125E0,1.090630665E-1,1.586955041E-2,4.044230282E-2
2.321457125E0,1.158690304E-1,2.432649583E-2,4.069377482E-2
2.331502125E0,1.195234209E-1,3.635998815E-2,4.164931923E-2
2.341546125E0,1.201083362E-1,4.428542033E-2,4.026267305E-2
2.351590125E0,1.221608371E-1,4.254424572E-2,3.695902228E-2
2.361634125E0,1.288372874E-1,3.621744365E-2,3.237139061E-2
2.371678125E0,1.302628815E-1,4.017490149E-2,3.125179559E-2
2.381723125E0,1.382679194E-1,4.444094002E-2,2.649832517E-2
2.391767125E0,1.393715292E-1,4.770650715E-2,2.065668255E-2
2.401811125E0,1.380989850E-1,4.573590308E-2,1.495612413E-2
2.411855125E0,1.343769580E-1,4.492204264E-2,9.156292304E-3
2.421899125E0,1.348832399E-1,4.134887084E-2,-1.200959086E-4
2.431944125E0,1.329223514E-1,4.022634774E-2,-8.597203530E-3
2.441988125E0,1.333061308E-1,3.447629884E-2,-1.205358561E-2
2.452032125E0,1.342124045E-1,2.123798802E-2,-1.638628170E-2
2.462076125E0,1.365571171E-1,9.930424392E-3,-2.032516152E-2
2.472120125E0,1.297764480E-1,5.089064129E-3,-2.317820862E-2
2.482165125E0,1.263619512E-1,5.521522835E-4,-2.307241410E-2
2.492209125E0,1.222111434E-1,8.693346754E-4,-2.490520105E-2
2.502253125E0,1.186938062E-1,-4.635005724E-3,-2.021110803E-2
2.512297125E0,1.169195995E-1,-5.732228048E-3,-1.513645425E-2
2.522342125E0,1.158033162E-1,4.845700227E-3,-1.126768719E-2
2.532386125E0,1.148224622E-1,1.185354125E-2,-2.946374007E-3
2.542430125E0,1.199935228E-1,1.596865803E-2,5.253498442E-3
2.552474125E0,1.223917007E-1,1.681048423E-2,1.340623386E-2
