"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.255699998E-2,-1.077653915E-1,-1.115975305E-1,-3.019407019E-2
2.260400000E-2,-1.515643746E-1,2.103271708E-2,-1.680625528E-1
3.264999995E-2,-1.215841100E-1,1.772124767E-1,-3.926812708E-1
4.269599996E-2,-2.443103865E-2,3.403974771E-1,-6.552377939E-1
5.274199997E-2,7.348353416E-2,4.786959589E-1,-8.665550947E-1
6.278799998E-2,8.951625973E-2,5.312221050E-1,-9.622214437E-1
7.283399999E-2,-1.343870070E-3,5.089969635E-1,-9.430783391E-1
8.288000000E-2,-1.692224741E-1,4.608357251E-1,-8.517073989E-1
9.292599995E-2,-3.506644368E-1,3.927544057E-1,-7.283928990E-1
1.029730000E-1,-5.127741098E-1,2.737745941E-1,-6.100484729E-1
1.130190000E-1,-6.110362411E-1,7.430624217E-2,-5.227399468E-1
1.230650000E-1,-6.613864303E-1,-1.891926527E-1,-4.870400727E-1
1.331110000E-1,-6.808365583E-1,-4.427908361E-1,-4.880025387E-1
1.431570000E-1,-6.296483874E-1,-6.182301044E-1,-4.917977750E-1
1.532030000E-1,-5.328187943E-1,-8.018702865E-1,-5.406521559E-1
1.632490000E-1,-4.070223868E-1,-9.422036409E-1,-6.412121654E-1
1.732950000E-1,-3.030299544E-1,-1.034818769E0,-7.873134613E-1
1.833420000E-1,-2.390762568E-1,-1.010620713E0,-9.418600202E-1
1.933880000E-1,-2.124710083E-1,-8.369204998E-1,-1.053867817E0
2.034340000E-1,-2.174435705E-1,-5.807219744E-1,-1.112417817E0
2.134800000E-1,-2.301788032E-1,-1.547235399E-1,-1.135022163E0
2.235260000E-1,-2.339374274E-1,5.338015556E-1,-1.151195526E0
2.335720000E-1,-2.456113845E-1,1.423479199E0,-1.183003306E0
2.436179999E-1,-3.076241016E-1,2.271273613E0,-1.200426817E0
2.536640000E-1,-4.131558537E-1,2.876919031E0,-1.169453025E0
2.637100000E-1,-5.572387576E-1,3.148789167E0,-1.079899430E0
2.737560000E-1,-7.046446800E-1,2.944613934E0,-9.830285311E-1
2.838020000E-1,-7.683507204E-1,2.328234673E0,-9.056872725E-1
2.938480000E-1,-7.096139193E-1,1.619742632E0,-8.656394482E-1
3.038940000E-1,-5.624337196E-1,8.650100231E-1,-9.141070247E-1
3.139400000E-1,-3.841103017E-1,1.738898605E-1,-1.027483821E0
3.239870000E-1,-2.492167354E-1,-3.516362607E-1,-1.171442747E0
3.340330000E-1,-2.382434458E-1,-8.154010177E-1,-1.299947739E0
3.440790000E-1,-2.798124552E-1,-1.163042426E0,-1.371695042E0
3.541250000E-1,-3.290646970E-1,-1.330210328E0,-1.436440468E0
