"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.418000000E-3,-4.526450336E-1,1.410206914E0,1.356487423E-1
1.833500000E-2,-6.389589310E-1,1.356450796E0,9.960769117E-2
2.811500000E-2,-7.947295308E-1,1.303916335E0,5.623625964E-2
3.830000000E-2,-8.863593340E-1,1.232445121E0,1.509203762E-1
4.813900000E-2,-9.175134897E-1,1.110272050E0,3.922121227E-1
5.836000000E-2,-9.077396393E-1,1.019863963E0,5.339328647E-1
6.813700000E-2,-9.340068102E-1,8.518760204E-1,4.447465539E-1
7.813500000E-2,-1.007310629E0,8.274413943E-1,4.282531738E-1
8.816100000E-2,-1.249824166E0,8.573737741E-1,4.887288511E-1
9.869400000E-2,-1.555256844E0,9.099081755E-1,5.094982386E-1
1.088760000E-1,-1.718968749E0,9.838228822E-1,4.936157465E-1
1.188200000E-1,-1.760507584E0,9.703838229E-1,5.094982386E-1
1.288350000E-1,-1.739738107E0,8.781431913E-1,5.357654691E-1
1.387700000E-1,-1.721412182E0,7.767395973E-1,6.133453250E-1
1.487630000E-1,-1.663380027E0,8.561520576E-1,6.860383153E-1
1.587720000E-1,-1.512496233E0,1.077896237E0,6.774861813E-1
1.687790000E-1,-1.361612558E0,1.258101463E0,6.713775396E-1
1.782310000E-1,-1.280367494E0,1.372944117E0,7.141380906E-1
1.887320000E-1,-1.315797687E0,1.419980764E0,7.562878132E-1
1.982120000E-1,-1.489283442E0,1.350342155E0,7.678942680E-1
2.081820000E-1,-1.819761515E0,1.281925201E0,8.466959000E-1
2.187040000E-1,-2.250421524E0,1.380885363E0,1.070883393E0
2.282310000E-1,-2.648094654E0,1.548262477E0,1.271858096E0
2.390400000E-1,-2.986514091E0,1.638059616E0,1.432515621E0
2.482000000E-1,-3.257127523E0,1.679598451E0,1.613942623E0
2.581570000E-1,-3.438554287E0,1.779169559E0,1.820415020E0
2.685710000E-1,-3.551564455E0,1.922722816E0,2.015281200E0
2.786030000E-1,-3.589438200E0,2.010076523E0,2.186934233E0
2.886040000E-1,-3.492921352E0,2.007022142E0,2.332320213E0
2.982420000E-1,-3.210701704E0,1.975868225E0,2.397682667E0
3.089810000E-1,-2.647483826E0,1.889125228E0,2.324378967E0
3.183390000E-1,-2.534473896E0,1.942881346E0,2.159445286E0
3.281680000E-1,-2.390920401E0,2.093154192E0,1.990235567E0
3.382600000E-1,-2.131913662E0,2.356437206E0,1.923040390E0
3.483630000E-1,-1.858856916E0,2.628883123E0,1.942588091E0
3.589370000E-1,-1.652384400E0,2.718069315E0,1.971909642E0
3.683090000E-1,-1.566863298E0,2.589787722E0,1.980461717E0
3.782920000E-1,-1.565641522E0,2.437682152E0,2.044602633E0
3.884080000E-1,-1.509441972E0,2.302070141E0,2.172273397E0
3.982660000E-1,-1.376884222E0,2.349106789E0,2.142341137E0
4.085450000E-1,-1.332901835E0,2.498157978E0,2.196097136E0
4.181990000E-1,-1.293195605E0,2.495714426E0,2.210757971E0
4.284960000E-1,-1.254100323E0,2.473723173E0,2.184490681E0
4.382400000E-1,-1.222946167E0,2.450510502E0,2.146617174E0
4.481750000E-1,-1.246769905E0,2.525646925E0,2.160056114E0
4.586210000E-1,-1.358558178E0,2.719902039E0,2.215034008E0
4.685190000E-1,-1.481342196E0,2.845129251E0,2.167997360E0
4.790700000E-1,-1.567474127E0,2.810920954E0,2.083698034E0
4.883440000E-1,-1.592519641E0,2.675919771E0,2.022611380E0
4.985350000E-1,-1.529600501E0,2.596507311E0,1.981683493E0
5.085530000E-1,-1.395820975E0,2.656982899E0,1.977407455E0
5.181870000E-1,-1.287697911E0,2.683249950E0,2.033607006E0
5.281740000E-1,-1.207063675E0,2.583068132E0,2.080643654E0
5.381580000E-1,-1.095886230E0,2.465781927E0,2.081865311E0
5.481420000E-1,-9.456132650E-1,2.333835125E0,2.059874296E0
5.581980000E-1,-7.733492851E-1,2.192725182E0,2.036050558E0
5.681860000E-1,-5.595464110E-1,2.083991289E0,2.094082594E0
5.781490000E-1,-5.509943366E-1,2.170123339E0,2.076367617E0
5.881500000E-1,-5.222836733E-1,2.239761829E0,2.002453089E0
5.981600000E-1,-4.526450336E-1,2.222657681E0,1.868673444E0
6.090620000E-1,-3.494088054E-1,2.131638765E0,1.665255308E0
6.181490000E-1,-2.577790320E-1,1.997859240E0,1.476497889E0
6.282550000E-1,-1.313299239E-1,1.876907945E0,1.377537727E0
6.381910000E-1,4.887533188E-2,1.793219447E0,1.273690701E0
6.483160000E-1,2.449630797E-1,1.762065291E0,1.185115218E0
6.582660000E-1,3.976793885E-1,1.753513217E0,1.055611730E0
6.681150000E-1,4.709832072E-1,1.774282575E0,8.937324882E-1
6.781740000E-1,4.654854238E-1,1.826817036E0,7.538443804E-1
6.891090000E-1,3.958467841E-1,1.825595260E0,6.762644649E-1
6.982950000E-1,3.103256524E-1,1.701589584E0,6.408342719E-1
7.081370000E-1,2.467956543E-1,1.527493000E0,6.139562130E-1
7.183080000E-1,2.125872076E-1,1.418148160E0,5.950194001E-1
7.285960000E-1,2.962757647E-1,1.335070491E0,5.473719239E-1
7.384100000E-1,4.819788039E-1,1.267875314E0,4.575746953E-1
7.481820000E-1,6.108713746E-1,1.281314373E0,2.950845659E-1
7.583920000E-1,5.357349515E-1,1.365613699E0,9.899682552E-2
7.681290000E-1,1.905960739E-1,1.471293449E0,-4.089131579E-2
7.783940000E-1,-1.979142129E-1,1.415093780E0,-1.031995714E-1
7.882000000E-1,-5.467182398E-1,1.351563811E0,-6.838025153E-2
7.982190000E-1,-8.820832968E-1,1.161584735E0,-1.095892023E-2
8.089490000E-1,-1.158194423E0,8.524868488E-1,-9.525832534E-2
8.182940000E-1,-1.090388417E0,9.563339353E-1,-1.386297494E-1
8.282180000E-1,-9.376720190E-1,1.127376318E0,-1.539013833E-1
8.382420000E-1,-7.269235253E-1,1.198236704E0,-1.655078232E-1
8.486520000E-1,-5.418313146E-1,1.238553762E0,-1.453492790E-1
8.591670000E-1,-3.921693861E-1,1.175023794E0,-1.013669744E-1
8.682100000E-1,-3.054265082E-1,1.068733215E0,-7.387804240E-2
8.782280000E-1,-2.816027701E-1,9.025778174E-1,-5.677381158E-2
8.882170000E-1,-3.133677542E-1,6.753359437E-1,-4.211304709E-2
8.994820000E-1,-4.300430119E-1,5.965343118E-1,-3.600439429E-2
9.084110000E-1,-6.383480430E-1,7.926220894E-1,-9.737188928E-3
9.181720000E-1,-5.992526412E-1,4.706960917E-1,-5.738467723E-2
9.285630000E-1,-4.996816516E-1,4.010574818E-1,-5.433034897E-2
9.383430000E-1,-4.355408251E-1,5.360586643E-1,-3.050660715E-2
9.482870000E-1,-4.159931242E-1,4.884111881E-1,-1.156978589E-2
9.583670000E-1,-2.925983369E-1,4.798590541E-1,-1.706757396E-2
9.682400000E-1,-1.178908795E-1,5.439999104E-1,-7.326717675E-2
9.781690000E-1,3.177110851E-2,7.657440305E-1,-1.551231146E-1
9.881750000E-1,1.631071270E-1,1.091335177E0,-2.027706057E-1
9.982960000E-1,1.533332765E-1,1.213508248E0,-2.180422395E-1
1.008600000E0,5.503902212E-3,1.058959365E0,-2.510289848E-1
1.018128000E0,-2.565572858E-1,7.718526721E-1,-3.127263784E-1
1.028293000E0,-5.076228976E-1,6.667838097E-1,-3.328849077E-1
1.038251000E0,-8.008381724E-1,7.217617035E-1,-4.000800848E-1
1.048199000E0,-1.179574728E0,1.288644671E0,-5.912809372E-1
1.058526000E0,-6.627826691E-1,1.406541705E0,-9.651304483E-1
1.068259000E0,-2.541138232E-1,1.760843515E0,-1.034158230E0
1.078188000E0,-3.847839683E-2,2.007022142E0,-1.082416534E0
1.088255000E0,-3.725666553E-2,2.142634392E0,-1.087914348E0
1.098134000E0,-1.844751835E-1,2.314287424E0,-1.006669283E0
1.108243000E0,-2.431182563E-1,1.809101939E0,-8.527312279E-1
1.118186000E0,-3.439110219E-1,1.515275717E0,-5.289726853E-1
1.128188000E0,-5.790941119E-1,1.403487325E0,-1.306885034E-1
1.138741000E0,-1.022582293E0,1.142647862E0,2.584326565E-1
1.148209000E0,-1.251045942E0,6.484578848E-1,4.704028666E-1
1.158344000E0,-1.150864005E0,5.591860414E-2,5.375980735E-1
1.168134000E0,-9.779891372E-1,-2.724461257E-3,5.760825872E-1
1.178142000E0,-8.295488954E-1,-1.010737643E-1,5.363762975E-1
1.188206000E0,-6.456784010E-1,-3.839043975E-1,4.239771068E-1
1.198163000E0,-4.141605198E-1,-3.826826215E-1,3.274604082E-1
1.208351000E0,-2.137967348E-1,-3.551937342E-1,2.859215736E-1
