"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.997999994E-3,-1.158468574E-1,-5.228446722E-1,-1.396971010E-2
1.999599999E-2,-1.187725589E-1,-4.405047297E-1,-3.618527949E-2
2.999399998E-2,-4.264131188E-2,-3.846204281E-1,-6.710084528E-2
3.999199998E-2,6.700535864E-2,-3.404642940E-1,-6.470827013E-2
4.998999997E-2,1.136471629E-1,-3.452252448E-1,-8.669133484E-2
5.998799996E-2,1.182593852E-1,-4.063893855E-1,-1.843757182E-1
6.998599996E-2,1.111090630E-1,-3.353333175E-1,-2.789400518E-1
7.998399995E-2,1.604749262E-1,-6.423036754E-2,-2.844019234E-1
8.998199995E-2,1.907902211E-1,1.869627088E-1,-7.111547142E-2
9.997999994E-2,2.165551037E-1,4.487173855E-1,2.327142060E-1
1.099779999E-1,1.606183350E-1,6.473222971E-1,4.225296974E-1
1.199759999E-1,1.528867334E-2,7.279174924E-1,4.917713106E-1
1.299739999E-1,-2.097303271E-1,7.108652592E-1,5.045856833E-1
1.399719999E-1,-4.544719160E-1,6.830997467E-1,4.865380228E-1
1.499699999E-1,-6.099280715E-1,6.434977651E-1,4.388876855E-1
1.599679999E-1,-6.076477170E-1,6.419644356E-1,3.266323507E-1
1.699659999E-1,-4.971782267E-1,6.656937599E-1,2.005471140E-1
1.799639999E-1,-3.596689701E-1,6.431314349E-1,1.396627128E-1
1.899620000E-1,-2.709638774E-1,6.411468387E-1,1.525875777E-1
1.999600000E-1,-2.783325016E-1,7.122592926E-1,2.072857916E-1
2.099580000E-1,-3.616614938E-1,7.989691496E-1,2.575292587E-1
2.199560000E-1,-4.697683454E-1,8.826817274E-1,2.987190187E-1
2.299540000E-1,-6.038534641E-1,9.226829410E-1,3.336170912E-1
2.399530000E-1,-7.281075716E-1,9.076091647E-1,3.574001193E-1
2.499510000E-1,-8.121017814E-1,8.752935529E-1,3.433540761E-1
2.599490000E-1,-8.507788777E-1,9.090594053E-1,3.127264977E-1
2.699470000E-1,-8.100825548E-1,1.065818429E0,2.559713423E-1
2.799450000E-1,-6.927159429E-1,1.211539745E0,1.801454276E-1
2.899430000E-1,-6.210250258E-1,1.252327442E0,2.003822625E-1
2.999409999E-1,-5.804525614E-1,1.263203979E0,2.314191908E-1
3.099389999E-1,-4.616878033E-1,1.425695658E0,1.583974361E-1
3.199369999E-1,-3.773147464E-1,1.414661050E0,1.611528397E-1
3.299349999E-1,-3.430747688E-1,1.347195745E0,2.596797049E-1
3.399329999E-1,-4.128037393E-1,1.256816745E0,3.762102127E-1
3.499309999E-1,-5.480899215E-1,1.157335162E0,4.694170952E-1
3.599289999E-1,-6.935131550E-1,1.005204201E0,5.384687185E-1
3.699269999E-1,-8.117013574E-1,8.293312192E-1,5.582860708E-1
3.799249999E-1,-8.365535736E-1,7.142379284E-1,5.361064672E-1
3.899229999E-1,-7.877634168E-1,6.845268607E-1,5.027199984E-1
3.999210000E-1,-7.168578506E-1,7.144321203E-1,4.733180404E-1
4.099190000E-1,-6.707566381E-1,7.184425592E-1,4.528673589E-1
4.199170000E-1,-6.852293015E-1,6.890128851E-1,4.422774613E-1
4.299150000E-1,-7.395058870E-1,6.610867381E-1,4.447243810E-1
4.399130000E-1,-8.122822046E-1,6.345427632E-1,4.342599809E-1
4.499110000E-1,-8.483794928E-1,5.765279531E-1,4.154838920E-1
4.599090000E-1,-8.467574716E-1,5.109791756E-1,3.943648934E-1
4.699070000E-1,-8.258436322E-1,4.074610472E-1,3.306056261E-1
4.799050000E-1,-7.529890537E-1,2.826124132E-1,3.026787937E-1
4.899030000E-1,-6.535990834E-1,2.821205258E-1,2.710372508E-1
4.999009999E-1,-5.461621284E-1,3.343416750E-1,1.882467717E-1
5.098989999E-1,-4.380644262E-1,4.011912644E-1,1.332325190E-1
5.198969999E-1,-3.364626467E-1,4.927914441E-1,1.061869934E-1
5.298949999E-1,-2.661807835E-1,5.919311047E-1,9.092814475E-2
5.398929999E-1,-2.189643979E-1,6.732994914E-1,8.016948402E-2
5.498909999E-1,-1.914302409E-1,7.309859395E-1,6.171697378E-2
5.598889999E-1,-1.972766966E-1,7.397157550E-1,4.292357340E-2
5.698869999E-1,-2.380353063E-1,6.952829957E-1,2.731718123E-2
5.798849999E-1,-2.683403194E-1,6.215633750E-1,4.147513770E-3
5.898839999E-1,-2.807852924E-1,5.552200079E-1,-3.181448206E-2
5.998819999E-1,-2.742962539E-1,5.443720222E-1,-8.986616135E-2
6.098800000E-1,-2.474686503E-1,5.819545388E-1,-1.407820731E-1
6.198780000E-1,-2.042929381E-1,6.844037771E-1,-1.637842357E-1
6.298760000E-1,-1.600437164E-1,8.531422019E-1,-1.701694280E-1
6.398740000E-1,-1.085924059E-1,1.025126696E0,-1.782918125E-1
6.498720000E-1,-1.028314605E-1,1.141224265E0,-2.080454379E-1
6.598700000E-1,-1.793949157E-1,1.204248905E0,-2.395508140E-1
6.698680000E-1,-3.877592981E-1,1.190014601E0,-3.053761423E-1
6.798660000E-1,-7.428977489E-1,1.130462885E0,-3.273832202E-1
6.898640000E-1,-1.112850547E0,1.007811546E0,-3.046637774E-1
6.998620000E-1,-1.368801355E0,8.396168351E-1,-2.956945002E-1
7.098599999E-1,-1.462917686E0,6.727143526E-1,-3.593352437E-1
7.198579999E-1,-1.350172639E0,5.377269387E-1,-5.056817532E-1
7.298559999E-1,-1.091724873E0,4.080221951E-1,-6.833209991E-1
7.398581667E-1,-8.378806710E-1,2.877138555E-1,-7.965726852E-1
7.498561667E-1,-6.618611813E-1,2.642902732E-1,-8.306028247E-1
7.598541667E-1,-5.623002052E-1,3.220527768E-1,-8.434138894E-1
7.698521666E-1,-5.236630440E-1,4.066334367E-1,-8.480371237E-1
7.798501666E-1,-5.390179157E-1,4.706357121E-1,-8.707832694E-1
7.898481666E-1,-6.211897731E-1,5.186796784E-1,-9.076629877E-1
7.998461666E-1,-7.171863317E-1,5.559707880E-1,-9.315080047E-1
8.098441666E-1,-7.539555430E-1,6.486277580E-1,-9.672026038E-1
8.198421666E-1,-6.989931464E-1,7.244892716E-1,-1.013145685E0
8.298401666E-1,-5.750091076E-1,7.766424417E-1,-1.070424795E0
8.398381666E-1,-4.194222391E-1,7.867330313E-1,-1.131223202E0
8.498361666E-1,-2.284208536E-1,7.407255769E-1,-1.179276228E0
8.598341666E-1,-1.310879737E-2,7.537528276E-1,-1.218746305E0
8.698321666E-1,1.990998685E-1,9.058363438E-1,-1.211072683E0
8.798301666E-1,3.888233304E-1,1.112782717E0,-1.188745141E0
8.898281666E-1,4.951239526E-1,1.275317192E0,-1.220381737E0
8.998261666E-1,4.459070861E-1,1.362004280E0,-1.270404577E0
9.098241666E-1,2.522057891E-1,1.329670787E0,-1.266098499E0
9.198221667E-1,-2.101175301E-2,1.067550540E0,-1.192305088E0
9.298201667E-1,-3.087391555E-1,6.724876165E-1,-1.090911627E0
9.398181667E-1,-5.144487619E-1,3.000646830E-1,-9.919549823E-1
9.498161667E-1,-5.819766521E-1,1.303504687E-2,-9.259655476E-1
9.598151667E-1,-4.808559120E-1,-7.876121253E-2,-9.208880067E-1
9.698131667E-1,-2.454708219E-1,7.128021866E-2,-9.722697139E-1
9.798111666E-1,5.435227603E-2,3.631090820E-1,-1.044120550E0
9.898091666E-1,3.384782672E-1,8.379778862E-1,-1.101194739E0
9.998071666E-1,5.874348879E-1,1.454258919E0,-1.173395276E0
1.009805167E0,8.048045039E-1,2.078249454E0,-1.287636280E0
1.019803167E0,9.828531742E-1,2.594450951E0,-1.456726789E0
1.029801167E0,1.140253782E0,2.935606718E0,-1.651405215E0
1.039799167E0,1.333522677E0,3.031241655E0,-1.825817466E0
1.049797167E0,1.577549219E0,2.830820799E0,-1.934718728E0
1.059795167E0,1.789290428E0,2.305838346E0,-1.981331468E0
1.069793167E0,1.879542589E0,1.646322250E0,-1.991221070E0
1.079791167E0,1.861892939E0,1.053861499E0,-2.049310446E0
1.089789167E0,1.767081738E0,6.704794168E-1,-2.154200315E0
1.099787167E0,1.653429747E0,5.786687136E-1,-2.317169666E0
1.109785167E0,1.590302944E0,7.213070393E-1,-2.559439182E0
1.119783167E0,1.624928713E0,1.024013281E0,-2.801516771E0
1.129781167E0,1.716477513E0,1.351240635E0,-2.970403910E0
1.139779167E0,1.845358491E0,1.467625856E0,-2.918106079E0
1.149777167E0,1.987684727E0,1.360506892E0,-2.687746048E0
