"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-6.569388885E0,6.976093140E0,4.096082153E0
9.917999996E-3,-5.107977905E0,6.874454498E0,3.653901672E0
1.983599999E-2,-4.000431061E0,6.555617523E0,3.572620697E0
2.975399999E-2,-3.367846527E0,6.556216278E0,3.702700195E0
3.967299999E-2,-1.150058441E0,7.727829895E0,4.504432983E0
4.959099999E-2,-1.239871674E0,8.695717163E0,4.318669281E0
5.950899998E-2,-2.072889404E0,1.020368134E1,4.602778473E0
6.942699998E-2,-1.497036896E0,1.034678375E1,3.732637939E0
7.937599998E-2,5.481600952E-1,7.883955231E0,3.587739258E0
8.929399998E-2,8.337661743E-1,5.008285217E0,5.658083954E0
9.921200000E-2,2.606080627E-1,4.260290680E0,8.416398010E0
1.091310000E-1,-1.547781372E-1,4.932692413E0,8.142916718E0
1.190490000E-1,-5.324427795E-1,5.496270447E0,7.026837616E0
1.289670000E-1,-1.084494781E0,5.735173645E0,5.471122742E0
1.388850000E-1,-1.627864838E0,5.792354736E0,4.433330841E0
1.488030000E-1,-1.939516754E0,5.696853333E0,4.818479919E0
1.587220000E-1,-1.471739502E0,5.314248962E0,5.692961426E0
1.686400000E-1,1.441502380E-1,3.970193939E0,5.030139771E0
1.785580000E-1,7.003935242E-1,1.996099091E0,4.201013947E0
1.884760000E-1,7.991880798E-1,1.390009460E0,5.179978180E0
1.983940000E-1,1.644779663E0,2.442171478E0,7.237599335E0
2.083130000E-1,5.860163727E0,3.535348206E0,8.346343689E0
2.182310000E-1,4.079466705E0,3.861669617E0,1.841695175E1
2.281490000E-1,-3.713777161E0,4.412973175E0,2.125549896E1
2.380670000E-1,-3.392545166E0,4.000431061E0,6.762337646E0
2.479860000E-1,-5.688770142E0,3.805386658E0,4.670886841E0
2.579040000E-1,-5.293741608E0,3.669319611E0,5.986201630E0
2.677855833E-1,-3.882027283E0,3.393293610E0,8.766819305E0
2.777035833E-1,-2.987786865E0,4.236939240E0,1.018526962E1
2.876215833E-1,-2.809208221E0,2.970422974E0,8.380323029E0
2.975405833E-1,-2.536325684E0,2.163750458E0,7.713908844E0
3.074585833E-1,-1.444645844E0,2.160307617E0,6.739734650E0
3.173765833E-1,-7.676037598E-1,1.699865112E0,5.281018066E0
3.272945833E-1,8.322692871E-2,7.276368713E-1,3.504961395E0
3.372125833E-1,2.933000793E0,-2.475851440E-1,2.638563080E0
3.471315833E-1,3.617227936E0,2.448907471E-1,2.662213898E0
3.570495833E-1,1.538500671E0,8.723858643E-1,4.723726959E0
3.669675833E-1,8.187973022E-1,2.893482971E-1,7.711813202E0
3.768855833E-1,8.532257080E-3,9.125024414E-1,1.013916550E1
3.868045833E-1,-1.462758179E0,1.091679840E0,1.153516251E1
3.967225833E-1,-2.762056274E0,9.250762939E-2,1.172571625E1
4.066405833E-1,-3.537144470E0,-4.475692749E-2,7.906109161E0
4.165585833E-1,-3.100203094E0,1.332229614E-1,4.238436127E0
4.264765833E-1,-8.922944641E-1,1.670077057E0,1.737137604E0
4.363955833E-1,1.472038879E0,4.054169312E0,1.914967804E0
4.463135833E-1,1.348545685E0,3.305576019E0,3.720662842E0
4.562315833E-1,4.932243347E-1,-8.981323242E-4,5.266797638E0
4.661495833E-1,-4.837939453E-1,-3.782783661E0,7.197931824E0
4.760675833E-1,-3.005300446E0,-3.549119568E0,6.365063782E0
4.860165833E-1,-3.524570618E0,-3.580703888E0,4.122876434E0
