"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.509910126E0,3.664679260E0,1.146241379E1
9.965999983E-3,-1.197958832E0,3.682941284E0,9.624835052E0
1.993299997E-2,-1.304387512E0,3.642675018E0,8.457562408E0
2.989900002E-2,-1.260079651E0,3.767066345E0,7.933951263E0
3.986500000E-2,-1.302142181E0,3.928730164E0,7.930957489E0
4.983199999E-2,-1.472637634E0,4.099524994E0,8.163274384E0
5.979799997E-2,-1.588347015E0,4.162993011E0,8.331225128E0
6.976500002E-2,-1.579665070E0,4.152065735E0,8.367898865E0
7.973100001E-2,-1.396296387E0,4.141138458E0,8.375832367E0
8.969699999E-2,-1.154998169E0,4.141737213E0,8.391998749E0
9.966399998E-2,-9.677375793E-1,4.164040833E0,8.586444397E0
1.096300000E-1,-8.568182373E-1,4.201463013E0,8.835376740E0
1.195960000E-1,-8.207432556E-1,4.177063751E0,9.033414917E0
1.295630000E-1,-8.039781189E-1,4.127816162E0,9.110953674E0
1.395290000E-1,-7.524851990E-1,4.101770325E0,9.125623169E0
1.494960000E-1,-6.611750793E-1,4.020639038E0,9.118138733E0
1.594620000E-1,-5.538482666E-1,3.963158569E0,9.098978577E0
1.694280000E-1,-4.162843323E-1,3.949985962E0,9.124275970E0
1.793950000E-1,-2.878514099E-1,3.831282806E0,9.285939789E0
1.893610000E-1,-2.050735474E-1,3.650159454E0,9.555678864E0
1.993270000E-1,-1.625619507E-1,3.434458008E0,9.796078949E0
2.092940000E-1,-1.348695374E-1,3.247796173E0,9.938283234E0
2.192600000E-1,-5.583389282E-2,3.195704498E0,9.751471710E0
2.292270000E-1,2.993774414E-2,3.359463959E0,9.426198120E0
2.391930000E-1,-7.304809570E-2,3.633693695E0,8.988657990E0
2.491590000E-1,-3.234773254E-1,3.781735840E0,8.556207275E0
2.591260000E-1,-3.589535522E-1,3.605103149E0,8.357720032E0
2.690920000E-1,4.116439819E-2,3.331472168E0,8.519533539E0
2.790580000E-1,3.899391174E-1,2.923271027E0,8.814420319E0
2.890250000E-1,6.105802917E-1,2.335892487E0,8.963809662E0
2.989910000E-1,7.041357422E-1,2.097588043E0,9.258995819E0
3.089580000E-1,8.011340332E-1,2.333347778E0,9.609716492E0
3.189240000E-1,1.341360626E0,2.045047302E0,9.483828278E0
3.288900000E-1,2.399360504E0,7.485932922E-1,9.197623444E0
3.388570000E-1,1.843566284E0,1.981279907E0,9.896969147E0
3.488230000E-1,5.267546082E-1,3.227737885E0,9.626781006E0
3.587890000E-1,-6.014492798E-1,3.815266113E0,8.753796387E0
3.687560000E-1,-1.917362823E0,4.386178894E0,8.558452606E0
3.787220000E-1,-2.568957825E0,4.630171509E0,8.634045410E0
3.886890000E-1,-2.385589142E0,4.660408630E0,9.292376404E0
3.986550000E-1,-2.051034851E0,4.651127930E0,1.000489471E1
4.086210000E-1,-1.627266083E0,4.464466095E0,1.087099365E1
4.185880000E-1,-1.250349884E0,3.888014832E0,1.099134338E1
4.285540000E-1,-1.187630310E0,2.990481262E0,8.943601685E0
4.385200000E-1,-9.446855164E-1,2.781665497E0,7.320377197E0
4.484870000E-1,6.039939880E-1,3.893104248E0,7.506440277E0
4.584530000E-1,9.294172668E-1,4.458478546E0,7.745193787E0
