"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.914121389E0,5.030025005E0,7.221249104E0
2.402969000E-3,-2.914121389E0,5.030025005E0,7.221249104E0
4.833229000E-3,-2.914121389E0,4.994113445E0,7.252371788E0
7.266771000E-3,-2.885392189E0,4.951019287E0,7.331377506E0
9.676198000E-3,-2.861451149E0,4.910319805E0,7.415171146E0
1.210968800E-2,-2.844692469E0,4.879197121E0,7.515722752E0
1.456729200E-2,-2.830327988E0,4.826526642E0,7.630639553E0
1.702484400E-2,-2.830327988E0,4.826526642E0,7.630639553E0
1.948239600E-2,-2.830327988E0,4.826526642E0,7.630639553E0
2.194010400E-2,-2.830327988E0,4.826526642E0,7.630639553E0
2.439812500E-2,-2.830327988E0,4.826526642E0,7.630639553E0
2.685614600E-2,-2.602888584E0,4.706821442E0,8.032848358E0
2.932520900E-2,-2.557400703E0,4.670909882E0,8.097489357E0
3.180458400E-2,-2.521489143E0,4.639786720E0,8.166917801E0
3.428234400E-2,-2.466424942E0,4.606269360E0,8.243529320E0
3.675880200E-2,-2.435301781E0,4.596693039E0,8.315352440E0
3.923427100E-2,-2.437695742E0,4.570357800E0,8.391963005E0
4.170901100E-2,-2.418542862E0,4.522475719E0,8.449421883E0
4.418062500E-2,-2.411360741E0,4.508111477E0,8.509274483E0
4.662421900E-2,-2.435301781E0,4.496140957E0,8.518851280E0
4.904291700E-2,-2.471213341E0,4.481776237E0,8.545186043E0
5.146239600E-2,-2.538248062E0,4.476987839E0,8.538002968E0
5.388192700E-2,-2.569371223E0,4.469805717E0,8.549973488E0
5.630067700E-2,-2.634011745E0,4.455441475E0,8.564338684E0
5.871942700E-2,-2.660346985E0,4.465017319E0,8.590673447E0
6.113895900E-2,-2.715411186E0,4.467411995E0,8.590673447E0
6.355849000E-2,-2.760899067E0,4.484170437E0,8.581097603E0
6.597724000E-2,-2.777657747E0,4.508111477E0,8.588279724E0
6.839599000E-2,-2.820751429E0,4.491353035E0,8.573914528E0
7.081552100E-2,-2.851874828E0,4.510505199E0,8.564338684E0
7.323505200E-2,-2.861451149E0,4.515294075E0,8.576309204E0
7.565380200E-2,-2.887786150E0,4.527264595E0,8.554762840E0
7.807255200E-2,-2.856662989E0,4.524869919E0,8.545186043E0
8.049208400E-2,-2.830327988E0,4.534446239E0,8.538002968E0
8.291161500E-2,-2.775263786E0,4.529658318E0,8.521245003E0
8.533031300E-2,-2.741746187E0,4.539235115E0,8.502092361E0
8.774906300E-2,-2.689076185E0,4.534446239E0,8.447028160E0
9.016859400E-2,-2.657952785E0,4.498535156E0,8.437451363E0
9.258812500E-2,-2.665135145E0,4.498535156E0,8.358446121E0
9.500687500E-2,-2.677105665E0,4.467411995E0,8.329716682E0
9.742562500E-2,-2.713017225E0,4.465017319E0,8.260287285E0
9.984515600E-2,-2.741746187E0,4.465017319E0,8.200435638E0
1.022646880E-1,-2.751322746E0,4.460229397E0,8.138188362E0
1.046834380E-1,-2.794416428E0,4.465017319E0,8.066365242E0
1.071021880E-1,-2.806386948E0,4.496140957E0,7.994542599E0
1.095217190E-1,-2.832721949E0,4.524869919E0,7.891596317E0
1.119412500E-1,-2.835116148E0,4.532052517E0,7.798226357E0
1.143600000E-1,-2.871027708E0,4.560781479E0,7.719221592E0
1.167787500E-1,-2.914121389E0,4.577540398E0,7.611486912E0
1.191982810E-1,-2.997915030E0,4.625422478E0,7.534875393E0
1.216178130E-1,-3.031432152E0,4.649363518E0,7.489387989E0
1.240365630E-1,-3.041008711E0,4.656545639E0,7.472629070E0
1.264553130E-1,-2.930880070E0,4.611057281E0,7.405594349E0
1.288748440E-1,-2.873421669E0,4.591905117E0,7.338559628E0
1.312943750E-1,-2.847086668E0,4.620634079E0,7.350530148E0
1.337131250E-1,-2.739352226E0,4.620634079E0,7.364894390E0
1.361318750E-1,-2.487971783E0,4.488958359E0,7.357712269E0
1.385514060E-1,-2.009151936E0,4.137025833E0,7.139849663E0
1.409709380E-1,-2.176738977E0,4.117873192E0,7.369682789E0
1.433896360E-1,-2.253350258E0,4.134632111E0,7.537270069E0
1.458083860E-1,-2.334749460E0,4.199272633E0,7.630639553E0
1.482279170E-1,-2.466424942E0,4.323765755E0,7.635427952E0
1.506474480E-1,-2.557400703E0,4.465017319E0,7.649792671E0
1.530661980E-1,-2.571765184E0,4.555993557E0,7.767103672E0
1.554849480E-1,-2.562188864E0,4.666121960E0,7.922719479E0
1.579044790E-1,-2.547824144E0,4.747521400E0,8.061577797E0
1.603240110E-1,-2.466424942E0,4.826526642E0,8.183676720E0
1.627427610E-1,-2.404178381E0,4.869620323E0,8.224375725E0
1.651615110E-1,-2.329961300E0,4.912714005E0,8.243529320E0
1.675810420E-1,-2.294049740E0,4.943837643E0,8.183676720E0
1.700005730E-1,-2.310808420E0,4.941443443E0,8.104671478E0
1.724193230E-1,-2.298837900E0,4.881590843E0,8.008907318E0
1.748380730E-1,-2.315596819E0,4.833708763E0,7.889202595E0
1.772576040E-1,-2.306020260E0,4.785827160E0,7.747950554E0
1.796771360E-1,-2.315596819E0,4.728368282E0,7.656974316E0
1.820958860E-1,-2.325173140E0,4.673304558E0,7.585152149E0
1.845146360E-1,-2.286867380E0,4.594298840E0,7.575575352E0
1.869341670E-1,-2.255744219E0,4.563175201E0,7.625851631E0
1.893536980E-1,-2.219832659E0,4.563175201E0,7.676127434E0
1.917724480E-1,-2.205468178E0,4.539235115E0,7.750344276E0
1.941911980E-1,-2.169556618E0,4.527264595E0,7.831743717E0
1.966106770E-1,-2.136039257E0,4.486564636E0,7.932295799E0
1.990302090E-1,-2.097733736E0,4.460229397E0,7.989754677E0
2.014489590E-1,-2.078581095E0,4.421924114E0,8.052000999E0
2.038677090E-1,-2.061822176E0,4.381224155E0,8.080730438E0
2.062872400E-1,-2.011546135E0,4.342918396E0,8.085518837E0
2.087067710E-1,-1.989999294E0,4.290248394E0,8.107066154E0
2.111255210E-1,-1.956481934E0,4.261519432E0,8.131006241E0
2.135442710E-1,-1.942117214E0,4.228002071E0,8.159735680E0
2.159638020E-1,-1.970846415E0,4.184907913E0,8.186070442E0
2.183833340E-1,-2.023516655E0,4.160966873E0,8.202829361E0
2.208020840E-1,-2.090551376E0,4.129843712E0,8.207617760E0
2.232208340E-1,-2.152797937E0,4.137025833E0,8.140583038E0
2.256403650E-1,-2.200680017E0,4.184907913E0,8.049607277E0
2.280598960E-1,-2.260532379E0,4.204061031E0,7.929902077E0
2.304786460E-1,-2.277291298E0,4.268701553E0,7.903566837E0
2.328973960E-1,-2.236591578E0,4.307006836E0,7.877232075E0
2.353169270E-1,-2.128856897E0,4.350100994E0,7.953843117E0
2.377364590E-1,-1.997181416E0,4.397983074E0,8.059184074E0
2.401552090E-1,-1.858323812E0,4.412347317E0,8.202829361E0
2.425739590E-1,-1.748195410E0,4.390800476E0,8.317746162E0
2.449934900E-1,-1.712283850E0,4.378829956E0,8.368021965E0
2.474130210E-1,-1.738618851E0,4.321372032E0,8.351264000E0
2.498317710E-1,-1.796077251E0,4.273489952E0,8.317746162E0
2.522505210E-1,-1.922964573E0,4.201666832E0,8.317746162E0
2.546700520E-1,-1.999575615E0,4.153784752E0,8.267470360E0
2.570895840E-1,-2.090551376E0,4.132237911E0,8.205224037E0
2.595083340E-1,-2.148009777E0,4.127449989E0,8.090306282E0
2.619270840E-1,-2.183921337E0,4.115479469E0,8.049607277E0
2.643466150E-1,-2.270108700E0,4.160966873E0,8.066365242E0
2.667661460E-1,-2.317990780E0,4.168149471E0,8.056789398E0
2.691848440E-1,-2.306020260E0,4.182513714E0,8.052000999E0
2.716035940E-1,-2.260532379E0,4.132237911E0,8.092700958E0
2.740231770E-1,-2.215044498E0,4.069991589E0,8.140583038E0
2.764427090E-1,-2.231803179E0,3.995774269E0,8.150158882E0
2.788614060E-1,-2.260532379E0,3.964651108E0,8.116641998E0
2.812801560E-1,-2.243773699E0,3.902404308E0,7.951448917E0
2.836996880E-1,-2.219832659E0,3.897616386E0,7.719221592E0
2.861192190E-1,-2.181527138E0,3.883251667E0,7.594727993E0
2.885379690E-1,-2.171950817E0,3.914374828E0,7.563604832E0
2.909567190E-1,-2.159980297E0,3.928739548E0,7.558816433E0
2.933762500E-1,-2.133645296E0,3.990986347E0,7.530087471E0
2.957957810E-1,-2.174345016E0,4.055626869E0,7.621063232E0
2.982145310E-1,-2.238985538E0,4.089143753E0,7.585152149E0
3.006332810E-1,-2.265320778E0,4.175331593E0,7.350530148E0
3.030528130E-1,-2.270108700E0,4.223213196E0,7.168578625E0
3.054723440E-1,-2.286867380E0,4.220819473E0,6.998597622E0
3.078910940E-1,-2.301232338E0,4.242366314E0,6.912409782E0
3.103098440E-1,-2.308414459E0,4.223213196E0,6.862133980E0
3.127293750E-1,-2.301232338E0,4.228002071E0,6.871710300E0
3.151489060E-1,-2.286867380E0,4.201666832E0,6.893257141E0
3.175676560E-1,-2.243773699E0,4.184907913E0,6.960291862E0
3.199864060E-1,-2.241379738E0,4.182513714E0,7.022538662E0
3.224059380E-1,-2.171950817E0,4.146602631E0,7.094361305E0
3.248254690E-1,-2.109704256E0,4.125055313E0,7.180549145E0
3.272442190E-1,-2.047457695E0,4.050838470E0,7.321801186E0
3.296629690E-1,-2.001969814E0,3.979015827E0,7.393623829E0
3.320825000E-1,-1.946905375E0,3.885645866E0,7.407988548E0
3.345020310E-1,-1.932540894E0,3.785093784E0,7.405594349E0
3.369207810E-1,-1.891841173E0,3.674964905E0,7.369682789E0
3.393395310E-1,-1.872688532E0,3.562442541E0,7.340953350E0
3.417590630E-1,-1.875082493E0,3.473860741E0,7.235613346E0
3.441785940E-1,-1.910994053E0,3.375702620E0,7.091967583E0
3.465973440E-1,-1.961270094E0,3.337397099E0,6.900439262E0
3.490160940E-1,-2.001969814E0,3.299091339E0,6.728064537E0
3.514356250E-1,-2.016334534E0,3.306273937E0,6.567659855E0
3.538551560E-1,-2.045063496E0,3.361338139E0,6.428802013E0
3.562739060E-1,-2.097733736E0,3.411614180E0,6.282762051E0
3.586926560E-1,-2.143221378E0,3.483437061E0,6.148692608E0
3.611121880E-1,-2.215044498E0,3.545683622E0,6.045746326E0
3.635317190E-1,-2.303626299E0,3.619900703E0,5.945193768E0
3.659504170E-1,-2.382631540E0,3.818610907E0,5.923646927E0
3.683691670E-1,-2.528671503E0,4.055626869E0,5.873371124E0
3.707887500E-1,-2.942850590E0,4.587116241E0,5.722542763E0
3.732082810E-1,-3.349847555E0,5.015660286E0,5.346669674E0
