"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.983999999E-3,-6.580703259E-1,2.085091919E-1,-5.616393089E-1
1.495300001E-2,-1.000424266E0,1.116953045E-1,-5.535068512E-1
2.492100000E-2,-1.207000732E0,6.437751930E-3,-5.996775627E-1
3.488900000E-2,-1.262622237E0,-1.663047373E-1,-6.886619925E-1
4.485700000E-2,-1.163408518E0,-3.979176283E-1,-8.034421802E-1
5.482500000E-2,-8.900097013E-1,-5.911923051E-1,-9.160568714E-1
6.479400001E-2,-5.830382109E-1,-6.515368819E-1,-1.006711721E0
7.476200000E-2,-3.698944449E-1,-6.785711646E-1,-1.046729684E0
8.473000000E-2,-2.291368991E-1,-7.777665257E-1,-1.038229823E0
9.469800000E-2,-1.254072934E-1,-8.549885750E-1,-1.017946959E0
1.046660000E-1,-6.946821511E-2,-9.349155426E-1,-1.013015032E0
1.146350000E-1,-7.700256258E-2,-1.047794580E0,-1.019568324E0
1.246030000E-1,-1.409956664E-1,-1.152772188E0,-1.039774537E0
1.345710000E-1,-2.754610479E-1,-1.306179285E0,-1.116465330E0
1.445390000E-1,-4.442936182E-1,-1.652154088E0,-1.228495121E0
1.545070000E-1,-5.282558799E-1,-2.137426615E0,-1.367037535E0
1.644760000E-1,-4.601216018E-1,-2.744613886E0,-1.526334405E0
1.744440000E-1,-2.261770219E-1,-3.144061089E0,-1.658040762E0
1.844120000E-1,6.629082561E-2,-3.265477657E0,-1.775558710E0
1.943800000E-1,4.618208408E-1,-3.546160698E0,-1.871720076E0
2.043480000E-1,9.146746993E-1,-3.612730026E0,-1.959964156E0
2.143170000E-1,1.361134171E0,-3.216046333E0,-1.961760163E0
2.242850000E-1,1.745604515E0,-2.573961258E0,-1.859529018E0
2.342530000E-1,2.064926147E0,-2.178945780E0,-1.686751962E0
2.442210000E-1,2.152605772E0,-2.129988670E0,-1.469698548E0
2.541890000E-1,2.037113190E0,-2.022488594E0,-1.312213540E0
2.641580000E-1,1.854242444E0,-1.436104894E0,-1.385477781E0
2.741260000E-1,1.602453113E0,-9.237913489E-1,-1.479213595E0
2.840940000E-1,1.421938300E0,-2.017674595E-1,-1.572207212E0
2.940620000E-1,1.186868310E0,2.538690269E-1,-1.550942063E0
3.040300000E-1,8.986485600E-1,3.765287697E-1,-1.398320198E0
3.139980000E-1,5.973781943E-1,8.627670258E-2,-1.174603820E0
3.239670000E-1,3.110762835E-1,-8.354328573E-2,-1.058238149E0
3.339350000E-1,7.055103034E-2,-1.536396611E-2,-1.155090213E0
3.439030000E-1,-7.011047006E-2,-2.097352408E-4,-1.360776901E0
3.538710000E-1,-1.187467203E-1,-1.465296596E-1,-1.576401114E0
3.638390000E-1,-1.428741813E-1,-3.483667076E-1,-1.692377329E0
3.738080000E-1,-3.969535828E-1,1.450781822E-1,-1.337425947E0
3.837760000E-1,-4.243138433E-1,3.337123394E-1,-1.289503336E0
3.937440000E-1,-4.180945754E-1,3.657629490E-1,-1.147191763E0
4.037120000E-1,-2.801224291E-1,2.317878306E-1,-9.020556808E-1
4.136800000E-1,4.597470909E-2,1.826439947E-1,-6.210631728E-1
4.236490000E-1,4.603650570E-1,1.794259101E-1,-4.081126750E-1
4.336170000E-1,9.377921224E-1,2.284864038E-1,-3.135909438E-1
4.435850000E-1,8.495559692E-1,1.268343329E0,-6.576688886E-1
4.535530000E-1,2.265603244E-1,2.230891228E0,-1.242499113E0
4.635210000E-1,5.261910558E-1,1.306585073E0,-1.370207071E0
4.734900000E-1,7.372050285E-1,5.767118335E-1,-1.203237295E0
4.834580000E-1,7.205148339E-1,3.695634902E-1,-1.080927968E0
4.934260000E-1,-8.018554002E-2,-1.143465877E0,-1.662550330E0
5.033940000E-1,-3.985484838E-1,-1.142214060E0,-1.671208262E0
5.133620000E-1,-7.684820294E-1,-1.158668876E0,-1.579624653E0
5.233300000E-1,-1.077105284E0,-1.458359122E0,-1.465533733E0
5.332990000E-1,-1.159212947E0,-1.545903563E0,-1.346077442E0
5.432670000E-1,-7.970149517E-1,-8.517543674E-1,-1.462110400E0
5.532350000E-1,-4.484151304E-1,-1.181522151E-3,-1.663872719E0
5.632030000E-1,-9.621020406E-2,7.425315976E-1,-1.817682743E0
5.731710000E-1,2.497357428E-1,1.144044638E0,-1.948490262E0
5.831400000E-1,5.209658146E-1,1.155480981E0,-2.118566275E0
5.931080000E-1,7.979854345E-1,1.083574057E0,-2.357138634E0
6.030760000E-1,1.100475430E0,1.238180280E0,-2.578023434E0
6.130440000E-1,1.386036396E0,1.697264791E0,-2.779448032E0
6.230120000E-1,1.532385945E0,1.771556020E0,-2.949192524E0
6.329808334E-1,1.580610991E0,1.649916410E0,-3.113060474E0
