"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,9.056833982E-1,1.016650486E1,-5.018945336E-1
2.666042000E-3,1.015753269E0,1.029093170E1,-6.071787477E-1
5.172448000E-3,1.106680512E0,1.029571724E1,-7.268198729E-1
7.678907000E-3,1.222134113E0,1.024307537E1,-8.560323119E-1
1.014364600E-2,1.327418327E0,1.028614616E1,-9.086744189E-1
1.265005200E-2,1.423131227E0,1.029571724E1,-8.943174481E-1
1.515651100E-2,1.485344648E0,1.031067276E1,-8.751748800E-1
1.766291700E-2,1.494915962E0,1.027178955E1,-9.427721500E-1
2.016937500E-2,1.475773335E0,1.031067276E1,-1.019342422E0
2.267578200E-2,1.514058471E0,1.032981491E1,-1.024128079E0
2.518224000E-2,1.595414519E0,1.031545830E1,-1.000199914E0
2.768864600E-2,1.557129383E0,1.028136063E1,-9.810572863E-1
3.019510500E-2,1.542772412E0,1.025743294E1,-9.038887620E-1
3.270151100E-2,1.533201098E0,1.032981491E1,-8.129615188E-1
3.520796900E-2,1.466202021E0,1.030050373E1,-6.933203340E-1
3.771437500E-2,1.375274777E0,1.022393322E1,-5.258227587E-1
4.003484400E-2,1.375274777E0,1.018086243E1,-4.157529473E-1
4.254125000E-2,1.384846091E0,1.008993530E1,-3.098705411E-1
4.504770900E-2,1.375274777E0,1.000857925E1,-2.428714931E-1
4.755411500E-2,1.389631748E0,9.922437668E0,-1.567298770E-1
5.006057300E-2,1.336989641E0,9.917651176E0,-2.751746029E-2
5.256703200E-2,1.341775298E0,9.912865639E0,4.426721856E-2
5.507343800E-2,1.313061476E0,9.879366875E0,1.304088384E-1
5.757989600E-2,1.284347534E0,9.850652695E0,2.123630047E-1
6.008630200E-2,1.284347534E0,9.855438232E0,2.841476798E-1
6.259276100E-2,1.322632670E0,9.821938515E0,3.224328458E-1
6.509916700E-2,1.341775298E0,9.788438797E0,3.511467278E-1
6.760562500E-2,1.322632670E0,9.908080101E0,3.798605800E-1
6.988078200E-2,1.346560955E0,9.955936432E0,3.846462369E-1
7.238724000E-2,1.427916884E0,1.000379372E1,2.889333367E-1
7.489364600E-2,1.437488198E0,1.016171932E1,2.554338276E-1
7.740010500E-2,1.470987678E0,1.031545830E1,2.506481707E-1
7.990651100E-2,1.509272933E0,1.047817039E1,1.788634956E-1
8.241296900E-2,1.514058471E0,1.068873882E1,1.399801224E-1
8.491937500E-2,1.537986755E0,1.093819046E1,1.208375469E-1
8.742583400E-2,1.609771490E0,1.123011494E1,1.501496136E-1
8.993224000E-2,1.667199135E0,1.157527924E1,1.788634956E-1
9.243869800E-2,1.705484390E0,1.190548897E1,2.267199457E-1
9.494510500E-2,1.719841242E0,1.225065327E1,2.123630047E-1
9.745156300E-2,1.705484390E0,1.269153118E1,1.932204217E-1
9.972401100E-2,1.691127419E0,1.313719463E1,1.304088384E-1
1.022304690E-1,1.619342685E0,1.350568962E1,9.690931439E-2
1.047368750E-1,1.547558069E0,1.386521053E1,1.501496136E-1
1.072433340E-1,1.480558991E0,1.428215981E1,2.075773627E-1
1.097497400E-1,1.365703583E0,1.453101349E1,2.123630047E-1
1.122561980E-1,1.250848055E0,1.476132298E1,2.602194548E-1
1.147626050E-1,1.164108157E0,1.490489197E1,3.224328458E-1
1.172690630E-1,1.082752228E0,1.500060558E1,3.272185028E-1
1.197754690E-1,1.001396298E0,1.502931881E1,3.272185028E-1
1.222819270E-1,8.961120844E-1,1.502931881E1,3.320041299E-1
1.247883340E-1,8.243274093E-1,1.491446400E1,3.798605800E-1
1.272947920E-1,8.051848412E-1,1.478046513E1,5.234299302E-1
1.295672920E-1,7.812566161E-1,1.456451321E1,6.095715761E-1
1.320737500E-1,7.716853023E-1,1.431565952E1,6.717849374E-1
1.345801570E-1,7.621139884E-1,1.408116341E1,7.441678643E-1
1.370866150E-1,7.525427341E-1,1.387956810E1,9.116654396E-1
1.395930210E-1,7.286145091E-1,1.373121262E1,1.093519926E0
1.420994800E-1,6.855437160E-1,1.362592888E1,1.228116274E0
1.446058860E-1,6.227321029E-1,1.340519047E1,1.223330617E0
1.471123440E-1,4.887340367E-1,1.330947781E1,1.237687469E0
1.496187500E-1,3.116651475E-1,1.319462204E1,1.160519004E0
1.521252090E-1,1.776670814E-1,1.312762356E1,1.045663476E0
1.546316150E-1,4.785645287E-3,1.309890938E1,9.547362328E-1
1.571380730E-1,-2.775674164E-1,1.299362469E1,8.542376757E-1
1.594105730E-1,-5.030909777E-1,1.290688515E1,7.010970116E-1
1.619170320E-1,-6.897311211E-1,1.275374508E1,4.277170599E-1
1.644234380E-1,-9.439685345E-1,1.261974621E1,2.123630047E-1
1.669298960E-1,-1.073180914E0,1.242293739E1,-9.451649338E-2
1.694363020E-1,-1.231107235E0,1.215494061E1,-3.672982752E-1
1.719427610E-1,-1.312463164E0,1.189591789E1,-5.641079545E-1
1.744491670E-1,-1.345962763E0,1.158006477E1,-7.986045480E-1
1.769556250E-1,-1.341177106E0,1.127797127E1,-9.134600163E-1
1.794620320E-1,-1.298106313E0,1.093819046E1,-9.134600163E-1
1.819684900E-1,-1.302891970E0,1.057388306E1,-9.086744189E-1
1.844748960E-1,-1.312463164E0,1.028136063E1,-8.751748800E-1
1.869813550E-1,-1.288534999E0,9.927223206E0,-7.938188910E-1
1.892538550E-1,-1.298106313E0,9.677771568E0,-6.598208547E-1
1.917603130E-1,-1.221535921E0,9.328418732E0,-5.688936114E-1
1.942667190E-1,-1.202393413E0,9.064610481E0,-5.018945336E-1
1.967731770E-1,-1.168893814E0,8.820542336E0,-3.337987661E-1
1.992795840E-1,-1.135394335E0,8.614161491E0,-2.620140910E-1
2.017860420E-1,-1.121037364E0,8.394021988E0,-2.333002090E-1
2.042924480E-1,-1.121037364E0,8.183453560E0,-1.806581169E-1
2.067989070E-1,-1.092323542E0,8.015357971E0,-1.184447184E-1
2.093053130E-1,-1.149751306E0,7.828717709E0,-9.451649338E-2
2.118117710E-1,-1.197607756E0,7.785646915E0,-1.136590764E-1
2.143181770E-1,-1.240678549E0,7.737790108E0,-9.930214286E-2
2.168246360E-1,-1.350748420E0,7.728219032E0,-1.184447184E-1
2.190971360E-1,-1.408176184E0,7.685148239E0,-1.663011760E-1
2.216035940E-1,-1.436890006E0,7.666005611E0,-2.380858511E-1
2.241100000E-1,-1.514058471E0,7.675576687E0,-3.194418252E-1
2.266164590E-1,-1.614557028E0,7.689933777E0,-4.875376225E-1
2.291228650E-1,-1.700698733E0,7.771289825E0,-6.885347366E-1
2.316293230E-1,-1.815554142E0,7.900502205E0,-7.842476368E-1
2.341357300E-1,-1.973480463E0,7.967501163E0,-8.991031051E-1
2.366421880E-1,-2.060220242E0,8.106285095E0,-1.004985452E0
2.391485940E-1,-2.108076811E0,8.274380684E0,-1.028913736E0
2.416550520E-1,-2.203789711E0,8.417949677E0,-1.057627559E0
2.441614590E-1,-2.452643156E0,8.585447311E0,-1.119840980E0
2.466679170E-1,-2.592025042E0,8.791828156E0,-1.071984529E0
2.489404170E-1,-2.620738983E0,9.007183075E0,-1.004985452E0
2.514468750E-1,-2.735594511E0,9.256634712E0,-1.014556766E0
2.539532820E-1,-2.860021353E0,9.538987160E0,-1.024128079E0
2.564597400E-1,-2.898306370E0,9.960722923E0,-9.810572863E-1
2.589661460E-1,-2.974876642E0,1.036810017E1,-8.081758618E-1
2.614726050E-1,-3.080759048E0,1.066959572E1,-5.593222976E-1
2.639790110E-1,-3.095116138E0,1.096690464E1,-2.955136001E-1
2.664854690E-1,-3.114258766E0,1.126361465E1,-3.230310604E-2
2.689918750E-1,-3.133401155E0,1.150828075E1,2.697907388E-1
2.714983340E-1,-3.138186932E0,1.173799133E1,5.904290080E-1
2.740047400E-1,-3.190829039E0,1.204008579E1,8.638089895E-1
2.765111980E-1,-3.166900873E0,1.221715450E1,1.179661512E0
2.787836980E-1,-2.998805046E0,1.231286716E1,1.462612867E0
2.812901570E-1,-2.946162939E0,1.244207954E1,1.831705689E0
2.837965630E-1,-2.970091105E0,1.259103298E1,2.133201361E0
2.863030210E-1,-2.788236618E0,1.263410378E1,2.435295343E0
2.888094270E-1,-2.620738983E0,1.259103298E1,2.833101988E0
2.913158860E-1,-2.414358139E0,1.257667542E1,3.000599623E0
2.938222920E-1,-2.127219439E0,1.257188988E1,2.986242771E0
2.963287500E-1,-1.782054663E0,1.248096275E1,2.933600664E0
2.988351570E-1,-1.595414519E0,1.238943768E1,2.808575630E0
3.013416150E-1,-1.412961721E0,1.230329609E1,2.626721144E0
3.038480210E-1,-1.293320656E0,1.219322586E1,2.444866419E0
3.063544800E-1,-1.197607756E0,1.219322586E1,2.315654039E0
3.086270320E-1,-1.116251707E0,1.210708427E1,2.219342947E0
3.111334900E-1,-9.822536707E-1,1.200658607E1,2.200200319E0
3.136398960E-1,-7.663014531E-1,1.182413292E1,2.157129526E0
3.161463550E-1,-6.131607890E-1,1.165663528E1,2.051845312E0
3.186527610E-1,-4.887340367E-1,1.142692471E1,1.951346874E0
3.211592190E-1,-3.206382394E-1,1.114397335E1,1.831705689E0
3.236656250E-1,-1.722832322E-1,1.090947628E1,1.630110383E0
3.261720840E-1,-1.004985496E-1,1.073659515E1,1.438684583E0
3.286784900E-1,-8.135596663E-2,1.058824062E1,1.232901812E0
3.311849480E-1,-9.571290761E-2,1.043509960E1,1.007378340E0
3.336913550E-1,-1.435693651E-1,1.026221848E1,8.446664214E-1
3.361978130E-1,-1.962114573E-1,1.015214825E1,6.765705943E-1
3.384703130E-1,-2.584248483E-1,1.008514881E1,5.665007830E-1
3.409767710E-1,-2.967100143E-1,9.989436150E0,5.377869010E-1
3.434831770E-1,-3.014956415E-1,9.932008743E0,5.856433511E-1
3.459896360E-1,-3.014956415E-1,9.912865639E0,6.430711150E-1
3.484960420E-1,-3.397808075E-1,9.912865639E0,8.111668825E-1
3.510025000E-1,-3.254238665E-1,9.912865639E0,7.872386575E-1
3.535089070E-1,-3.158525825E-1,9.903294563E0,4.660021961E-1
3.560153650E-1,-3.110669553E-1,9.908080101E0,1.160518974E-1
3.585217710E-1,-3.014956415E-1,9.912865639E0,-2.715853751E-1
3.610282300E-1,-3.254238665E-1,9.903294563E0,-5.066801906E-1
3.635346360E-1,-3.302095234E-1,9.955936432E0,-6.837490797E-1
3.660410940E-1,-3.541377485E-1,9.984650612E0,-8.177471161E-1
3.683135940E-1,-3.589234054E-1,1.000379372E1,-9.182456732E-1
3.708200520E-1,-3.349951804E-1,9.984650612E0,-1.024128079E0
3.733264590E-1,-4.360919297E-1,1.004686451E1,-1.153340459E0
3.758329170E-1,-5.030909777E-1,1.008036327E1,-1.287338614E0
3.783393230E-1,-5.509474277E-1,1.005165005E1,-1.430907965E0
3.808457820E-1,-7.088736892E-1,1.005643559E1,-1.594218135E0
3.833521880E-1,-8.333004713E-1,1.008993530E1,-1.608574986E0
3.858586460E-1,-8.476574421E-1,1.010429192E1,-1.454836130E0
3.883650520E-1,-8.141579032E-1,1.008514881E1,-1.330409408E0
3.908715110E-1,-8.620143533E-1,1.003250694E1,-1.143769264E0
3.933779170E-1,-9.337990284E-1,1.000379372E1,-8.943174481E-1
3.958843750E-1,-1.010967612E0,1.003250694E1,-6.550351977E-1
3.981569270E-1,-1.063609719E0,1.000857925E1,-5.353940725E-1
4.006633860E-1,-1.054038405E0,9.965508461E0,-4.253242314E-1
4.031697920E-1,-1.077966571E0,9.932008743E0,-4.061816335E-1
4.056762500E-1,-1.063609719E0,9.869794846E0,-3.385843933E-1
4.081826570E-1,-1.058824062E0,9.754341125E0,-2.907279432E-1
4.106891150E-1,-1.020538807E0,9.653842926E0,-2.572284341E-1
4.131955210E-1,-1.039681435E0,9.572486877E0,-1.854437590E-1
4.157019800E-1,-1.092323542E0,9.529416084E0,-6.101697683E-2
4.182083860E-1,-1.111466169E0,9.452845573E0,3.948157281E-2
4.207148440E-1,-1.125823021E0,9.385847092E0,4.905286431E-2
4.232212500E-1,-1.221535921E0,9.371489525E0,1.196411322E-3
4.257277090E-1,-1.288534999E0,9.299705505E0,-6.580262631E-2
4.280002610E-1,-1.374676585E0,9.261420250E0,-2.093719840E-1
4.305067190E-1,-1.509272933E0,9.217751503E0,-3.098705411E-1
4.330131250E-1,-1.537986755E0,9.088538170E0,-4.444667995E-1
4.355195840E-1,-1.523629785E0,9.011968613E0,-5.880361795E-1
4.380259900E-1,-1.417747378E0,8.906683922E0,-6.311069727E-1
4.405324480E-1,-1.298106313E0,8.753543854E0,-6.646065116E-1
4.430388550E-1,-1.226321578E0,8.595019341E0,-6.837490797E-1
4.455453130E-1,-1.231107235E0,8.494520187E0,-8.703892231E-1
4.480517190E-1,-1.288534999E0,8.417949677E0,-1.057627559E0
4.505581770E-1,-1.302891970E0,8.293522835E0,-1.196411371E0
4.530645840E-1,-1.288534999E0,8.154141426E0,-1.138983607E0
4.555710420E-1,-1.235892892E0,8.029714584E0,-9.427721500E-1
4.578435420E-1,-1.188036442E0,7.938787460E0,-7.890332937E-1
4.603500000E-1,-1.159322619E0,7.804789066E0,-7.124629617E-1
4.628564070E-1,-1.168893814E0,7.680362701E0,-6.837490797E-1
4.653628650E-1,-1.082752228E0,7.545766354E0,-6.167500615E-1
4.678692710E-1,-1.106680512E0,7.488338470E0,-5.545366406E-1
4.703757300E-1,-1.283749342E0,7.488338470E0,-5.784648657E-1
4.728821360E-1,-1.432104349E0,7.502695560E0,-6.406782866E-1
4.753885940E-1,-1.355534077E0,7.478767395E0,-6.981059909E-1
4.778950000E-1,-1.369890928E0,7.459624767E0,-8.321040869E-1
4.804014590E-1,-1.365105271E0,7.406982422E0,-8.991031051E-1
4.829078650E-1,-1.355534077E0,7.383054256E0,-9.427721500E-1
4.854143230E-1,-1.317248821E0,7.335197926E0,-1.043270707E0
4.876868750E-1,-1.168893814E0,7.177271366E0,-1.182054400E0
4.901933340E-1,-1.427318692E0,7.287341595E0,-1.306481123E0
4.926997400E-1,-1.604985833E0,7.311269760E0,-1.460219979E0
4.952061980E-1,-1.590628862E0,7.272984505E0,-1.651645780E0
4.977126050E-1,-1.585843205E0,7.258627415E0,-1.766501307E0
5.002190630E-1,-1.595414519E0,7.239484787E0,-1.790429592E0
5.027254690E-1,-1.571486235E0,7.225128174E0,-1.876571178E0
5.052319270E-1,-1.528415442E0,7.186842918E0,-1.972284079E0
5.077383340E-1,-1.504487276E0,7.148557663E0,-2.030309916E0
5.102447920E-1,-1.322034478E0,6.980462074E0,-2.063809633E0
5.127511980E-1,-1.307677627E0,6.875177860E0,-2.164308071E0
5.152576570E-1,-1.604985833E0,6.990033150E0,-2.303091764E0
5.175308340E-1,-1.748555183E0,6.985247612E0,-2.465803623E0
5.200334380E-1,-1.786840320E0,6.956533432E0,-2.576471806E0
5.225360420E-1,-1.753340840E0,6.975676060E0,-2.676970243E0
5.250386460E-1,-1.724626899E0,6.927819729E0,-2.705684185E0
5.275412500E-1,-1.743769526E0,6.879963398E0,-2.753540754E0
5.300438550E-1,-1.758126378E0,6.822535515E0,-2.877967358E0
5.325464590E-1,-1.743769526E0,6.836892605E0,-3.007179976E0
5.350490630E-1,-1.710269928E0,6.774679184E0,-3.180061340E0
5.375516670E-1,-1.700698733E0,6.736393929E0,-3.395415306E0
5.400542710E-1,-1.547558069E0,6.664609432E0,-3.361915827E0
5.425568750E-1,-1.509272933E0,6.635895252E0,-3.218346357E0
5.450594800E-1,-1.494915962E0,6.688537598E0,-3.232703447E0
5.473741670E-1,-1.446461320E0,6.645466805E0,-3.352344513E0
5.498767710E-1,-1.408176184E0,6.607181549E0,-3.424129248E0
5.523793750E-1,-1.341177106E0,6.549155712E0,-3.486342669E0
5.548819800E-1,-1.293320656E0,6.530013084E0,-3.567698479E0
5.573845840E-1,-1.231107235E0,6.501298904E0,-3.635295868E0
5.598871880E-1,-1.192822099E0,6.419943333E0,-3.664009571E0
5.623897920E-1,-1.125823021E0,6.338587284E0,-3.740580082E0
5.648923960E-1,-1.101894855E0,6.242874146E0,-3.831507206E0
5.673950000E-1,-1.159322619E0,6.228517532E0,-4.128217220E0
5.698976050E-1,-1.063609719E0,6.281159401E0,-4.037290096E0
5.724002090E-1,-9.098708034E-1,6.223731518E0,-3.586841106E0
5.749028130E-1,-8.524430394E-1,6.214160442E0,-3.515056372E0
