"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.785519004E0,-9.631627083E0,-2.611887217E0
2.400521000E-3,1.792701244E0,-9.631627083E0,-2.578369617E0
4.800782000E-3,1.785519004E0,-9.631627083E0,-2.564005136E0
7.200938000E-3,1.807065845E0,-9.631627083E0,-2.556823015E0
9.600938000E-3,1.780730724E0,-9.645992279E0,-2.573581457E0
1.200093800E-2,1.766366243E0,-9.655568123E0,-2.568793535E0
1.440088600E-2,1.740031123E0,-9.674720764E0,-2.614281178E0
1.680067800E-2,1.749607444E0,-9.703450203E0,-2.638222218E0
1.920046900E-2,1.699331522E0,-9.713026047E0,-2.700468779E0
2.160026100E-2,1.699331522E0,-9.734573364E0,-2.710045338E0
2.400000000E-2,1.663419962E0,-9.763301849E0,-2.736380339E0
2.639974000E-2,1.644267082E0,-9.777667046E0,-2.777080059E0
2.879942800E-2,1.629902601E0,-9.799214363E0,-2.786656380E0
3.119911500E-2,1.577232361E0,-9.818367004E0,-2.832144260E0
3.359880300E-2,1.584414721E0,-9.847096443E0,-2.844114780E0
3.599843800E-2,1.582020640E0,-9.859066010E0,-2.896785021E0
3.839807300E-2,1.555685520E0,-9.894978523E0,-2.903967142E0
4.079765700E-2,1.567655921E0,-9.911737442E0,-2.942272663E0
4.319724000E-2,1.553291321E0,-9.918919563E0,-2.947061062E0
4.559677100E-2,1.572444201E0,-9.945254326E0,-2.968607903E0
4.799630300E-2,1.536532760E0,-9.966801643E0,-2.987760782E0
5.039583400E-2,1.555685520E0,-9.976377487E0,-3.023672342E0
5.277182300E-2,1.567655921E0,-9.990742683E0,-3.071554184E0
5.514786500E-2,1.586808681E0,-1.000271225E1,-3.143377066E0
5.754708400E-2,1.586808681E0,-1.000271225E1,-3.143377066E0
5.992276100E-2,1.593991041E0,-1.000989532E1,-3.181682825E0
6.227526100E-2,1.598779202E0,-1.002665329E1,-3.251111507E0
6.462776100E-2,1.601173401E0,-1.006017113E1,-3.284628868E0
6.698026100E-2,1.613143802E0,-1.006495953E1,-3.315752268E0
6.933276100E-2,1.598779202E0,-1.008650589E1,-3.332510948E0
7.168526100E-2,1.641873121E0,-1.008890057E1,-3.351663828E0
7.403776100E-2,1.663419962E0,-1.008650589E1,-3.349269390E0
7.639026100E-2,1.670602202E0,-1.007692909E1,-3.327722788E0
7.874276100E-2,1.672996402E0,-1.009847641E1,-3.339693308E0
8.109526100E-2,1.713696003E0,-1.009368801E1,-3.334904909E0
8.344776100E-2,1.696937323E0,-1.006495953E1,-3.339693308E0
