,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
9601,49.00894504,-0.1233947799,0.08918632567,0.09285151957999999
9602,49.01395004,-0.1368338168,0.08613199741000001,0.1014036313
9603,49.01895504,-0.1478293836,0.07330382615,0.1087340117
9604,49.02396004,-0.1521054506,0.03726277873,0.11239920560000001
9605,49.02896504,-0.1631010175,-0.00244346098,0.1209513173
9606,49.03397004,-0.1631010175,-0.0720821023,0.1166752651
9607,49.03897504,-0.1551597714,-0.11545353380000001,0.1227839142
9608,49.04385704,-0.1429424733,-0.1429424733,0.1215621829
9609,49.04996104,-0.1221730486,-0.13316862289999998,0.125838235
9610,49.05496604,-0.1001819,-0.08429940045,0.13255776460000002
9611,49.05997104,-0.08124507964,-0.006108652335,0.1551597714
9612,49.06497604,-0.06597344577,0.08429940045,0.1740965992
9613,49.06991904,-0.034819319839999995,0.1643227488,0.1820378453
9614,49.07492404,-0.0018325957939999999,0.24862214920000003,0.1869247705
9615,49.08096704,0.023212879900000004,0.29382619260000004,0.1783726513
9616,49.08597204,0.03359758854,0.299323976,0.1747074574
9617,49.09091504,0.03359758854,0.295047909,0.1685988009
9618,49.09592004,0.025656340640000004,0.2846632004,0.1643227488
9619,49.10092504,0.01221730467,0.2730567753,0.1563815027
9620,49.10696804,-0.014049900700000001,0.24495697019999998,0.149661988
9621,49.11197304,-0.034208454189999994,0.2217440903,0.1447750628
9622,49.11691604,-0.053145274519999994,0.1881465018,0.14172074199999998
9623,49.12192104,-0.06658431142999999,0.1459967941,0.1472185254
9624,49.12692604,-0.06780604272999999,0.1111774743,0.145385921
9625,49.13193104,-0.07391469181,0.09346238524,0.1521054506
9626,49.13693604,-0.07330382615,0.07696902007,0.1576032341
9627,49.14194104,-0.07696902007,0.07819075137,0.1618792862
9628,49.14694604,-0.08002334833,0.08918632567,0.17776179309999998
9629,49.15195004,-0.08796459436000001,0.10812314599999999,0.18875736
9630,49.15695504,-0.08429940045,0.1209513173,0.1936442852
9631,49.16293704,-0.07574728876,0.1307251602,0.1869247705
9632,49.16794204,-0.06597344577,0.1160643995,0.18509216609999998
9633,49.17294604,-0.05864306539,0.09651670605,0.18020524079999997
9634,49.17795104,-0.04337143153,0.07024950534,0.18020524079999997
9635,49.18295604,-0.031154127789999996,0.06475171447000001,0.17959438260000002
9636,49.18893804,-0.017715092749999998,0.09529497474,0.18081611390000002
9637,49.19394304,-0.01221730467,0.13927727939999998,0.1838704348
9638,49.19894704,-0.010384709570000001,0.1838704348,0.19608774780000002
9639,49.20395204,-0.01832595654,0.228463605,0.2058615834
9640,49.20895704,-0.025656340640000004,0.2388483137,0.2119702399
9641,49.21396204,-0.035430185499999996,0.2382374406,0.20463985199999998
9642,49.21896704,-0.04764748737,0.2235766798,0.1973094791
9643,49.22397204,-0.05681046844,0.1991420686,0.1905899495
9644,49.22891604,-0.06719517708,0.17776179309999998,0.1869247705
9645,49.23392004,-0.06780604272999999,0.1447750628,0.18936823309999998
9646,49.23892504,-0.05864306539,0.1227839142,0.1985312104
9647,49.24393004,-0.052534412589999996,0.1295034289,0.2131919712
9648,49.24875204,-0.03848451003,0.13866640630000002,0.2296853364
9649,49.25375704,-0.02076941915,0.16126842800000002,0.23762658239999998
9650,49.25876204,-0.017715092749999998,0.1685988009,0.2419026345
9651,49.26389104,-0.01832595654,0.1710422635,0.2528982162
9652,49.26889604,-0.02382374369,0.1637118906,0.2614503205
9653,49.27396204,-0.02871066704,0.13866640630000002,0.2681698501
9654,49.27896704,-0.03726277873,0.1020144969,0.2645046413
9655,49.28397204,-0.04459316283,0.06047565863,0.2620611787
