"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.599326730E0,5.899312973E0,7.465120792E0
1.922608000E-3,-1.594538331E0,5.901707172E0,7.536946774E0
3.906250000E-3,-1.592144132E0,5.901707172E0,7.568071365E0
5.889893000E-3,-1.558625340E0,5.913678169E0,7.642292023E0
7.873535000E-3,-1.532289028E0,5.892130375E0,7.702147007E0
9.887695000E-3,-1.515529633E0,5.887341976E0,7.721300602E0
1.184082000E-2,-1.489193439E0,5.870582581E0,7.752425194E0
1.385498100E-2,-1.455674648E0,5.849034786E0,7.769184589E0
1.580810600E-2,-1.438915253E0,5.837063789E0,7.769184589E0
1.782226600E-2,-1.417367458E0,5.820304394E0,7.766790390E0
1.980590800E-2,-1.398213744E0,5.793968201E0,7.771578789E0
2.178955100E-2,-1.383848548E0,5.789179802E0,7.776367188E0
2.374267600E-2,-1.347935557E0,5.781997204E0,7.773972988E0
2.572631900E-2,-1.340752959E0,5.789179802E0,7.754819393E0
2.767944400E-2,-1.316810966E0,5.791574001E0,7.747636795E0
2.969360400E-2,-1.268926859E0,5.781997204E0,7.742848396E0
3.170776400E-2,-1.247379065E0,5.786785603E0,7.718906403E0
3.369140600E-2,-1.170764685E0,5.779603004E0,7.680599213E0
3.567504900E-2,-1.130063176E0,5.786785603E0,7.644686222E0
3.768920900E-2,-1.101332784E0,5.791574001E0,7.632715225E0
3.967285200E-2,-1.053448796E0,5.791574001E0,7.601590633E0
4.165649400E-2,-1.022324085E0,5.784391403E0,7.582436562E0
4.360961900E-2,-1.027112484E0,5.779603004E0,7.553706169E0
4.559326200E-2,-1.034295082E0,5.758055210E0,7.524975777E0
4.754638700E-2,-1.053448796E0,5.748478413E0,7.520187378E0
4.956054700E-2,-1.063025594E0,5.748478413E0,7.544129372E0
5.151367200E-2,-1.041477680E0,5.748478413E0,7.642292023E0
5.352783200E-2,-1.048660398E0,5.736507416E0,7.711723804E0
5.551147500E-2,-1.120486379E0,5.686229229E0,7.769184589E0
5.749511700E-2,-1.163581967E0,5.674258232E0,7.747636795E0
5.947876000E-2,-1.170764685E0,5.676652431E0,7.738059998E0
6.149292000E-2,-1.154005170E0,5.679046631E0,7.752425194E0
6.344604500E-2,-1.154005170E0,5.698200226E0,7.788338184E0
6.546020500E-2,-1.151610970E0,5.712565422E0,7.812280178E0
6.744384800E-2,-1.165976286E0,5.691017628E0,7.838616371E0
6.942749000E-2,-1.175553083E0,5.679046631E0,7.848193169E0
7.138061500E-2,-1.189918280E0,5.667075634E0,7.886500359E0
7.336425800E-2,-1.197100878E0,5.671864033E0,7.934384346E0
7.534790100E-2,-1.199495077E0,5.667075634E0,7.951143742E0
7.733154300E-2,-1.177947283E0,5.645527840E0,8.010998726E0
7.928466800E-2,-1.182735682E0,5.631162167E0,8.070854187E0
8.129882800E-2,-1.177947283E0,5.623979568E0,8.097189903E0
8.325195300E-2,-1.127668977E0,5.614402771E0,8.169015884E0
8.526611300E-2,-1.122880578E0,5.602431774E0,8.224082947E0
8.721923800E-2,-1.115697980E0,5.588066578E0,8.257601738E0
8.923339900E-2,-1.079784989E0,5.568912983E0,8.291120529E0
9.121704100E-2,-1.067813993E0,5.578489780E0,8.307879448E0
9.320068400E-2,-1.046266198E0,5.585672379E0,8.324639320E0
9.515380900E-2,-1.019929886E0,5.564124584E0,8.365341187E0
9.713745100E-2,-1.012747288E0,5.559336185E0,8.377311707E0
9.909057600E-2,-9.911994934E-1,5.561730385E0,8.403648376E0
1.010742190E-1,-9.888052940E-1,5.540182590E0,8.406042099E0
1.030578620E-1,-9.864110947E-1,5.535394192E0,8.394071579E0
1.050415040E-1,-9.888052940E-1,5.535394192E0,8.382100105E0
1.069946290E-1,-1.000776291E0,5.542576790E0,8.367734909E0
1.090087890E-1,-1.005564690E0,5.542576790E0,8.350975990E0
1.109924320E-1,-1.019929886E0,5.540182590E0,8.324639320E0
1.129760740E-1,-1.012747288E0,5.535394192E0,8.303091049E0
1.149291990E-1,-1.010353088E0,5.532999992E0,8.291120529E0
1.169128420E-1,-9.840168953E-1,5.542576790E0,8.271966934E0
1.188659670E-1,-9.744400978E-1,5.549759388E0,8.269572258E0
1.208496100E-1,-9.672574997E-1,5.552153587E0,8.274360657E0
