"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.243000000E-3,-9.700478911E-1,-1.890383661E-1,3.586145341E-1
1.361600000E-2,-1.052514791E0,-4.162802100E-1,3.769404888E-1
2.328600000E-2,-1.061677694E0,-5.488380194E-1,3.909904063E-1
3.319100000E-2,-9.853194952E-1,-5.427293777E-1,3.989316523E-1
4.325300000E-2,-8.765854836E-1,-5.030230880E-1,4.105380774E-1
5.320300000E-2,-8.228293657E-1,-3.912347555E-1,4.288640320E-1
6.346600000E-2,-1.018917084E0,-1.927035600E-1,5.174394846E-1
7.326900000E-2,-1.194846392E0,-2.012556642E-1,5.583674908E-1
8.320100000E-2,-1.286476135E0,4.064697027E-2,5.705847740E-1
9.342800000E-2,-1.235774279E0,2.886582613E-1,5.522588491E-1
1.032410000E-1,-1.083058000E0,6.478469968E-1,5.382089019E-1
1.132200000E-1,-9.602740407E-1,9.648861289E-1,6.151779294E-1
1.232610000E-1,-9.480566978E-1,1.239775538E0,7.874419689E-1
1.334150000E-1,-1.015251875E0,1.393102646E0,9.120584726E-1
1.435090000E-1,-1.111157775E0,1.408985138E0,9.926926494E-1
1.532280000E-1,-1.267539263E0,1.423645973E0,1.108146191E0
1.634930000E-1,-1.498446345E0,1.514664888E0,1.314007759E0
1.732360000E-1,-1.773335695E0,1.686318040E0,1.624327302E0
1.832250000E-1,-2.000577450E0,1.864079714E0,1.929149032E0
1.934240000E-1,-2.081211805E0,2.021072149E0,2.179603815E0
2.031970000E-1,-1.995079756E0,2.273359537E0,2.410511017E0
2.133520000E-1,-1.858245969E0,2.635602474E0,2.587661743E0
2.233640000E-1,-1.762340188E0,2.940424442E0,2.676237345E0
2.334140000E-1,-1.766616225E0,2.922098398E0,2.643861532E0
2.434910000E-1,-1.810598493E0,2.598950624E0,2.523520947E0
2.534560000E-1,-1.579691410E0,2.655150175E0,2.318270206E0
2.632120000E-1,-1.245548129E0,3.018004179E0,2.251075029E0
2.732490000E-1,-9.162917137E-1,2.958139420E0,2.107521772E0
2.831830000E-1,-7.140953541E-1,2.700965166E0,2.018335342E0
2.935770000E-1,-5.784832239E-1,2.625828743E0,2.014670134E0
3.032630000E-1,-4.190474451E-1,2.622774363E0,2.040937424E0
3.133190000E-1,-2.418965101E-1,2.522592545E0,2.040326595E0
3.232940000E-1,-4.641964287E-2,2.428519249E0,2.054987431E0
3.332940000E-1,7.819686830E-2,2.319785357E0,2.122182608E0
3.432330000E-1,8.552724868E-2,2.251979113E0,2.253518581E0
3.533180000E-1,6.842302531E-2,2.046728373E0,2.285283566E0
3.633910000E-1,-5.130656809E-2,1.714417815E0,2.289559603E0
3.732780000E-1,-2.192945182E-1,1.398600459E0,2.347591877E0
3.833310000E-1,-4.227126539E-1,1.351563811E0,2.424560785E0
3.932950000E-1,-6.774434447E-1,1.630118370E0,2.383022070E0
4.032580000E-1,-9.847086668E-1,1.966705084E0,2.320713758E0
