"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.634292450E0,5.604345703E-1,9.253008270E0
9.949000087E-3,-3.469335480E0,5.929170227E-1,9.170529785E0
1.992799994E-2,-3.254382477E0,5.840853882E-1,9.213640137E0
2.987700002E-2,-3.067421265E0,6.587800598E-1,9.191785583E0
3.985600010E-2,-2.924019470E0,7.996371460E-1,9.151968384E0
4.980499996E-2,-2.896177368E0,8.234376526E-1,8.957373047E0
5.978400004E-2,-2.760260010E0,9.454339600E-1,9.196575623E0
6.973300013E-2,-2.775228882E0,9.840536499E-1,8.959917755E0
7.971199998E-2,-2.871179352E0,9.978250122E-1,9.390871582E0
8.966100006E-2,-2.890189819E0,9.077124023E-1,9.334139557E0
9.964000015E-2,-2.937940521E0,8.089178467E-1,9.174870758E0
1.095890000E-1,-3.051254883E0,7.845185852E-1,9.294621735E0
1.195680001E-1,-3.085234222E0,7.930508423E-1,9.426647186E0
1.295169999E-1,-3.034489746E0,7.920030212E-1,9.488768005E0
1.394960000E-1,-3.077450409E0,7.701484680E-1,9.371262360E0
1.494450001E-1,-3.010389862E0,6.759942627E-1,9.191336517E0
1.594240000E-1,-2.758164368E0,5.043013000E-1,9.433981934E0
1.693730000E-1,-2.417472839E0,3.912863159E-1,9.805060272E0
1.793520001E-1,-2.196532288E0,4.212240601E-1,9.960137787E0
1.893010000E-1,-2.393822021E0,6.264472961E-1,9.823022919E0
1.992800001E-1,-2.528541870E0,7.002438354E-1,9.737850037E0
2.092290001E-1,-2.574047241E0,7.092251587E-1,9.860894165E0
2.192080000E-1,-2.584226074E0,7.367678833E-1,9.968520355E0
2.291570001E-1,-2.639161835E0,8.270301819E-1,9.748627625E0
2.391286667E-1,-2.786006470E0,9.828561401E-1,9.410929871E0
2.490776668E-1,-2.928061066E0,1.153351593E0,9.612560577E0
2.590566666E-1,-2.828817444E0,1.232237549E0,9.738748169E0
2.690056667E-1,-2.668650513E0,1.115330658E0,9.409283295E0
2.789846668E-1,-2.414179688E0,9.056167603E-1,9.238937531E0
2.889336667E-1,-2.170037384E0,5.300477600E-1,9.379345551E0
2.989126667E-1,-2.186952209E0,2.293231201E-1,9.654473419E0
3.088616668E-1,-2.230960693E0,2.484832764E-1,9.473350067E0
3.188406667E-1,-2.143243103E0,3.270698547E-1,9.538015594E0
3.287896668E-1,-2.142794037E0,3.947291565E-1,9.604776764E0
3.387686666E-1,-2.275717621E0,4.849914551E-1,9.534273376E0
3.487176667E-1,-2.408790894E0,6.126759338E-1,9.372609558E0
3.586966668E-1,-2.584226074E0,6.944059753E-1,9.363029480E0
3.686456666E-1,-2.703378296E0,6.478527832E-1,9.469907227E0
3.786246667E-1,-2.465822296E0,7.012916565E-1,9.656868439E0
3.885736668E-1,-2.012564850E0,7.165599060E-1,9.590406647E0
3.985526667E-1,-1.712139587E0,5.354365540E-1,9.462273102E0
4.085016667E-1,-1.837728424E0,-4.760101318E-2,9.282047882E0
4.184806668E-1,-1.631307678E0,-1.447489929E-1,9.594448242E0
4.284296667E-1,-1.493893433E0,3.817062378E-2,9.967921600E0
4.384086668E-1,-1.617236938E0,3.562591553E-2,9.536369019E0
4.483576666E-1,-1.717079315E0,-3.502716064E-2,9.124275970E0
4.583366667E-1,-1.880539398E0,-1.167572021E-1,9.026828613E0
4.682856668E-1,-1.861977997E0,-2.859054565E-2,9.191336517E0
4.782336666E-1,-1.330133972E0,3.065625000E-1,9.332792358E0
4.882126667E-1,-1.168021088E0,6.152206421E-1,9.536967773E0
4.981616668E-1,-1.462458801E0,4.782554626E-1,9.445957031E0
5.081406666E-1,-1.804198151E0,1.829196167E-1,9.073830872E0
5.180896667E-1,-2.192191315E0,1.362167358E-2,8.456664276E0
5.280686668E-1,-2.399061127E0,2.514770508E-2,7.924969940E0
5.380176667E-1,-2.388582916E0,4.087998962E-1,8.225844269E0
5.479966667E-1,-1.849404144E0,6.024971008E-1,9.336534576E0
5.579456666E-1,-1.145418091E0,3.005749512E-1,1.027059219E1
5.679246667E-1,-5.387297058E-1,-4.905299377E-1,1.114986374E1
5.778736668E-1,-8.476872253E-1,-1.686991882E0,1.067460205E1
5.878526666E-1,-1.578467560E0,-2.156266022E0,9.875114594E0
5.978016667E-1,-2.028132477E0,-1.657802582E0,9.781409454E0
6.077806668E-1,-2.109862518E0,-1.089135132E0,9.872569885E0
6.177296666E-1,-2.354753265E0,-1.059945831E0,9.748777313E0
6.277086667E-1,-2.464325409E0,-1.019080811E0,9.230554962E0
6.376576668E-1,-2.169588318E0,-9.102571106E-1,9.166787567E0
6.476366667E-1,-1.890418854E0,-8.557704163E-1,9.152417450E0
6.575856667E-1,-1.872605896E0,-7.155120850E-1,9.201215973E0
6.675646666E-1,-1.910028076E0,-8.668473816E-1,9.083410950E0
6.775136667E-1,-1.717977448E0,-1.366957397E0,8.814869385E0
6.874926668E-1,-1.615590363E0,-1.703158264E0,8.862470398E0
6.974416666E-1,-1.721569977E0,-1.735191650E0,8.925040283E0
7.074206667E-1,-2.117197266E0,-1.798809357E0,8.822353821E0
7.173696668E-1,-2.612666931E0,-1.852397919E0,8.444689178E0
7.273486666E-1,-2.607128448E0,-1.886227570E0,8.213420105E0
7.372976667E-1,-2.362088013E0,-1.928888855E0,7.993976440E0
7.472766668E-1,-2.288141785E0,-2.041305084E0,7.785909119E0
7.572256667E-1,-2.210902405E0,-2.188748474E0,7.447911987E0
7.672046667E-1,-1.977388000E0,-2.174677734E0,7.801327057E0
7.771836668E-1,-2.206112366E0,-1.971699829E0,7.358547821E0
7.871326667E-1,-2.212548981E0,-2.345771942E0,6.940018158E0
7.971116668E-1,-2.039059753E0,-2.718047791E0,8.078251190E0
8.070606666E-1,-2.565814362E0,-2.743644562E0,8.310568085E0
8.170396667E-1,-2.939736786E0,-2.745141449E0,8.406219177E0
8.269886668E-1,-3.048261108E0,-3.057092743E0,8.289461975E0
8.369676666E-1,-2.677631836E0,-3.424728241E0,6.894662476E0
8.469166667E-1,-2.151176605E0,-3.353177032E0,6.251599731E0
8.568956668E-1,-2.107317810E0,-3.365002441E0,6.222560120E0
8.668446667E-1,-2.468067627E0,-3.599414978E0,6.004763031E0
8.768236667E-1,-2.584226074E0,-3.659889221E0,6.094725952E0
8.867726668E-1,-3.083587646E0,-4.001628571E0,6.283782806E0
8.967516667E-1,-3.617976379E0,-4.217030640E0,6.173761597E0
9.067006668E-1,-4.150718536E0,-4.247417450E0,6.220913544E0
9.166796666E-1,-4.948110352E0,-4.626429291E0,6.573280792E0
9.266286667E-1,-5.808371429E0,-4.914580078E0,6.620283051E0
9.366076668E-1,-5.743256836E0,-5.337450714E0,6.396648102E0
9.465566666E-1,-5.621410217E0,-5.831273804E0,5.524711304E0
9.565356667E-1,-6.454877014E0,-5.360502777E0,5.260061646E0
9.664846668E-1,-7.024891663E0,-5.472769318E0,5.072052612E0
9.764636667E-1,-7.465575256E0,-6.144721985E0,5.041516113E0
9.864126667E-1,-8.079598389E0,-6.464157715E0,4.997208252E0
9.963916668E-1,-8.439599762E0,-6.529871063E0,5.172493744E0
1.006340667E0,-8.568332062E0,-6.508315887E0,5.391638031E0
1.016319667E0,-8.450377350E0,-6.877747650E0,5.651497650E0
1.026268667E0,-8.623567200E0,-7.293882294E0,6.024222565E0
1.036217667E0,-9.129215698E0,-7.442373505E0,6.025420074E0
1.046196667E0,-9.751172333E0,-7.433242493E0,5.530549164E0
1.056145667E0,-1.038360718E1,-7.605384521E0,5.746549988E0
1.066124667E0,-1.077803696E1,-8.125253448E0,5.131029968E0
1.076073667E0,-1.065035248E1,-8.555907898E0,5.577102356E0
