"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.357288971E0,7.101232910E0,4.544699249E0
9.917999996E-3,-3.933969269E0,6.983427887E0,4.763993225E0
1.983599999E-2,-3.432062988E0,6.729256439E0,4.737947388E0
2.972399999E-2,-3.165317688E0,6.529122620E0,4.658911743E0
3.964199999E-2,-2.852019196E0,6.536756744E0,4.593198395E0
4.955999998E-2,-2.659818878E0,6.668931885E0,4.509672089E0
5.947899999E-2,-2.547702026E0,6.863227844E0,4.491709442E0
6.939699998E-2,-2.605332184E0,6.934779053E0,4.568499756E0
7.931499998E-2,-2.572999420E0,6.888974304E0,4.683161316E0
8.923299998E-2,-2.451601868E0,6.573430481E0,4.899012451E0
9.915199998E-2,-2.539020081E0,6.325246582E0,5.130281525E0
1.090390000E-1,-2.557431793E0,6.397546234E0,5.370681610E0
1.189570000E-1,-2.494712219E0,6.572831726E0,6.073170776E0
1.288760000E-1,-2.555785217E0,6.635850677E0,7.046596527E0
1.387940000E-1,-2.399061127E0,6.675667877E0,7.056026917E0
1.487120000E-1,-1.981429596E0,6.650370483E0,7.147187347E0
1.586300000E-1,1.002914429E-1,6.835685120E0,5.701343994E0
1.685480000E-1,1.702110443E0,5.966592407E0,7.995173950E0
1.784360000E-1,1.032253418E0,5.626948700E0,1.392434418E1
1.883540000E-1,-1.256337433E0,4.516707458E0,1.447205521E1
1.982730000E-1,-2.628533936E0,4.114493866E0,1.287083496E1
2.081910000E-1,-2.914439392E0,4.208648071E0,1.051398605E1
2.181090000E-1,-2.843037872E0,4.614154816E0,7.932604065E0
2.280270000E-1,-2.199376373E0,4.131259003E0,7.911797333E0
2.379150000E-1,-1.118773499E0,3.012934570E0,8.315208435E0
2.478330000E-1,7.409591675E-2,1.863923950E0,8.514743500E0
2.577510000E-1,1.113833771E0,1.985471191E0,8.087831268E0
2.676700000E-1,9.129515076E-1,1.793869629E0,7.233108673E0
2.775880000E-1,-2.878514099E-1,7.339237976E-1,7.115303650E0
2.875060000E-1,-2.971021729E0,1.305435333E0,8.222401428E0
2.974240000E-1,-4.538112946E0,3.480113068E0,9.169781342E0
3.073120000E-1,-2.253114624E0,6.659202118E0,7.180717621E0
3.172300000E-1,1.598974915E0,7.554340668E0,7.005432129E0
3.271480000E-1,2.722239075E0,5.057383118E0,6.561455383E0
3.370670000E-1,1.105600891E0,3.166814575E0,6.310876465E0
3.469850000E-1,-8.382568359E-2,2.937192078E0,6.539451141E0
3.569030000E-1,-1.449735260E0,1.923799438E0,5.874982910E0
3.668210000E-1,-2.321971436E0,1.087638245E0,4.525090027E0
3.767390000E-1,-1.965712280E0,1.092278595E0,3.956572266E0
3.866580000E-1,-1.734443207E0,1.864223328E0,4.236789551E0
3.965760000E-1,-9.199868774E-1,2.232307892E0,4.705015869E0
4.064640000E-1,-6.855743408E-2,1.030157776E0,4.076023865E0
4.163820000E-1,-1.063089294E0,5.316943359E-1,9.483528900E0
4.263000000E-1,-3.111579437E0,-2.160756683E0,5.014272766E0
4.362180000E-1,-2.485880585E0,-2.868634644E0,4.910239105E0
4.461360000E-1,-2.471510468E0,-1.947599945E0,6.085145874E0
4.560550000E-1,-2.289488983E0,-1.488504639E0,5.598358154E0
4.659730000E-1,-1.907483368E0,-3.168910217E-1,3.411555634E0
4.758910000E-1,-1.113833771E0,7.125183105E-2,2.527194672E0
4.858090000E-1,-9.460327148E-1,-8.981323242E-1,1.593885498E0
4.957270000E-1,-1.009500732E0,-1.971849518E0,9.201365662E-1
5.056460000E-1,-1.130748596E0,-3.074905701E0,5.029541016E-2
5.155640000E-1,-1.519789581E0,-4.114493866E0,-9.018745422E-1
5.254520000E-1,-1.105600891E0,-4.195475464E0,-2.297721863E0
5.353700000E-1,-2.131417694E0,-3.727249146E0,-3.294948120E0
5.452880000E-1,-3.203039246E0,-2.530038757E0,-3.646117859E0
5.552060000E-1,-3.758384399E0,-2.471660156E0,-4.066743164E0
5.651240000E-1,-5.541775818E0,-4.495601349E0,-2.320624237E0
5.750430000E-1,-5.852828979E0,-7.178023224E0,1.340761871E0
5.849610000E-1,-6.244414673E0,-9.183552704E0,2.794838104E0
5.948790000E-1,-6.711892548E0,-1.055335419E1,4.097129974E0
6.047970000E-1,-8.521928558E0,-1.220052887E1,4.633913727E0
6.147150000E-1,-1.135254227E1,-1.229153961E1,6.327791290E0
6.246030000E-1,-1.378977402E1,-1.034483780E1,8.364306335E0
6.345210000E-1,-1.645647858E1,-9.636810150E0,9.791737976E0
6.444400000E-1,-1.863340164E1,-8.925489349E0,1.102981339E1
6.543580000E-1,-2.028880920E1,-8.231831818E0,1.099912720E1
6.642760000E-1,-2.188299408E1,-7.246880035E0,1.082294357E1
6.741940000E-1,-2.403596695E1,-7.059020691E0,1.157842255E1
6.841120000E-1,-2.530308197E1,-7.535928955E0,1.207000031E1
6.940310000E-1,-2.441408066E1,-6.333030396E0,1.024783951E1
7.039490000E-1,-2.345233063E1,-5.821993103E0,6.271358643E0
7.138670000E-1,-2.188748474E1,-5.863756256E0,2.636916504E0
7.237550000E-1,-2.169977509E1,-5.370382233E0,5.352868652E-1
7.336730000E-1,-2.266481827E1,-4.143084412E0,5.640270996E-1
7.435910000E-1,-2.474189896E1,-3.345093842E0,1.261426849E0
7.535090000E-1,-2.670970688E1,-2.228865051E0,1.163231049E0
7.633980000E-1,-2.686223969E1,-3.101550293E-1,1.773811340E-1
7.733160000E-1,-2.735381744E1,9.024732971E-1,-1.957629089E0
7.832340000E-1,-2.690834381E1,1.518143005E0,-3.281176758E0
7.931520000E-1,-2.605317215E1,1.220262451E0,-3.811823273E0
8.030700000E-1,-2.458906677E1,6.441105652E-1,-3.221450958E0
8.129890000E-1,-2.348870499E1,-4.019142151E-1,-5.223687286E0
8.229070000E-1,-2.173300598E1,-2.268233185E0,-4.181554413E0
8.327950000E-1,-1.798614761E1,-5.383255463E0,-5.419180756E0
8.427130000E-1,-8.775052185E0,-9.812993774E0,-2.081406693E1
8.526310000E-1,-7.914791107E0,-8.635392609E0,-1.603151230E1
8.625490000E-1,-1.336959778E1,-1.047027695E1,-3.532653809E0
8.724670000E-1,-1.153082153E1,-9.542206879E0,-2.710413666E0
8.823860000E-1,-1.241458374E1,-9.572444000E0,2.743195496E0
8.923040000E-1,-1.094419144E1,-8.355325012E0,2.390828247E0
9.022220000E-1,-1.234318222E1,-8.063731384E0,2.630030823E0
9.121400000E-1,-1.358350296E1,-6.561754761E0,6.794071655E0
9.220590000E-1,-1.122650436E1,-7.622898102E0,5.631888428E0
9.319460000E-1,-1.218526062E1,-6.703210602E0,6.242019653E0
9.418640000E-1,-1.287158340E1,-3.665577393E0,4.218677216E0
9.517830000E-1,-1.235336105E1,-4.629872131E0,5.190157013E0
9.617010000E-1,-1.173140442E1,-4.064048767E0,1.005010071E0
9.716190000E-1,-1.059017761E1,-4.888085175E0,6.424639893E-1
9.815370000E-1,-7.306306458E0,-5.915698242E0,-9.954299927E-1
9.914550000E-1,-4.678820343E0,-4.951702881E0,-3.870501251E0
1.001374000E0,-1.664224228E1,-4.146527252E0,1.016566040E1
1.011261000E0,-5.691763916E0,-2.324516144E0,2.845283203E0
1.021180000E0,-6.914271698E0,-3.737877045E0,6.216572571E0
1.031098000E0,-4.786596222E0,-3.014281769E0,-6.792874146E-1
1.041016000E0,-5.169649658E0,-3.695515137E0,5.112767944E0
1.050934000E0,-1.422042847E0,-2.401456146E0,-1.149010620E0
1.060852000E0,-4.962480469E0,-1.241967316E0,-4.685256958E-1
1.070740000E0,-3.560346222E0,-1.423539734E0,3.144960022E0
1.080658000E0,-6.042933655E-1,-4.993615723E-1,1.399290161E0
1.090577000E0,-1.247655487E0,5.254074097E-2,3.210523682E0
1.100495000E0,-1.867666168E0,2.453398132E-1,1.835483093E0
1.110413000E0,-2.614463196E0,-7.999365234E-1,1.409768372E0
1.120331000E0,-6.258635101E0,-1.739981689E0,3.516487427E0
1.130249000E0,-7.967631226E0,-1.301244049E0,3.178639984E0
1.140137000E0,-6.089935913E0,-2.173929291E0,2.767744446E0
1.150055000E0,-9.635612640E0,-4.963528290E0,4.658911743E0
1.159974000E0,-1.327005478E1,-5.152285767E0,1.068358337E1
1.169892000E0,-4.834346924E0,-2.767445068E0,-2.901715851E0
1.179810000E0,-3.346740417E0,-4.342020721E0,-3.509452057E0
1.189728000E0,-4.495152283E0,-5.352718964E0,2.373614044E0
1.199616000E0,-5.031187592E0,-5.698799286E0,6.172115021E0
1.209534000E0,-4.635560303E0,-5.577401733E0,6.090983734E0
1.219452000E0,-3.440445557E0,-4.956792297E0,3.574866028E0
1.229371000E0,-2.851270752E0,-3.175646210E0,2.044298859E0
1.239289000E0,-2.387385406E0,-2.919229431E0,2.148182831E0
1.249207000E0,-2.063459015E0,-2.358944550E0,1.375489655E0
1.259125000E0,-2.422711945E0,-2.273172913E0,9.282197571E-1
1.269013000E0,-2.450703735E0,-2.399210815E0,1.398242340E0
1.278931000E0,-3.662733307E0,-2.206711121E0,8.253836060E-1
1.288849000E0,-3.732787628E0,-2.505938873E0,1.011296997E0
1.298768000E0,-4.187841339E0,-2.250719604E0,1.211430817E0
1.308686000E0,-5.737868042E0,-1.057999878E0,2.185605011E0
1.318604000E0,-6.671925659E0,1.392105103E-2,3.322490845E0
1.328522000E0,-8.062234497E0,-1.646276550E0,3.200195160E0
1.338440000E0,-6.014792175E0,-5.321883087E0,3.008743286E0
1.348328000E0,-3.058889008E0,-7.543862457E0,1.588347015E0
1.358246000E0,-3.725602570E0,-8.912017365E0,-9.689350891E-1
1.368164000E0,-3.960913239E0,-1.015937347E1,-1.240320740E0
1.378083000E0,-5.369783478E0,-9.856553192E0,-2.617007904E0
1.388001000E0,-9.144483948E0,-6.176455994E0,-1.501826935E0
1.397919000E0,-1.280736694E1,-3.653452606E0,2.857258301E0
1.407837000E0,-1.003303619E1,-5.272186432E0,3.194357300E0
1.417756000E0,-8.017178192E0,-6.247109070E0,3.281925201E0
1.427643000E0,-9.188642120E0,-1.122425903E1,2.342628479E0
1.437561000E0,-1.142020157E1,-1.664972672E1,-1.341809692E0
1.447480000E0,-1.298549652E1,-1.552706131E1,-4.674479370E0
1.457398000E0,-1.631068176E1,-2.286195831E0,-1.058059753E1
1.467316000E0,-4.703219604E0,-2.679428101E-1,-4.619393921E0
1.477234000E0,2.562670898E0,-1.342453354E1,9.899962921E0
1.487153000E0,5.209167480E0,-1.548784286E1,7.721692657E0
1.497071000E0,-3.592229919E0,-1.437161407E1,-3.783083038E0
1.506989000E0,-1.085797073E1,-1.829420700E1,-7.807015228E0
1.516907000E0,-1.249346970E1,-1.500090546E1,-1.426503571E1
1.526825000E0,-1.027044250E1,-6.807393951E0,1.370699615E0
1.536713000E0,-1.182690582E1,-1.482502121E1,1.239721985E0
1.546631000E0,-9.685309296E0,-1.131512009E1,2.737058258E0
1.556549000E0,-7.416627045E0,-5.116809540E0,-8.575517120E0
1.566468000E0,-6.730903015E0,-4.162843323E0,-7.552694092E0
1.576386000E0,-6.234235840E0,-7.567962341E0,-7.749085693E0
1.586304000E0,-3.348087616E0,-8.251740417E0,-6.198609924E0
1.596222000E0,-2.694097595E0,-7.402107239E0,-5.239404602E0
1.606141000E0,-2.655777283E0,-5.627098389E0,-4.078718262E0
1.616059000E0,-2.359094238E0,-3.313808899E0,-1.138831787E0
1.625946000E0,-2.329605560E0,-2.828218689E0,1.600920868E0
1.635865000E0,-2.736309814E0,-3.297343140E0,1.899100800E0
1.645783000E0,-2.560575256E0,-3.512445831E0,1.202449493E0
1.655701000E0,-2.674039307E0,-3.107088776E0,-2.884501648E-1
1.665619000E0,7.005432129E-2,9.680369568E-1,-7.433541870E-1
1.675538000E0,-2.413431244E0,-2.173929291E0,-1.061742096E0
1.685456000E0,-8.675359497E0,-7.508535919E0,-7.005581818E0
1.695374000E0,-1.127874573E1,-1.051039352E1,-1.027433441E1
1.705292000E0,-1.121273300E1,-1.136631363E1,-7.626041565E0
1.715210000E0,-7.993078308E0,-7.871381378E0,-3.407364349E0
1.725129000E0,-6.601721649E0,-5.710025940E0,-1.705253906E0
1.735047000E0,-5.906267853E0,-5.463039551E0,-1.019230499E0
1.744965000E0,-4.415068817E0,-5.687422943E0,-2.120340729E0
1.754883000E0,-1.977837067E0,-6.684200134E0,-2.687660980E0
1.764754625E0,-2.562670898E0,-5.737718353E0,-2.139500885E0
1.774642625E0,-6.390211487E0,-6.265520782E0,-2.343376923E0
1.784560625E0,-7.659871216E0,-6.834337921E0,-1.333427124E0
1.794479625E0,-8.156837769E0,-6.292315063E0,-1.197809143E0
1.804397625E0,-9.622440033E0,-3.471730499E0,-4.223018188E0
1.814315625E0,-1.009964767E1,5.397775269E-1,-4.426295471E0
1.824233625E0,-9.943522339E0,3.438798981E0,-4.054917755E0
1.834151625E0,-9.250014496E0,2.282453613E0,-3.492088165E0
1.844070625E0,-6.665638733E0,-2.536924438E0,-4.215833130E0
1.853988625E0,-4.278852081E0,-4.876708832E0,-3.757635956E0
1.863876625E0,-4.438120880E0,-5.304668884E0,-2.154469757E0
1.873794625E0,-4.106260986E0,-5.398224335E0,-2.617456970E0
1.883712625E0,-4.130211182E0,-7.045099640E0,-3.351081390E0
