"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.445531300E-2,-4.765737951E-1,2.014173716E-1,2.901605330E-4
5.683750000E-2,-4.765737951E-1,2.014173716E-1,2.901605330E-4
5.921036500E-2,-4.765737951E-1,2.014173716E-1,2.901605330E-4
6.158401100E-2,-4.765737951E-1,2.014173716E-1,2.901605330E-4
6.395687500E-2,-4.765737951E-1,2.014173716E-1,2.901605330E-4
6.632890600E-2,-4.765737951E-1,2.014173716E-1,2.901605330E-4
6.870182300E-2,-1.149418280E-1,6.168053746E-1,3.594786227E-1
7.107546900E-2,-1.027245447E-1,6.058098078E-1,3.387092054E-1
7.344833400E-2,-8.928551525E-2,5.923708081E-1,3.142746389E-1
7.582041700E-2,-7.340303808E-2,5.789317489E-1,2.922835052E-1
7.819333400E-2,-5.385535955E-2,5.593841076E-1,2.690706253E-1
8.056692700E-2,-3.308596462E-2,5.654927492E-1,2.373056710E-1
8.293984400E-2,-1.964693516E-2,5.850403905E-1,1.969885975E-1
8.531187500E-2,1.089629903E-2,5.202887654E-1,1.591149867E-1
8.768479200E-2,4.754818231E-2,4.482067227E-1,1.334586740E-1
9.005843800E-2,7.564795762E-2,4.054461718E-1,1.236848310E-1
9.243130200E-2,9.763909131E-2,3.858985305E-1,1.175761893E-1
9.480333400E-2,1.208519489E-1,3.761246800E-1,1.151327342E-1
9.717625000E-2,1.428430825E-1,3.651291132E-1,1.102458164E-1
9.954989600E-2,1.697211415E-1,3.626856506E-1,1.016937122E-1
1.019227610E-1,1.880470812E-1,4.030027390E-1,8.336777240E-2
1.042947920E-1,2.124816626E-1,3.785681427E-1,5.526798218E-2
1.066677610E-1,2.466900945E-1,3.052643836E-1,3.572031111E-2
1.090413540E-1,2.711246610E-1,2.563951910E-1,3.205512464E-2
1.114142190E-1,2.882288694E-1,2.295171469E-1,3.327685595E-2
1.137863020E-1,2.931157947E-1,2.087477446E-1,3.816377372E-2
1.161592190E-1,2.955592573E-1,1.855348945E-1,4.305069149E-2
1.185328650E-1,2.931157947E-1,1.598785669E-1,4.549414665E-2
1.209057290E-1,2.870071232E-1,1.415526271E-1,4.305069149E-2
1.232777610E-1,2.760115862E-1,1.268918812E-1,3.694204241E-2
1.256506770E-1,2.589073479E-1,1.220049486E-1,2.472474799E-2
1.280243230E-1,2.381379902E-1,1.195614934E-1,1.006399654E-2
1.303971880E-1,2.137033939E-1,1.244484112E-1,-8.261945099E-3
1.327692190E-1,1.880470812E-1,1.342222542E-1,-3.147480637E-2
1.351421360E-1,1.562821120E-1,1.464395523E-1,-5.346593633E-2
1.375157810E-1,1.269606054E-1,1.586568356E-1,-7.545705885E-2
1.398886460E-1,9.886082262E-2,1.720958650E-1,-9.866991639E-2
1.422607290E-1,6.953931600E-2,1.782045066E-1,-1.206610501E-1
