"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.622546387E-1,7.361990662E0,4.926854553E0
1.001000000E-2,2.993774414E-2,7.430697784E0,5.832321625E0
1.998900000E-2,-3.016227722E-1,7.344776459E0,6.601871338E0
2.999900000E-2,-6.685098267E-1,7.303462372E0,6.909781036E0
3.997800000E-2,-1.092577972E0,7.560477905E0,7.022796021E0
4.995700000E-2,-1.352287903E0,7.637118530E0,7.031627655E0
5.993700000E-2,-1.247505798E0,7.525151367E0,6.855743408E0
6.991600000E-2,-8.376580811E-1,7.309150543E0,6.684499512E0
7.987450000E-2,-3.020718384E-1,7.179669800E0,6.555617523E0
8.985350000E-2,5.613327026E-2,7.063960419E0,6.570436707E0
9.983350000E-2,1.501377869E-1,7.000642090E0,6.637497253E0
1.098425000E-1,8.981323242E-3,7.051236877E0,6.763235779E0
1.198225000E-1,-3.559597778E-1,7.103927307E0,6.915319519E0
1.298015000E-1,-7.967930603E-1,7.212451630E0,7.177574158E0
1.397805000E-1,-1.097368011E0,7.419171753E0,7.437583466E0
1.497595000E-1,-1.057700500E0,7.420518951E0,7.382348328E0
1.597395000E-1,-7.117698669E-1,7.151827698E0,6.983876953E0
1.697185000E-1,-4.035607910E-1,7.078629913E0,6.858288116E0
1.796975000E-1,-1.184037781E-1,7.166197815E0,6.910379791E0
1.896765000E-1,-4.790039062E-3,7.190297699E0,6.999145203E0
1.996865000E-1,5.014572144E-2,7.155420227E0,7.143594818E0
2.096655000E-1,-1.613644409E-1,6.933581543E0,7.128775635E0
2.196455000E-1,-4.355941772E-1,6.282435608E0,6.662644958E0
2.296245000E-1,-4.429289246E-1,6.125861206E0,6.288123779E0
2.396035000E-1,-3.549119568E-1,6.863826599E0,6.574029236E0
2.495825000E-1,-2.658471680E-1,7.408693542E0,7.162904663E0
2.595625000E-1,-2.724334717E-2,7.240144043E0,7.331154785E0
2.695415000E-1,2.628533936E-1,6.794371033E0,7.179520111E0
2.795515000E-1,2.936892700E-1,6.515950012E0,6.980883179E0
2.895305000E-1,2.119592285E-1,6.534810791E0,6.684649200E0
2.995095000E-1,1.493893433E-1,6.528823242E0,6.419700165E0
3.094885000E-1,6.526428223E-2,6.476432190E0,6.285878448E0
3.194685000E-1,-3.438349915E-1,6.435118103E0,6.542295227E0
3.294475000E-1,-5.246589661E-1,6.468498688E0,6.775360565E0
3.394265000E-1,-6.444099426E-1,6.237379303E0,6.442003784E0
3.494055000E-1,-9.345066833E-1,5.603746948E0,6.056555328E0
3.593855000E-1,-1.784289551E0,4.829556885E0,5.663772125E0
3.693945000E-1,-2.354603577E0,4.338577881E0,5.066514130E0
3.793745000E-1,-2.833158417E0,4.355941772E0,4.897665253E0
3.893535000E-1,-3.273392944E0,4.313579865E0,4.745132446E0
3.993325000E-1,-3.298690338E0,3.893852692E0,4.564308472E0
4.093115000E-1,-3.128943329E0,3.553161163E0,4.294270020E0
4.192915000E-1,-2.753673706E0,3.113375702E0,3.311114502E0
4.292705000E-1,-2.743195496E0,2.794838104E0,2.036065979E0
4.392495000E-1,-3.326083374E0,2.588117981E0,1.126856689E0
4.492595000E-1,-4.013753357E0,2.227218475E0,9.442364502E-1
4.592385000E-1,-4.849764862E0,2.029479675E0,1.700014801E0
4.692175000E-1,-5.163362732E0,1.689686279E0,2.747686157E0
4.791975000E-1,-4.251309357E0,6.623725891E-1,2.812052307E0
4.891765000E-1,-3.719315643E0,6.556365967E-2,3.007695465E0
4.991555000E-1,-3.572021942E0,-7.634124756E-3,3.297492828E0
5.091345000E-1,-4.041445770E0,-6.795867920E-2,3.450025635E0
5.191145000E-1,-4.606071625E0,-4.200265503E-1,3.662134552E0
5.290935000E-1,-4.960833893E0,5.583389282E-2,4.558171234E0
5.391035000E-1,-5.703589325E0,-6.204597473E-1,3.262615356E0
5.490825000E-1,-5.347330170E0,-2.511177979E0,1.279539185E0
5.590615000E-1,-5.593268738E0,-4.354744263E0,3.021766205E0
5.690405000E-1,-5.547314301E0,-5.936355286E0,3.220103760E0
5.790205000E-1,-5.509293365E0,-6.603966980E0,2.987487488E0
5.889995000E-1,-6.122418365E0,-6.251749420E0,3.635639648E0
5.989785000E-1,-6.450985107E0,-5.765111389E0,4.483925629E0
6.089575000E-1,-6.988666992E0,-5.728437653E0,5.028343506E0
6.189675000E-1,-7.851921844E0,-6.754853210E0,5.546565857E0
6.289465000E-1,-8.034093018E0,-8.158634033E0,5.812263336E0
6.389265000E-1,-8.740474091E0,-9.336684265E0,6.440057831E0
6.489055000E-1,-9.632618866E0,-1.020398071E1,6.856491852E0
6.588845000E-1,-1.056862244E1,-1.076905563E1,6.600524139E0
6.688635000E-1,-1.105975113E1,-1.174682236E1,6.260431366E0
6.788435000E-1,-1.182076859E1,-1.252505402E1,6.593788147E0
6.888225000E-1,-1.365026413E1,-1.208526855E1,7.461383972E0
6.988015000E-1,-1.577165268E1,-1.069211563E1,8.559350739E0
7.088115000E-1,-1.797043030E1,-9.234297180E0,9.959389343E0
7.187905000E-1,-1.952868988E1,-8.090375977E0,1.081171692E1
7.287695000E-1,-2.044658112E1,-7.756420441E0,1.008273285E1
7.387495000E-1,-2.076317276E1,-7.426356812E0,8.808881836E0
7.487285000E-1,-2.121732834E1,-6.849456482E0,7.562573547E0
7.587075000E-1,-2.154125473E1,-6.054459686E0,5.503156128E0
7.686865000E-1,-2.220138199E1,-5.455106049E0,3.645818481E0
7.786665000E-1,-2.297242859E1,-3.845353546E0,2.323917389E0
7.886755000E-1,-2.333437592E1,-1.545685730E0,1.140927429E0
7.986555000E-1,-2.385948395E1,4.834945679E-2,7.691006470E-1
8.086345000E-1,-2.390394150E1,1.126108246E0,-1.187031555E-1
8.186135000E-1,-2.352971970E1,8.017327881E-1,-1.375639343E-1
8.285925000E-1,-2.175860275E1,-2.005828857E-2,1.737886047E-1
8.385725000E-1,-1.937241486E1,-8.476872253E-1,4.700225830E-2
8.485515000E-1,-1.756836639E1,-1.493144989E0,-8.858578491E-1
8.585305000E-1,-1.655512344E1,-9.780661011E-1,-2.349813538E0
8.685095000E-1,-1.559172684E1,-4.770579529E-1,-3.947890320E0
8.785195000E-1,-1.485226456E1,-6.348298645E-1,-4.013903046E0
8.884985000E-1,-1.375998596E1,-8.819659424E-1,-3.429967346E0
8.984785000E-1,-1.287891815E1,-1.473386078E0,-2.644251251E0
9.084575000E-1,-1.231459167E1,-2.391277313E0,-1.300046539E0
9.184365000E-1,-1.076187057E1,-3.466940460E0,-4.255650330E-1
9.284155000E-1,-9.350156250E0,-4.760999451E0,1.127156067E-1
9.383955000E-1,-2.688708801E0,-1.375639343E1,-1.176703033E0
