"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.800865412E0,3.030952454E0,7.513329029E0
2.457761000E-3,-1.800865412E0,3.030952454E0,7.513329029E0
4.915313000E-3,-1.798471451E0,2.999829054E0,7.501358509E0
7.395469000E-3,-1.815229893E0,2.925612211E0,7.458264351E0
9.894115000E-3,-1.776924372E0,2.882518530E0,7.470234871E0
1.238557300E-2,-1.757771730E0,2.817877769E0,7.479811668E0
1.487250000E-2,-1.707495689E0,2.705354929E0,7.510934353E0
1.735630200E-2,-1.664401889E0,2.614379168E0,7.558816433E0
1.983802100E-2,-1.645249128E0,2.511432886E0,7.611486912E0
2.231807300E-2,-1.609337568E0,2.430033684E0,7.661763191E0
2.479677100E-2,-1.563849688E0,2.377363443E0,7.747950554E0
2.727437500E-2,-1.556667328E0,2.334269762E0,7.860473156E0
2.973979200E-2,-1.508785486E0,2.303146362E0,7.975389957E0
3.217619800E-2,-1.499208927E0,2.248082161E0,8.083125114E0
3.459489600E-2,-1.520756006E0,2.226535082E0,8.181282997E0
3.701364600E-2,-1.518361807E0,2.190623999E0,8.212406158E0
3.943317700E-2,-1.508785486E0,2.185835600E0,8.229165077E0
4.185270800E-2,-1.513573647E0,2.125983238E0,8.233952522E0
4.427140600E-2,-1.527938247E0,2.104436159E0,8.210011482E0
4.669015600E-2,-1.554273367E0,2.070919037E0,8.241135597E0
4.910963600E-2,-1.585396647E0,2.044583559E0,8.219588280E0
5.152916700E-2,-1.642854929E0,2.044583559E0,8.229165077E0
5.394786500E-2,-1.681160569E0,2.020642757E0,8.243529320E0
5.636661500E-2,-1.786500931E0,1.996702075E0,8.241135597E0
5.878609400E-2,-1.860718012E0,1.963184476E0,8.212406158E0
6.120562500E-2,-1.946905375E0,1.920090795E0,8.221982002E0
6.362437500E-2,-2.035487175E0,1.826720953E0,8.212406158E0
6.604312500E-2,-2.097733736E0,1.774050832E0,8.217194557E0
6.846260400E-2,-2.167162418E0,1.671104550E0,8.224375725E0
7.088213600E-2,-2.174345016E0,1.594493270E0,8.243529320E0
7.330083300E-2,-2.200680017E0,1.498729467E0,8.253106117E0
7.571958300E-2,-2.181527138E0,1.419724226E0,8.257893562E0
7.813906300E-2,-2.159980297E0,1.340718865E0,8.260287285E0
8.055859400E-2,-2.136039257E0,1.309595585E0,8.245923042E0
8.297729200E-2,-2.080975056E0,1.240166664E0,8.219588280E0
8.539604200E-2,-2.006757975E0,1.189890623E0,8.212406158E0
8.781557300E-2,-1.973240376E0,1.139614582E0,8.164524078E0
9.023510400E-2,-1.875082493E0,1.115673542E0,8.116641998E0
9.265380200E-2,-1.784106731E0,1.077368021E0,8.071154594E0
9.507255200E-2,-1.688342810E0,1.003150940E0,8.006513596E0
9.749203100E-2,-1.592578888E0,9.552688003E-1,7.905961037E0
9.991156300E-2,-1.511179447E0,9.289337993E-1,7.776679516E0
1.023302610E-1,-1.458509326E0,9.193574786E-1,7.645003796E0
1.047490110E-1,-1.367533565E0,9.049928784E-1,7.554028511E0
1.071684900E-1,-1.293316603E0,8.571108580E-1,7.455870628E0
1.095880210E-1,-1.247828722E0,8.140171170E-1,7.374471188E0
1.120067710E-1,-1.214311242E0,7.374058962E-1,7.259554386E0
