"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,3.227795839E0,5.013218403E0,8.251525879E0
1.439390600E-2,3.215825319E0,4.903090000E0,8.522058487E0
1.679333300E-2,3.218219519E0,4.915060520E0,8.507694244E0
1.919276000E-2,3.256525278E0,4.922242165E0,8.548394203E0
2.159140600E-2,3.246948719E0,4.929424763E0,8.584305763E0
2.399005200E-2,3.268495560E0,4.927031040E0,8.613035202E0
2.638953100E-2,3.313983440E0,4.898301125E0,8.622611046E0
2.878895800E-2,3.309195042E0,4.869572163E0,8.598670006E0
3.118760400E-2,3.325953960E0,4.848025322E0,8.615428925E0
3.358625000E-2,3.311589479E0,4.807325840E0,8.586699486E0
3.598567700E-2,3.292436600E0,4.771414280E0,8.603458405E0
3.838510400E-2,3.273283720E0,4.718744278E0,8.565153122E0
4.078375000E-2,3.165549517E0,4.625374317E0,8.577122688E0
4.318239600E-2,2.995568514E0,4.395540714E0,8.629794121E0
4.558187500E-2,3.033873796E0,4.393146992E0,8.651339531E0
4.798130200E-2,3.088938236E0,4.373993874E0,8.730345726E0
5.037994800E-2,3.031479836E0,4.364417076E0,8.735134125E0
5.277859400E-2,2.964445114E0,4.299777031E0,8.663311005E0
5.517807300E-2,2.861498833E0,4.235136509E0,8.550787926E0
5.757750000E-2,2.787281752E0,4.196830750E0,8.349683762E0
5.997609400E-2,2.684335470E0,4.177677631E0,8.189279556E0
6.237479200E-2,2.557448149E0,4.139372349E0,8.150974274E0
6.477427100E-2,2.404225826E0,4.057972908E0,8.150974274E0
6.717369800E-2,2.303673744E0,4.041214466E0,8.103092194E0
6.957229200E-2,2.251003742E0,4.019667149E0,8.170126915E0
7.197098900E-2,2.152845621E0,3.945450544E0,8.292225838E0
7.437041700E-2,2.138480902E0,3.909538984E0,8.349683762E0
7.676984400E-2,1.961317778E0,3.820957184E0,8.562759399E0
7.916848900E-2,1.817671895E0,3.741951942E0,8.392778397E0
8.156713500E-2,1.745848894E0,3.785045862E0,8.332925797E0
8.396661400E-2,1.707543254E0,3.876021624E0,8.378413200E0
8.636604200E-2,1.626143932E0,3.981362104E0,8.478964806E0
8.876468700E-2,1.628538013E0,4.127401829E0,8.380807877E0
9.116333300E-2,1.544744611E0,4.184860229E0,8.431083679E0
9.356281200E-2,1.381945848E0,4.184860229E0,8.464600563E0
9.596223900E-2,9.773432016E-1,3.995726585E0,8.785409927E0
9.836083300E-2,9.534021616E-1,4.060367107E0,8.857233047E0
1.007595310E-1,4.650060236E-1,3.560000658E0,9.534763336E0
1.031589580E-1,-9.331475496E-1,2.293522358E0,1.105980396E1
1.055583850E-1,-5.476977825E-1,2.712489605E0,1.108374500E1
1.079570310E-1,2.928005904E-2,3.124274492E0,1.080363464E1
1.103557290E-1,4.626119435E-1,3.390019655E0,1.059295464E1
1.127551560E-1,6.972336769E-1,3.502542257E0,1.053788948E1
1.151545830E-1,7.235686779E-1,3.509724617E0,1.062647152E1
1.175532290E-1,7.355391979E-1,3.533665657E0,1.065759468E1
1.199518750E-1,7.953916788E-1,3.545635939E0,1.074378300E1
1.223513540E-1,8.743969202E-1,3.552818298E0,1.066717148E1
1.247507810E-1,1.030013323E0,3.670129061E0,1.053070831E1
1.271494270E-1,1.039589763E0,3.756316900E0,1.046367264E1
1.295480730E-1,1.003678203E0,3.734769821E0,1.037030315E1
1.319475520E-1,9.964959621E-1,3.749134302E0,1.014046955E1
1.343469790E-1,8.911556005E-1,3.737163782E0,9.965701103E0
1.367455730E-1,6.110460758E-1,3.713222742E0,9.915425301E0
1.391442710E-1,3.692420721E-1,3.674917221E0,9.905847549E0
1.415436980E-1,1.370145082E-1,3.650976181E0,9.927394867E0
1.439431250E-1,-1.191540658E-1,3.593518019E0,9.994429588E0
1.463417710E-1,-3.681403697E-1,3.550424337E0,9.999217987E0
1.487404690E-1,-6.099443436E-1,3.512118578E0,1.002555275E1
1.511398960E-1,-8.182308674E-1,3.397201777E0,1.005188751E1
1.535393230E-1,-1.019335270E0,3.315802574E0,1.003512859E1
1.559379690E-1,-1.174951553E0,3.248767853E0,1.006864738E1
1.583366140E-1,-1.241986394E0,3.160186052E0,1.005428219E1
1.607360940E-1,-1.340144396E0,3.064422131E0,1.016201687E1
1.631355210E-1,-1.512519479E0,2.899229288E0,1.037269688E1
1.655341670E-1,-1.498154998E0,2.750795364E0,1.035833263E1
1.679328120E-1,-1.589130759E0,2.374921799E0,9.539550781E0
1.703322920E-1,-1.438302517E0,2.056506634E0,8.727952003E0
1.727317190E-1,-1.294656515E0,1.946377993E0,8.531635284E0
1.751303120E-1,-1.186922073E0,2.049324274E0,9.388723373E0
1.775290100E-1,-1.411967397E0,1.754850149E0,1.031763268E1
1.799284370E-1,-1.124675512E0,1.829067111E0,1.005667591E1
1.823278640E-1,-7.488019466E-1,1.915254831E0,9.625739098E0
1.847265100E-1,-2.149179876E-1,2.066082954E0,8.241949081E0
1.871251560E-1,6.110460758E-1,2.353374720E0,6.515804291E0
1.895246350E-1,1.724302053E0,2.887258768E0,4.713047981E0
1.919240620E-1,3.340318680E0,3.785045862E0,3.846384287E0
1.943227080E-1,4.795930386E0,4.661285877E0,3.899054527E0
1.967213540E-1,5.964251041E0,5.369938850E0,4.011577129E0
1.991208330E-1,5.664988518E0,5.334027290E0,5.100892067E0
2.015202600E-1,4.661860943E0,4.840843201E0,6.752820015E0
2.039189060E-1,3.412141323E0,4.024455547E0,8.249132156E0
