"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.276666700E-2,-1.825202584E0,8.231745958E-1,2.520771623E-1
8.516651000E-2,-1.900949836E0,8.500526547E-1,2.642944455E-1
8.756557300E-2,-1.976697087E0,8.805959225E-1,2.740682960E-1
8.996375000E-2,-2.048779249E0,9.111391306E-1,2.752900124E-1
9.236286400E-2,-2.115974426E0,9.441258311E-1,2.716248333E-1
9.476270800E-2,-2.177060843E0,9.856646657E-1,2.679596245E-1
9.716171900E-2,-2.225929976E0,1.034533739E0,2.679596245E-1
9.955994800E-2,-2.267468691E0,1.080959439E0,2.667379081E-1
1.019590620E-1,-2.291903257E0,1.176254392E0,2.875072956E-1
1.043588540E-1,-2.293125153E0,1.316753268E0,3.400416672E-1
1.067579170E-1,-2.273577452E0,1.425487161E0,3.730283678E-1
1.091561460E-1,-2.251586199E0,1.511008263E0,3.864673972E-1
1.115552600E-1,-2.223486423E0,1.596529245E0,3.876891136E-1
1.139550520E-1,-2.199051857E0,1.701598048E0,3.876891136E-1
1.163541140E-1,-2.173395634E0,1.823771000E0,3.864673972E-1
1.187523440E-1,-2.146517515E0,1.952052593E0,3.901325762E-1
1.211514060E-1,-2.115974426E0,2.077890635E0,3.937977552E-1
1.235512500E-1,-2.080544233E0,2.190289736E0,3.950195014E-1
1.259503120E-1,-2.043892384E0,2.290471554E0,3.937977552E-1
1.283484890E-1,-2.002353430E0,2.395540237E0,3.925760388E-1
1.307476040E-1,-1.957149386E0,2.484726429E0,3.913543224E-1
1.331474480E-1,-1.909501910E0,2.544591188E0,3.925760388E-1
1.355464580E-1,-1.858189344E0,2.582464933E0,3.950195014E-1
1.379446870E-1,-1.805654883E0,2.613008022E0,4.023498893E-1
1.403438020E-1,-1.751898885E0,2.638664484E0,4.121237099E-1
1.427435940E-1,-1.696920991E0,2.658211946E0,4.243409932E-1
1.451426560E-1,-1.641943216E0,2.674094439E0,4.414452314E-1
1.475408850E-1,-1.582078457E0,2.686311722E0,4.634363353E-1
1.499400000E-1,-1.524657130E0,2.691198826E0,4.866492152E-1
1.523397920E-1,-1.463570714E0,2.691198826E0,5.147489905E-1
1.547388540E-1,-1.400040746E0,2.691198826E0,5.452921987E-1
1.571370830E-1,-1.337732553E0,2.692420483E0,5.746137500E-1
1.595361460E-1,-1.276646137E0,2.696085691E0,6.039352417E-1
1.619359890E-1,-1.210672736E0,2.714411497E0,6.357002258E-1
1.643350520E-1,-1.143477559E0,2.746176481E0,6.674651504E-1
1.667332290E-1,-1.079947591E0,2.759615660E0,6.992301345E-1
