"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.251307300E-2,4.292888939E-1,-2.888112962E-1,-6.085143611E-2
6.501968800E-2,4.548544884E-1,-2.952027023E-1,-5.552527308E-2
6.752635500E-2,5.091813803E-1,-3.271597028E-1,-2.569874749E-2
7.003302100E-2,5.782883763E-1,-3.729647100E-1,1.997311832E-3
7.253963600E-2,6.368761659E-1,-4.134435654E-1,3.288906813E-2
7.504630300E-2,6.975944638E-1,-4.528571963E-1,6.804175675E-2
7.755296900E-2,7.551170588E-1,-4.986622036E-1,1.105179265E-1
7.982645900E-2,8.105092049E-1,-5.412715077E-1,1.478010863E-1
8.233312500E-2,8.616403341E-1,-5.806851387E-1,1.861494780E-1
8.483979200E-2,9.127715230E-1,-6.126421690E-1,2.298240215E-1
8.734640700E-2,9.628375173E-1,-6.435338855E-1,2.703028917E-1
8.985307300E-2,1.011838198E0,-6.690995097E-1,3.118469715E-1
9.235974000E-2,1.065099835E0,-6.850779653E-1,3.523258269E-1
9.486635500E-2,1.119426727E0,-6.925346255E-1,3.928046823E-1
9.737302100E-2,1.175884128E0,-6.893389225E-1,4.322183132E-1
9.987968800E-2,1.241795421E0,-6.754909158E-1,4.673709869E-1
1.023863030E-1,1.312100768E0,-6.520557404E-1,5.014584661E-1
1.048929690E-1,1.381340981E0,-6.264901757E-1,5.270240307E-1
1.073996360E-1,1.454841971E0,-5.913375020E-1,5.557853580E-1
1.096704690E-1,1.534734488E0,-5.625761747E-1,5.824161768E-1
1.121771360E-1,1.618887901E0,-5.274235010E-1,6.058512926E-1
1.146838030E-1,1.699845552E0,-4.965317547E-1,6.271559596E-1
1.171904170E-1,1.783998966E0,-4.720313847E-1,6.505910754E-1
1.196970840E-1,1.866953969E0,-4.549876451E-1,6.750914454E-1
1.222037500E-1,1.948976994E0,-4.368786812E-1,6.985265613E-1
1.247103650E-1,2.032065153E0,-4.219654202E-1,7.228937745E-1
1.272170320E-1,2.108762026E0,-4.070521593E-1,7.495245934E-1
1.297236980E-1,2.184393406E0,-3.985303044E-1,7.750901580E-1
1.322303130E-1,2.254698753E0,-3.932041526E-1,8.006557822E-1
1.347369800E-1,2.317547560E0,-3.963998258E-1,8.176994920E-1
1.372436460E-1,2.369744062E0,-4.091826379E-1,8.294170499E-1
1.395144280E-1,2.418611526E0,-4.262263775E-1,8.453955650E-1
1.420210940E-1,2.460155725E0,-4.496614933E-1,8.539174199E-1
1.445277610E-1,2.493177891E0,-4.752270877E-1,8.645697236E-1
1.470343750E-1,2.517678261E0,-5.082492828E-1,8.741568327E-1
1.495410420E-1,2.531526327E0,-5.359453559E-1,8.784177899E-1
1.520477090E-1,2.545374393E0,-5.497934222E-1,8.837439418E-1
1.545543230E-1,2.548569918E0,-5.529890656E-1,8.869396448E-1
1.570609900E-1,2.549635172E0,-5.412715077E-1,8.880048990E-1
1.595676570E-1,2.553896189E0,-5.093145370E-1,8.922657967E-1
1.620742710E-1,2.557091951E0,-4.667052329E-1,8.922657967E-1
1.645809380E-1,2.565613747E0,-4.198349714E-1,8.986572027E-1
1.670876050E-1,2.579461813E0,-3.591166735E-1,9.007876515E-1
1.693584380E-1,2.602896929E0,-2.834851444E-1,9.082443118E-1
1.718651050E-1,2.626332045E0,-1.950708032E-1,9.178314209E-1
1.743717710E-1,2.649767160E0,-1.046591476E-1,9.252880216E-1
1.768783860E-1,2.675332785E0,-6.657706574E-3,9.359403849E-1
1.793850530E-1,2.692376375E0,1.009308323E-1,9.540493488E-1
1.818917190E-1,2.703028679E0,2.053236663E-1,9.721583128E-1
1.843983340E-1,2.703028679E0,2.979989350E-1,9.902672768E-1
1.869050000E-1,2.691311121E0,3.832175732E-1,1.013702393E0
1.894116670E-1,2.675332785E0,4.608464241E-1,1.037137508E0
1.919182820E-1,2.643375635E0,5.290213227E-1,1.061637878E0
1.944249480E-1,2.599701166E0,5.812177658E-1,1.087203503E0
1.969316150E-1,2.547504663E0,6.291532516E-1,1.115964770E0
1.992024480E-1,2.486786604E0,6.664364338E-1,1.139399886E0
2.017091150E-1,2.421807289E0,6.994586587E-1,1.160704494E0
2.042157820E-1,2.359091759E0,7.292851806E-1,1.183074474E0
2.067223960E-1,2.295177698E0,7.580464482E-1,1.201183438E0
2.092290630E-1,2.234459400E0,7.931991220E-1,1.212900996E0
2.117357300E-1,2.174806356E0,8.208951950E-1,1.225683689E0
2.142423440E-1,2.118349075E0,8.528521657E-1,1.240597010E0
2.167490110E-1,2.066152573E0,8.890700936E-1,1.246988416E0
2.192556780E-1,2.017151833E0,9.359403849E-1,1.253379822E0
2.217622920E-1,1.972412109E0,9.817453623E-1,1.257640719E0
2.242689590E-1,1.934063673E0,1.026485205E0,1.266162634E0
2.267756250E-1,1.898910999E0,1.063768387E0,1.270423532E0
2.290464590E-1,1.864823580E0,1.095592141E0,1.276814938E0
2.315531250E-1,1.833931804E0,1.125418663E0,1.281075835E0
2.340597920E-1,1.806235790E0,1.144592881E0,1.281075835E0
2.365664070E-1,1.774411917E0,1.163767099E0,1.284271598E0
2.390730730E-1,1.745650649E0,1.180810809E0,1.278945446E0
2.415797400E-1,1.719019771E0,1.188267469E0,1.275749683E0
2.440863550E-1,1.685997605E0,1.187202215E0,1.276814938E0
2.465930210E-1,1.658301473E0,1.185071707E0,1.274684429E0
2.490996880E-1,1.634866357E0,1.177615166E0,1.267227888E0
2.516063030E-1,1.613561749E0,1.166962743E0,1.260836482E0
2.541129690E-1,1.601844192E0,1.157375693E0,1.246988416E0
2.566196360E-1,1.596518040E0,1.135005832E0,1.225683689E0
2.588905210E-1,1.599713683E0,1.080678940E0,1.200118184E0
2.613971880E-1,1.610365987E0,1.004115224E0,1.179878712E0
2.639038550E-1,1.627409697E0,9.167661667E-1,1.150052190E0
2.664104690E-1,1.654040575E0,8.304823041E-1,1.119160414E0
2.689171360E-1,1.681736588E0,7.346113324E-1,1.096790552E0
2.714238030E-1,1.707302213E0,6.270228028E-1,1.081877232E0
2.739304170E-1,1.731802583E0,5.077167153E-1,1.068029284E0
2.764370840E-1,1.756302953E0,3.906742036E-1,1.059507370E0
2.789437500E-1,1.778672814E0,2.703028917E-1,1.052050710E0
2.814503650E-1,1.803040028E0,1.499315500E-1,1.045659423E0
2.839570320E-1,1.827540398E0,3.382114694E-2,1.036072254E0
2.864636980E-1,1.848845124E0,-7.057169080E-2,1.024354696E0
2.887345320E-1,1.871214986E0,-1.790923029E-1,1.011571884E0
2.912411980E-1,1.897845745E0,-3.037245572E-1,9.955934286E-1
2.937478650E-1,1.920215726E0,-4.368786812E-1,9.838758707E-1
2.962544800E-1,1.937259436E0,-5.561847687E-1,9.647016525E-1
2.987611460E-1,1.948976994E0,-6.509905457E-1,9.497883916E-1
3.012678130E-1,1.960694551E0,-7.202306986E-1,9.412665367E-1
3.037744280E-1,1.961759806E0,-7.744244337E-1,9.316794276E-1
3.062810940E-1,1.961759806E0,-8.085118532E-1,9.263532758E-1
3.087877610E-1,1.962825060E0,-8.298165202E-1,9.199618697E-1
3.112943750E-1,1.961759806E0,-8.543168902E-1,9.146357179E-1
3.138010420E-1,1.958564043E0,-8.926652670E-1,9.093095660E-1
3.163077090E-1,1.958564043E0,-9.363398552E-1,9.039833546E-1
3.185785420E-1,1.957498789E0,-9.810796380E-1,9.007876515E-1
3.210852090E-1,1.958564043E0,-1.031145573E0,8.954614997E-1
3.235918750E-1,1.957498789E0,-1.085472465E0,8.880048990E-1
3.260984900E-1,1.955368400E0,-1.138734102E0,8.752220869E-1
3.286051570E-1,1.954303145E0,-1.193060994E0,8.677654266E-1
3.311118230E-1,1.954303145E0,-1.248453140E0,8.624392748E-1
3.336184380E-1,1.955368400E0,-1.311301827E0,8.517869711E-1
3.361251050E-1,1.960694551E0,-1.386800289E0,8.400694132E-1
3.386317710E-1,1.970281601E0,-1.469888449E0,8.251561522E-1
3.411383860E-1,1.978803515E0,-1.557237506E0,8.038514853E-1
3.436450530E-1,1.988390565E0,-1.647782326E0,7.804163694E-1
3.461517190E-1,1.994781971E0,-1.728740096E0,7.495245934E-1
3.484225530E-1,1.997977734E0,-1.790523529E0,7.196980715E-1
3.509292190E-1,1.995847225E0,-1.829937220E0,6.942656040E-1
3.534358860E-1,1.989455819E0,-1.860828996E0,6.740261912E-1
3.559425000E-1,1.977738261E0,-1.891720653E0,6.548519731E-1
3.584491670E-1,1.960694551E0,-1.927938581E0,6.431344151E-1
3.609558340E-1,1.937259436E0,-1.968417525E0,6.324821115E-1
3.634624480E-1,1.912759066E0,-2.010893583E0,6.165035963E-1
3.659691150E-1,1.891454339E0,-2.055633545E0,6.015903354E-1
3.684757820E-1,1.865888834E0,-2.102503777E0,5.834813714E-1
3.709823960E-1,1.842453718E0,-2.142982483E0,5.685681105E-1
3.734890630E-1,1.820083737E0,-2.177069902E0,5.536548495E-1
3.759957300E-1,1.796648622E0,-2.205831289E0,5.355458856E-1
3.782666150E-1,1.776542425E0,-2.225005388E0,5.206326246E-1
3.807732820E-1,1.752042055E0,-2.242049217E0,4.982627332E-1
3.832799480E-1,1.725411177E0,-2.247375488E0,4.822842479E-1
3.857865630E-1,1.703041315E0,-2.237788200E0,4.652405083E-1
3.882932300E-1,1.677475691E0,-2.221809864E0,4.513925016E-1
3.907998960E-1,1.654040575E0,-2.199440002E0,4.396749437E-1
3.933065110E-1,1.631670713E0,-2.180265665E0,4.268921316E-1
3.958131780E-1,1.602909446E0,-2.163222075E0,4.173050225E-1
3.983198440E-1,1.578409076E0,-2.137656450E0,4.098483920E-1
4.008264590E-1,1.551778197E0,-2.111025572E0,3.938699067E-1
4.033331250E-1,1.526212573E0,-2.089720964E0,3.821523488E-1
4.058397920E-1,1.499581814E0,-2.082264185E0,3.683043122E-1
4.081106250E-1,1.469755292E0,-2.083329439E0,3.469996452E-1
4.106172920E-1,1.445254922E0,-2.072677135E0,3.288906813E-1
4.131239590E-1,1.417558789E0,-2.042850733E0,3.161078990E-1
4.156305730E-1,1.394123673E0,-1.994915128E0,3.033251166E-1
4.181372400E-1,1.369623303E0,-1.943917155E0,2.948032320E-1
4.206439070E-1,1.345123053E0,-1.903438210E0,2.788247466E-1
4.231505210E-1,1.317426920E0,-1.884264112E0,2.575200796E-1
4.256571880E-1,1.291861296E0,-1.869350791E0,2.436720580E-1
4.281638550E-1,1.269491434E0,-1.849111319E0,2.276935577E-1
4.306704690E-1,1.242860675E0,-1.823545814E0,2.095845938E-1
4.331771360E-1,1.210903645E0,-1.784132123E0,2.021279633E-1
4.356838030E-1,1.178014517E0,-1.743653297E0,1.925408691E-1
4.379546360E-1,1.151383758E0,-1.719152927E0,1.754971445E-1
4.404613030E-1,1.129013896E0,-1.695717812E0,1.595186442E-1
4.429679690E-1,1.103448272E0,-1.674413204E0,1.403444558E-1
4.454745840E-1,1.074687004E0,-1.640325665E0,1.275616586E-1
4.479812500E-1,1.041664720E0,-1.603042603E0,1.201050207E-1
4.504879170E-1,1.005446792E0,-1.563628912E0,1.137136221E-1
4.529945320E-1,9.670984149E-1,-1.513562918E0,1.105179265E-1
4.555011980E-1,9.255543351E-1,-1.451779485E0,1.158440933E-1
4.580078650E-1,8.904016614E-1,-1.412365794E0,1.115831584E-1
4.605144800E-1,8.563141823E-1,-1.395322084E0,1.042596847E-1
4.630211460E-1,8.243572116E-1,-1.378278375E0,9.680305421E-2
4.655278130E-1,7.892045379E-1,-1.356041670E0,8.934641629E-2
4.677986980E-1,7.487256527E-1,-1.324084640E0,8.508548886E-2
4.703053650E-1,7.114425302E-1,-1.280410051E0,8.508548886E-2
4.728120320E-1,6.698983908E-1,-1.213300467E0,8.508548886E-2
4.753186460E-1,6.198324561E-1,-1.138734102E0,9.041165560E-2
4.778253130E-1,5.868102312E-1,-1.099320531E0,8.615072072E-2
4.803319800E-1,5.528559685E-1,-1.078015804E0,7.869409025E-2
4.828385940E-1,5.155727863E-1,-1.051385045E0,7.230269164E-2
4.853452610E-1,4.782896340E-1,-1.009840965E0,6.378082931E-2
4.878519280E-1,4.431369305E-1,-9.555140138E-1,6.058513001E-2
4.903585420E-1,3.994623721E-1,-8.894695640E-1,5.845466256E-2
4.928652090E-1,3.600487709E-1,-7.989247441E-1,6.058513001E-2
4.953718750E-1,3.206351399E-1,-7.212958932E-1,5.738943070E-2
4.976427090E-1,2.908086181E-1,-6.861432195E-1,4.780233279E-2
5.001493750E-1,2.695039511E-1,-6.690995097E-1,3.288906813E-2
5.026560420E-1,2.450035959E-1,-6.414034367E-1,1.584534161E-2
5.051626570E-1,2.236989290E-1,-6.073159575E-1,9.320789250E-4
5.076693230E-1,2.109161317E-1,-5.700328350E-1,-1.611164957E-2
5.101759900E-1,1.896114796E-1,-5.370106101E-1,-3.635107726E-2
5.126826050E-1,1.704372764E-1,-5.071840882E-1,-5.765573680E-2
5.151892710E-1,1.544587910E-1,-4.603138268E-1,-7.363422960E-2
5.176959380E-1,1.320888996E-1,-3.932041526E-1,-8.322133124E-2
5.202025530E-1,1.129147038E-1,-3.452686667E-1,-9.600412846E-2
5.227092190E-1,1.054580659E-1,-3.463338912E-1,-1.194392517E-1
5.252158860E-1,9.693620354E-2,-3.569862247E-1,-1.407439113E-1
5.274873440E-1,8.947957307E-2,-3.559209704E-1,-1.567224115E-1
5.299901570E-1,7.776200771E-2,-3.442034125E-1,-1.758965999E-1
5.324929690E-1,6.817491353E-2,-3.324858546E-1,-1.876141727E-1
5.349957820E-1,5.539211631E-2,-3.186378181E-1,-1.982664913E-1
5.374985420E-1,4.367455468E-2,-3.047898114E-1,-2.078536004E-1
5.400013550E-1,3.195698932E-2,-2.802894413E-1,-2.110492885E-1
5.425041670E-1,1.278279629E-2,-2.493976802E-1,-2.046578974E-1
5.450069800E-1,-3.195699072E-3,-2.483324558E-1,-2.057231218E-1
5.475097920E-1,-1.491326280E-2,-2.707023323E-1,-2.142449915E-1
5.500125530E-1,-2.130465955E-2,-2.920069993E-1,-2.153102309E-1
