"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.722608795E0,6.680906982E0,5.566474457E0
1.001820833E-2,-3.522325287E0,6.559210052E0,6.306984558E0
2.003720833E-2,-3.266956329E0,6.198310547E0,6.688840485E0
3.005520834E-2,-3.093317413E0,5.918692017E0,6.897506561E0
4.007320834E-2,-2.908451843E0,5.921236725E0,7.044800262E0
5.009120834E-2,-3.129542084E0,5.790259094E0,6.969656525E0
6.011020835E-2,-3.143313446E0,5.795198822E0,7.408543854E0
7.012820832E-2,-2.925067291E0,5.868246918E0,7.797584839E0
8.014620832E-2,-2.698288879E0,5.708079987E0,7.954608307E0
9.016420832E-2,-2.490071869E0,5.413492584E0,7.962242432E0
1.001832083E-1,-2.195035400E0,5.191055145E0,8.001909943E0
1.102012083E-1,-1.697170715E0,4.909191284E0,8.073161774E0
1.202192083E-1,-1.194515991E0,4.797224121E0,8.128396912E0
1.302382083E-1,-1.237326965E0,5.142406311E0,7.706574097E0
1.402562083E-1,-1.477577362E0,5.634882202E0,7.394323425E0
1.502742083E-1,-1.668729858E0,5.786816254E0,7.334148560E0
1.602922083E-1,-1.720971222E0,5.591472473E0,7.772437134E0
1.703112083E-1,-1.945204926E0,5.527106323E0,8.576564941E0
1.803292083E-1,-2.211201782E0,5.569917297E0,8.649313660E0
1.903472083E-1,-2.348316650E0,5.185816040E0,8.540190582E0
2.003662083E-1,-2.199376373E0,4.505630493E0,8.471483459E0
2.103842083E-1,-1.765129395E0,4.066743164E0,8.582702179E0
2.204022083E-1,-1.681303711E0,4.270918579E0,8.883726196E0
2.304202083E-1,-1.952539673E0,4.760400696E0,9.330397339E0
2.404392083E-1,-2.152074738E0,5.013674011E0,9.657916260E0
2.504572083E-1,-2.253414001E0,4.792434082E0,9.521549835E0
2.604752083E-1,-2.281405792E0,4.514162750E0,9.161398773E0
2.704942083E-1,-2.182461548E0,4.523293762E0,8.740923157E0
2.805122083E-1,-1.933229828E0,4.424499207E0,8.115224304E0
2.905302083E-1,-1.391206970E0,3.824397125E0,7.488627319E0
3.005482083E-1,-8.663983154E-1,3.833079071E0,7.634124756E0
3.105672083E-1,-5.860313416E-1,4.501738586E0,8.415799255E0
3.205852083E-1,-7.836204529E-1,5.108426971E0,9.413324890E0
