"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.618340000E-1,-7.358328700E-1,-2.341055870E0,-7.134218812E-1
1.718140000E-1,-5.525181890E-1,-2.178040981E0,-8.272299767E-1
1.817930000E-1,-1.875828058E-1,-1.535517097E0,-9.745829701E-1
1.917720000E-1,2.678875029E-1,-1.076845050E0,-1.089005113E0
2.017820000E-1,4.336715043E-1,-6.115583181E-1,-1.030630827E0
2.117610000E-1,5.146095157E-1,-5.167266130E-1,-7.948536873E-1
2.217400001E-1,4.309709072E-1,-4.298252761E-1,-5.288618803E-1
2.317200000E-1,2.648349404E-1,-5.300219059E-1,-3.143282831E-1
2.416990000E-1,1.848468482E-1,-7.357670665E-1,-1.901372522E-1
2.516780000E-1,1.917359084E-1,-9.739205241E-1,-1.655347049E-1
2.616570001E-1,2.608248293E-1,-1.181599498E0,-2.211767584E-1
2.716370000E-1,3.471693099E-1,-1.296591282E0,-3.322239518E-1
2.816160000E-1,3.809733987E-1,-1.288823962E0,-4.323199689E-1
2.915950001E-1,3.212901056E-1,-1.138602972E0,-4.620126188E-1
3.015740000E-1,2.896606028E-1,-1.073812246E0,-5.598746538E-1
3.115540000E-1,2.782007456E-1,-7.942323089E-1,-8.621575236E-1
3.215630000E-1,2.940033972E-1,-6.363790035E-1,-1.131058931E0
3.315430001E-1,3.603033423E-1,-5.526508093E-1,-1.265269399E0
3.415220000E-1,4.800128341E-1,-4.012847245E-1,-1.292705417E0
3.515010000E-1,5.509756804E-1,1.094059646E-1,-1.209009171E0
3.614800000E-1,5.789596438E-1,1.141924560E-1,-1.042389035E0
3.714600001E-1,5.468291044E-1,1.987068057E-1,-9.882445335E-1
3.814390000E-1,4.532359838E-1,1.705559045E-1,-1.023831964E0
3.914180000E-1,3.500345051E-1,-3.925058618E-2,-1.036532640E0
4.013970001E-1,3.065201640E-1,-2.258785963E-1,-9.918176532E-1
4.113770000E-1,3.570997119E-1,-3.655142486E-1,-8.537412286E-1
4.213560000E-1,4.090868831E-1,-3.523031175E-1,-5.370628834E-1
4.313660000E-1,4.643943310E-1,-3.936252370E-2,-1.055181101E-1
4.413450001E-1,5.410180092E-1,3.239749372E-1,2.797020078E-1
4.513240000E-1,6.250742674E-1,5.785462260E-1,5.597517490E-1
4.613030000E-1,6.597332358E-1,6.692569852E-1,7.032901645E-1
4.712830000E-1,6.093086600E-1,5.287573934E-1,6.818996668E-1
4.812620000E-1,4.891958535E-1,2.029190212E-1,5.350089669E-1
4.912410000E-1,3.817769885E-1,-1.328861415E-1,3.651914597E-1
5.012200000E-1,3.254247010E-1,-4.275904298E-1,2.491915375E-1
5.112000001E-1,3.624495566E-1,-5.854336023E-1,2.139549851E-1
5.211790000E-1,4.466154873E-1,-6.165973544E-1,3.222205937E-1
5.311580000E-1,5.625138879E-1,-5.036250353E-1,5.626233220E-1
5.411680000E-1,6.828183532E-1,-3.169414401E-1,8.524973392E-1
5.511470000E-1,7.194754481E-1,-4.305409789E-1,1.069469571E0
5.611260000E-1,6.845924854E-1,-4.839930236E-1,1.213367105E0
5.711060000E-1,6.314288378E-1,-7.154499292E-1,1.238438368E0
5.810850001E-1,6.045223475E-1,-1.195457339E0,1.207226872E0
5.910640000E-1,6.071609855E-1,-1.626579404E0,1.088188171E0
6.010430000E-1,5.766671300E-1,-1.868959546E0,9.155296087E-1
6.110230000E-1,5.591448545E-1,-1.978631735E0,8.501979709E-1
6.210020001E-1,6.498893499E-1,-1.884084463E0,9.341323972E-1
6.309810000E-1,7.468476295E-1,-1.604434490E0,9.984789491E-1
6.409600000E-1,7.221289873E-1,-1.273572683E0,9.202244282E-1
6.509700001E-1,4.768061042E-1,-1.094057202E0,7.233611345E-1
6.609490000E-1,8.816775680E-2,-1.113952398E0,5.199177265E-1
6.709290000E-1,-2.932509780E-1,-1.206989884E0,3.933893740E-1
6.809080000E-1,-5.375376940E-1,-1.354516745E0,3.707805574E-1
6.908870001E-1,-5.169724822E-1,-1.422479510E0,4.959938526E-1
7.008660000E-1,-2.427490801E-1,-1.498723149E0,7.150740623E-1
7.108460000E-1,1.692363322E-1,-1.447018743E0,9.112371802E-1
7.208250000E-1,4.821438491E-1,-1.274365544E0,9.851165414E-1
7.308040000E-1,5.908801556E-1,-1.075108886E0,1.026448727E0
7.407830000E-1,6.016380191E-1,-9.841374159E-1,9.359824657E-1
7.507630000E-1,5.900631547E-1,-1.014089465E0,6.801685691E-1
7.607720001E-1,5.471159220E-1,-1.137114167E0,3.749014139E-1
7.707520000E-1,4.584989846E-1,-1.202933669E0,1.223799959E-2
7.807310000E-1,2.909885645E-1,-1.140576005E0,-3.354134262E-1
7.907100000E-1,1.686066985E-1,-1.014196992E0,-6.698760986E-1
8.006803334E-1,1.038790420E-1,-8.959135413E-1,-9.181324244E-1
8.106603334E-1,-3.768181801E-2,-7.439064384E-1,-9.636966586E-1
8.206393333E-1,-2.380602509E-1,-7.026777864E-1,-9.769598842E-1
8.306183333E-1,-4.567353427E-1,-7.614566684E-1,-1.143417120E0
8.405973334E-1,-6.284663677E-1,-7.849271894E-1,-1.431194305E0
8.505773334E-1,-6.692185998E-1,-7.723679543E-1,-1.710908294E0
8.605563333E-1,-6.469761729E-1,-6.763646603E-1,-1.862005353E0
8.705663334E-1,-5.990749598E-1,-5.477026105E-1,-1.943971038E0
8.805453334E-1,-4.556953311E-1,-4.793062508E-1,-2.011223555E0
8.905243333E-1,-2.422866374E-1,-5.102391243E-1,-2.032552242E0
9.005033333E-1,-5.963265896E-2,-4.816713929E-1,-1.911811948E0
9.104833334E-1,1.646952704E-2,-3.972803950E-1,-1.647261739E0
9.204623334E-1,1.097256690E-1,-2.839921415E-1,-1.332721829E0
9.304413333E-1,2.129402012E-1,-1.196844354E-1,-1.065181136E0
9.404203333E-1,3.353520632E-1,5.199782550E-2,-8.493459821E-1
9.504003334E-1,4.394766092E-1,2.641130090E-1,-6.941811442E-1
9.603793334E-1,5.140294433E-1,4.488239884E-1,-5.527762175E-1
9.703583333E-1,5.844761729E-1,5.915476084E-1,-4.662985504E-1
9.803683334E-1,5.638563037E-1,7.190325856E-1,-3.686086535E-1
9.903473334E-1,5.100135803E-1,8.315202594E-1,-3.067586124E-1
1.000326333E0,4.497186840E-1,9.323565960E-1,-2.292123735E-1
1.010306333E0,4.629836082E-1,1.030005336E0,-1.640216559E-1
1.020285333E0,5.113080144E-1,1.186742783E0,-1.907357574E-1
1.030264333E0,4.523371160E-1,1.388531089E0,-2.007359266E-1
1.040243333E0,3.728163242E-1,1.475041389E0,-1.660464257E-1
1.050223333E0,4.998206198E-1,1.362694621E0,-1.112223193E-1
1.060202333E0,6.971833110E-1,1.050599813E0,-6.911741942E-2
1.070181333E0,8.263069391E-1,6.928377151E-1,-6.258574873E-2
1.080160333E0,9.258459210E-1,3.543947339E-1,-8.311440051E-2
1.090170333E0,9.193919897E-1,1.060759798E-1,-8.567130566E-2
1.100149333E0,9.010598660E-1,6.895311177E-2,-1.488105953E-1
1.110129333E0,9.175744057E-1,9.220543317E-3,-1.883018017E-1
1.120108333E0,9.449749589E-1,-5.537760258E-2,-2.850096524E-1
1.130087333E0,1.247753501E0,-3.651469052E-1,-4.109382927E-1
1.140066333E0,8.198814392E-1,-3.949181437E-1,-4.655266702E-1
1.150046333E0,3.726102412E-1,4.535270855E-2,-6.011561751E-1
1.160025333E0,3.717823923E-1,2.854201198E-1,-6.545463204E-1
1.170004333E0,1.841970682E-1,2.457717806E-1,-6.763466597E-1
1.179983333E0,3.429897428E-1,3.360652179E-2,-6.607739925E-1
1.189963333E0,6.752270460E-1,-2.650192976E-1,-6.057304740E-1
1.199972333E0,7.716271281E-1,-6.202692986E-1,-4.897021353E-1
1.209952333E0,8.527643085E-1,-6.936295629E-1,-3.702247441E-1
1.219931333E0,9.255806804E-1,-5.858926177E-1,-3.712976575E-1
1.229910333E0,9.194298983E-1,-3.275204897E-1,-3.225181401E-1
1.239889333E0,6.041549444E-1,-1.547273993E-1,-3.067601025E-1
1.249869333E0,1.953464299E-1,-1.134739667E-1,-4.420212507E-1
1.259848333E0,4.426000416E-1,-1.537460238E-1,-3.891860545E-1
1.269827333E0,7.435524464E-1,-7.953410596E-2,-1.328213960E-1
1.279806333E0,8.025097847E-1,4.703766853E-2,1.676278263E-1
1.289786333E0,7.676689625E-1,-3.883038647E-3,2.486166805E-1
1.299765333E0,7.796723247E-1,-1.732592732E-1,1.637311876E-1
1.309775333E0,7.534626126E-1,-2.704356313E-1,5.619114637E-2
1.319754333E0,7.049891353E-1,-1.436974108E-1,7.540065795E-3
1.329733333E0,6.791932583E-1,5.038204789E-2,-1.645661332E-2
1.339712333E0,6.065475345E-1,3.750407994E-1,-9.565192461E-2
1.349692333E0,4.411378205E-1,6.057448387E-1,-1.892865449E-1
1.359671333E0,2.885145843E-1,5.330147743E-1,-2.762195170E-1
1.369650333E0,1.840816587E-1,2.736817002E-1,-2.982558608E-1
1.379629333E0,1.620881110E-1,8.289949037E-3,-3.210116327E-1
1.389609333E0,1.318686903E-1,-1.548552960E-1,-3.624224365E-1
1.399588333E0,1.394244730E-1,-1.037070900E-1,-3.789134324E-1
1.409567333E0,1.656134725E-1,8.674781024E-2,-3.369340301E-1
1.419577333E0,1.914650947E-1,1.833449006E-1,-2.493215501E-1
1.429556333E0,1.853110641E-1,2.274793386E-1,-1.548480541E-1
1.439535333E0,1.319863647E-1,2.081890255E-1,-7.329381257E-2
1.449515333E0,1.171496361E-1,1.468766630E-1,-2.340535633E-2
1.459494333E0,1.251701117E-1,8.594752103E-2,-4.260029644E-2
1.469473333E0,1.272913218E-1,5.798406154E-2,-1.243468225E-1
1.479452333E0,3.831772879E-2,1.130627245E-1,-2.727176249E-1
1.489432333E0,-1.526239961E-1,2.645595968E-1,-5.010605454E-1
1.499411333E0,-6.532005072E-1,6.319376230E-1,-8.624067903E-1
1.509390333E0,-1.923428416E0,1.608980536E0,-1.446379900E0
1.519369333E0,-3.211092710E0,2.295291662E0,-1.826665401E0
1.529379333E0,-2.921660185E0,2.499420166E0,-1.509117007E0
1.539358333E0,-1.672817230E0,2.696976423E0,-7.372370362E-1
1.549338333E0,-1.984694451E-1,2.447304010E0,-1.297116727E-1
1.559317333E0,4.981003106E-1,1.486096859E0,4.082391560E-1
