"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.613705750E0,6.410269775E0,7.990084534E0
9.944000049E-3,-4.187242584E0,6.455326080E0,8.507259064E0
1.988700003E-2,-3.089126129E0,6.563401337E0,8.762178955E0
2.983000001E-2,-2.124681702E0,6.604565735E0,8.612340546E0
3.977300000E-2,-1.841770020E0,6.507567444E0,8.218509521E0
4.971700005E-2,-1.970951385E0,6.180048523E0,7.566615143E0
5.966000003E-2,-2.971021729E0,6.075865173E0,6.905739441E0
6.960300001E-2,-3.994742889E0,6.191574554E0,6.579717407E0
7.954600005E-2,-4.231849823E0,6.001619568E0,6.565347290E0
8.949000004E-2,-3.942651215E0,5.683680725E0,6.824757843E0
9.943300002E-2,-2.862198029E0,5.369184723E0,7.446564789E0
1.093760000E-1,-1.903591461E0,4.829107819E0,8.058641968E0
1.193190000E-1,-1.610051880E0,4.469256134E0,8.427325287E0
1.292620000E-1,-1.598376160E0,4.300107880E0,9.278305664E0
1.392060000E-1,-1.755998383E0,4.268822937E0,1.062894699E1
1.491490000E-1,-1.862576752E0,4.160747681E0,1.101304825E1
1.590920000E-1,-2.114053802E0,3.779789886E0,1.050919601E1
1.690350000E-1,-2.530487823E0,3.705843658E0,9.261540527E0
1.789787083E-1,-2.451452179E0,3.522624664E0,7.989186401E0
1.889217084E-1,-2.145039368E0,3.188818817E0,7.181765442E0
1.988647084E-1,-1.961820374E0,3.102298737E0,7.071594543E0
2.088077083E-1,-1.902543640E0,3.100502472E0,7.998766479E0
2.187517083E-1,-1.416803741E0,2.923720093E0,9.368118896E0
2.286947084E-1,-1.386117554E-1,1.549877014E0,1.093820389E1
2.386377084E-1,-6.313870239E-1,1.105151825E0,1.190624084E1
2.485807083E-1,-2.543061676E0,2.972069550E0,1.000564316E1
2.585237084E-1,-2.345322876E0,3.617227936E0,8.513396301E0
2.684677084E-1,-1.923350372E0,3.283422089E0,9.365873566E0
2.784107084E-1,-2.068997498E0,2.675386505E0,9.635912018E0
2.883537083E-1,-1.007255402E0,7.761360168E-1,9.839039612E0
2.982967084E-1,7.756869507E-1,-9.105564880E-1,9.953401794E0
3.082407084E-1,7.858657837E-1,-4.315525818E-1,1.014066238E1
3.181837084E-1,1.041234741E0,2.296224976E-1,1.011311966E1
3.281267083E-1,8.756790161E-1,7.658074951E-1,1.001941452E1
3.380697084E-1,7.396119690E-1,1.191522217E0,9.409283295E0
3.480127084E-1,1.452579346E0,1.296454010E0,8.659193115E0
3.579567084E-1,5.662724304E-1,1.850302277E0,8.214916992E0
3.678997083E-1,-7.277865601E-1,1.850152588E0,7.814349976E0
3.778427084E-1,-9.464817810E-1,1.440903625E0,7.981552277E0
3.877857084E-1,-1.069675598E0,1.363514557E0,8.397237854E0
3.977297083E-1,-6.553372192E-1,1.776655426E0,7.943381653E0
4.076727083E-1,4.200265503E-1,1.957030334E0,7.892936554E0
4.176157084E-1,1.283730469E0,1.913620605E0,8.312663727E0
4.275587084E-1,1.532363434E0,2.170187073E0,8.218359833E0
4.375017083E-1,1.396895142E0,2.441572723E0,7.680977325E0
4.474457084E-1,1.290616150E0,2.190544739E0,7.041956177E0
4.573887084E-1,1.501826935E0,1.556313629E0,6.442602539E0
4.673317084E-1,1.446741486E0,1.086740112E0,6.582860870E0
4.772747083E-1,1.191222839E0,7.310797119E-1,7.562723236E0
4.872187084E-1,8.723858643E-1,7.479945374E-1,8.350984039E0
4.971617084E-1,3.588038635E-1,7.812254333E-1,8.861422577E0
5.071047083E-1,-4.260140991E-1,7.406597900E-1,8.878936157E0
5.170477083E-1,-8.155041504E-1,7.074288940E-1,7.909252625E0
5.269907084E-1,-3.457809448E-2,9.961784363E-1,7.485184479E0
5.369347084E-1,5.257067871E-1,6.539900208E-1,7.175029449E0
5.468777083E-1,1.635648651E0,6.954537964E-1,7.148384857E0
5.568207084E-1,2.411036224E0,6.740483093E-1,6.827003174E0
5.667637084E-1,1.982327728E0,6.125262451E-1,6.499184875E0
5.767067084E-1,1.077459412E0,6.598278809E-1,6.258186035E0
5.866507083E-1,2.077679443E-1,3.037184143E-1,5.575306091E0
5.965937084E-1,-1.598675537E-1,-5.242098999E-1,4.653972015E0
6.065367084E-1,-7.676037598E-1,-4.035607910E-1,4.271667023E0
6.164797083E-1,-1.284329224E-1,-9.547146606E-1,3.929029541E0
6.264237083E-1,1.487756195E0,-1.550775146E0,3.439248047E0
6.363667084E-1,2.840044098E0,-2.464475098E0,2.965183868E0
6.463097084E-1,3.282224579E0,-1.366059265E0,2.770289154E0
6.562527083E-1,3.157982941E0,-2.499801636E-1,3.557502136E0
6.661957084E-1,3.238515472E0,-1.273851013E-1,5.913602600E0
6.761397084E-1,3.120111694E0,-9.565109253E-2,7.054530029E0
6.860827084E-1,1.945504303E0,-3.953279114E-1,6.095324707E0
6.960257083E-1,-1.166075134E-1,-8.243357849E-1,4.857698364E0
7.059687084E-1,-6.888674927E-1,-2.036664734E0,5.104235687E0
7.159117084E-1,1.796414337E0,-4.297413483E0,5.904621277E0
7.258557084E-1,3.648662567E0,-4.204007721E0,5.981112213E0
7.357987083E-1,4.959337006E0,-3.733386383E0,4.739144897E0
7.457417084E-1,6.133794708E0,-3.840264130E0,2.295626221E0
7.556847084E-1,6.407425690E0,-3.825145569E0,3.793112183E-1
7.656287084E-1,6.783294067E0,-4.172124023E0,2.299218750E-1
7.755717083E-1,7.639064484E0,-5.415438538E0,2.277663574E0
7.855147084E-1,8.804690552E0,-6.307882690E0,4.682412872E0
7.954577084E-1,1.021775208E1,-7.016958160E0,6.425388336E0
8.054007083E-1,1.087907684E1,-7.159312134E0,6.744075623E0
