"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,5.171633720E0,-4.644893110E-1,2.032739401E0
2.000000000E-3,5.171633720E0,-4.644893110E-1,2.032739401E0
4.000000000E-3,5.171633720E0,-4.644893110E-1,2.032739401E0
6.000000000E-3,5.171633720E0,-4.644893110E-1,2.032739401E0
7.999500000E-3,-5.564294815E0,1.586446476E1,-8.691217303E-1
9.999100000E-3,-5.842030525E0,1.392031384E1,-7.063110471E-1
1.199876600E-2,-6.141314983E0,1.132013130E1,-5.195576549E-1
1.399476600E-2,-6.136526108E0,1.060663700E1,-4.668835998E-1
1.599451600E-2,-6.091034889E0,9.976943016E0,-4.333637357E-1
1.799429300E-2,-6.014418125E0,9.433443069E0,-3.974496126E-1
1.999409300E-2,-5.722316742E0,8.624177933E0,-3.304099143E-1
2.199391100E-2,-5.305713177E0,8.116591454E0,-3.088614643E-1
2.399357700E-2,-5.085439682E0,7.956175327E0,-3.519583941E-1
2.599326900E-2,-4.649681568E0,7.810124397E0,-5.075862408E-1
2.799298300E-2,-4.257020473E0,7.831672668E0,-7.063110471E-1
2.999271600E-2,-4.089421272E0,7.889135361E0,-7.996878028E-1
3.199246600E-2,-3.543526649E0,8.219545364E0,-1.089395046E0
3.399070100E-2,-3.543526649E0,8.219545364E0,-1.089395046E0
3.599047800E-2,-3.402264595E0,8.320104599E0,-1.161223292E0
3.799016200E-2,-3.067065954E0,8.530800819E0,-1.290514112E0
3.998986200E-2,-2.875524044E0,8.660092354E0,-1.336005330E0
4.198957600E-2,-2.509200096E0,8.911490440E0,-1.386285067E0
4.398930300E-2,-2.238646984E0,9.064723969E0,-1.314456820E0
4.598904200E-2,-2.109356165E0,9.100638390E0,-1.245022893E0
4.798879200E-2,-1.896265626E0,9.172467232E0,-1.079817891E0
4.998855200E-2,-1.807677507E0,9.177255630E0,-9.888355136E-1
5.198832100E-2,-1.568249941E0,8.983319283E0,-6.656084061E-1
5.398702400E-2,-1.527547359E0,8.935433388E0,-6.225114465E-1
5.598673800E-2,-1.527547359E0,8.935433388E0,-6.225114465E-1
5.798646200E-2,-1.405439258E0,8.820508003E0,-5.961744189E-1
5.998619500E-2,-1.288119793E0,8.688823700E0,-6.560313106E-1
6.198592800E-2,-1.261782765E0,8.600234985E0,-7.134938836E-1
6.398566100E-2,-1.254600048E0,8.439818382E0,-8.475732803E-1
6.598539400E-2,-1.252205729E0,8.344047546E0,-9.481328130E-1
6.798519400E-2,-1.252205729E0,8.212362289E0,-1.142069101E0
6.998492700E-2,-1.139674783E0,8.128562927E0,-1.307274103E0
7.198466000E-2,-9.816526771E-1,8.013637543E0,-1.546701550E0
7.398439300E-2,-9.337671995E-1,7.975329399E0,-1.613741279E0
7.598412600E-2,-8.763045669E-1,7.939415455E0,-1.695146561E0
7.798385900E-2,-8.068706393E-1,7.925049782E0,-1.759791970E0
7.998359200E-2,-7.278595567E-1,7.896318436E0,-1.731060743E0
8.198332500E-2,-7.494080067E-1,7.855615616E0,-1.738243461E0
8.398312500E-2,-7.637736797E-1,7.769421577E0,-1.755003452E0
8.598285800E-2,-7.853221297E-1,7.781393051E0,-1.812466025E0
8.798259100E-2,-7.972934842E-1,7.824490070E0,-1.874717116E0
8.998232400E-2,-8.044763207E-1,7.963357925E0,-1.903448462E0
9.198205700E-2,-8.140534163E-1,8.298556328E0,-1.905842781E0
9.398179000E-2,-8.140534163E-1,8.298556328E0,-1.905842781E0
9.598152300E-2,-8.379961848E-1,8.387145042E0,-1.889082789E0
9.798132300E-2,-8.715160489E-1,8.581081390E0,-1.798100352E0
9.998112300E-2,-8.786988258E-1,8.703188896E0,-1.733454943E0
1.019810230E-1,-8.332076073E-1,8.968953133E0,-1.546701550E0
1.039807560E-1,-8.164477348E-1,9.079090118E0,-1.446141958E0
1.059804890E-1,-8.499675393E-1,9.263449669E0,-1.288119793E0
1.079802220E-1,-9.481328130E-1,9.387951851E0,-1.142069101E0
1.099799550E-1,-9.912297726E-1,9.443019867E0,-1.053480864E0
1.119796880E-1,-1.065452337E0,9.577098846E0,-5.219519138E-1
1.139795210E-1,-1.065452337E0,9.577098846E0,-5.219519138E-1
1.159793210E-1,-1.094183564E0,9.579493523E0,-3.591412306E-1
1.179790870E-1,-1.163617611E0,9.589070320E0,-5.506832153E-2
1.199788530E-1,-1.187560320E0,9.586676598E0,7.661679387E-2
1.219786190E-1,-1.189954638E0,9.565128326E0,3.064671755E-1
1.239783850E-1,-1.204320192E0,9.486116409E0,4.836435020E-1
1.259781510E-1,-1.192348838E0,9.433443069E0,5.506832004E-1
1.279779170E-1,-1.151646137E0,9.361614227E0,6.033572555E-1
1.299777500E-1,-1.098972082E0,9.292180061E0,5.746259689E-1
1.319775500E-1,-9.768640995E-1,9.162889481E0,5.195576549E-1
1.339773500E-1,-9.170072675E-1,9.148524284E0,4.956148863E-1
1.359771500E-1,-8.667274714E-1,9.148524284E0,4.692778587E-1
1.379769500E-1,-8.116591573E-1,9.119792938E0,4.261809289E-1
1.399767500E-1,-6.943396926E-1,9.129369736E0,3.184385598E-1
1.419767160E-1,-6.105400920E-1,9.143735886E0,2.466102988E-1
1.439765160E-1,-4.213923812E-1,9.184437752E0,1.053480953E-1
1.459763820E-1,-1.723877788E-1,9.237112045E0,-9.577099234E-3
1.479762150E-1,-5.027977005E-2,9.251478195E0,-2.394274808E-2
1.499760480E-1,1.891477108E-1,9.251478195E0,-6.225114316E-2
1.519758810E-1,5.985686779E-1,9.304151535E0,-3.351984918E-2
1.539757140E-1,5.985686779E-1,9.325700760E0,-3.351984918E-2
1.559755470E-1,6.703969240E-1,9.335277557E0,-1.197137404E-2
1.579753800E-1,7.398309112E-1,9.337671280E0,1.675992459E-2
1.599752130E-1,8.475732803E-1,9.299363136E0,7.661679387E-2
1.619749460E-1,9.241901040E-1,9.268238068E0,1.340793967E-1
1.639748460E-1,9.553156495E-1,9.241900444E0,1.628106833E-1
1.659747460E-1,1.019961119E0,9.155706406E0,2.346389294E-1
1.679746460E-1,1.067846537E0,9.057541847E0,2.992843390E-1
1.699745460E-1,1.067846537E0,9.007262230E0,3.280156553E-1
1.719744460E-1,9.624984860E-1,8.810931206E0,4.501236677E-1
1.739743460E-1,9.624984860E-1,8.810931206E0,4.501236677E-1
1.759742460E-1,9.194015265E-1,8.748680115E0,4.597007632E-1
1.779741790E-1,8.356019258E-1,8.652909279E0,4.549122155E-1
1.799740450E-1,7.948992252E-1,8.593051910E0,4.501236677E-1
1.819739110E-1,7.015225291E-1,8.480521202E0,4.213923812E-1
1.839737770E-1,5.722316504E-1,8.353624344E0,3.687183261E-1
1.859736430E-1,5.147690773E-1,8.310527802E0,3.328042030E-1
1.879735090E-1,3.711125851E-1,8.231516838E0,2.777358890E-1
1.899733750E-1,2.298503816E-1,8.176448822E0,2.202732861E-1
1.919732750E-1,-9.577099234E-3,7.996877670E0,1.723877788E-1
1.939731750E-1,-9.577099234E-3,7.996877670E0,1.723877788E-1
