"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.199770000E-1,4.754400849E-1,3.955682516E-1,5.202060938E-1
2.219770000E-1,4.839921892E-1,4.212245643E-1,5.165409446E-1
2.239770000E-1,5.041507483E-1,4.700937867E-1,5.128757358E-1
2.259763330E-1,5.261418819E-1,5.122434497E-1,5.140974522E-1
2.279758330E-1,5.377483368E-1,5.342346430E-1,5.116540194E-1
2.299754330E-1,5.579069257E-1,5.678322315E-1,5.067670941E-1
2.319750990E-1,5.841740966E-1,6.002080441E-1,5.037127733E-1
2.339710990E-1,6.141065359E-1,6.283078790E-1,4.994367063E-1
2.359704740E-1,6.269347072E-1,6.399143338E-1,4.994367063E-1
2.379702510E-1,6.415954828E-1,6.515207291E-1,4.994367063E-1
2.399700510E-1,6.709169745E-1,6.710684896E-1,4.933280647E-1
2.419696870E-1,6.990168095E-1,6.875618100E-1,4.859976768E-1
2.439693530E-1,7.075688839E-1,6.936704516E-1,4.866085351E-1
2.459690450E-1,7.368903756E-1,7.028334141E-1,4.792781472E-1
2.479687590E-1,7.613250017E-1,7.101638317E-1,4.743912220E-1
2.499684920E-1,7.772074938E-1,7.113855481E-1,4.707260430E-1
2.519682420E-1,8.034747243E-1,7.162724733E-1,4.664499760E-1
2.539664770E-1,8.291310668E-1,7.150507569E-1,4.621739089E-1
2.559662540E-1,8.389049172E-1,7.113855481E-1,4.578978717E-1
2.579659380E-1,8.596743345E-1,7.034443617E-1,4.536218345E-1
2.599656380E-1,8.718916178E-1,6.985573769E-1,4.530109465E-1
2.619653520E-1,8.944936395E-1,6.924487352E-1,4.499566257E-1
2.639650790E-1,9.134304523E-1,6.838966012E-1,4.475131631E-1
2.659648180E-1,9.170956612E-1,6.796205640E-1,4.444588423E-1
2.679645680E-1,9.341998696E-1,6.674032807E-1,4.450697005E-1
2.699643280E-1,9.458063245E-1,6.551859975E-1,4.456805587E-1
2.719640970E-1,9.488606453E-1,6.472446918E-1,4.487348795E-1
2.739628370E-1,9.574127793E-1,6.338056922E-1,4.524000883E-1
2.759628010E-1,9.586344957E-1,6.258644462E-1,4.536218345E-1
2.779625250E-1,9.586344957E-1,6.063167453E-1,4.597304761E-1
2.799622580E-1,9.598562121E-1,5.837147236E-1,4.737803638E-1
2.819619910E-1,9.610779285E-1,5.714974403E-1,4.804998636E-1
2.839617240E-1,9.592453837E-1,5.464519858E-1,4.945497811E-1
2.859615240E-1,9.555801153E-1,5.165195465E-1,5.147083402E-1
2.879612570E-1,9.543584585E-1,5.018587708E-1,5.275365114E-1
2.899609900E-1,9.531367421E-1,4.658177495E-1,5.489168167E-1
2.919607230E-1,9.470281005E-1,4.291658401E-1,5.751840472E-1
2.939604560E-1,9.415302873E-1,3.870161176E-1,6.002295017E-1
2.959602890E-1,9.384759665E-1,3.674684465E-1,6.118359566E-1
2.979600220E-1,9.378650784E-1,3.473098874E-1,6.234422922E-1
2.999597550E-1,9.323673248E-1,3.094362319E-1,6.478769779E-1
3.019595550E-1,9.219825864E-1,2.721734643E-1,6.723116040E-1
