,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
18781,97.01027477,-0.005497787148,-0.31031954289999997,0.006108652335
18782,97.01527977,-0.004276056774,-0.3090978265,0.003665191587
18783,97.02028477,0.0,-0.3109304011,0.0
18784,97.02529177,-0.006108652335,-0.3121521473,-0.007941247895
18785,97.03029677,-0.007941247895,-0.3029891551,-0.009162978269
18786,97.03530177,-0.012828170320000002,-0.2974913716,-0.007330383174
18787,97.04030677,-0.023212879900000004,-0.29138273,-0.004886921961
18788,97.04531077,-0.03359758854,-0.3042109013,-0.0018325957939999999
18789,97.05031577,-0.03726277873,-0.3225368559,0.00122173049
18790,97.05532077,-0.04092797264,-0.3518583775,0.005497787148
18791,97.06130277,-0.03787364438,-0.3860668242,-0.0006108652451
18792,97.06630677,-0.03604105115,-0.40561452509999996,0.0018325957939999999
18793,97.07131177,-0.03237585723,-0.4269948006,-0.0018325957939999999
18794,97.07631677,-0.030543262139999996,-0.44532075520000003,0.0
18795,97.08132177,-0.025045474989999997,-0.47525316479999996,-0.0018325957939999999
18796,97.08730377,-0.012828170320000002,-0.4935791194,-0.010384709570000001
18797,97.09230777,0.0,-0.48258355259999997,-0.0262672063
18798,97.09731277,0.015271631069999998,-0.44532075520000003,-0.030543262139999996
18799,97.10231777,0.034208454189999994,-0.397673279,-0.03665191308
18800,97.10732277,0.05375614017000001,-0.34452798960000003,-0.04092797264
18801,97.11220577,0.07452555746,-0.290771842,-0.04031710699
18802,97.11727177,0.08185594529,-0.2590068579,-0.042760565880000004
18803,97.12227677,0.08979719132000001,-0.23273965719999998,-0.03298672289
18804,97.12728077,0.09040805697000001,-0.2144137025,-0.026878070089999997
18805,97.13228577,0.08429940045,-0.18997909129999999,-0.0262672063
18806,97.13729077,0.0720821023,-0.1826487035,-0.0171042271
18807,97.14229577,0.04031710699,-0.1881465018,-0.006719517522
18808,97.14730077,0.01649336144,-0.1936442852,-0.0018325957939999999
18809,97.15230577,-0.01893682219,-0.19975294170000002,0.009162978269
18810,97.15731077,-0.06047565863,-0.20097467300000002,0.020158553500000002
18811,97.16231577,-0.1014036313,-0.19608774780000002,0.027488935739999994
18812,97.16731977,-0.1466076523,-0.18631389739999998,0.03665191308
18813,97.17330177,-0.18936823309999998,-0.1594358236,0.04337143153
18814,97.17830677,-0.2217440903,-0.1362229437,0.04886921868
18815,97.18331177,-0.25167647,-0.1050688252,0.051312681289999995
18816,97.18831577,-0.2657263875,-0.09529497474,0.05192354694
18817,97.19332077,-0.2675589919,-0.09651670605,0.056199602779999996
18818,97.19826477,-0.2510656118,-0.1032362282,0.06475171447000001
18819,97.20326977,-0.2272418737,-0.11301007119999999,0.06841690837999999
18820,97.20931177,-0.18570303920000003,-0.12461651119999999,0.07147123665
18821,97.21431677,-0.1466076523,-0.1191187203,0.07757988572
18822,97.21932177,-0.11789698900000001,-0.1093448773,0.07452555746
18823,97.22426577,-0.07330382615,-0.08979719132000001,0.07330382615
18824,97.22920977,-0.04825835302,-0.06352998316000001,0.06291911751
18825,97.23427577,-0.030543262139999996,-0.034208454189999994,0.05803219973999999
18826,97.23928077,-0.010384709570000001,0.00244346098,0.056199602779999996
18827,97.24428577,0.00244346098,0.021991148590000002,0.04886921868
18828,97.24928977,0.0109955743,0.039095375689999996,0.04642575978999999
18829,97.25429477,0.003665191587,0.03298672289,0.042149700219999996
18830,97.25929977,-0.008552113548,0.021991148590000002,0.039095375689999996
18831,97.26528177,-0.03237585723,0.009162978269,0.03787364438
18832,97.27028577,-0.05070181563,0.005497787148,0.04092797264
18833,97.27529077,-0.06780604272999999,0.0018325957939999999,0.03604105115
18834,97.28029577,-0.08246681094,0.004276056774,0.03604105115
18835,97.28530077,-0.07513642311,0.006108652335,0.03604105115
18836,97.29030577,-0.07513642311,0.017715092749999998,0.03604105115
18837,97.29531077,-0.055588737129999996,0.035430185499999996,0.04031710699
18838,97.30129177,-0.04886921868,0.08124507964,0.04764748737
18839,97.30629677,-0.04459316283,0.13500121240000001,0.05070181563
18840,97.31130177,-0.0415388383,0.1869247705,0.05497787147999999
18841,97.31630677,-0.04764748737,0.240070045,0.06536258012
18842,97.32131177,-0.05864306539,0.29138273,0.07086037098999999
18843,97.32631677,-0.0726929605,0.3439171314,0.08063421398
18844,97.33132077,-0.08307767659,0.3872885704,0.08552113175
18845,97.33626477,-0.0971275717,0.4355469346,0.08918632567
18846,97.34126977,-0.1014036313,0.48869219420000004,0.08552113175
18847,97.34627477,-0.1032362282,0.5137376785,0.08857546002
18848,97.35231677,-0.08857546002,0.5296201706,0.08979719132000001
18849,97.35732177,-0.06963863968999999,0.5180137157,0.10262536259999999
18850,97.36226577,-0.04581489414,0.48991394039999997,0.09896016866
18851,97.36727077,-0.01221730467,0.45326200130000005,0.10812314599999999
18852,97.37227577,0.008552113548,0.381790787,0.10262536259999999
18853,97.37728077,0.030543262139999996,0.2675589919,0.07819075137
18854,97.38228577,0.04825835302,0.18997909129999999,0.06230825557999999
18855,97.38729077,0.052534412589999996,0.12767083939999999,0.04337143153
18856,97.39229477,0.05803219973999999,0.08613199741000001,0.03787364438
18857,97.39729977,0.04642575978999999,0.06414084882,0.03848451003
18858,97.40230477,0.03298672289,0.053145274519999994,0.04948008433
18859,97.40730977,0.009162978269,0.04886921868,0.06108652427999999
18860,97.41329077,-0.02382374369,0.05864306539,0.08307767659
18861,97.41829577,-0.06475171447000001,0.07635815442,0.106290549
18862,97.42330077,-0.08735372871,0.09957103431,0.1209513173
18863,97.42830577,-0.1056796908,0.11545353380000001,0.1343903542
18864,97.43331077,-0.1172861308,0.1282816976,0.14110986890000002
18865,97.43831577,-0.12461651119999999,0.1380555481,0.1490511149
18866,97.44332077,-0.1166752651,0.1490511149,0.1539380401
18867,97.44826477,-0.1014036313,0.1539380401,0.1576032341
18868,97.45326877,-0.07452555746,0.1563815027,0.1582140923
18869,97.45827377,-0.04581489414,0.1557706445,0.1527163088
18870,97.46327877,-0.017715092749999998,0.1521054506,0.1404990107
18871,97.46828377,-0.006108652335,0.1539380401,0.130114302
18872,97.47328877,0.0018325957939999999,0.1508837193,0.1209513173
18873,97.47823277,-0.015882495790000003,0.137444675,0.1087340117
18874,97.48329877,-0.027488935739999994,0.1282816976,0.09651670605
18875,97.48830277,-0.04459316283,0.1209513173,0.09040805697000001
18876,97.49330777,-0.06841690837999999,0.1233947799,0.09162978828
18877,97.49831277,-0.08491026609999999,0.12400564550000001,0.09896016866
18878,97.50331777,-0.1032362282,0.1093448773,0.1075122803
18879,97.50832277,-0.11789698900000001,0.08613199741000001,0.1215621829
18880,97.51430377,-0.1307251602,0.04520402848999999,0.13316862289999998
18881,97.51930877,-0.1380555481,0.034819319839999995,0.1423316002
18882,97.52431377,-0.1447750628,0.04825835302,0.1435533315
18883,97.52931877,-0.1600466967,0.08491026609999999,0.1404990107
18884,97.53432377,-0.16920967399999998,0.1398881376,0.12705996630000002
18885,97.54030477,-0.1740965992,0.2138028294,0.1069014147
18886,97.54628677,-0.19120082260000001,0.3042109013,0.08979719132000001
18887,97.55123077,-0.2015855312,0.37873646619999995,0.07391469181
18888,97.55629577,-0.2156354338,0.4630358517,0.0720821023
18889,97.56130077,-0.2302961946,0.5418374538,0.06414084882
18890,97.56630577,-0.2510656118,0.6096435189,0.06475171447000001
18891,97.57131077,-0.27488934989999997,0.6939429045000001,0.06475171447000001
18892,97.57625477,-0.3017674387,0.7690793276000001,0.06414084882
18893,97.58229677,-0.3225368559,0.8564330935,0.054367005829999995
18894,97.58730177,-0.342084527,0.9181304574,0.042149700219999996
18895,97.59230677,-0.3536909819,0.9761626720000001,0.026878070089999997
18896,97.59731177,-0.3543018401,1.0152580740000001,0.01221730467
