"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.360212402E0,4.978347473E0,7.471413116E0
9.964999976E-3,-3.672313385E0,5.136568451E0,7.199129333E0
1.992999995E-2,-3.104095001E0,5.090164948E0,7.008126526E0
2.989499999E-2,-2.822979584E0,4.778812408E0,6.616391144E0
3.986099997E-2,-3.592978363E0,4.719236298E0,6.437363434E0
4.982600000E-2,-3.765868835E0,4.523892517E0,6.354286194E0
5.979099998E-2,-3.747008057E0,4.409829712E0,6.378535767E0
6.975599995E-2,-3.769760742E0,4.077670441E0,6.523434448E0
7.972099999E-2,-3.839515686E0,3.543281708E0,6.449937286E0
8.968699997E-2,-3.761527863E0,3.190764771E0,6.303691406E0
9.965200000E-2,-4.126319275E0,1.925595703E0,5.852080536E0
1.096170000E-1,-4.601580963E0,1.503772888E0,5.133424988E0
1.195820000E-1,-4.735252991E0,1.812131653E0,5.174888763E0
1.295470000E-1,-4.515659637E0,1.869761810E0,5.584586792E0
1.395130000E-1,-4.108057251E0,2.076481934E0,5.794001312E0
1.494780000E-1,-3.600013733E0,2.408042450E0,5.842799835E0
1.594430000E-1,-2.926414490E0,2.507585449E0,5.753136292E0
1.694080000E-1,-2.027982788E0,2.120939484E0,5.649551697E0
1.793730000E-1,-9.114546204E-1,1.599723358E0,5.848488007E0
1.893390000E-1,-1.914518738E-1,1.370100861E0,6.147117004E0
1.993040000E-1,-1.857637024E-1,1.413809967E0,6.211483154E0
2.092690000E-1,-1.040635986E0,1.761536865E0,5.831573181E0
2.192340000E-1,-2.109263763E0,2.291884003E0,5.324278107E0
2.291990000E-1,-2.498903503E0,2.816243591E0,4.964725800E0
2.391650000E-1,-2.280507660E0,3.251837769E0,4.761747894E0
2.491300000E-1,-1.861229553E0,3.533851318E0,4.502636719E0
2.590950000E-1,-9.369017029E-1,3.595373383E0,4.380341034E0
2.690600000E-1,-1.657353516E0,1.635349274E0,4.632117462E0
2.790250000E-1,-2.950065308E0,-8.265811157E-1,5.038672028E0
2.889910000E-1,-2.034269714E0,-1.005459137E0,5.763165436E0
2.989560000E-1,-2.381248169E0,-1.517544250E0,6.052813110E0
3.089210000E-1,-2.485581207E0,-1.761237488E0,5.152435455E0
3.188860000E-1,-2.882106628E0,-2.239193573E0,4.319118347E0
3.288510000E-1,-3.649860077E0,-2.520308990E0,4.150718536E0
3.388170000E-1,-4.480183411E0,-2.699486389E0,4.229305115E0
