"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.119790000E-1,6.067761183E-1,4.145050645E-1,6.266805530E-2
2.139510000E-1,6.141065359E-1,4.774241745E-1,6.816583872E-2
2.159470000E-1,6.232694983E-1,5.281260014E-1,7.610709220E-2
2.179463330E-1,6.299890280E-1,5.458410382E-1,8.221574128E-2
2.199458330E-1,6.385411024E-1,5.794386864E-1,9.382218122E-2
2.219454330E-1,6.501474977E-1,5.953211784E-1,1.023743004E-1
2.239450990E-1,6.629757285E-1,6.179231405E-1,1.182567924E-1
2.259448130E-1,6.654191613E-1,6.246427298E-1,1.261980385E-1
2.279445630E-1,6.855777502E-1,6.423577666E-1,1.445240080E-1
2.299441180E-1,6.990168095E-1,6.576293707E-1,1.610173583E-1
2.319437180E-1,7.045145035E-1,6.625163555E-1,1.677368730E-1
2.339409900E-1,7.142884135E-1,6.716793180E-1,1.842302382E-1
2.359406560E-1,7.228404880E-1,6.796205640E-1,2.007236034E-1
2.379403480E-1,7.307817340E-1,6.838966012E-1,2.086648345E-1
2.399400620E-1,7.332252264E-1,6.832857728E-1,2.288233936E-1
2.419397950E-1,7.350577712E-1,6.832857728E-1,2.489819527E-1
2.439395450E-1,7.368903756E-1,6.869509220E-1,2.575340569E-1
2.459391920E-1,7.362795472E-1,6.900053024E-1,2.752491534E-1
2.479388580E-1,7.405555844E-1,6.948922276E-1,2.844121456E-1
2.499385420E-1,7.387230396E-1,7.003900409E-1,3.027381003E-1
2.519382420E-1,7.387230396E-1,7.058877349E-1,3.222858012E-1
2.539366700E-1,7.375012636E-1,7.119964361E-1,3.412225842E-1
2.559366700E-1,7.381120920E-1,7.126073241E-1,3.503855765E-1
2.579364520E-1,7.393338680E-1,7.181050777E-1,3.717658818E-1
2.599361180E-1,7.375012636E-1,7.223811746E-1,3.833723068E-1
2.619357980E-1,7.362795472E-1,7.248246074E-1,4.035308659E-1
2.639354900E-1,7.375012636E-1,7.236028314E-1,4.169698954E-1
2.659351930E-1,7.375012636E-1,7.242137194E-1,4.414045215E-1
2.679349070E-1,7.381120920E-1,7.242137194E-1,4.646174014E-1
2.699346310E-1,7.375012636E-1,7.211593986E-1,4.780564308E-1
2.719343640E-1,7.375012636E-1,7.126073241E-1,5.018801689E-1
2.739341640E-1,7.417773604E-1,7.040551901E-1,5.244821906E-1
2.759340970E-1,7.460533977E-1,6.991682649E-1,5.348668694E-1
2.779338300E-1,7.546055317E-1,6.863400936E-1,5.544145703E-1
2.799335630E-1,7.582706809E-1,6.814531684E-1,5.623558164E-1
2.819332960E-1,7.759857774E-1,6.655706763E-1,5.764057040E-1
2.839330290E-1,7.875922322E-1,6.472446918E-1,5.935099721E-1
2.859327620E-1,7.967551947E-1,6.362491250E-1,5.977860093E-1
2.879324950E-1,8.138594627E-1,6.154797077E-1,6.100032926E-1
2.899322950E-1,8.346288204E-1,5.940994024E-1,6.173336506E-1
2.919320280E-1,8.444027305E-1,5.831038952E-1,6.234422922E-1
2.939317280E-1,8.657829762E-1,5.592800975E-1,6.277183890E-1
2.959314610E-1,8.847197890E-1,5.348455310E-1,6.307727098E-1
2.979311940E-1,8.963262439E-1,5.238499045E-1,6.332162023E-1
2.999309270E-1,9.122087359E-1,5.000261664E-1,6.326053739E-1
3.019306600E-1,9.183173776E-1,4.853654206E-1,6.326053739E-1
3.039303930E-1,9.323673248E-1,4.627633989E-1,6.307727098E-1
3.059301930E-1,9.439737797E-1,4.413831234E-1,6.222206354E-1
3.079299260E-1,9.445846081E-1,4.279440939E-1,6.191663146E-1
3.099296590E-1,9.494714737E-1,4.114507139E-1,6.081706882E-1
3.119293920E-1,9.445846081E-1,3.900704384E-1,5.941208005E-1
3.139291580E-1,9.451954365E-1,3.864052296E-1,5.831252337E-1
3.159286910E-1,9.317564368E-1,3.741879463E-1,5.629667044E-1
3.179283910E-1,9.280912280E-1,3.717444837E-1,5.525819659E-1
3.199278570E-1,9.152630568E-1,3.680792749E-1,5.299800038E-1
3.219276570E-1,8.963262439E-1,3.711336255E-1,5.049344897E-1
3.239273900E-1,8.859415054E-1,3.741879463E-1,4.933280647E-1
3.259271230E-1,8.645612001E-1,3.802965879E-1,4.658391178E-1
3.279268560E-1,8.352397084E-1,3.882378638E-1,4.426262379E-1
3.299265890E-1,8.199681044E-1,3.919030428E-1,4.316306710E-1
3.319263220E-1,7.827053070E-1,3.986225724E-1,4.139155447E-1
3.339260220E-1,7.423881888E-1,3.967899680E-1,4.016982615E-1
3.359258220E-1,7.210079432E-1,3.986225724E-1,3.986439407E-1
3.379255550E-1,6.709169745E-1,3.894595802E-1,3.955895901E-1
3.399252880E-1,6.458714604E-1,3.839617968E-1,3.986439407E-1
3.419250210E-1,5.829523802E-1,3.625815213E-1,4.041417241E-1
3.439247540E-1,5.218658447E-1,3.369251788E-1,4.108612239E-1
3.459244870E-1,4.870465398E-1,3.185992241E-1,4.145264328E-1
3.479242200E-1,4.210730791E-1,2.770603597E-1,4.249111414E-1
3.499239530E-1,3.489909768E-1,2.300237566E-1,4.322415292E-1
3.519237530E-1,3.172259927E-1,2.062000185E-1,4.334632456E-1
3.539235190E-1,2.475873530E-1,1.597742438E-1,4.352958798E-1
3.559232520E-1,2.152114809E-1,1.383939683E-1,4.328523874E-1
3.579229850E-1,1.547358185E-1,9.685512632E-2,4.255219996E-1
3.599227180E-1,1.028122827E-1,6.509013474E-2,4.078069031E-1
3.619224510E-1,8.082113415E-2,5.042937025E-2,4.010874033E-1
3.639221840E-1,4.355835542E-2,3.210341185E-2,3.742093146E-1
3.659219170E-1,1.973461360E-2,2.355129831E-2,3.430552185E-1
3.679217170E-1,1.057163440E-2,2.232956886E-2,3.277835548E-1
3.699214500E-1,6.295577157E-3,3.088168055E-2,2.886882126E-1
3.719211830E-1,5.073846783E-3,3.515773639E-2,2.636427283E-1
3.739208830E-1,2.401066944E-2,6.509013474E-2,1.866737008E-1
3.759206160E-1,3.867143765E-2,7.669657469E-2,1.591847688E-1
3.779203490E-1,5.149960890E-2,9.013561159E-2,1.323066801E-1
3.799204150E-1,8.265373111E-2,1.176245511E-1,7.732881606E-2
3.819201480E-1,1.174730510E-1,1.451134831E-1,1.868575625E-2
3.839199480E-1,1.388533264E-1,1.646611691E-1,-9.414044209E-3
3.859196810E-1,1.755052507E-1,1.994804889E-1,-6.255932152E-2
3.879194140E-1,1.895551383E-1,2.159738392E-1,-9.126999229E-2
3.899191470E-1,2.182658166E-1,2.611778975E-1,-1.401392072E-1
3.919188800E-1,2.396461070E-1,3.057710528E-1,-1.828997731E-1
3.939186460E-1,2.561394572E-1,3.564728796E-1,-2.164973617E-1
3.959183790E-1,2.555285990E-1,3.796857297E-1,-2.293255329E-1
3.979181790E-1,2.488090843E-1,4.309984148E-1,-2.445971668E-1
3.999179790E-1,2.414786965E-1,4.511569738E-1,-2.531492710E-1
4.019177120E-1,2.084919810E-1,4.926958084E-1,-2.562036216E-1
4.039174450E-1,1.577901542E-1,5.214064717E-1,-2.513166666E-1
4.059171780E-1,1.309120953E-1,5.324020386E-1,-2.482623607E-1
4.079169110E-1,5.027787387E-2,5.421758890E-1,-2.360450476E-1
4.099166440E-1,9.349903092E-3,5.458410382E-1,-2.281038016E-1
4.119163770E-1,-9.022112936E-2,5.403433442E-1,-2.030583322E-1
4.139161430E-1,-2.068963945E-1,5.226281881E-1,-1.828997731E-1
4.159159430E-1,-2.704263926E-1,5.098000765E-1,-1.731259376E-1
4.179156760E-1,-4.011515379E-1,4.829219580E-1,-1.572434455E-1
4.199154090E-1,-5.355418921E-1,4.529895484E-1,-1.493021846E-1
4.219151420E-1,-6.033479571E-1,4.395505488E-1,-1.480804533E-1
4.239148750E-1,-7.322404981E-1,4.145050645E-1,-1.578542888E-1
4.259146080E-1,-7.945487499E-1,4.028986096E-1,-1.670172662E-1
4.279139080E-1,-9.093914032E-1,3.882378638E-1,-1.957279444E-1
4.299137080E-1,-1.008351564E0,3.857944012E-1,-2.317689955E-1
4.319134410E-1,-1.051112175E0,3.864052296E-1,-2.537601590E-1
