"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.750567700E-2,7.563154399E-2,6.495258212E-1,7.536523789E-2
6.001317700E-2,6.497921795E-2,6.932004094E-1,9.453943372E-2
6.252067700E-2,5.006595328E-2,8.091776371E-1,1.382139921E-1
6.502817700E-2,1.917419396E-2,9.615059495E-1,2.063889056E-1
6.753567700E-2,-1.171756350E-2,1.111703873E0,2.958684862E-1
7.004317700E-2,-3.728315607E-2,1.236336112E0,3.896089792E-1
7.255067700E-2,-7.456631213E-2,1.352446437E0,4.801537991E-1
7.481463600E-2,-1.234338731E-1,1.478010774E0,5.525896549E-1
7.732213600E-2,-1.777607650E-1,1.597316861E0,6.090469956E-1
7.982963600E-2,-2.363485843E-1,1.697448850E0,6.452649236E-1
8.233713600E-2,-3.045234978E-1,1.778406501E0,6.687000394E-1
8.484463600E-2,-3.769593239E-1,1.830603004E0,6.770887375E-1
8.735218800E-2,-4.355471432E-1,1.870016575E0,6.665695906E-1
8.985968800E-2,-4.781564772E-1,1.910495400E0,6.335473657E-1
9.236718800E-2,-5.228962898E-1,1.973344207E0,5.898727775E-1
9.487468800E-2,-5.548532605E-1,2.053103447E0,5.568505526E-1
9.738218800E-2,-5.868102312E-1,2.109560966E0,5.057193637E-1
9.988968800E-2,-6.272891164E-1,2.152170181E0,4.407401681E-1
1.023971880E-1,-6.848116517E-1,2.209692717E0,3.885437548E-1
1.046584380E-1,-7.549839020E-1,2.278932810E0,3.480648994E-1
1.071659380E-1,-8.561810255E-1,2.382260561E0,3.224993050E-1
1.096734380E-1,-1.012770295E0,2.586785316E0,3.171731234E-1
1.121809380E-1,-1.329011321E0,3.184247732E0,3.555215299E-1
1.146884380E-1,-2.027671099E0,4.666652679E0,4.077179432E-1
1.171959900E-1,-2.237521887E0,5.246006489E0,1.946713328E-1
1.197034900E-1,-1.866953969E0,4.589955807E0,-1.311568171E-1
1.222109900E-1,-1.634733200E0,4.022319794E0,-3.463338912E-1
1.247184900E-1,-1.539927483E0,3.488771200E0,-3.644428551E-1
1.272259900E-1,-1.449382663E0,2.846569061E0,-2.941374779E-1
1.297334900E-1,-1.309970260E0,2.268280506E0,-2.078536004E-1
1.322409900E-1,-1.151250601E0,1.814624429E0,-9.067796171E-2
1.345022400E-1,-9.765523672E-1,1.440727711E0,7.323476952E-3
1.370097400E-1,-7.869408727E-1,1.145791292E0,6.790860742E-2
1.395172400E-1,-6.177020073E-1,8.837439418E-1,8.601756394E-2
1.420247400E-1,-4.696346223E-1,6.101121902E-1,7.110430300E-2
1.445322400E-1,-3.311543167E-1,3.715000153E-1,3.062544856E-3
1.470397920E-1,-2.118482143E-1,2.074541301E-1,-9.706936032E-2
1.495472920E-1,-1.223686412E-1,1.095858440E-1,-2.280930281E-1
1.520547920E-1,-6.391397864E-2,9.320789250E-4,-3.623123765E-1
1.545622920E-1,-2.343512699E-2,-1.386134475E-1,-4.720313847E-1
1.570697920E-1,1.384802908E-2,-2.824199200E-1,-5.581821203E-1
1.595772920E-1,5.219641700E-2,-4.272916019E-1,-6.189003587E-1
1.620847920E-1,9.587097168E-2,-5.571168661E-1,-6.657706499E-1
1.643461460E-1,1.512630880E-1,-6.593792439E-1,-6.945319176E-1
1.668536460E-1,2.141118348E-1,-7.477935553E-1,-7.073147297E-1
1.693611460E-1,2.822867632E-1,-8.159685135E-1,-7.041190267E-1
1.718686460E-1,3.632444739E-1,-8.607082963E-1,-6.945319176E-1
1.743761460E-1,4.516588151E-1,-8.979914188E-1,-6.764229536E-1
1.768836980E-1,5.442008972E-1,-9.086437821E-1,-6.561835408E-1
1.793911980E-1,6.453980803E-1,-9.107742310E-1,-6.412702799E-1
1.818986980E-1,7.508561015E-1,-9.054480791E-1,-6.306179762E-1
1.844061980E-1,8.520532846E-1,-8.990566730E-1,-6.327484250E-1
1.869136980E-1,9.479242563E-1,-8.873391151E-1,-6.465964317E-1
1.894211980E-1,1.036338568E0,-8.862738609E-1,-6.721620560E-1
1.919286980E-1,1.109839678E0,-9.065132737E-1,-7.094451785E-1
1.941900000E-1,1.170424819E0,-9.469921589E-1,-7.509892583E-1
1.966975000E-1,1.217295051E0,-9.810796380E-1,-7.935985923E-1
1.992050000E-1,1.265230536E0,-9.736229777E-1,-8.244903684E-1
