"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.041077614E0,1.013779163E1,1.016949654E0
1.007088600E-2,-2.793022156E0,1.116790104E1,1.208375469E-1
1.257791700E-2,-2.946162939E0,1.161356449E1,2.171486616E-1
1.508494800E-2,-3.041875839E0,1.193480110E1,2.027917206E-1
1.759198000E-2,-3.138186932E0,1.224108219E1,2.506481707E-1
2.009901100E-2,-3.238685369E0,1.256231880E1,4.181457460E-1
2.260604200E-2,-3.200400352E0,1.283510113E1,5.186443329E-1
2.511307300E-2,-3.171686411E0,1.300319672E1,6.963114142E-1
2.762010500E-2,-3.152543783E0,1.318505096E1,8.638089895E-1
3.012713600E-2,-3.147758245E0,1.331426334E1,1.064806104E0
3.250916700E-2,-3.104687452E0,1.333819199E1,1.179661512E0
3.501619800E-2,-3.104687452E0,1.331426334E1,1.376471281E0
3.752323000E-2,-3.065804005E0,1.325205040E1,1.577468276E0
4.003026100E-2,-3.046661377E0,1.314198017E1,1.807777524E0
4.253729200E-2,-2.974876642E0,1.295952702E1,2.070987940E0
4.504432300E-2,-2.826521635E0,1.265324593E1,2.238485575E0
4.755135500E-2,-2.544168711E0,1.228415298E1,2.306082726E0
5.005838600E-2,-2.289931297E0,1.190070343E1,2.349153519E0
5.256541700E-2,-2.021935225E0,1.157527924E1,2.406581402E0
5.507244800E-2,-1.710269928E0,1.126361465E1,2.382653236E0
5.757948000E-2,-1.427318692E0,1.085683441E1,2.252842426E0
6.008651100E-2,-1.192822099E0,1.046381378E1,2.094916344E0
6.235932300E-2,-1.063609719E0,1.015214825E1,1.913061738E0
6.486635500E-2,-9.966106415E-1,9.999007225E0,1.779063582E0
6.737338600E-2,-9.146564603E-1,9.879366875E0,1.735394597E0
6.988041700E-2,-7.902296782E-1,9.754341125E0,1.744965911E0
7.238744800E-2,-6.179464459E-1,9.572486877E0,1.682752490E0
7.489448000E-2,-4.887340367E-1,9.366703987E0,1.572682738E0
7.740151100E-2,-4.265206456E-1,9.184251785E0,1.462612867E0
7.990854200E-2,-4.265206456E-1,9.098110199E0,1.424327731E0
8.241557300E-2,-3.876372576E-1,9.074181557E0,1.352542996E0
8.492260500E-2,-3.062812984E-1,9.078967094E0,1.352542996E0
8.742963600E-2,-2.440679073E-1,9.074181557E0,1.333400369E0
8.993661500E-2,-1.818545163E-1,9.102895737E0,1.347757339E0
9.220307300E-2,-1.674975902E-1,9.208179474E0,1.256830096E0
9.471010500E-2,-4.785645381E-2,9.217751503E0,1.016949654E0
9.721713600E-2,9.092725813E-2,9.266205788E0,6.047859192E-1
9.972416700E-2,2.446661144E-1,9.280562401E0,1.447657645E-1
