,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
20583,105.01003440000001,0.004276056774,-0.0006108652451,-0.02076941915
20584,105.0160774,-0.0018325957939999999,-0.015271631069999998,-0.04092797264
20585,105.02102140000001,-0.015882495790000003,-0.01893682219,-0.05925392732000001
20586,105.0270634,-0.04092797264,-0.02382374369,-0.06841690837999999
20587,105.03206840000001,-0.06475171447000001,-0.02382374369,-0.06414084882
20588,105.03707340000001,-0.09957103431,-0.015271631069999998,-0.052534412589999996
20589,105.0420784,-0.1166752651,-0.00244346098,-0.035430185499999996
20590,105.04702140000002,-0.1466076523,0.008552113548,-0.020158553500000002
20591,105.0520264,-0.17226399480000001,0.02443460934,-0.005497787148
20592,105.05697340000002,-0.1838704348,0.03726277873,0.005497787148
20593,105.0620394,-0.1832595766,0.06108652427999999,0.0171042271
20594,105.06802040000001,-0.17287486789999998,0.07147123665,0.03665191308
20595,105.07302539999999,-0.1502728462,0.054367005829999995,0.04520402848999999
20596,105.0780304,-0.1203404516,0.02076941915,0.053145274519999994
20597,105.0830354,-0.08063421398,-0.03359758854,0.056199602779999996
20598,105.08804040000001,-0.035430185499999996,-0.08491026609999999,0.05742133409
20599,105.09304440000001,0.0006108652451,-0.12400564550000001,0.059864792970000004
20600,105.0980494,0.03359758854,-0.1576032341,0.06291911751
20601,105.1030544,0.043982297180000005,-0.1838704348,0.05375614017000001
20602,105.1080594,0.04825835302,-0.19975294170000002,0.051312681289999995
20603,105.11306440000001,0.03848451003,-0.22479841109999998,0.04825835302
20604,105.11806940000001,0.01954768784,-0.2474004179,0.0415388383
20605,105.1230744,-0.007941247895,-0.25045475359999997,0.04031710699
20606,105.1280794,-0.03787364438,-0.2351831198,0.034208454189999994
20607,105.13406040000001,-0.09101892263,-0.1789835095,0.026878070089999997
20608,105.1390654,-0.1380555481,-0.11301007119999999,0.031154127789999996
20609,105.14407040000002,-0.17287486789999998,-0.02871066704,0.0415388383
20610,105.1490754,-0.18936823309999998,0.0293215327,0.053145274519999994
20611,105.1540794,-0.1979203373,0.0726929605,0.06597344577
20612,105.15902340000002,-0.19608774780000002,0.1032362282,0.06475171447000001
20613,105.16402839999999,-0.17776179309999998,0.12705996630000002,0.06352998316000001
20614,105.16897240000002,-0.1588249654,0.13927727939999998,0.054367005829999995
20615,105.17403840000001,-0.1295034289,0.1502728462,0.04581489414
20616,105.17904340000001,-0.1050688252,0.1435533315,0.031154127789999996
20617,105.18404840000002,-0.08552113175,0.1307251602,0.030543262139999996
20618,105.18905339999999,-0.06841690837999999,0.1093448773,0.02871066704
20619,105.1940574,-0.04886921868,0.09040805697000001,0.023212879900000004
20620,105.1990624,-0.03604105115,0.06414084882,0.0171042271
20621,105.20406740000001,-0.03298672289,0.028099801389999998,0.010384709570000001
20622,105.20907240000001,-0.050090949979999994,-0.02076941915,0.006719517522
20623,105.2140774,-0.06963863968999999,-0.04459316283,0.007330383174
20624,105.2189604,-0.09773843735,-0.056199602779999996,0.015882495790000003
20625,105.2240264,-0.1191187203,-0.051312681289999995,0.0262672063
20626,105.23006840000001,-0.1514945775,-0.03665191308,0.035430185499999996
20627,105.23507340000002,-0.1618792862,-0.023212879900000004,0.04886921868
20628,105.2400784,-0.1740965992,-0.009773843922,0.05681046844
20629,105.24502240000001,-0.1740965992,-0.006108652335,0.059864792970000004
20630,105.2500264,-0.1661553532,0.007941247895,0.06047565863
20631,105.25503140000001,-0.1502728462,0.015882495790000003,0.05497787147999999
20632,105.2610744,-0.1227839142,0.0293215327,0.05192354694
20633,105.2660794,-0.09896016866,0.03237585723,0.04337143153
20634,105.27102340000002,-0.08368854225,0.03298672289,0.03665191308
20635,105.27596640000002,-0.06291911751,0.034208454189999994,0.025656340640000004
20636,105.28207040000001,-0.05192354694,0.04459316283,0.02382374369
20637,105.28707539999999,-0.04703662544,0.06047565863,0.01893682219
20638,105.2920804,-0.042760565880000004,0.08429940045,0.0171042271
20639,105.29702340000001,-0.04092797264,0.1056796908,0.015271631069999998
