"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.075196000E-3,-3.463605940E-1,4.404338300E-1,1.062905490E-1
4.028321000E-3,-3.463605940E-1,4.404338300E-1,1.062905490E-1
6.042481000E-3,-3.463605940E-1,4.404338300E-1,1.062905490E-1
8.026124000E-3,-3.463605940E-1,4.404338300E-1,1.062905490E-1
1.000976600E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
1.199340900E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
1.397705100E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
1.593017600E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
1.791381900E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
1.989746100E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
2.191162200E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
2.389526400E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
2.587890700E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
2.783203200E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
2.981567400E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
3.179931700E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
3.378295900E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
3.573608400E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
3.775024500E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
3.973388700E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
4.174804700E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
4.370117200E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
4.571533300E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
4.766845800E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
4.965210000E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
5.160522500E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
5.361938500E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
5.560302800E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
5.758667000E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
5.957031300E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
6.152343800E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
6.347656300E-2,-3.463605940E-1,4.404338300E-1,1.062905490E-1
6.549072300E-2,-8.533787727E-1,5.949827433E-1,2.718350291E-1
6.744384800E-2,-8.228355050E-1,5.797111392E-1,2.736676335E-1
6.942749100E-2,-7.867944241E-1,5.650503635E-1,2.742784917E-1
7.141113300E-2,-7.690793276E-1,5.601634383E-1,2.748893499E-1
7.342529300E-2,-7.348709106E-1,5.479460955E-1,2.742784917E-1
7.537841800E-2,-6.982190013E-1,5.375614166E-1,2.742784917E-1
7.736206100E-2,-6.798930168E-1,5.314527750E-1,2.761110961E-1
7.934570400E-2,-6.389650702E-1,5.253441334E-1,2.706133127E-1
8.132934600E-2,-6.224716902E-1,5.222898126E-1,2.706133127E-1
8.331298900E-2,-5.815436840E-1,5.149593949E-1,2.681698501E-1
8.529663100E-2,-5.412266254E-1,5.155702829E-1,2.657263875E-1
8.724975600E-2,-5.210680366E-1,5.149593949E-1,2.657263875E-1
8.923339900E-2,-4.825835526E-1,5.149593949E-1,2.620611787E-1
9.118652400E-2,-4.410447180E-1,5.186246037E-1,2.590068579E-1
9.320068400E-2,-4.202753007E-1,5.167919993E-1,2.571742535E-1
9.518432700E-2,-3.805690408E-1,5.149593949E-1,2.541199327E-1
9.716796900E-2,-3.414736688E-1,5.155702829E-1,2.522873580E-1
9.915161200E-2,-3.262020350E-1,5.064072609E-1,2.498438805E-1
1.011047370E-1,-2.901609838E-1,5.009095073E-1,2.455678284E-1
1.030578620E-1,-2.693915665E-1,4.996877611E-1,2.437352389E-1
1.050415040E-1,-2.357939780E-1,4.868595898E-1,2.425135076E-1
1.070251470E-1,-1.997529417E-1,4.691445231E-1,2.400700450E-1
1.090087900E-1,-1.838704348E-1,4.593706727E-1,2.412917763E-1
1.109619150E-1,-1.527163088E-1,4.453207552E-1,2.412917763E-1
