"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.846110992E0,4.917873230E0,7.939190369E0
1.001000000E-2,-1.736089783E0,4.930147705E0,8.415200500E0
2.004999999E-2,-1.530267792E0,4.937332764E0,8.898395691E0
3.005999999E-2,-1.521885223E0,4.928950195E0,8.505313110E0
4.006999999E-2,-1.673370209E0,4.932542725E0,7.896229706E0
5.011000001E-2,-1.724114685E0,5.035528564E0,7.795339508E0
6.012000001E-2,-1.578317871E0,5.043162689E0,7.828570404E0
7.013000001E-2,-1.493144989E0,5.027445374E0,7.688761139E0
8.017000000E-2,-1.186732178E0,4.949158173E0,8.202043762E0
9.018000000E-2,-8.798703003E-1,4.828359375E0,8.557105408E0
1.001900000E-1,-1.017284546E0,4.662953339E0,8.051905975E0
1.102300000E-1,-1.195414124E0,4.727319489E0,7.965535583E0
1.202400000E-1,-1.363514557E0,4.719236298E0,8.057145081E0
1.302490000E-1,-1.239272919E0,4.666845245E0,7.793842621E0
1.402900000E-1,9.280700684E-2,4.871769104E0,7.712561646E0
1.502990000E-1,-5.679190063E-1,4.850513306E0,7.732470245E0
1.603090000E-1,-8.286767578E-1,4.622836761E0,7.964936829E0
1.703500000E-1,-9.738748169E-1,4.166136475E0,7.272177429E0
1.803590000E-1,-1.150657196E0,3.841311951E0,6.816824341E0
1.903690000E-1,-1.994901581E0,2.192341003E0,6.982679443E0
2.004090000E-1,-8.259823608E-1,2.539918213E0,7.720495148E0
2.104190000E-1,6.740483093E-1,4.358935547E0,8.335117035E0
2.204290000E-1,1.247505798E0,4.616699524E0,7.508386230E0
2.304690000E-1,1.716630249E0,4.307742004E0,5.996679840E0
2.404790000E-1,1.888921967E0,4.025578766E0,5.970484314E0
2.504890000E-1,2.326761475E0,4.333787842E0,6.252497864E0
2.605290000E-1,8.412506104E-1,3.285368042E0,6.482120361E0
2.705390000E-1,4.593946838E-1,3.391796722E0,7.126530304E0
2.805490000E-1,8.253836060E-1,4.628524933E0,7.125482483E0
2.905890000E-1,3.953578491E0,4.850812683E0,7.917335815E0
3.005990000E-1,4.616849213E0,4.248465271E0,9.553583221E0
3.106080000E-1,4.741988983E0,2.381846924E0,5.890700226E0
3.206490000E-1,4.143683167E0,1.410367126E0,8.384214935E0
3.306580000E-1,4.240232391E0,-4.429289246E-1,8.282875671E0
3.406680000E-1,5.014572144E0,-2.002685394E0,5.705086212E0
3.507080000E-1,4.331841888E0,-1.306483154E0,4.518204346E0
3.607180000E-1,3.230881348E0,-5.785469055E-1,3.577410736E0
3.707280000E-1,-6.674470367E0,3.898043976E0,1.977388000E-1
3.807680000E-1,-7.791297913E0,7.726033630E0,2.222129059E0
3.907780000E-1,-1.279389496E0,6.850803680E0,1.630858612E0
4.007880000E-1,4.609963531E0,2.493365021E0,3.876488800E0
4.108280000E-1,2.737956390E0,6.053411865E-1,4.589306488E0
4.208380000E-1,8.021818542E-1,5.131329346E-1,5.712870026E0
4.308480000E-1,3.188369751E-2,-1.550775146E-1,6.272705841E0
4.408880000E-1,-6.227050781E-2,-1.604962463E0,6.189628601E0
4.508980000E-1,-3.423381042E-1,-3.112926636E0,6.086044006E0
4.609105417E-1,-2.915936279E-1,-3.886517944E0,6.128555603E0
4.709515417E-1,2.478845215E-1,-3.596121826E0,6.056255951E0
4.809605417E-1,1.697470093E-1,-2.208956451E0,5.916596375E0
4.909705417E-1,-5.363346863E-1,-2.577789459E0,5.458997955E0
5.010105417E-1,-1.081650696E0,-2.408641205E0,4.608167267E0
5.110205417E-1,3.604504395E-1,-2.787952423E0,4.415368195E0
5.210305417E-1,2.682421875E0,-5.017416229E0,6.076613617E0
5.310705417E-1,2.118843842E0,-8.080496521E0,7.939639435E0
5.410805417E-1,1.016536102E0,-8.070167999E0,8.042026520E0
5.510905417E-1,2.614163818E0,-6.320157166E0,9.060059509E0
5.611005417E-1,4.218976593E0,-6.139183502E0,9.146729279E0
5.711405417E-1,4.855602722E0,-5.731730804E0,7.197931824E0
5.811505417E-1,5.966891785E0,-5.528004456E0,5.322481842E0
5.911595417E-1,8.349187775E0,-5.641618195E0,4.787344666E0
6.012005417E-1,1.132290390E1,-6.726262665E0,6.212231598E0
6.112095417E-1,1.232521957E1,-7.992778931E0,8.388106842E0
6.212195417E-1,1.222762253E1,-8.284222870E0,9.860295410E0
6.312605417E-1,1.303669006E1,-8.869056702E0,9.295819244E0
6.412695417E-1,1.466814743E1,-9.568701782E0,6.973249054E0
6.512795417E-1,1.638073608E1,-9.422455902E0,3.226839752E0
6.613195417E-1,1.942106369E1,-8.735833740E0,-5.893244934E-1
6.713295417E-1,2.402069870E1,-7.818690948E0,-3.751648407E0
6.813395417E-1,2.577325424E1,-6.879992981E0,-5.148693237E0
6.913795417E-1,2.354992767E1,-5.965394897E0,-6.516698456E0
7.013895417E-1,2.284025345E1,-4.569248199E0,-8.727451172E0
7.113995417E-1,2.451407272E1,-4.833299103E0,-3.953728180E0
7.214395417E-1,2.265748352E1,-6.272556152E0,-2.113305359E0
7.314495417E-1,2.169348816E1,-5.411097565E0,-1.520837402E-1
7.414585417E-1,2.155293045E1,-5.517526245E0,1.354084167E0
7.514995417E-1,2.177656540E1,-5.911057892E0,3.927233276E0
7.615095417E-1,1.987267456E1,-6.137836304E0,5.584736481E0
7.715185417E-1,1.708142899E1,-6.237678680E0,5.731132050E0
7.815595417E-1,1.580473389E1,-6.732699280E0,4.288581848E0
7.915685417E-1,1.633702698E1,-7.256160736E0,3.356470184E0
8.015785417E-1,1.616353775E1,-7.337890778E0,2.584675140E0
8.116185417E-1,1.631143021E1,-8.388406219E0,1.623074799E0
8.216285417E-1,1.744187943E1,-8.067323914E0,9.421408081E-1
8.316385417E-1,1.677022614E1,-6.482270050E0,4.330494690E-1
8.416785417E-1,1.435948929E1,-7.348368988E0,4.080514526E-1
8.516885417E-1,9.929601288E0,-7.412286072E0,2.702330475E0
8.616985417E-1,6.574927368E0,-7.743247833E0,4.824766846E0
8.717385417E-1,6.786886597E0,-8.234077148E0,5.094356232E0
8.817485417E-1,8.603209534E0,-7.574548645E0,5.696853333E0
8.917585417E-1,9.850865021E0,-6.224655762E0,3.775149536E0
9.017985417E-1,1.022523651E1,-7.978708191E0,2.326162720E0
9.118085417E-1,8.911867676E0,-7.499704285E0,2.440674591E0
9.218175417E-1,7.292235718E0,-6.753955078E0,1.424138489E0
9.318585417E-1,6.797963562E0,-6.628366241E0,8.306227112E-1
9.418675417E-1,5.290298767E0,-6.497538300E0,8.803193665E-1
9.518775417E-1,2.343227234E0,-5.761818237E0,3.002156982E0
9.619175417E-1,6.189628601E-1,-5.273683319E0,7.038663025E0
9.719275417E-1,1.996847534E0,-5.416785736E0,5.766757965E0
9.819375417E-1,2.597248993E0,-4.827012177E0,5.122048645E0
9.919775417E-1,3.916904755E0,-4.862039337E0,1.983225861E0
1.001987542E0,6.205944672E0,-5.575455780E0,1.673519897E-1
1.011997542E0,7.548652496E0,-5.793103180E0,1.065035248E0
1.022037542E0,6.631958771E0,-4.497996368E0,2.794838104E0
1.032047542E0,5.264701996E0,-4.110152893E0,1.332678680E0
1.042057542E0,3.653751984E0,-4.192182312E0,2.385589142E0
1.052097542E0,3.050955505E0,-3.720962219E0,3.232527924E0
1.062107542E0,3.748954010E0,-2.106569366E0,3.798201599E0
1.072116542E0,5.158572693E0,-1.655108185E0,3.956422577E0
1.082157542E0,7.131020966E0,-1.373094635E0,9.804611206E-1
1.092166542E0,7.848928070E0,-1.992356873E0,-7.050338745E-2
1.102176542E0,6.862329712E0,-2.832559662E0,-1.107546844E0
1.112217542E0,5.067711639E0,-3.262166290E0,-7.464976501E-1
1.122226542E0,3.333268433E0,-3.286864929E0,6.885681152E-1
1.132236542E0,3.330424347E0,-3.284619598E0,5.798791351E0
1.142276542E0,5.057981873E0,-3.645968170E0,9.065148926E0
1.152286542E0,6.971602478E0,-3.942651215E0,7.766599274E0
1.162296542E0,7.955656128E0,-3.410358124E0,5.386249237E0
1.172336542E0,7.913743286E0,-3.000510406E0,3.026256866E0
1.182346542E0,7.681725769E0,-3.558549957E0,2.168690186E0
1.192356542E0,6.855144653E0,-4.080813904E0,2.236499176E0
1.202396542E0,5.916895752E0,-4.143683167E0,2.474803619E0
1.212406542E0,5.499264221E0,-3.994593201E0,3.035687256E0
1.222416542E0,5.284161530E0,-4.156107330E0,3.973487091E0
1.232456542E0,5.477709045E0,-4.099974060E0,5.455255737E0
1.242466542E0,7.233258362E0,-3.968846741E0,5.714965668E0
1.252475542E0,9.867630157E0,-4.095034332E0,4.691843262E0
1.262516542E0,1.343022171E1,-4.640799408E0,4.040397949E0
1.272525542E0,1.537123535E1,-4.810546417E0,3.064128113E0
1.282535542E0,1.322484879E1,-5.259911957E0,1.372046814E0
1.292575542E0,9.761800232E0,-5.088668060E0,1.035995636E0
1.302585542E0,5.970334625E0,-4.331692200E0,1.579814758E0
1.312595542E0,2.488275604E0,-3.554059296E0,1.721869354E0
1.322635542E0,4.751119995E-1,-2.484383698E0,2.143991547E0
1.332645542E0,6.496490479E-2,-2.599045258E0,4.241280212E0
1.342655542E0,2.987786865E-1,-3.720662842E0,6.496340790E0
1.352695542E0,7.243437195E-1,-5.138065338E0,6.184389496E0
1.362705542E0,2.469714203E0,-5.264851685E0,3.902534637E0
1.372715542E0,7.163952484E0,-5.037773895E0,1.076860657E0
1.382755542E0,7.922275543E0,-4.399052124E0,2.255809021E-1
1.392765542E0,6.142177277E0,-4.863536224E0,4.484225006E0
1.402774542E0,8.660091248E0,-4.737947388E0,9.180858307E0
1.412815542E0,1.485810242E1,-2.450104980E0,4.304299164E0
1.422824542E0,1.408750488E1,-3.113076324E0,8.666976929E-2
1.432834542E0,1.151944519E1,-6.814579010E0,4.141737213E0
1.442875542E0,1.071501801E1,-7.193740540E0,6.364914093E0
