"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.234000000E-3,-2.742268704E-2,6.822573952E-3,-7.063416764E-3
1.620700000E-2,-4.241425544E-2,9.853558615E-3,-8.819298819E-3
2.617900000E-2,-4.397646710E-2,6.803439464E-3,-3.456225153E-3
3.615200000E-2,-3.407306597E-2,1.019437797E-2,4.575540312E-3
4.612400000E-2,-2.263398841E-2,1.635853201E-2,5.660778377E-3
5.609700000E-2,-8.706948720E-3,2.263858356E-2,7.786683738E-3
6.606900000E-2,-4.784112331E-3,2.844880149E-2,9.608818218E-3
7.604100000E-2,2.643825021E-3,3.854290396E-2,8.735347539E-3
8.601400000E-2,7.221265696E-3,4.357894138E-2,8.171822876E-3
9.598600000E-2,5.367857870E-3,4.233638570E-2,1.095211692E-2
1.059590000E-1,6.141239777E-3,4.120294377E-2,7.989883423E-3
1.159310000E-1,6.676263176E-3,3.473921493E-2,5.926221143E-3
1.259040000E-1,5.382499658E-3,3.002968058E-2,1.709904522E-3
1.358760000E-1,6.264332682E-3,2.563571744E-2,-1.110779122E-3
1.458490000E-1,3.448838834E-3,1.670027897E-2,1.881548204E-3
1.558210000E-1,-2.665719250E-3,1.047664974E-2,8.025895804E-4
1.657940000E-1,2.819060814E-3,5.358586553E-3,1.005522441E-3
1.757660000E-1,4.434949718E-3,-3.626478836E-3,3.572504269E-3
1.857380000E-1,1.670055790E-3,-9.035092779E-3,5.767140538E-4
1.957110000E-1,-2.830262762E-3,-1.543406770E-2,1.927962992E-3
2.056830000E-1,-7.310498506E-3,-1.875130087E-2,-9.796763770E-4
2.156560000E-1,-1.091183070E-2,-2.223845758E-2,-6.384957116E-3
2.256280000E-1,-1.050916035E-2,-2.457458340E-2,-9.242529050E-3
2.356010000E-1,-5.933849607E-3,-2.616848424E-2,-1.160448790E-2
2.455730000E-1,5.456210929E-4,-2.454795130E-2,-1.675663888E-2
2.555460000E-1,3.782741493E-3,-2.842556871E-2,-2.571054921E-2
2.655180000E-1,1.967950957E-4,-3.657670319E-2,-3.092075884E-2
2.754910000E-1,-6.305206101E-3,-3.920511901E-2,-3.622572124E-2
2.854630000E-1,-4.087858368E-3,-4.465181381E-2,-4.227109626E-2
2.954350000E-1,5.917001516E-3,-4.990539327E-2,-4.308475181E-2
3.054080000E-1,8.135148324E-3,-5.616488680E-2,-4.662942141E-2
3.153800000E-1,1.594178192E-2,-5.491637066E-2,-5.117538571E-2
3.253530000E-1,1.561794151E-2,-5.728099123E-2,-5.585136637E-2
3.353250000E-1,1.782239601E-2,-5.549137294E-2,-6.200198457E-2
3.452980000E-1,2.007330023E-2,-4.913707078E-2,-6.549178809E-2
3.552700000E-1,1.996208727E-2,-4.610626772E-2,-6.571331620E-2
3.652430000E-1,3.378549218E-2,-4.287132621E-2,-6.323684007E-2
3.752150000E-1,4.928971827E-2,-3.422924131E-2,-5.904576182E-2
3.851880000E-1,5.521365628E-2,-2.230227552E-2,-5.209491402E-2
3.951600000E-1,6.583578140E-2,-5.918480922E-3,-4.620342329E-2
4.051320000E-1,8.365473151E-2,-9.689783677E-3,-4.783673957E-2
4.151050000E-1,8.882242441E-2,-1.844300516E-2,-5.240559205E-2
4.250770000E-1,9.995976835E-2,-2.080895752E-2,-5.921742320E-2
4.350500000E-1,1.096764207E-1,-3.053815663E-2,-6.651683152E-2
4.450220000E-1,1.246865243E-1,-4.119665921E-2,-7.197098434E-2
4.549950000E-1,1.344110221E-1,-5.105812103E-2,-7.977102697E-2
4.649670000E-1,1.413927525E-1,-5.731335282E-2,-8.269038051E-2
4.749400000E-1,1.456920952E-1,-5.295563862E-2,-8.148093522E-2
4.849120000E-1,1.481547207E-1,-5.292607844E-2,-8.072938770E-2
4.948850000E-1,1.453921795E-1,-6.668861210E-2,-8.400256932E-2
5.048570000E-1,1.439516693E-1,-7.924301922E-2,-8.658237755E-2
5.148290000E-1,1.421191096E-1,-9.685771167E-2,-9.267558157E-2
5.248020000E-1,1.478278637E-1,-1.218839660E-1,-1.021713465E-1
5.347740000E-1,1.511139870E-1,-1.522264183E-1,-1.091867536E-1
5.447470000E-1,1.496100873E-1,-1.815078706E-1,-1.201595217E-1
5.547190000E-1,1.476608217E-1,-2.049636841E-1,-1.371169835E-1
5.646920000E-1,1.381338984E-1,-2.364840657E-1,-1.299727857E-1
5.746640000E-1,1.423445195E-1,-2.695924342E-1,-1.555980295E-1
5.846370000E-1,1.677313745E-1,-2.894393802E-1,-1.795821935E-1
5.946090000E-1,1.874367148E-1,-2.959981561E-1,-2.087711841E-1
6.045820000E-1,2.140872329E-1,-2.955819070E-1,-2.209146619E-1
6.145540000E-1,2.377814651E-1,-2.858532369E-1,-2.300060093E-1
6.245260000E-1,2.561474144E-1,-2.725054622E-1,-2.420791835E-1
6.344990000E-1,2.676899135E-1,-2.501573861E-1,-2.439390719E-1
6.444710000E-1,2.698164582E-1,-2.235910147E-1,-2.428991050E-1
6.544440000E-1,2.619703114E-1,-1.958623827E-1,-2.373907566E-1
6.644160000E-1,2.600187659E-1,-1.752897352E-1,-2.214498818E-1
6.743890000E-1,2.609276175E-1,-1.537963301E-1,-1.917331368E-1
6.843610000E-1,2.605324090E-1,-1.255015731E-1,-1.730300188E-1
6.943340000E-1,2.547197640E-1,-9.343078732E-2,-1.643520147E-1
7.043060000E-1,2.388672829E-1,-4.953176528E-2,-1.535560936E-1
7.142790000E-1,2.328136414E-1,-2.135688066E-2,-1.396804750E-1
7.242510000E-1,2.268074155E-1,6.730681285E-3,-1.237481087E-1
7.342230000E-1,2.170344591E-1,1.491548587E-2,-1.051585525E-1
7.441960000E-1,2.154347003E-1,2.127644420E-2,-7.757059485E-2
7.541680000E-1,2.016144395E-1,2.646983229E-2,-5.275969952E-2
7.641410000E-1,1.888829321E-1,3.420950845E-2,-2.402206324E-2
7.741132500E-1,1.723748446E-1,3.416658193E-2,-7.238919847E-3
7.840862500E-1,1.495664716E-1,3.859115764E-2,1.744455658E-3
7.940582500E-1,1.463160366E-1,1.473934622E-3,2.238857932E-2
8.040312500E-1,1.555159241E-1,-2.860566974E-2,3.455017135E-2
8.140032500E-1,1.578617245E-1,-3.944714740E-2,3.139920160E-2
8.239762500E-1,1.527878791E-1,-4.246770591E-2,2.881939523E-2
8.339482500E-1,1.457894295E-1,-4.591304809E-2,2.340798825E-2
8.439202500E-1,1.287180334E-1,-4.598655179E-2,2.503810823E-2
8.538932500E-1,1.178745478E-1,-4.557873309E-2,3.376213461E-2
8.638652500E-1,1.213654205E-1,-4.461413622E-2,3.602875024E-2
8.738382500E-1,1.310174018E-1,-4.165092483E-2,3.768705577E-2
8.838102500E-1,1.468192637E-1,-4.405070096E-2,3.976272419E-2
8.937832500E-1,1.561767459E-1,-4.747980088E-2,3.983474150E-2
9.037552500E-1,1.606210321E-1,-5.176003277E-2,4.137191921E-2
9.137282500E-1,1.573203802E-1,-5.577873066E-2,3.709690273E-2
9.237002500E-1,1.512046903E-1,-6.089386344E-2,2.806958556E-2
9.336732500E-1,1.269495338E-1,-7.925803214E-2,2.345623635E-2
9.436452500E-1,9.550265968E-2,-1.017566845E-1,1.854803041E-2
9.536172500E-1,5.705901235E-2,-1.365227550E-1,1.531731058E-2
9.635902500E-1,1.531263068E-2,-1.645304114E-1,1.788486540E-2
9.735622500E-1,-3.013607487E-2,-1.942640841E-1,1.801908761E-2
9.835352500E-1,-7.577279955E-2,-2.212586701E-1,1.599828154E-2
9.935072500E-1,-1.104671359E-1,-2.260747403E-1,-7.679159753E-4
1.003480250E0,-1.441872865E-1,-2.409514189E-1,-2.733594738E-3
1.013452250E0,-1.523679197E-1,-2.670895159E-1,1.194192562E-3
1.023425250E0,-1.457329243E-1,-2.818567455E-1,8.949050680E-3
1.033397250E0,-1.262160093E-1,-2.894654274E-1,1.240141597E-2
1.043370250E0,-1.068308502E-1,-2.733999193E-1,6.993601099E-3
1.053342250E0,-9.229733795E-2,-2.408559769E-1,4.250850528E-3
1.063314250E0,-5.793962628E-2,-2.074783146E-1,-1.242533140E-2
1.073287250E0,-3.087403066E-2,-1.643487066E-1,-1.568269357E-2
1.083259250E0,-2.160516568E-2,-9.990368038E-2,-2.345965616E-2
1.093232250E0,-1.959912945E-3,-6.901544333E-2,-1.821089536E-2
1.103204250E0,2.162664011E-2,-4.469412193E-2,-1.813206635E-2
1.113177250E0,3.943187743E-2,-4.087674897E-4,-2.501771227E-2
1.123149250E0,5.808572471E-2,2.140997909E-2,-4.131652787E-2
1.133122250E0,8.563473076E-2,5.422606692E-2,-3.498288617E-2
1.143094250E0,7.665162534E-2,4.669491574E-2,-1.719110459E-2
1.153067250E0,3.471102566E-2,-4.506281018E-2,8.196476847E-3
1.163039250E0,-1.794020273E-2,-1.795782745E-1,3.861669824E-2
1.173011250E0,-9.044186771E-2,-3.590013981E-1,7.199652493E-2
1.182984250E0,-1.718523055E-1,-5.569152832E-1,1.069571674E-1
1.192956250E0,-2.210133374E-1,-7.458178997E-1,1.362535805E-1
1.202929250E0,-2.349872142E-1,-9.052189589E-1,1.657997519E-1
1.212901250E0,-2.258239836E-1,-1.010242105E0,1.750777215E-1
1.222874250E0,-2.049724907E-1,-1.058646917E0,1.757749319E-1
1.232846250E0,-1.869702637E-1,-1.042529702E0,1.656646729E-1
1.242819250E0,-1.492138207E-1,-9.710009098E-1,1.453554034E-1
1.252791250E0,-1.174284816E-1,-8.370297551E-1,1.098767892E-1
1.262764250E0,-7.521285117E-2,-6.733720899E-1,7.738303393E-2
1.272736250E0,-2.263235115E-2,-5.286504030E-1,3.646386787E-2
1.282708250E0,-7.078976184E-2,-4.574787617E-1,3.242598474E-2
1.292681250E0,-9.411925822E-2,-3.655153811E-1,1.723120548E-2
1.302653250E0,-1.020216569E-1,-2.734536231E-1,-1.384024043E-3
