"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,1.096918945E0,5.851032715E0,7.701334991E0
1.007099997E-2,1.404229889E0,5.822442169E0,7.546407166E0
2.014199999E-2,1.548380127E0,5.846242676E0,7.725584564E0
3.012099996E-2,1.202898560E0,5.843248901E0,7.962990875E0
4.009999998E-2,8.925938416E-1,5.761369171E0,8.019573212E0
5.008000002E-2,9.370513916E-1,5.625002747E0,7.783963165E0
6.002799998E-2,1.119072876E0,5.647905121E0,7.576644287E0
7.000800001E-2,1.234632568E0,5.737269287E0,7.615413666E0
7.998699998E-2,1.277742920E0,5.763015747E0,7.652686157E0
8.996600000E-2,1.241069183E0,5.709576874E0,7.651338959E0
9.991499997E-2,1.226549377E0,5.658383331E0,7.616760864E0
1.098940000E-1,1.237626343E0,5.551056519E0,7.610324249E0
1.198730000E-1,1.209484863E0,5.537434845E0,7.498506775E0
1.298530000E-1,1.197360077E0,5.507347412E0,7.406298523E0
1.398010000E-1,1.189725952E0,5.458698578E0,7.501650238E0
1.497810000E-1,1.285227356E0,5.437143402E0,7.786657562E0
1.597600000E-1,1.371448059E0,5.428910522E0,7.822283478E0
1.697390000E-1,1.455573120E0,5.426665192E0,7.857310638E0
1.797180000E-1,1.506018219E0,5.374423828E0,7.910300446E0
1.896670000E-1,1.528920593E0,5.421725464E0,7.873177643E0
1.996460000E-1,1.444795532E0,5.490282898E0,7.739056549E0
2.096250000E-1,1.347348175E0,5.541027374E0,7.556286621E0
2.196050000E-1,1.277293854E0,5.572462006E0,7.529492340E0
2.295361250E-1,1.317560120E0,5.565875702E0,7.768245850E0
2.395161250E-1,1.230590973E0,5.590274963E0,8.015381927E0
2.494951250E-1,1.181942139E0,5.564678192E0,8.269253998E0
2.594741250E-1,1.141825562E0,5.447471924E0,8.286468201E0
2.694231250E-1,1.111289062E0,5.370831299E0,8.257428589E0
2.794021250E-1,1.015039215E0,5.343288574E0,8.308472443E0
2.893811250E-1,9.172924805E-1,5.376369781E0,8.187224579E0
2.993611250E-1,8.779243469E-1,5.417534180E0,8.118816833E0
3.093091250E-1,8.542735291E-1,5.413941650E0,8.170010376E0
3.192891250E-1,7.039860535E-1,5.302273865E0,8.340356140E0
3.292681250E-1,5.760021973E-1,5.151687012E0,8.651409302E0
3.392471250E-1,4.674778748E-1,5.012177124E0,8.863967285E0
3.491961250E-1,4.023632813E-1,4.813390503E0,9.001381531E0
3.591751250E-1,4.373904419E-1,4.612059174E0,8.966653748E0
3.691541250E-1,4.200265503E-1,4.453987885E0,8.961714020E0
3.791341250E-1,3.436853027E-1,4.430486755E0,8.671916656E0
3.890821250E-1,5.197192383E-1,4.580025787E0,8.045319672E0
3.990621250E-1,9.264234924E-1,4.631967773E0,7.908803558E0
4.090411250E-1,1.200653229E0,4.605921936E0,8.007897491E0
4.190201250E-1,1.496138763E0,4.719385986E0,8.291407928E0
4.289691250E-1,1.692230988E0,4.743336182E0,8.875942383E0
4.389481250E-1,1.872306519E0,4.696034546E0,9.450148315E0
4.489271250E-1,1.884431305E0,4.681215363E0,9.495354309E0
4.589071250E-1,1.889670410E0,4.440964966E0,8.918453979E0
4.688861250E-1,1.552721100E0,4.137994995E0,8.437653809E0
4.788351250E-1,9.855505371E-1,4.039799194E0,8.101902008E0
4.888141250E-1,6.021977234E-1,4.175716553E0,7.843389587E0
4.987931250E-1,6.535409546E-1,4.307742004E0,7.781867523E0
5.087721250E-1,1.006956024E0,4.334835663E0,8.228089600E0
5.187211250E-1,1.426533508E0,4.145479431E0,8.535400543E0
5.287001250E-1,1.485510864E0,3.892056427E0,8.670868835E0
5.386801250E-1,1.332379303E0,3.550466766E0,8.674760742E0
5.486591250E-1,1.063238983E0,3.420536957E0,8.385562134E0
5.586081250E-1,9.187893677E-1,3.323688354E0,7.883805542E0
5.685871250E-1,1.111738129E0,3.297941895E0,7.390281830E0
5.785661250E-1,1.479223938E0,3.453468475E0,7.251221008E0
5.885451250E-1,1.929337921E0,3.421285400E0,7.382947083E0
5.984941250E-1,2.346221008E0,3.140020294E0,7.939340057E0
6.084731250E-1,2.952160950E0,2.890938263E0,8.147108002E0
6.184521250E-1,3.219205627E0,2.189945984E0,7.104526062E0
6.284321250E-1,2.964136047E0,1.603315887E0,5.666765900E0
6.383801250E-1,2.863994293E0,3.284769287E0,5.068011017E0
6.483601250E-1,3.244952087E0,3.722309418E0,4.029021606E0
6.583391250E-1,2.677182770E0,2.857108612E0,3.335962830E0
6.683181250E-1,1.937720490E0,2.652184753E0,3.699706421E0
6.782671250E-1,2.229463806E0,2.642155609E0,3.921694794E0
6.882461250E-1,2.994971924E0,2.292333069E0,4.202660522E0
6.982251250E-1,3.182382202E0,2.030826874E0,4.194727020E0
7.082051250E-1,3.201692047E0,2.075134735E0,3.776796112E0
7.181531250E-1,3.063828735E0,1.948797455E0,3.351829834E0
7.281331250E-1,3.104544067E0,1.676363983E0,3.042273560E0
7.381121250E-1,2.873873749E0,1.584455109E0,3.015928345E0
7.480911250E-1,2.293081512E0,1.397643585E0,3.125650177E0
7.580701250E-1,1.448837128E0,1.058898010E0,3.051254883E0
7.680191250E-1,9.282197571E-1,4.349954224E-1,2.407294006E0
7.779981250E-1,1.197060699E0,-7.198530579E-1,2.328857117E0
7.879781250E-1,1.999691620E0,-1.675914917E0,2.673141174E0
7.979571250E-1,2.842888184E0,-1.994602203E0,3.147504730E0
8.079061250E-1,3.245101776E0,-2.079176331E0,4.515060883E0
8.178851250E-1,4.115541687E0,-2.631078644E0,6.386618958E0
8.278641250E-1,4.601880341E0,-3.252137146E0,7.729775848E0
8.378431250E-1,4.462520142E0,-3.718866577E0,8.238418121E0
8.477921250E-1,5.002896423E0,-4.615651703E0,8.309220886E0
8.577711250E-1,6.598129120E0,-5.270240479E0,8.898096313E0
8.677511250E-1,8.311166840E0,-5.318140869E0,9.397607574E0
8.777301250E-1,9.565258942E0,-5.184468842E0,8.456215210E0
8.876791250E-1,1.092009155E1,-5.093009033E0,5.928571472E0
8.976581250E-1,1.228525269E1,-4.656965790E0,3.947141876E0
9.076371250E-1,1.265109192E1,-4.229903870E0,3.013533325E0
9.176161250E-1,1.315689011E1,-4.437671814E0,2.223326569E0
9.275651250E-1,1.476200226E1,-4.892575836E0,2.403851166E0
