"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.547850000E-1,-1.902478486E-1,-1.702220291E-1,9.268941358E-4
1.647340000E-1,-1.683372259E-1,-7.535810769E-2,3.153939918E-2
1.747130000E-1,-1.356777698E-1,8.469189703E-2,3.984046727E-2
1.846930000E-1,-1.277308911E-1,2.094402313E-1,2.768420428E-2
1.946720000E-1,-1.584860384E-1,2.548148334E-1,1.860047877E-2
2.046210000E-1,-2.198130488E-1,2.743752301E-1,2.024285123E-2
2.146000000E-1,-3.153419197E-1,3.187467754E-1,1.989250071E-2
2.245790000E-1,-4.196020067E-1,3.542259336E-1,7.663797587E-3
2.345411250E-1,-5.003618002E-1,3.501119018E-1,-2.233566903E-2
2.444901250E-1,-5.320302844E-1,3.437480032E-1,-5.320756510E-2
2.544691250E-1,-5.090351701E-1,3.588017225E-1,-8.014132082E-2
2.644491250E-1,-4.650831819E-1,3.872863650E-1,-7.933358848E-2
2.744281250E-1,-4.454926848E-1,3.554917276E-1,-4.931562021E-2
2.843771250E-1,-4.645407200E-1,2.685403228E-1,-1.309050526E-2
2.943561250E-1,-5.261621475E-1,2.165877521E-1,1.662935689E-2
3.043351250E-1,-6.091723442E-1,2.472114414E-1,1.672363281E-2
3.143141250E-1,-6.872336268E-1,3.838012815E-1,-1.950745843E-2
3.242941250E-1,-7.438654900E-1,5.618818402E-1,-6.300433725E-2
3.342421250E-1,-7.621674538E-1,6.772124767E-1,-7.478681952E-2
3.442221250E-1,-7.199888825E-1,7.284386158E-1,-5.174434558E-2
3.542011250E-1,-6.293609738E-1,7.014626861E-1,9.712886997E-3
3.641801250E-1,-5.548273325E-1,6.097530127E-1,1.007956564E-1
3.741291250E-1,-5.549210906E-1,4.393903315E-1,2.510847449E-1
3.841081250E-1,-6.821999550E-1,2.649982870E-1,4.967190027E-1
3.940871250E-1,-8.590338826E-1,2.138844132E-1,7.771529555E-1
4.040661250E-1,-1.013360977E0,2.303262353E-1,9.645819664E-1
4.140151250E-1,-1.120654702E0,3.011909425E-1,1.042615414E0
4.239941250E-1,-1.124751925E0,4.112330079E-1,1.002956152E0
4.339741250E-1,-1.007249355E0,4.356351793E-1,8.759642243E-1
4.439531250E-1,-7.745187283E-1,3.254471421E-1,6.886161566E-1
4.539021250E-1,-4.845526516E-1,1.630987376E-1,4.718300402E-1
4.638811250E-1,-2.504507005E-1,2.653103694E-2,2.182302624E-1
4.738601250E-1,-1.258862168E-1,-2.050117254E-1,-5.012511835E-2
4.838391250E-1,-1.164141446E-1,-5.696312189E-1,-2.766743600E-1
4.937881250E-1,-2.144062668E-1,-9.154539108E-1,-3.962986171E-1
5.037671250E-1,-3.695758879E-1,-1.087865949E0,-3.911169171E-1
5.137471250E-1,-4.664938748E-1,-1.001783490E0,-3.155722320E-1
5.237261250E-1,-4.856952727E-1,-8.360364437E-1,-2.295462787E-1
5.336751250E-1,-4.542524517E-1,-6.812615395E-1,-1.215713173E-1
5.436541250E-1,-4.130663872E-1,-5.899550319E-1,1.932250336E-3
5.536331250E-1,-3.905051351E-1,-6.126434803E-1,1.351229399E-1
5.636121250E-1,-4.059317708E-1,-7.047742009E-1,2.896136940E-1
5.735611250E-1,-4.752682447E-1,-9.161386490E-1,4.833320379E-1
5.835401250E-1,-5.349041224E-1,-1.249344587E0,6.799148917E-1
5.935201250E-1,-4.948086441E-1,-1.617273331E0,8.708689809E-1
6.034991250E-1,-2.915881872E-1,-1.989371896E0,1.052581072E0
6.134781250E-1,1.754924655E-2,-2.147741318E0,1.140882134E0
6.234271250E-1,2.373236716E-1,-1.778632641E0,9.304982424E-1
6.334061250E-1,2.292080820E-1,-9.104793668E-1,2.855936885E-1
6.433851250E-1,-3.749950975E-2,-4.597510397E-1,-2.506092787E-1
6.533651250E-1,-3.102225065E-1,-8.560154438E-1,-5.188816786E-1
6.633131250E-1,-5.595154166E-1,-1.481470823E0,-5.465098619E-1
6.732931250E-1,-7.404886484E-1,-1.906394601E0,-3.379522562E-1
6.832721250E-1,-7.374731302E-1,-2.071231604E0,-1.664020866E-1
6.932511250E-1,-6.084753275E-1,-2.272667885E0,-2.025757581E-1
7.032001250E-1,-4.789117277E-1,-2.634579420E0,-3.386675715E-1
7.131791250E-1,-4.302974343E-1,-3.085112095E0,-4.518845975E-1
7.231581250E-1,-4.518144429E-1,-3.535990238E0,-4.978601038E-1
7.331381250E-1,-5.315923095E-1,-3.832662821E0,-4.219152629E-1
7.430861250E-1,-6.487969756E-1,-3.963542938E0,-1.959835887E-1
7.530661250E-1,-7.586060166E-1,-4.017019749E0,1.716025174E-1
7.630451250E-1,-8.575381637E-1,-3.982375860E0,6.567037106E-1
7.730241250E-1,-1.017698288E0,-3.859624863E0,1.157315850E0
7.829731250E-1,-1.304710388E0,-4.036052704E0,1.462058425E0
7.929521250E-1,-1.767227292E0,-4.648949146E0,1.484778523E0
8.029311250E-1,-2.175458908E0,-5.186923981E0,1.471412063E0
8.129101250E-1,-2.325246811E0,-5.463271141E0,1.648814797E0
8.228591250E-1,-2.235855818E0,-5.639026165E0,1.923551321E0
8.328381250E-1,-2.018451452E0,-5.738145828E0,2.235941887E0
8.428181250E-1,-1.777936935E0,-5.787591457E0,2.608551502E0
8.527971250E-1,-1.532196045E0,-5.916632652E0,2.949326992E0
8.627461250E-1,-1.218847156E0,-6.337024689E0,3.091716290E0
8.727251250E-1,-7.884590030E-1,-6.762051105E0,3.076961279E0
8.827041250E-1,-3.918266892E-1,-6.787742138E0,3.117588043E0
8.926831250E-1,-2.742393017E-1,-6.218931198E0,3.266579390E0
9.026631250E-1,-4.105731845E-1,-5.333132267E0,3.501192808E0
9.126111250E-1,-6.301568747E-1,-4.441492081E0,3.863199711E0
9.225911250E-1,-7.957636714E-1,-3.518428087E0,4.258019924E0
9.325701250E-1,-8.198370337E-1,-2.639955282E0,4.484395504E0
9.425491250E-1,-6.371364594E-1,-2.048453808E0,4.492074490E0
9.524981250E-1,-2.672748864E-1,-1.858981967E0,4.265885830E0
9.624771250E-1,2.021677196E-1,-2.164775372E0,3.789475441E0
9.724561250E-1,7.274652719E-1,-2.864481449E0,3.160436630E0
9.824361250E-1,1.283198357E0,-3.714760065E0,2.497585535E0
9.923841250E-1,1.834452033E0,-4.500431538E0,1.926881194E0
1.002364125E0,2.270002604E0,-5.005602360E0,1.524380326E0
1.012343125E0,2.528957844E0,-5.045984268E0,1.300991058E0
1.022322125E0,2.602154255E0,-4.598148346E0,1.203740954E0
1.032271125E0,2.580001354E0,-3.619622946E0,1.178882360E0
1.042250125E0,2.550934553E0,-2.189727068E0,1.193085313E0
1.052229125E0,2.423911810E0,-9.511582851E-1,1.213192701E0
1.062209125E0,2.147320986E0,-1.143382341E-1,1.183899760E0
1.072157125E0,1.857551098E0,3.223659396E-1,1.111463904E0
1.082137125E0,1.733344674E0,3.763532639E-1,9.906506538E-1
1.092116125E0,1.791270018E0,3.220728785E-2,8.400669098E-1
1.102095125E0,1.904187441E0,-4.906564653E-1,7.128891945E-1
1.112044125E0,1.954298496E0,-1.031298757E0,6.209310889E-1
1.122023125E0,1.908676147E0,-1.561264873E0,5.285282135E-1
1.132002125E0,1.771953583E0,-2.037088871E0,3.940895796E-1
1.141982125E0,1.483154774E0,-2.401654005E0,1.314526051E-1
1.151961125E0,1.075284839E0,-2.752035618E0,-2.373989820E-1
1.161910125E0,7.357951403E-1,-3.055503130E0,-5.746760964E-1
1.171889125E0,5.537368655E-1,-3.141018867E0,-7.755092382E-1
1.181868125E0,4.863090813E-1,-2.946548223E0,-7.441318631E-1
1.191847125E0,5.326250196E-1,-2.733656168E0,-5.280346870E-1
1.201796125E0,6.240241528E-1,-2.595146418E0,-3.237619996E-1
1.211775125E0,7.065265775E-1,-2.384386539E0,-2.162529826E-1
1.221754125E0,8.049466014E-1,-2.140220404E0,-1.611037105E-1
1.231706833E0,8.943910599E-1,-2.111385107E0,-1.632910222E-1
1.241654833E0,1.016418934E0,-2.300795555E0,-2.795270979E-1
1.251634833E0,1.175979495E0,-2.581210375E0,-5.017821789E-1
1.261613833E0,1.424265146E0,-2.823811769E0,-6.433401108E-1
1.271592833E0,1.614655733E0,-2.749822855E0,-5.878636837E-1
1.281541833E0,1.704768538E0,-2.464428663E0,-3.898315430E-1
1.291520833E0,1.720680833E0,-2.087090969E0,-1.701931953E-1
1.301499833E0,1.682367802E0,-1.822489738E0,-1.886656731E-1
1.311479833E0,1.988980889E0,-1.393537641E0,-7.917264700E-1
1.321427833E0,2.338095188E0,-1.226040959E0,-1.033234119E0
1.331407833E0,2.235321045E0,-1.255485296E0,-8.516774774E-1
1.341386833E0,1.611641765E0,-1.444865108E0,-4.875980914E-1
1.351365833E0,9.813636541E-1,-1.330341220E0,2.011917681E-1
1.361314833E0,3.787167370E-1,-9.180394411E-1,7.706270218E-1
1.371293833E0,1.045258045E-1,-6.436909437E-1,9.965144396E-1
1.381272833E0,3.655552864E-1,-6.137183905E-1,9.095456600E-1
1.391252833E0,8.350068331E-1,-5.601661205E-1,5.852224827E-1
1.401231833E0,1.207613468E0,-2.875332236E-1,1.208273917E-1
1.411180833E0,1.434054732E0,1.414131001E-2,-4.318385720E-1
1.421159833E0,1.592484593E0,1.898095459E-1,-1.026873350E0
1.431138833E0,1.759876609E0,3.390878439E-1,-1.401302695E0
1.441117833E0,1.886306763E0,5.083307028E-1,-1.330049276E0
1.451066833E0,1.939778924E0,5.070447326E-1,-1.108123541E0
1.461045833E0,1.892733693E0,3.865465820E-1,-8.621824980E-1
1.471025833E0,1.647150755E0,-3.356274683E-3,-6.848506927E-1
1.481004833E0,1.418468833E0,-3.573923707E-1,-5.323599577E-1
1.490953833E0,1.371146202E0,-4.101289809E-1,-3.804302812E-1
1.500932833E0,1.278184295E0,-3.833871186E-1,-1.560381949E-1
1.510911833E0,1.067816734E0,-4.365646839E-1,-2.865738422E-2
1.520890833E0,9.031767249E-1,-5.846692324E-1,-8.515021950E-2
1.530839833E0,7.901609540E-1,-6.429849863E-1,-8.566552401E-2
1.540818833E0,6.814541817E-1,-5.611929297E-1,2.608284540E-2
1.550798833E0,6.762166619E-1,-4.030535221E-1,1.180655584E-1
1.560777833E0,6.454632878E-1,-2.666893005E-1,1.675255150E-1
1.570726833E0,6.652094722E-1,-4.188574106E-2,1.514277905E-1
1.580705833E0,7.127418518E-1,2.616357803E-1,1.161353067E-1
1.590684833E0,4.728141129E-1,6.764267683E-1,9.577750415E-2
1.600663833E0,2.893971503E-1,8.245749474E-1,1.704791635E-1
1.610612833E0,2.669384181E-1,7.945962548E-1,2.255768031E-1
1.620591833E0,2.839147151E-1,7.532362938E-1,1.682346910E-1
1.630570833E0,2.924484611E-1,7.448903322E-1,1.908420473E-1
1.640550833E0,2.276638746E-1,6.941464543E-1,1.916481853E-1
1.650529833E0,1.762052774E-1,4.988601506E-1,1.412290484E-1
1.660478833E0,1.388299465E-1,2.748699486E-1,1.737616956E-1
1.670457833E0,1.411494464E-1,1.391809881E-1,2.496910095E-1
1.680436833E0,1.374764144E-1,1.171611622E-1,3.238357902E-1
1.690415833E0,6.105897948E-2,1.664835215E-1,3.508270085E-1
1.700364833E0,-7.950772345E-2,2.653526068E-1,3.243053854E-1
1.710343833E0,-1.073851585E-1,3.767523468E-1,3.089370728E-1
1.720323833E0,-1.416715086E-1,5.839244127E-1,3.019779623E-1
1.730302833E0,-1.310944110E-1,8.982202411E-1,2.711358964E-1
1.740251833E0,-1.255553067E-1,1.151705384E0,2.532269359E-1
1.750230833E0,-1.395039558E-1,1.252733469E0,2.379509509E-1
1.760209833E0,-1.272038817E-1,1.193931699E0,2.653564513E-1
1.770188833E0,-1.379198730E-1,1.055250168E0,2.628725171E-1
1.780137833E0,-1.157903299E-1,8.035532832E-1,1.768244505E-1
1.790116833E0,-7.760024816E-2,5.378005505E-1,1.364744604E-1
1.800096833E0,-5.059899390E-2,3.207401037E-1,1.360124052E-1
1.810075833E0,-2.117148414E-2,2.440294474E-1,2.426182777E-1
1.820024833E0,-5.770157091E-3,2.516034842E-1,3.321311176E-1
1.830003833E0,2.267046459E-2,2.114615738E-1,2.348928750E-1
1.839982833E0,9.774630517E-2,9.215647727E-2,6.848339736E-2
1.849961833E0,1.520662308E-1,5.509192497E-2,3.121594712E-2
1.859910833E0,1.162496433E-1,1.597376466E-1,8.819107711E-2
1.869889833E0,7.654469460E-2,2.936539948E-1,9.878841043E-2
1.879869833E0,4.570448771E-2,3.945470452E-1,8.628299832E-2
1.889848833E0,2.688891068E-2,5.387080908E-1,1.209039912E-1
1.899827833E0,4.753380716E-1,7.960259914E-2,1.424494982E-1
1.909776833E0,6.111136675E-1,-4.892551526E-2,1.517204046E-1
1.919755833E0,4.213418365E-1,4.099158943E-2,1.323139518E-1
1.929734833E0,2.645579278E-1,5.336627364E-2,9.567175061E-2
1.939714833E0,1.286653429E-1,1.437513083E-1,1.245236397E-1
1.949662833E0,3.524785116E-2,2.262341380E-1,1.482066810E-1
1.959642833E0,-3.088616207E-2,3.127972484E-1,1.637491435E-1
1.969621833E0,-5.818348378E-2,4.140174985E-1,1.589722037E-1
1.979600833E0,-6.456495076E-2,4.422784448E-1,1.385079473E-1
1.989549833E0,-6.323736906E-2,4.678485096E-1,1.500516832E-1
1.999528833E0,-7.862830907E-2,5.455166698E-1,1.723985374E-1
2.009507833E0,-1.115353927E-1,6.214343309E-1,1.990642399E-1
2.019486833E0,-1.363155842E-1,6.830531955E-1,2.450596988E-1
2.029435833E0,-1.302264035E-1,6.854504347E-1,2.766914666E-1
2.039414833E0,-1.345108896E-1,6.481925249E-1,2.802164257E-1
2.049394833E0,-1.195839569E-1,6.091814041E-1,2.729118168E-1
2.059373833E0,-8.183338493E-2,5.761635303E-1,2.556177676E-1
2.069322833E0,-9.282988310E-2,5.937217474E-1,2.624208331E-1
2.079301833E0,-1.535616815E-1,7.213177681E-1,3.280291557E-1
2.089280833E0,-2.735359669E-1,9.138506055E-1,3.886896968E-1
2.099259833E0,-4.632739425E-1,1.144611359E0,3.803484142E-1
2.109208833E0,-3.115744591E-1,9.782613516E-1,3.689125180E-1
2.119187833E0,-1.148329154E-1,7.026990056E-1,3.418942094E-1
2.129167833E0,-3.620144427E-1,1.055752754E0,3.357725441E-1
2.139146833E0,-2.540751696E-1,1.131558061E0,3.414812982E-1
2.149125833E0,-1.518040597E-1,1.162077785E0,3.242048919E-1
2.159074833E0,-1.175981537E-1,1.408566117E0,2.881774008E-1
2.169053833E0,-2.274285257E-1,1.294149518E0,2.391809374E-1
2.179032833E0,-1.904907376E-1,9.182326198E-1,1.143833399E-1
2.189012833E0,-1.331845224E-1,6.148715615E-1,7.377265394E-2
2.198960833E0,-4.135181382E-2,4.342878759E-1,7.232415676E-2
2.208940833E0,2.593557537E-2,2.964415252E-1,9.630739689E-2
2.218919833E0,6.633945554E-2,1.907593012E-1,1.349892765E-1
2.228898833E0,6.496371329E-2,1.008483991E-1,1.696387380E-1
