"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.140869800E-2,-4.281938672E-1,1.684707254E-1,-8.253722638E-2
6.391849000E-2,-4.239328504E-1,1.748617291E-1,-6.655822694E-2
6.642822900E-2,-4.271288514E-1,1.865797341E-1,-4.631823301E-2
6.893802100E-2,-4.228678644E-1,1.919067353E-1,-1.862123236E-2
7.144781300E-2,-4.154108465E-1,1.887107342E-1,6.943768822E-3
7.395760400E-2,-4.100848436E-1,1.791227311E-1,2.185776830E-2
7.646739600E-2,-4.026278555E-1,1.546227336E-1,3.570576757E-2
7.897718800E-2,-3.919748664E-1,1.162727252E-1,4.103176668E-2
8.148697900E-2,-3.781268597E-1,6.833572686E-2,4.209776968E-2
8.417447900E-2,-3.642788529E-1,2.039973065E-2,4.316276684E-2
8.668427100E-2,-3.525608480E-1,-2.753626928E-2,3.996676952E-2
8.919406300E-2,-3.376468420E-1,-7.014627010E-2,3.144476935E-2
9.170385400E-2,-3.280598521E-1,-1.074302718E-1,3.037976846E-2
9.421364600E-2,-3.152768612E-1,-1.425842643E-1,2.931476757E-2
9.672338500E-2,-3.056888580E-1,-1.745422781E-1,2.505376749E-2
9.923317700E-2,-2.929058671E-1,-1.947822720E-1,1.653076708E-2
1.017429690E-1,-2.779928446E-1,-2.118262649E-1,5.878768861E-3
1.042527600E-1,-2.662748694E-1,-2.299352735E-1,-1.009923127E-2
1.067625520E-1,-2.492308766E-1,-2.533712685E-1,-3.460023180E-2
1.092723440E-1,-2.023588717E-1,-3.545712829E-1,-2.181723155E-2
1.117821350E-1,-1.331168711E-1,-5.058382154E-1,1.333576906E-2
1.144630210E-1,-7.878886908E-2,-6.187552214E-1,2.931476757E-2
1.169728130E-1,-4.683086649E-2,-6.762792468E-1,3.570576757E-2
1.194826040E-1,-2.872186899E-2,-7.103682160E-1,3.783676773E-2
1.219923960E-1,-1.167786866E-2,-7.338032126E-1,4.422776774E-2
1.245021880E-1,4.013116268E-5,-7.465862632E-1,4.742376879E-2
1.270119270E-1,6.431131158E-3,-7.433912158E-1,5.061976612E-2
1.295217190E-1,3.235131269E-3,-7.359342575E-1,6.127176806E-2
1.320315100E-1,3.235131269E-3,-7.284772396E-1,7.298976928E-2
1.345413020E-1,-2.089868765E-3,-7.156942487E-1,8.896876872E-2
1.370510940E-1,-1.167786866E-2,-6.997152567E-1,1.049477682E-1
1.395608850E-1,-2.019986883E-2,-6.784102321E-1,1.219917685E-1
1.420706770E-1,-2.232986875E-2,-6.603002548E-1,1.486237645E-1
1.447920310E-1,-2.339486964E-2,-6.400602460E-1,1.731247753E-1
1.473018230E-1,-2.978686988E-2,-6.134292483E-1,1.976257712E-1
