,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
10032,100.000663,-1.207449079,0.22898073489999998,-0.1816981882
10033,100.010642,-1.567368031,0.5437421799000001,-0.1075019911
10034,100.02059100000001,-1.898304105,0.8630793690999999,-0.03681791946000001
10035,100.03057,-2.126177073,1.053973198,0.06751381606000001
10036,100.04051899999999,-2.247642994,1.199829459,0.2207698524
10037,100.050498,-2.377547979,1.401242018,0.40135106439999996
10038,100.060477,-2.5953731540000002,1.5311244730000002,0.533729434
10039,100.070426,-2.8161573410000003,1.572600007,0.574859798
10040,100.080405,-2.982216358,1.575035334,0.5501797199
10041,100.090354,-3.085521936,1.4447382690000001,0.4933995008
10042,100.10033299999999,-3.0473549369999997,1.190586805,0.4268252254
10043,100.110312,-2.910601616,0.8523043990000001,0.3516465724
10044,100.120261,-2.72793889,0.49154230950000005,0.2415601611
10045,100.13024,-2.522443533,0.2535901666,0.0790636614
10046,100.140189,-2.318184137,0.13454610109999998,-0.10008016230000001
10047,100.15016800000001,-2.144292831,-0.005228847265,-0.2336749732
10048,100.16014799999999,-2.032770872,-0.1675247997,-0.2609570324
10049,100.170096,-1.960351467,-0.3512136936,-0.2294302434
10050,100.180076,-1.850182414,-0.3538916111,-0.1058632284
10051,100.190024,-1.6223338840000001,-0.14139294619999998,0.0446418561
10052,100.20000300000001,-1.515331626,-0.1014524549,-0.022680956869999998
10053,100.209952,-1.389395475,0.2777835429,-0.1193294674
10054,100.219931,-1.455862045,0.7251831293000001,-0.1260023266
10055,100.229911,-1.7092431780000001,0.8716271520000001,-0.1390467584
10056,100.239859,-1.881933808,0.688386023,-0.1646863818
10057,100.249839,-1.866904497,0.4049098194,-0.1128173172
10058,100.259787,-1.700315952,0.1629248857,0.02253965847
10059,100.269767,-1.498549581,0.1136436313,0.1209013835
10060,100.279746,-1.35622108,0.3364563286,0.1723380387
10061,100.289695,-1.3612244130000002,0.5612137914,0.2230619341
10062,100.299674,-1.387042165,0.746324122,0.2701987326
10063,100.309623,-1.328727484,0.8930376768000001,0.2756518126
10064,100.319602,-1.1902251240000001,1.058097482,0.2571409047
10065,100.329581,-1.0030123,1.237750292,0.25997185710000004
10066,100.33953000000001,-0.8034046292,1.386949539,0.2720971704
10067,100.349509,-0.5992839932,1.45747757,0.280472815
10068,100.35945799999999,-0.38826322560000004,1.41035974,0.293361932
10069,100.369437,-0.19852152469999998,1.257231712,0.3021607399
10070,100.379416,-0.02861907892,1.087068558,0.3029087484
10071,100.389365,0.13580554720000002,1.007707953,0.2958236635
10072,100.399344,0.2780343294,0.9251195788,0.2622623444
10073,100.409293,0.41678738590000003,0.7964393497,0.2097842246
10074,100.41927199999999,0.5769059658,0.7296980023,0.1898084581
10075,100.42923420000001,0.7371838093,0.6616585254999999,0.17649477719999998
10076,100.4391822,0.8820351362000001,0.5825186968,0.1626209915
10077,100.4491622,0.9993950725,0.49606689810000004,0.1474199295
10078,100.45911020000001,1.074971795,0.38589471579999995,0.1236642003
