,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
10034,100.00466,-3.33356781,-11.31512009,-0.9946815491
10035,100.014609,-4.043092346,-12.34857101,-0.6547384643999999
10036,100.024588,-4.480931854,-13.23712326,-0.1321751404
10037,100.034537,-4.38662796,-12.79314651,0.7559280395999999
10038,100.044516,-3.7335360719999997,-11.53231842,1.4462924190000002
10039,100.054496,-2.51686615,-10.21445892,1.398990784
10040,100.064444,-0.9515711975,-9.690249023,1.039438477
10041,100.074424,0.21719833370000002,-9.948162689,1.361418915
10042,100.084372,1.010398865,-10.32163605,2.426005096
10043,100.094352,1.656156006,-11.26272903,3.564986572
10044,100.104331,2.1179457090000002,-12.26878693,4.095932465
10045,100.11428000000001,2.3580464169999997,-13.08354263,3.997886353
10046,100.124259,2.459385681,-14.01655243,3.475921783
10047,100.134208,2.384840698,-14.69583984,2.1658461
10048,100.144187,2.15761322,-14.70197708,0.6625222778000001
10049,100.154166,1.8742524719999998,-14.08765457,-0.1742376709
10050,100.164115,1.539398804,-13.10584625,-0.4326004028
10051,100.174094,1.2491523740000001,-12.15322723,-0.3854484558
10052,100.184043,0.9584568787000001,-11.31781448,-0.3788621521
10053,100.194022,0.5513035583,-10.61921722,-0.3989204407
10054,100.204001,0.5183720398,-10.86021606,0.3531156921
10055,100.21395,0.602946167,-10.50335815,0.44712020869999997
10056,100.223929,0.4107458496,-9.532776489,0.5474116515999999
10057,100.233878,0.1960922241,-9.087602234,1.020428009
10058,100.24385699999999,0.055085449220000006,-8.885073395,1.1177256770000001
10059,100.25380600000001,-0.09924362183,-8.643775177,0.8128097534000001
10060,100.263785,-0.19788848879999998,-8.501421204,0.4384382629
10061,100.273764,-0.3445834351,-8.732989655,0.02784210205
10062,100.283713,-0.6077362061,-9.059011688,-0.4403842163
10063,100.29369200000001,-0.7801776123,-8.933722228999999,-0.4477189636
10064,100.303641,-0.7527845764,-8.554261322,-0.476459198
10065,100.31362,-0.5544470215,-8.170160065,-0.6086343384
10066,100.3236,-0.09939331055,-7.602241058,-0.7292834473
10067,100.333548,0.3769161987,-7.041357422000001,-0.6590794373
10068,100.343528,0.7759863281,-6.6833020020000005,-0.5128335571
10069,100.353476,0.9801617431999999,-6.428531799,-0.33230896
10070,100.363456,1.120120697,-6.248755646,-0.1585203552
10071,100.373435,1.24960144,-6.13005249,0.02859054565
10072,100.38338399999999,1.252595215,-5.892945557000001,0.07155120849999999
10073,100.393363,1.1939172359999999,-5.749543762,-0.2161505127
10074,100.403312,1.063987427,-5.647755432,-0.5349874878
10075,100.413291,0.8577163696,-5.536985779,-0.9859996033
10076,100.4232522,0.6355783081,-5.513035583,-1.6548088069999998
10077,100.4332012,0.470022583,-5.640420685,-2.199675751
10078,100.4431802,0.3276686096,-5.791606292999999,-2.738704834
10079,100.4531292,0.1754351807,-5.958958282,-3.4373020939999996
10080,100.46310820000001,-0.0038919067379999998,-6.25758728,-4.124073944
10081,100.4730872,-0.2589614868,-6.738836517,-4.87221817
10082,100.48303620000002,-0.5514532471,-7.431745605,-5.647605743
10083,100.4930152,-0.7726931763,-8.282576294,-6.4646067810000005
10084,100.5029642,-0.8018824768,-9.24372757,-7.1317694089999994
10085,100.51294320000001,-0.6890171814,-10.13677048,-7.696994019
10086,100.5228922,-0.546663208,-10.81935104,-8.260272675
10087,100.5328712,-0.47226791380000005,-11.22874969,-8.812773743
10088,100.5428502,-0.622256012,-11.41556122,-9.24133255
10089,100.55279920000001,-0.8804690552,-11.48606461,-9.019194489
10090,100.5627782,-1.148411865,-11.56001083,-8.030799866
10091,100.5727272,-1.335672455,-11.60102554,-6.5880999760000005
10092,100.5827062,-1.43446701,-11.35628448,-5.4615426639999995
10093,100.5926862,-1.3392649840000002,-10.7774382,-5.091512146
10094,100.60263420000001,-1.089284821,-9.920919342000001,-5.161716156000001
10095,100.6126142,-0.7979905701000001,-9.025631104,-5.480852509
10096,100.6225622,-0.4427792358,-8.281079407,-5.776038666
10097,100.6325422,0.003143463135,-7.692653046,-5.648354187000001
10098,100.6425212,0.6240522766,-7.5965528870000005,-5.458997955
10099,100.65247020000001,1.639989624,-9.112300872999999,-5.784421234
