"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-5.159515381E0,-6.280654907E0,5.113525391E-1
4.821778000E-3,-5.159515381E0,-6.280654907E0,5.113525391E-1
9.674073000E-3,-5.159515381E0,-6.280654907E0,5.113525391E-1
1.446533200E-2,-5.159515381E0,-6.280654907E0,5.113525391E-1
1.922607500E-2,-5.159515381E0,-6.280654907E0,5.113525391E-1
2.401733400E-2,-5.159515381E0,-6.280654907E0,5.113525391E-1
2.880859400E-2,-5.159515381E0,-6.280654907E0,5.113525391E-1
3.359985400E-2,-4.704879761E0,-9.901000977E0,3.200881958E0
3.836059600E-2,-4.491912842E0,-9.621032715E0,3.310958862E0
4.315185600E-2,-4.290924072E0,-9.434402466E0,3.377960205E0
4.794311600E-2,-3.915252686E0,-9.242980957E0,3.251129150E0
5.273437500E-2,-3.585037231E0,-9.068298340E0,3.145843506E0
5.752563500E-2,-3.407974243E0,-8.905578613E0,2.959213257E0
6.228637700E-2,-3.283538818E0,-8.759628296E0,2.669677734E0
6.707763700E-2,-3.195007324E0,-8.647155762E0,2.485427856E0
7.186889700E-2,-3.108871460E0,-8.532302856E0,2.231796265E0
7.666015700E-2,-3.120834351E0,-8.477264404E0,2.078643799E0
8.142089900E-2,-3.116043091E0,-8.477264404E0,1.947052002E0
8.621215900E-2,-3.084930420E0,-8.561019897E0,1.758010864E0
9.100341800E-2,-2.986831665E0,-8.630416870E0,1.674270630E0
9.579467800E-2,-2.692520142E0,-8.757232666E0,1.540267944E0
1.005859380E-1,-2.431701660E0,-8.852935791E0,1.394302368E0
1.053466800E-1,-2.146942139E0,-8.917556763E0,1.320129395E0
1.101379400E-1,-1.943557739E0,-9.015655518E0,1.298583984E0
1.149292000E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.190185550E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.238403320E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.286926270E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.334533700E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.382446290E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.430358890E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.478271490E-1,-1.905273438E0,-9.092224121E0,1.377548218E0
1.526184090E-1,-9.983978271E-1,-1.019770813E1,1.207656860E0
1.573791510E-1,-8.500366211E-1,-1.028623962E1,1.123916626E0
1.621704110E-1,-9.361877441E-1,-1.030778503E1,9.229125977E-1
1.669616700E-1,-1.101287842E0,-1.030538940E1,6.644897461E-1
1.717529300E-1,-1.383636475E0,-1.030059814E1,3.199310303E-1
1.765441900E-1,-1.620529175E0,-1.030299377E1,1.678466797E-3
1.813049320E-1,-1.847839355E0,-1.035563660E1,-4.051055908E-1
1.860961920E-1,-1.941162109E0,-1.055184937E1,-8.717041016E-1
1.908874520E-1,-1.977066040E0,-1.081266785E1,-1.402908325E0
1.956787110E-1,-1.974670410E0,-1.109980774E1,-1.974792480E0
2.004394530E-1,-1.917236328E0,-1.137498474E1,-2.589752197E0
2.052307130E-1,-1.807174683E0,-1.158554077E1,-3.135314941E0
2.100219730E-1,-1.670776367E0,-1.172671509E1,-3.587554932E0
2.148132330E-1,-1.536773682E0,-1.173150635E1,-3.867507935E0
2.196044930E-1,-1.405181885E0,-1.165972900E1,-4.042190552E0
2.243652350E-1,-1.263992310E0,-1.147547913E1,-4.044586182E0
2.291564950E-1,-1.125213623E0,-1.123858643E1,-3.915374756E0
2.339477540E-1,-1.051040649E0,-1.093231201E1,-3.692840576E0
2.387390140E-1,-9.290008545E-1,-1.062602234E1,-3.415267944E0
2.435302740E-1,-8.285064697E-1,-1.033888245E1,-3.166412354E0
2.482910160E-1,-7.303924561E-1,-1.006849670E1,-3.034805298E0
