"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.134790192E0,2.841091919E0,9.203161926E0
9.947000013E-3,-1.176852722E0,2.679278412E0,9.204359436E0
1.989400003E-2,-1.299447784E0,2.646945648E0,9.219328308E0
2.984200005E-2,-1.453776855E0,2.800975342E0,9.273665314E0
3.978900000E-2,-1.477427673E0,3.002755737E0,9.392218781E0
4.973600002E-2,-1.573378143E0,3.049458618E0,9.623487854E0
5.968300003E-2,-1.620979156E0,2.879112854E0,9.884395294E0
6.963000004E-2,-1.460662537E0,2.659070435E0,9.907746735E0
7.957700000E-2,-1.149160309E0,2.444566498E0,9.633666687E0
8.952500002E-2,-8.837622070E-1,2.388283539E0,9.059909821E0
9.947200003E-2,-6.578819275E-1,2.442770233E0,8.431965637E0
1.094190000E-1,-5.486091614E-1,2.316432953E0,7.805069275E0
1.193660000E-1,-4.951702881E-1,2.320923615E0,7.309150543E0
1.293130000E-1,-3.285667419E-1,2.029928741E0,7.938890991E0
1.392600000E-1,-1.848655701E-1,1.561702423E0,8.503666534E0
1.492080000E-1,-1.194515991E-1,1.274449768E0,8.502319336E0
1.591550000E-1,-5.149291992E-2,1.173858948E0,8.635392609E0
1.691020000E-1,1.182540894E-2,1.190624084E0,8.643176422E0
1.790490000E-1,-5.568420410E-2,1.184935913E0,8.389753418E0
1.889960000E-1,6.047424316E-2,9.512718201E-1,8.505462799E0
1.989430000E-1,4.920268250E-1,6.764433289E-1,8.849297791E0
2.088910000E-1,1.012494507E0,4.167333984E-1,9.107510834E0
2.188380000E-1,1.442699890E0,4.822970581E-1,9.333840179E0
2.287850000E-1,1.743873596E0,8.388555908E-1,9.357490997E0
2.387320000E-1,1.986219635E0,1.111289062E0,9.196875000E0
2.486790000E-1,2.114053802E0,9.888436890E-1,9.223669281E0
2.586260000E-1,1.635948029E0,5.887257385E-1,9.586065674E0
2.685730000E-1,1.339115295E0,2.237846375E-1,1.000654129E1
2.785210000E-1,1.305435333E0,1.377136230E-2,1.041384430E1
2.884680000E-1,1.219064941E0,-9.774673462E-2,1.065214874E1
2.984150000E-1,1.007255402E0,-7.634124756E-2,1.070109695E1
3.083620000E-1,5.975573730E-1,1.540296936E-1,1.064586182E1
3.183090000E-1,-1.586700439E-2,3.619473267E-1,1.044453049E1
3.282560000E-1,-6.541397095E-1,5.099894714E-1,1.018407211E1
3.382040000E-1,-1.053209839E0,6.222560120E-1,1.026670029E1
3.481510000E-1,-1.199605408E0,5.090913391E-1,1.056952057E1
3.580980000E-1,-1.052910461E0,4.700225830E-2,1.098056580E1
3.680450000E-1,-8.430468750E-1,-4.079017639E-1,1.082833237E1
3.779920000E-1,-7.327262878E-1,-7.168592834E-1,1.048823959E1
3.879391250E-1,-1.181493073E0,-6.048921204E-1,1.036893768E1
3.978871250E-1,-2.001338196E0,-5.852828979E-2,1.015712814E1
4.078341250E-1,-3.597918091E0,6.908134460E-1,9.200617218E0
4.177811250E-1,-5.281766510E0,7.755372620E-1,7.671696625E0
4.277281250E-1,-5.304668884E0,1.449884949E0,8.823701019E0
4.376751250E-1,-4.337829437E0,1.689835968E0,9.616751862E0
4.476221250E-1,-2.421813812E0,4.933740234E-1,9.195378113E0
4.575701250E-1,-1.263372803E0,-1.046324158E0,8.830736389E0
4.675171250E-1,3.528163147E-1,-2.058818665E0,8.569080505E0
4.774641250E-1,-4.076023865E-1,-9.855505371E-1,9.591753845E0
4.874111250E-1,-4.331991577E-1,-7.035369873E-1,1.053389465E1
4.973581251E-1,5.827381897E-1,-1.289119263E0,1.076411591E1
5.073051250E-1,2.310595093E0,-2.156864777E0,9.689201202E0
5.172531250E-1,2.779719543E0,-2.406695251E0,8.252189484E0
5.272001250E-1,1.815125427E0,-1.753603363E0,8.459208984E0
5.371471250E-1,1.160536652E0,-5.489085388E-1,9.459279327E0
5.470941250E-1,4.504133606E-1,5.987548828E-2,9.015901337E0
5.570411250E-1,-6.312373352E-1,4.061054993E-1,8.236921234E0
5.669881250E-1,-1.420695648E0,7.568261719E-1,7.515571289E0
5.769361250E-1,-1.079854431E0,1.528770905E0,6.490053864E0
5.868831250E-1,-9.497749329E-1,2.196831665E0,5.774392090E0
5.968301250E-1,-8.933422852E-1,2.217189331E0,5.242697754E0
6.067771250E-1,-5.700146484E-1,2.086660767E0,4.688999176E0
6.167241251E-1,8.202941895E-2,1.936073914E0,4.653972015E0
6.266711250E-1,8.322692871E-1,1.759890289E0,4.634961548E0
6.366191250E-1,1.507964172E0,1.575473785E0,4.490960999E0
6.465661250E-1,2.214195557E0,1.071471863E0,4.436025238E0
6.565131250E-1,3.252137146E0,2.404000854E-1,5.265001373E0
6.664601250E-1,4.590953064E0,-7.114704895E-1,6.667285309E0
6.764071250E-1,5.360802155E0,-1.387764130E0,7.936495972E0
6.863541250E-1,5.521567841E0,-1.937720490E0,8.667875061E0
6.963021250E-1,5.239554291E0,-2.709665222E0,8.602610779E0
7.062491250E-1,4.700674896E0,-3.354823608E0,8.101003876E0
7.161961250E-1,4.017345886E0,-3.555855560E0,7.807015228E0
7.261431250E-1,3.521876221E0,-3.392994232E0,7.281308441E0
7.360901251E-1,3.932173004E0,-3.038830719E0,6.546785889E0
7.460371250E-1,5.014422455E0,-2.596500549E0,6.544390869E0
7.559851250E-1,6.360573120E0,-2.476001129E0,6.932982788E0
7.659321250E-1,7.500752106E0,-2.901715851E0,7.043602753E0
7.758791250E-1,7.868387604E0,-3.245401154E0,7.213798828E0
7.858261250E-1,7.670349426E0,-3.326981506E0,7.741152191E0
7.957731250E-1,7.383246460E0,-3.321892090E0,8.156538391E0
8.057201250E-1,7.152127075E0,-3.256777496E0,8.516240387E0
8.156681250E-1,6.976392517E0,-2.843187561E0,8.954828339E0
8.256151250E-1,7.307653656E0,-2.518662415E0,9.537267151E0
8.355621250E-1,7.661368103E0,-2.527943115E0,9.565258942E0
8.455091250E-1,7.738008728E0,-2.791694641E0,9.429042206E0
8.554561250E-1,7.867040405E0,-3.135679321E0,9.475745087E0
8.654031250E-1,8.551267548E0,-3.468886414E0,9.418563995E0
8.753511250E-1,9.031468964E0,-3.502865753E0,9.155560913E0
8.852981250E-1,9.046288147E0,-3.357518005E0,8.702752533E0
8.952451251E-1,8.890312500E0,-3.161425781E0,8.368497620E0
9.051921250E-1,8.861422577E0,-2.842888184E0,8.057893524E0
9.151391250E-1,8.799152069E0,-2.290536804E0,7.969128113E0
9.250861250E-1,8.638087006E0,-1.679507446E0,8.010741577E0
9.350341250E-1,8.457712097E0,-1.246457977E0,7.616910553E0
9.449811250E-1,8.588390350E0,-7.116201782E-1,7.678432617E0
9.549281250E-1,9.082961884E0,-6.285429382E-1,8.006250916E0
9.648751250E-1,9.402547302E0,-9.898915100E-1,8.571026459E0
9.748221250E-1,9.394913177E0,-1.038240967E0,8.894354095E0
9.847701250E-1,9.350755005E0,-8.349636841E-1,8.827592926E0
9.947171250E-1,9.389674072E0,-3.526666260E-1,9.318721619E0
1.004664125E0,9.501790924E0,1.275347900E-1,9.710606689E0
1.014611125E0,9.812245331E0,2.207908630E-1,9.405690765E0
1.024558125E0,1.038151154E1,1.381626892E-1,8.821006622E0
1.034505125E0,1.094179642E1,2.862048340E-1,8.518934784E0
1.044453125E0,1.148711243E1,7.298822021E-1,8.752598877E0
1.054400125E0,1.226833786E1,1.097817078E0,9.050778809E0
1.064347125E0,1.260379028E1,1.153501282E0,8.539591827E0
1.074294125E0,1.252146149E1,9.035211182E-1,7.948171692E0
1.084241125E0,1.219738541E1,3.647914124E-1,7.761809235E0
1.094188125E0,1.189231979E1,3.068618774E-2,7.800279236E0
1.104136125E0,1.209874054E1,2.377056885E-1,8.100554810E0
1.114083125E0,1.251203110E1,1.214125214E0,8.200696564E0
1.124030125E0,1.276515472E1,2.541265411E0,8.437204742E0
1.133977125E0,1.272428970E1,3.355422363E0,8.348439331E0
1.143924125E0,1.280886383E1,3.523672485E0,7.718698883E0
1.153872125E0,1.271500900E1,3.463647308E0,7.569459229E0
1.163819125E0,1.200847824E1,3.446283417E0,7.646997986E0
1.173766125E0,1.157947037E1,3.165467377E0,7.081773376E0
1.183713125E0,1.148786087E1,2.850671997E0,5.622757416E0
1.193660125E0,1.144549896E1,2.227068787E0,5.513634338E0
1.203607125E0,1.180280594E1,5.117857361E-1,4.171076202E0
1.213555125E0,1.028765671E1,6.018983459E-1,3.010838928E0
1.223502125E0,8.610544281E0,3.001857605E0,6.799909515E0
1.233449125E0,8.051157532E0,5.913752289E0,7.152426453E0
1.243396125E0,7.940238190E0,5.673202515E0,6.217470703E0
1.253343125E0,7.860753479E0,3.529660034E0,4.112248535E0
1.263291125E0,7.654332733E0,2.163600769E0,3.453917542E0
1.273238125E0,7.824079742E0,2.243983612E0,4.595443726E0
1.283185125E0,8.478219452E0,3.252436523E0,4.490362244E0
1.293132125E0,8.294401703E0,3.892355804E0,3.943399658E0
1.303079125E0,7.523504791E0,3.054997101E0,2.986289978E0
1.313026125E0,6.924749908E0,1.321452026E0,1.812281342E0
1.322974125E0,6.597230988E0,2.077679443E-1,-1.092727661E-1
1.332921125E0,6.652765503E0,-6.321354675E-1,-2.227667542E0
1.342868125E0,5.975424042E0,-7.785310364E-1,-1.967358856E0
1.352815125E0,5.542224884E0,-1.046324158E-1,-2.854563904E-1
1.362762125E0,5.300028534E0,6.283932495E-1,9.138496399E-1
1.372710125E0,5.228028259E0,3.806584167E-1,1.226848755E0
1.382657125E0,6.121969299E0,1.990859985E-2,5.906716919E-1
1.392604125E0,7.232659607E0,1.555265808E-1,3.540138245E-1
1.402551125E0,7.883805542E0,3.161425781E-1,4.308041382E-1
1.412498125E0,8.239915009E0,4.047583008E-1,1.625619507E-1
1.422445125E0,7.796986084E0,7.550299072E-1,8.419990540E-1
1.432393125E0,7.035669250E0,1.609153748E0,1.509461060E0
1.442340125E0,7.054679718E0,2.336341553E0,8.008346558E-1
1.452287125E0,7.160509644E0,2.427501984E0,9.259744263E-1
1.462234125E0,7.250622253E0,1.701960754E0,1.495090942E0
1.472181125E0,7.257208557E0,1.254541168E0,1.726659393E0
1.482129125E0,7.259902954E0,1.841919708E0,1.287772064E0
1.492076125E0,7.336094513E0,2.703677673E0,4.620890808E-1
1.502023125E0,7.104076996E0,3.150348816E0,1.910028076E-1
1.511970125E0,7.339237976E0,2.643353119E0,2.875520325E-1
1.521917125E0,7.795189819E0,8.066725159E-1,1.530716858E0
1.531865125E0,9.122030640E0,-1.004411316E0,3.322191467E0
1.541812125E0,1.193468170E1,8.279283142E-1,3.375031586E0
1.551759125E0,1.270048920E1,1.352287903E0,1.803749084E-1
1.561706125E0,1.070603668E1,3.089275818E0,-8.641529846E-1
1.571653125E0,7.705825653E0,7.471413116E0,1.080752563E0
1.581600125E0,7.294780426E0,9.269024963E0,-1.041683807E0
1.591548125E0,8.198301544E0,7.140301666E0,-2.207609253E0
1.601495125E0,8.559650116E0,3.650309143E0,1.254690857E0
1.611442125E0,8.648116150E0,2.963686981E0,4.516408081E0
