"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.077000000E-3,-4.092735946E-1,9.012705088E-2,1.057163402E-1
1.296200000E-2,-4.282104373E-1,-9.443979710E-3,2.535457313E-1
2.293700000E-2,-4.318756163E-1,-1.059606895E-1,4.349727035E-1
3.286200000E-2,-4.526450336E-1,-1.786536574E-1,5.846346617E-1
4.288800000E-2,-5.112881064E-1,-2.232468128E-1,6.451103687E-1
5.306900000E-2,-5.907005668E-1,-2.446271032E-1,6.567167640E-1
6.318900000E-2,-6.676695943E-1,-2.336315215E-1,6.530516148E-1
7.288200000E-2,-7.470820546E-1,-1.627711654E-1,6.206757426E-1
8.339100000E-2,-8.283271194E-1,-4.853935540E-2,5.534805655E-1
9.306700000E-2,-9.046853185E-1,7.974234223E-2,4.826201797E-1
1.030550000E-1,-9.462241530E-1,1.884763539E-1,4.856745005E-1
1.129370000E-1,-9.706587195E-1,2.532280684E-1,5.388197899E-1
1.230460000E-1,-1.015862823E0,2.379564494E-1,6.200648546E-1
1.329810000E-1,-1.097107887E0,1.359419525E-1,7.300205827E-1
1.429730000E-1,-1.191792011E0,-2.960253321E-2,8.735739589E-1
1.533660000E-1,-1.253489375E0,-1.389474124E-1,1.012851238E0
1.629430000E-1,-1.263263226E0,-1.719341427E-1,1.122806907E0
1.733520000E-1,-1.156361818E0,4.614475369E-2,1.298125267E0
1.830200000E-1,-1.108103514E0,2.165761739E-1,1.395252824E0
1.932530000E-1,-1.097107887E0,4.199942946E-1,1.502765179E0
2.033220000E-1,-1.101383924E0,6.643403769E-1,1.549190879E0
2.129780000E-1,-1.073284149E0,9.221255183E-1,1.564462543E0
2.230660000E-1,-1.023193121E0,1.167693377E0,1.587675452E0
2.329020000E-1,-9.767673612E-1,1.434641480E0,1.628603339E0
2.430110000E-1,-9.926499128E-1,1.691815734E0,1.743445992E0
2.529390000E-1,-1.089777470E0,1.849418998E0,1.929759979E0
2.631090000E-1,-1.210728884E0,2.021072149E0,2.132567167E0
2.730990000E-1,-1.342675686E0,2.131027937E0,2.375691652E0
2.833570000E-1,-1.493559480E0,2.185395002E0,2.607209444E0
2.930280000E-1,-1.590687037E0,2.195168734E0,2.747708559E0
3.031240000E-1,-1.670099497E0,2.143245220E0,2.817958117E0
